business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,price_level,permanently_closed,url
OPERATIONAL,"Q4VV+32, Dermoganti, Gemawang, Kec. Gemawang, Kabupaten Temanggung, Jawa Tengah 56283, Indonesia","{'location': {'lat': -7.207271899999999, 'lng': 110.1425217}, 'viewport': {'northeast': {'lat': -7.205903870107277, 'lng': 110.1438877298927}, 'southwest': {'lat': -7.208603529892721, 'lng': 110.1411880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang Pitulung,ChIJn_-QJdx7cC4RlCg2bsvKHgc,4.0,ChIJn_-QJdx7cC4RlCg2bsvKHgc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107897504876161764704"">Mahardhika Hassan Bustami</a>'], 'photo_reference': 'AUGGfZnmoVnZW75fYVFXtZI_G5n55BTi2MzhGgndZmYUP43nFAUoyERdWqaFxUoUEXWlhGKR6mfNxKVm5G6-EPYHR55dQ6reARoYSHtOzfyK2W1gQgHJZCh_G0-sSq2hOeQrU_FsC2ewUuqZZ5cCFfomymB4IETVJzIs6SGm4J8HEIVo5ca6', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJn_-QJdx7cC4RlCg2bsvKHgc
OPERATIONAL,"Q23J+68X, Area Sawah, Purbosari, Kec. Ngadirejo, Kabupaten Temanggung, Jawa Tengah 56255, Indonesia","{'location': {'lat': -7.247194400000001, 'lng': 110.0311624}, 'viewport': {'northeast': {'lat': -7.245907970107279, 'lng': 110.0325379298927}, 'southwest': {'lat': -7.248607629892723, 'lng': 110.0298382701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pendopo dan Rest Area Desa Purbosari,ChIJq1rdJAB1cC4Rae_T-53GT0I,0.0,ChIJq1rdJAB1cC4Rae_T-53GT0I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJq1rdJAB1cC4Rae_T-53GT0I
OPERATIONAL,"Q24Q+C6C, Area Sawah, Dlimoyo, Kec. Ngadirejo, Kabupaten Temanggung, Jawa Tengah 56255, Indonesia","{'location': {'lat': -7.243927299999999, 'lng': 110.0380242}, 'viewport': {'northeast': {'lat': -7.242665020107277, 'lng': 110.0394545798927}, 'southwest': {'lat': -7.245364679892721, 'lng': 110.0367549201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANAH DESA ( BK KASI KESRA PURBOSARI KIDUL KUBURAN),ChIJXTgfk8B1cC4Ro2uHX1uvaXg,0.0,ChIJXTgfk8B1cC4Ro2uHX1uvaXg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJXTgfk8B1cC4Ro2uHX1uvaXg
OPERATIONAL,"J4CC+86W, Tanggulanom, Kec. Selopampang, Kabupaten Temanggung, Jawa Tengah 56262, Indonesia","{'location': {'lat': -7.379138, 'lng': 110.1205828}, 'viewport': {'northeast': {'lat': -7.378061820107278, 'lng': 110.1225413298927}, 'southwest': {'lat': -7.380761479892722, 'lng': 110.1198416701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Walitis,ChIJH5liHr-cei4RnwfJH4PoCWM,4.2,ChIJH5liHr-cei4RnwfJH4PoCWM,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",113,,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103975098049724759590"">Agus Purwanto</a>'], 'photo_reference': 'AUGGfZnqxE7xezzSpZMChUjfdwxSipHSuOktjN-EKkAnZ42j3CnKO99BDXLGx8nMtm5C1r2HZO85CMSPruRSdzTmQpEravsn4UrMQil9U5YtOIE6ORLBLMnId26sfzEpn9beHq8PZ2mfxwA9I7obbIqo-0YmTzG3j0bdrHFLnhLFS0CBdZCL', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJH5liHr-cei4RnwfJH4PoCWM
OPERATIONAL,"Jl. Raya Kranggan, Projo, Madureso, Kec. Temanggung, Kabupaten Temanggung, Jawa Tengah 56229, Indonesia","{'location': {'lat': -7.339895299999999, 'lng': 110.2092315}, 'viewport': {'northeast': {'lat': -7.338454070107278, 'lng': 110.2105033298927}, 'southwest': {'lat': -7.341153729892722, 'lng': 110.2078036701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Progo River Park,ChIJEU5npkeCei4R17y--sUV5VE,4.2,ChIJEU5npkeCei4R17y--sUV5VE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",998,"{'compound_code': 'M665+2M Madureso, Temanggung Regency, Central Java, Indonesia', 'global_code': '6P4GM665+2M'}",{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108841115075284659456"">amelia yusitha</a>'], 'photo_reference': 'AUGGfZlthMTa-oNZ6dsTPV9utHqrERJS49s4x4L49Nz0WusR4nc0JbJpQpxYfcI04JDdkBrlYpal7OOhgtdn7AghBJF0eOtq6OMjUbc5z5HeMwvjWXTLF-PnYb3UiakvRyYcMn7--yPWjgSg-OeFCsNTnt9hV82iQIWyAyu7FCEq68eoiTgn', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJEU5npkeCei4R17y--sUV5VE
OPERATIONAL,"M4JX+MMM, Gilingsari Kidul, Gilingsari, Kec. Temanggung, Kabupaten Temanggung, Jawa Tengah 56229, Indonesia","{'location': {'lat': -7.318173999999999, 'lng': 110.148897}, 'viewport': {'northeast': {'lat': -7.316952420107278, 'lng': 110.1503082298927}, 'southwest': {'lat': -7.319652079892722, 'lng': 110.1476085701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEMANGGUNG ANGGUR,ChIJlxDgQx2Dei4RxabJYOMbC8E,5.0,ChIJlxDgQx2Dei4RxabJYOMbC8E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116566112537745779898"">A Google User</a>'], 'photo_reference': 'AUGGfZnd_TF2Q2kOhLEDQbrhvNb86Dvb49KCfkVOz1Ah5yxmwgGEJp5FgLXP5XUMROKc4EBmfQ_zQ3zaWFfTKd2koQX-Zh8vy9YVdQtKWQt5kSbLyxR60uCVOWsu4VUCUX6Ena6aqpCiyBZ7zPxfxyyOeRVsYXsxRqNsQ1egXUN3pol6oQQY', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJlxDgQx2Dei4RxabJYOMbC8E
OPERATIONAL,"Q24Q+G69, Area Sawah, Dlimoyo, Kec. Ngadirejo, Kabupaten Temanggung, Jawa Tengah 56255, Indonesia","{'location': {'lat': -7.243717600000001, 'lng': 110.0381068}, 'viewport': {'northeast': {'lat': -7.242296870107277, 'lng': 110.0393814298927}, 'southwest': {'lat': -7.244996529892721, 'lng': 110.0366817701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANAH DESA ( BK KASI KESRA NGISOR DALAN KUBURAN),ChIJ_7zb8BV1cC4RCuGKTxl-PAY,0.0,ChIJ_7zb8BV1cC4RCuGKTxl-PAY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_7zb8BV1cC4RCuGKTxl-PAY
OPERATIONAL,"M39R+RX4, Sawah & Hutan, Wonotirto, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","{'location': {'lat': -7.331381599999999, 'lng': 110.0927741}, 'viewport': {'northeast': {'lat': -7.330026070107277, 'lng': 110.0940843298927}, 'southwest': {'lat': -7.332725729892721, 'lng': 110.0913846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Alas ninggal tatu,ChIJZ1OLh7mdei4RiXOgob3Xm14,0.0,ChIJZ1OLh7mdei4RiXOgob3Xm14,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ1OLh7mdei4RiXOgob3Xm14
OPERATIONAL,"P2QW+47G, Unnamed Road, Area Sawah, Munggangsari, Kec. Ngadirejo, Kabupaten Temanggung, Jawa Tengah 56255, Indonesia","{'location': {'lat': -7.262185, 'lng': 110.0457057}, 'viewport': {'northeast': {'lat': -7.260833320107279, 'lng': 110.0470196298927}, 'southwest': {'lat': -7.263532979892723, 'lng': 110.0443199701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Punthok,ChIJ83M5XQN3cC4R7ACf3TSfu3U,0.0,ChIJ83M5XQN3cC4R7ACf3TSfu3U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ83M5XQN3cC4R7ACf3TSfu3U
OPERATIONAL,"M2HX+25M, Area Sawah, Kwadungan Jurang, Kec. Kledung, Kabupaten Temanggung, Jawa Tengah 56264, Indonesia","{'location': {'lat': -7.3224187, 'lng': 110.0479208}, 'viewport': {'northeast': {'lat': -7.321143970107278, 'lng': 110.0492902798927}, 'southwest': {'lat': -7.323843629892722, 'lng': 110.0465906201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sigandul Wonosobo View Park,ChIJmQ8AegCdei4RySTXrNWnuLU,0.0,ChIJmQ8AegCdei4RySTXrNWnuLU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmQ8AegCdei4RySTXrNWnuLU
OPERATIONAL,"M496+CJQ, Gedangan, Bansari, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","{'location': {'lat': -7.3314121, 'lng': 110.1115956}, 'viewport': {'northeast': {'lat': -7.330030820107279, 'lng': 110.1129218798927}, 'southwest': {'lat': -7.332730479892723, 'lng': 110.1102222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gabur Merpati freefly,ChIJbWHBGQCdei4R2ydf6SAHv0A,0.0,ChIJbWHBGQCdei4R2ydf6SAHv0A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118078570477882981087"">dwi widodo</a>'], 'photo_reference': 'AUGGfZnca6KWudJsY8O4tde9qakBC-XqFn08BwGV5vMVh3znkzFI57HpU4CNtIrAtMvBZ_1iFwla7MeyEIp9nqDbHqlCmruvJk47ODa-T5eP35foSAvwWqZP-0vwpFjurRnOcC67A1GPeEwgNpkEjJ0YPQPYP4SFdFHYCibFKxVwPDVUPB9L', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJbWHBGQCdei4R2ydf6SAHv0A
OPERATIONAL,"Area Sawah, Tegalrejo, Ngadirejo, Temanggung Regency, Central Java 56257, Indonesia","{'location': {'lat': -7.257151599999998, 'lng': 110.0128188}, 'viewport': {'northeast': {'lat': -7.255823720107277, 'lng': 110.0141895798927}, 'southwest': {'lat': -7.258523379892721, 'lng': 110.0114899201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan Canggal,ChIJ2_DcC_V1cC4ReoEkgtQ8KG0,5.0,ChIJ2_DcC_V1cC4ReoEkgtQ8KG0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'P2V7+44 Tegalrejo, Temanggung Regency, Central Java, Indonesia', 'global_code': '6P4GP2V7+44'}",,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117919264792958998529"">A Google User</a>'], 'photo_reference': 'AUGGfZkSEgcn_8DG_4MlLIZ7ogz5NCuwDcJgs96PIAeU97fsl0WfLNkyknbT2PHDnfsYIbZRyumF6rRKuQw8YM4O4v2j3T3MzGylkke14n01S-dFutWu9w6gTyV_e_jL_8cv7c8vAvihx6hSSy2sM8sT8sXFNzoQe5rhbHiL3uf31piJGiOb', 'width': 3072}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ2_DcC_V1cC4ReoEkgtQ8KG0
OPERATIONAL,"M42F+QGW, Tempuran, Losari, Kec. Tlogomulyo, Kabupaten Temanggung, Jawa Tengah 56263, Indonesia","{'location': {'lat': -7.3480123, 'lng': 110.1238166}, 'viewport': {'northeast': {'lat': -7.346633070107278, 'lng': 110.1251511298927}, 'southwest': {'lat': -7.349332729892722, 'lng': 110.1224514701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kulon umah,ChIJV5YaM2Cdei4RWhsxIwDjq3o,0.0,ChIJV5YaM2Cdei4RWhsxIwDjq3o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJV5YaM2Cdei4RWhsxIwDjq3o
OPERATIONAL,"Q24Q+3MW, Area Sawah, Dlimoyo, Kec. Ngadirejo, Kabupaten Temanggung, Jawa Tengah 56255, Indonesia","{'location': {'lat': -7.244760899999999, 'lng': 110.0391932}, 'viewport': {'northeast': {'lat': -7.243598070107278, 'lng': 110.0406710798927}, 'southwest': {'lat': -7.246297729892722, 'lng': 110.0379714201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANAH DESA ( BK KADUS BONGANTI ),ChIJafwhY0F1cC4RRZMrW03ZU3E,0.0,ChIJafwhY0F1cC4RRZMrW03ZU3E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJafwhY0F1cC4RRZMrW03ZU3E
OPERATIONAL,"P35W+W54, Jl. Bulu - Parakan, Sawah, Campursari, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","{'location': {'lat': -7.290242600000001, 'lng': 110.0954626}, 'viewport': {'northeast': {'lat': -7.28889252010728, 'lng': 110.0968136798927}, 'southwest': {'lat': -7.291592179892723, 'lng': 110.0941140201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hangbrug bij Sangkil Parakan - Temanggung Regentschap,ChIJg0YBH5F3cC4RLVJs3ymW4xQ,4.3,ChIJg0YBH5F3cC4RLVJs3ymW4xQ,"['tourist_attraction', 'point_of_interest', 'establishment']",266,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110058571072526489713"">110058571072526489713</a>'], 'photo_reference': 'AUGGfZnpvu1mDWQeHxW02cYOnRTc1cfe44qDpieZ9FckcVMQ9lL1yNldB0AorS4LDi1OOaXCjWhWIp4Tti8BW1nU558EvDlh3BhQbJ0DejDAxhnhLuAAzvZ9iYlwDkI_UQfAWwPbEH2mUjjtDu0K6wCGUbJlZKihE40xKA9wCyqxPfFnUhH1', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJg0YBH5F3cC4RLVJs3ymW4xQ
OPERATIONAL,"M26P+G4R, Sigaplok, Kledung, Kec. Kledung, Kabupaten Temanggung, Jawa Tengah 56264, Indonesia","{'location': {'lat': -7.3386301, 'lng': 110.0352776}, 'viewport': {'northeast': {'lat': -7.337288420107278, 'lng': 110.0366177798927}, 'southwest': {'lat': -7.339988079892722, 'lng': 110.0339181201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah Putus Cinta,ChIJJd2CWPqfei4Rn5wypOR9oB0,5.0,ChIJJd2CWPqfei4Rn5wypOR9oB0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJd2CWPqfei4Rn5wypOR9oB0
OPERATIONAL,"Q4M7+W89, Carikan, Kertosari, Kec. Jumo, Kabupaten Temanggung, Jawa Tengah 56256, Indonesia","{'location': {'lat': -7.215220599999999, 'lng': 110.1133542}, 'viewport': {'northeast': {'lat': -7.213879570107277, 'lng': 110.1147216298927}, 'southwest': {'lat': -7.216579229892721, 'lng': 110.1120219701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Prasasfish,ChIJPwL66chxcC4RsK2FidVhcrs,0.0,ChIJPwL66chxcC4RsK2FidVhcrs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPwL66chxcC4RsK2FidVhcrs
OPERATIONAL,"Jl. Raya Parakan - Wonosobo No.Km. 7, Area Sawah, Kwadungan Gn., Kec. Kledung, Kabupaten Temanggung, Jawa Tengah 56264, Indonesia","{'location': {'lat': -7.3170511, 'lng': 110.0510503}, 'viewport': {'northeast': {'lat': -7.315683070107278, 'lng': 110.0524013798927}, 'southwest': {'lat': -7.318382729892722, 'lng': 110.0497017201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gerbang Wisata Sedadap,ChIJgwHvIAJ2cC4R9qT0CWMvCrk,4.5,ChIJgwHvIAJ2cC4R9qT0CWMvCrk,"['tourist_attraction', 'point_of_interest', 'establishment']",189,"{'compound_code': 'M3M2+5C Kwadungan Gunung, Temanggung Regency, Central Java, Indonesia', 'global_code': '6P4GM3M2+5C'}",{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108352227164159643707"">Eko Susanto</a>'], 'photo_reference': 'AUGGfZmHOIndzKL67MUv72UrGht7p8Yr0HklgtJsKjhh9I4QCSwVc_68KUwC4sN5jmvx49IW_cYyy6EfoUi_E9D76jgCHTMwNiqgKr2q21Ay9TYFSpAJYnUFOAoPHs0JT0RnJgEVNEvqFDhyTxk7Frl4zfhvQGve8ICD_61v3hCwyp75ZlyP', 'width': 4096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJgwHvIAJ2cC4R9qT0CWMvCrk
CLOSED_TEMPORARILY,"P34H+4QQ, Jl. Raya Parakan - Wonosobo, Brangasan 2, Caturanom, Kec. Parakan, Kabupaten Temanggung, Jawa Tengah 56254, Indonesia","{'location': {'lat': -7.2946598, 'lng': 110.0794773}, 'viewport': {'northeast': {'lat': -7.293309970107276, 'lng': 110.0808271298927}, 'southwest': {'lat': -7.29600962989272, 'lng': 110.0781274701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan Stretes,ChIJ86ZP6153cC4RugjiIN5mWNM,0.0,ChIJ86ZP6153cC4RugjiIN5mWNM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ86ZP6153cC4RugjiIN5mWNM
