business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,url
OPERATIONAL,"26CX+26X, Kupah River, Sungai Kakap, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.0201125, 'lng': 109.2481094}, 'viewport': {'northeast': {'lat': 0.02146232989272221, 'lng': 109.2494592298927}, 'southwest': {'lat': 0.01876267010727778, 'lng': 109.2467595701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kapuas lll,,ChIJA6fHXgCh4jERyX1wgNt6_2Y,5.0,ChIJA6fHXgCh4jERyX1wgNt6_2Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105832419385335507111"">A Google User</a>'], 'photo_reference': 'AUGGfZliORXrLDTDTvlatHBgOZH6cHJHGISPF_nKnuP2xMdYgAXXuYk68BleXHQElyTtLaHnLW23V4__R6zFh1T1NMWFx4uNrLWT0dMCtEfnrOWJLxtT6x1ylwpnLOnUUwrhQgMdpKBYiCUfPIYLz9Rx8OJxSWr-OvZueBL9pgSdD_PS3oYa', 'width': 2800}]",,,https://www.google.com/maps/place/?q=place_id:ChIJA6fHXgCh4jERyX1wgNt6_2Y
OPERATIONAL,"P9WX+HPC, Rasau Jaya Dua, Kec. Rasau Jaya, Kabupaten Kubu Raya, Kalimantan Barat, Indonesia","{'location': {'lat': -0.2535556, 'lng': 109.3992507}, 'viewport': {'northeast': {'lat': -0.2518597701072778, 'lng': 109.4008057798927}, 'southwest': {'lat': -0.2545594298927222, 'lng': 109.3981061201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ndf-farm,,ChIJOw2s_3NJHS4RHlrU5cuefDM,4.0,ChIJOw2s_3NJHS4RHlrU5cuefDM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110024400954117933655"">untung slamet</a>'], 'photo_reference': 'AUGGfZlvbR4hok4H7Jrp8gBhAjpHmL8kR0Uir8b440o2eI5itTEwNepK-9GI7n9Fw7BDYRyDjjQfhI98B5CImVxT9g7m_5WqTohGdjneY_Dy2JcMrLqAT1qF-ersjNfu-yg2aAhCNnNIYsK6LfU7sV7U95xRqXbGdho6Whbxek72fa8sCpy-', 'width': 4624}]",,,https://www.google.com/maps/place/?q=place_id:ChIJOw2s_3NJHS4RHlrU5cuefDM
OPERATIONAL,"C734+2GV, Kec. Kubu, Kabupaten Kubu Raya, Kalimantan Barat 78384, Indonesia","{'location': {'lat': -0.5973872, 'lng': 109.2562829}, 'viewport': {'northeast': {'lat': -0.5957201701072778, 'lng': 109.2582169298927}, 'southwest': {'lat': -0.5984198298927224, 'lng': 109.2555172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangrove Beteng Batang,,ChIJmfRqgs_fHC4RiaLtZ4S9qFw,3.9,ChIJmfRqgs_fHC4RiaLtZ4S9qFw,"['tourist_attraction', 'point_of_interest', 'establishment']",16,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110156273697917794802"">Im Imah</a>'], 'photo_reference': 'AUGGfZnAhVd3nWyO59YNdq_W6Tx8W_zuobek6d5W8cJTY5Iwrfl2O84KPAOvtKvqfuGx5f0mvSv_7WM2tyUatknlCofdja8mjStNrp6FZEI6Rc2i2zdvOD7BTRkk-IW1DhbRKcKQXkK1R5zERPfSZ9MbehatBCfca777Xo6BY03xSQWbzzET', 'width': 4128}]",,,https://www.google.com/maps/place/?q=place_id:ChIJmfRqgs_fHC4RiaLtZ4S9qFw
OPERATIONAL,"M735+RGG, Desa, Sungai Bemban, Telok Pa'kedai, Kabupaten Kubu Raya, Kalimantan Barat 78383, Indonesia","{'location': {'lat': -0.34545, 'lng': 109.2588196}, 'viewport': {'northeast': {'lat': -0.3427198499999999, 'lng': 109.2599211798927}, 'southwest': {'lat': -0.34636005, 'lng': 109.2572215201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Alam Sri Gunung,,ChIJuRR_GAA_HS4RQOEyYWBdx4g,0.0,ChIJuRR_GAA_HS4RQOEyYWBdx4g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJuRR_GAA_HS4RQOEyYWBdx4g
OPERATIONAL,"V763+4GC, Jl. Parit Deraman, Punggur Besar, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78381, Indonesia","{'location': {'lat': -0.1499631, 'lng': 109.2536842}, 'viewport': {'northeast': {'lat': -0.1486114201072778, 'lng': 109.2550887798927}, 'southwest': {'lat': -0.1513110798927222, 'lng': 109.2523891201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Nanda Al Fatih,{'open_now': False},ChIJyTXpZuVdHS4RWDwmLVHDlgo,5.0,ChIJyTXpZuVdHS4RWDwmLVHDlgo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109300563971458884838"">A Google User</a>'], 'photo_reference': 'AUGGfZmDca1boLDYCdEAa7Yd0QJr9EjADZ7UMDOEWvWKEbcURajvkyuDXLCfv6w9WbZBvN7R0NYgN3Cy2vqPw2iic8T1C0Y2Umwi3Y0yz6VcFyxkfDcQZaeMxPXPCmzVGQkPfE1OQPZStNR7wrRhKa41-o4HEETaHEBfeVfrsoTH1LxjdyEC', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJyTXpZuVdHS4RWDwmLVHDlgo
OPERATIONAL,"RCHQ+W6R, Kuala Dua, Raya River, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.1701323, 'lng': 109.4380284}, 'viewport': {'northeast': {'lat': -0.1688790201072778, 'lng': 109.4393183798927}, 'southwest': {'lat': -0.1715786798927222, 'lng': 109.4366187201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,senja sore,,ChIJzd44BQBPHS4R6i5gkV5LRP8,3.0,ChIJzd44BQBPHS4R6i5gkV5LRP8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115315329296494722401"">Muhamad Ridwan</a>'], 'photo_reference': 'AUGGfZnhQej1PLQakNFCWI4jMoCrWx2sGBrd-td3mh0jEJeLgVNDhDoec-W3uyqO4Iy7OUzld1F_Vba1lj0LnEHuttK-5KPljIKpJmcFh7pD4Lj0pcWZEKJvO_CmEdu6gTantt7qhbE1lTQVvdys9LYi4rQ0vsst__2pq5jJ19pbcdgjvWYP', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzd44BQBPHS4R6i5gkV5LRP8
OPERATIONAL,"P3W5+JJ, Sepuk Laut, Sungai Kakap, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.25343, 'lng': 109.0590822}, 'viewport': {'northeast': {'lat': -0.2520801701072778, 'lng': 109.0604320298927}, 'southwest': {'lat': -0.2547798298927222, 'lng': 109.0577323701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Bandeng,,ChIJYVKHe5VtHS4ROxF6RiGiacE,3.5,ChIJYVKHe5VtHS4ROxF6RiGiacE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106640203851238729467"">A Google User</a>'], 'photo_reference': 'AUGGfZmm0lX8t3pfT7V-5BVYgOGzrQEJlVEA8LzLAaKhpycEdyKG4CN7EJYYW7HSHrU8e08US115D9tZnvwHCPFZr6w14tSyM3FT70NsAASnjlpIHLgxA_cgVbMxqJuxq-VtnUAPTshakBoTbdikxrKF-slWj-EVCHlvWOOeI5xj38lIAwiV', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJYVKHe5VtHS4ROxF6RiGiacE
OPERATIONAL,"VC55+35W, Jl. Arteri Supadio, Limbung, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat, Indonesia","{'location': {'lat': -0.1422558, 'lng': 109.4079434}, 'viewport': {'northeast': {'lat': -0.1409383701072777, 'lng': 109.4094113798927}, 'southwest': {'lat': -0.1436380298927222, 'lng': 109.4067117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bundaran Bandar Udara Sungai Durian,{'open_now': True},ChIJMRWsegBPHS4Ral_VaH3d560,5.0,ChIJMRWsegBPHS4Ral_VaH3d560,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJMRWsegBPHS4Ral_VaH3d560
OPERATIONAL,"MHHG+5M9, Asam River, Raya River, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3220853, 'lng': 109.5767308}, 'viewport': {'northeast': {'lat': -0.3196289, 'lng': 109.5790072}, 'southwest': {'lat': -0.3229041, 'lng': 109.575972}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Halte Sungai DAS Kapuas,,ChIJcfdKT6HLAi4RBt1y5poUf88,5.0,ChIJcfdKT6HLAi4RBt1y5poUf88,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116517955763704624230"">rahmah dewi</a>'], 'photo_reference': 'AUGGfZkLON_V3qk7p-V0wn4V-8L2kmSl_p0GseMIiaUJNBbw9mHIN6mMpyfIVX5daHhIFKSIowQ5kd2cuIwvokZn6Nx4F1xWkN3uUwDVDAe5HtkMpnQ23FaFPoNJmBEfGlvLk6EyT4AJUjHhOoNUhUUUKZCqlTuqtUebV5w_OecmjfHQYsCN', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJcfdKT6HLAi4RBt1y5poUf88
CLOSED_TEMPORARILY,"P54M+X47, Teluk Pakedai Dua, Telok Pa'kedai, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2925801, 'lng': 109.1827897}, 'viewport': {'northeast': {'lat': -0.2912302701072778, 'lng': 109.1841395298927}, 'southwest': {'lat': -0.2939299298927223, 'lng': 109.1814398701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telok pakedai 2,,ChIJJyMLMTYVHS4R9oI1A7Og8fw,5.0,ChIJJyMLMTYVHS4R9oI1A7Og8fw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,https://www.google.com/maps/place/?q=place_id:ChIJJyMLMTYVHS4R9oI1A7Og8fw
