business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"2V6P+24, Warungreja, Nyalindung, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.9899052, 'lng': 106.8852587}, 'viewport': {'northeast': {'lat': -6.988571320107278, 'lng': 106.8866109798927}, 'southwest': {'lat': -6.991270979892722, 'lng': 106.8839113201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mess 2 Kebun Wangunreja,ChIJA_0po045aC4RvtTo2kFJjGc,5.0,ChIJA_0po045aC4RvtTo2kFJjGc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104386768563394538869"">Muhamad Daris</a>'], 'photo_reference': 'AUGGfZlpDU0gxt-MeHnDcVQLNSwEnWpAcRstzQ7ERBi_xIY8At7arAeHT-SyXrXa89MayMdKJFplYz4Eesrg0nE1v-y_M1cUhaZMnVNIwH3y1Z-v-fohMXCSeMrDCxESRkgyLwtUTBnhP-iLTg4-TazHzkZRtxP5Ks4XUK9TAPyregEQbWC5', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJA_0po045aC4RvtTo2kFJjGc
OPERATIONAL,"Jl. Cigaok No.10, RT.003/RW.003, Girijaya, Kec. Wr. Kiara, Kabupaten Sukabumi, Jawa Barat 43362, Indonesia","{'location': {'lat': -6.932141499999999, 'lng': 106.731009}, 'viewport': {'northeast': {'lat': -6.931103270107277, 'lng': 106.7323980298927}, 'southwest': {'lat': -6.933802929892721, 'lng': 106.7296983701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adel Alma farm,ChIJ0Uk1EQAxaC4ReSGMwk7fK0s,5.0,ChIJ0Uk1EQAxaC4ReSGMwk7fK0s,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 606, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105837978969836459748"">A Google User</a>'], 'photo_reference': 'AUGGfZn09gyTyIvmrVH6-oBux5X6USPIGIqF2pyEYLB0RR9n8_BUl7DoJZUAMGsuwK8_gvU4fkB7irc7ZCO2tggtTxAg_YydeAOEFMts2CBqS1aHLWbTplVG_h-IoaoiMw4vaXWRgo1wIQbeTT9EW-e5phuO4eXD9-rJ0XfX66CXjdFQufZ5', 'width': 720}]","{'compound_code': '3P9J+4C Girijaya, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P583P9J+4C'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ0Uk1EQAxaC4ReSGMwk7fK0s
OPERATIONAL,"2VJ8+M82, Kebonmanggu, Gunung Guruh, Sukabumi Regency, West Java 43156, Indonesia","{'location': {'lat': -6.9683635, 'lng': 106.8657786}, 'viewport': {'northeast': {'lat': -6.967082620107278, 'lng': 106.8669585298927}, 'southwest': {'lat': -6.969782279892722, 'lng': 106.8642588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANAH UMMI BLOK KEBON MANGGU PASIR MALANG,ChIJ-Y2SdAA5aC4RH7x-vIP54kk,5.0,ChIJ-Y2SdAA5aC4RH7x-vIP54kk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114179001553311556945"">A Google User</a>'], 'photo_reference': 'AUGGfZmtj8eu2U-gv0VQ23o9eb3sl3G-y3wafIOOggyW_kop-38MemqxNNkks1ifSp6RmXWdY5S6sElKWiPjbvA6ItAFKT4oKEtA-YTxnhbHWCkBZVAufLcYwWCDZMS6wPzAfDfgY_kRzAouL4z9xmEZMyY0IUdSrQdvVkcxVULOTvXwrO0R', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Y2SdAA5aC4RH7x-vIP54kk
OPERATIONAL,"3VV2+WX4, Jl. Keradenan Kulon, Kp.pondokleungsir Wetan Rt.024/07 AgroWisata, Jl. Pd. Leungsir, Cisande, Kec. Cicantayan, Kabupaten Sukabumi, Jawa Barat 43155, Indonesia","{'location': {'lat': -6.9077847, 'lng': 106.8548107}, 'viewport': {'northeast': {'lat': -6.906169320107277, 'lng': 106.8562454}, 'southwest': {'lat': -6.908868979892721, 'lng': 106.8505066}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Cisande,ChIJMa14Lh43aC4RfyTN8kLZpRg,5.0,ChIJMa14Lh43aC4RfyTN8kLZpRg,"['tourist_attraction', 'point_of_interest', 'establishment']",25.0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112735139865445222785"">Bambang Hermambang</a>'], 'photo_reference': 'AUGGfZlQcHgKRMuahI9J0GbV77MYN7A_h2tUj3JdMVfiHJifMx8DZ9jnMZT-sKS1yDDxG3qHEWUgW49gMBgTVm569tqhZqvEwVRQPqBiMTYtTp8GSLagIl6wH-WIujLimuezWiWqJSmPmbRRiQc-uOMIprUQ6-Fu2D3NQRsUov3rKSnHowHB', 'width': 4000}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJMa14Lh43aC4RfyTN8kLZpRg
OPERATIONAL,"XR66+PPQ, Sindangresmi, Central Jampang, Sukabumi Regency, West Java 43171, Indonesia","{'location': {'lat': -7.0381563, 'lng': 106.8118648}, 'viewport': {'northeast': {'lat': -7.036806470107279, 'lng': 106.8132146298927}, 'southwest': {'lat': -7.039506129892723, 'lng': 106.8105149701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situ legoksengon,ChIJPfZZTwA7aC4R6EdD7zbtqYU,0.0,ChIJPfZZTwA7aC4R6EdD7zbtqYU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPfZZTwA7aC4R6EdD7zbtqYU
OPERATIONAL,"2PM8+CF5, Warungkiara, Warung Kiara, Sukabumi Regency, West Java 43362, Indonesia","{'location': {'lat': -6.966486799999999, 'lng': 106.716227}, 'viewport': {'northeast': {'lat': -6.965165570107278, 'lng': 106.7175382298927}, 'southwest': {'lat': -6.967865229892722, 'lng': 106.7148385701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan cicareuh,ChIJDcZgQPAlaC4REETSKGoT0iw,2.5,ChIJDcZgQPAlaC4REETSKGoT0iw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDcZgQPAlaC4REETSKGoT0iw
OPERATIONAL,"WRQ9+W28, Panumbangan, Central Jampang, Sukabumi Regency, West Java 43171, Indonesia","{'location': {'lat': -7.0602108, 'lng': 106.8175917}, 'viewport': {'northeast': {'lat': -7.059494800000001, 'lng': 106.8192168298927}, 'southwest': {'lat': -7.062358799999998, 'lng': 106.8165171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cipatala,ChIJMWbFO_Q9aC4RPKlwcpGN7xs,4.5,ChIJMWbFO_Q9aC4RPKlwcpGN7xs,"['tourist_attraction', 'point_of_interest', 'establishment']",25.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115911430967649772095"">pangestu adji</a>'], 'photo_reference': 'AUGGfZk05balkxiPirERhhWEf5Zu4WPoVDqvPtw9GQAtUue4nK-dj23ngCqSnWxm4R2jXHZLii9h38qc91pfAowzP3PlJoJOc7iCi5f8siTbs7LowZGCsF-FHmZkRKObH2JqK6v_lQd5VN_KYnfD8H1gxgpWnEcOIz2wumWJ2QAZjSAC-YM9', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJMWbFO_Q9aC4RPKlwcpGN7xs
OPERATIONAL,"Jl. Jambelaer, Padaasih, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152, Indonesia","{'location': {'lat': -6.9194738, 'lng': 106.8755738}, 'viewport': {'northeast': {'lat': -6.918178320107278, 'lng': 106.8766939798927}, 'southwest': {'lat': -6.920877979892722, 'lng': 106.8739943201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Koi H. SUHENDI,ChIJGa1jEYk3aC4RU7_T_I8ZBW0,4.2,ChIJGa1jEYk3aC4RU7_T_I8ZBW0,"['tourist_attraction', 'point_of_interest', 'establishment']",136.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106030368406416304380"">Teguh Permana</a>'], 'photo_reference': 'AUGGfZmLbV9eMpWRIqxSqrgzS6CctDQzSuGejWeIC0IMwm0GqpOJfQJsNzOfbpIfWHzj4xFO7tH_0a3o70HrXWEw0n0GKHzDjfxksP9VWHadpe4Hzez6OZUEq4OG0lqkDIXUkVMT_-tyEfYQ2Lo0dtClgvG0TUClPi9jktA_m06Q7_hmMFXZ', 'width': 4630}]","{'compound_code': '3VJG+66 Padaasih, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P583VJG+66'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJGa1jEYk3aC4RU7_T_I8ZBW0
OPERATIONAL,"XQ27+XV9, Kp. Bojongjengkol Mekarjaya Jampangkulon, Bojong Jengkol, Indonesia","{'location': {'lat': -7.0475837, 'lng': 106.7647206}, 'viewport': {'northeast': {'lat': -7.046233870107277, 'lng': 106.7660704298927}, 'southwest': {'lat': -7.048933529892721, 'lng': 106.7633707701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Leuwi Randa,ChIJvxDWq1M9aC4Ru61WzCAsZ2k,0.0,ChIJvxDWq1M9aC4Ru61WzCAsZ2k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114185304327751472120"">A Google User</a>'], 'photo_reference': 'AUGGfZkMresWlgl_dMvZulkzky3KI-iCdYlypRXQu3C9Sxa2Xx57UXfc37WYdanL-WydwzeBPpuu870gYhsB8Gu-B-i9gPM6_qVKxuYoENWV0C_5jZyaZzYnA3oTNo5A922XUZ6AgF8JSoOrS4hptli5BF8g-DpHhr8EL5Yfip3M8rqZVTVZ', 'width': 1280}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJvxDWq1M9aC4Ru61WzCAsZ2k
OPERATIONAL,"KP LALAY, Sirnajaya, Kec. Wr. Kiara, Kabupaten Sukabumi, Jawa Barat 43362, Indonesia","{'location': {'lat': -7.0061003, 'lng': 106.7142878}, 'viewport': {'northeast': {'lat': -7.004622570107278, 'lng': 106.7150822298927}, 'southwest': {'lat': -7.007322229892722, 'lng': 106.7123825701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PAINTBALL SUKABUMI,ChIJ054rNOMlaC4Ri2nO6FrnO8g,0.0,ChIJ054rNOMlaC4Ri2nO6FrnO8g,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",0.0,,"{'compound_code': 'XPV7+HP Sirnajaya, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P48XPV7+HP'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ054rNOMlaC4Ri2nO6FrnO8g
OPERATIONAL,"3RGC+R2J, Hegarmanah, Cicantayan, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.9229238, 'lng': 106.8200298}, 'viewport': {'northeast': {'lat': -6.921615370107278, 'lng': 106.8214628798927}, 'southwest': {'lat': -6.924315029892722, 'lng': 106.8187632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah,ChIJh23AkO43aC4RYcq5Yb9DlF8,0.0,ChIJh23AkO43aC4RYcq5Yb9DlF8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh23AkO43aC4RYcq5Yb9DlF8
OPERATIONAL,"3QP4+VC, Warnajati, Cibadak, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.9128085, 'lng': 106.7560615}, 'viewport': {'northeast': {'lat': -6.911454370107278, 'lng': 106.7574123298927}, 'southwest': {'lat': -6.914154029892722, 'lng': 106.7547126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loji Sri Nathan,ChIJca-5c9wxaC4RTPKSu9IblLw,5.0,ChIJca-5c9wxaC4RTPKSu9IblLw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110207424596104162018"">A Google User</a>'], 'photo_reference': 'AUGGfZnMEn_7rc5GGq8MrqC0g5oii6j2tq4pJazpFhCGRRlkTlfm4LRFjn0iIjBIoFrM5ZWWquBJ3pQHcVeyyOlunbr5VlAEm63M3KfWITk81XU5AXDGQRkQlsYDJZVUZ6mRi4qKRlxI6Xwat8Mf1XiLv2Vas7MxoniGiRr4pTRinjJ-l5UY', 'width': 2976}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJca-5c9wxaC4RTPKSu9IblLw
OPERATIONAL,"Jl. Sindang Sari Jl. Ciguha, Bojong Jengkol, Kec. Jampang Tengah, Kabupaten Sukabumi, Jawa Barat 43171, Indonesia","{'location': {'lat': -7.0471694, 'lng': 106.7874618}, 'viewport': {'northeast': {'lat': -7.045801570107278, 'lng': 106.7888380798927}, 'southwest': {'lat': -7.048501229892722, 'lng': 106.7861384201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Wisata Kemah Pasir Loceng,ChIJa0FecgI9aC4RFOoY7HVJ3ps,5.0,ChIJa0FecgI9aC4RFOoY7HVJ3ps,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108918263192862427262"">A Google User</a>'], 'photo_reference': 'AUGGfZlBxkabINK_MCPoeIqa249ljnLOQ8BDHayMQYRTRfR5wU8MGj1kMzAFMsdm5BloZZreCmVWHZIekXrnsDC__r1G5ppmRRohe5bgjQj8MU6_grEwIVYYYJ5aRhY7FkPR-f-PpqNpXJx54UlLz5mO2ylQP4E_lYZ_2Yht1fXt8CnOK73X', 'width': 720}]","{'compound_code': 'XQ3P+4X Bojong Jengkol, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P48XQ3P+4X'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJa0FecgI9aC4RFOoY7HVJ3ps
OPERATIONAL,"4V5W+93M, Jl. Cibatu Sukasari, Sukasari, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43134, Indonesia","{'location': {'lat': -6.891428299999999, 'lng': 106.8950821}, 'viewport': {'northeast': {'lat': -6.889981020107277, 'lng': 106.8966132298927}, 'southwest': {'lat': -6.892680679892721, 'lng': 106.8939135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ismawati & Idris,ChIJmzTToB83aC4Rj67a9yxffmU,5.0,ChIJmzTToB83aC4Rj67a9yxffmU,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmzTToB83aC4Rj67a9yxffmU
OPERATIONAL,"2V7P+893, Jl. Ciang Sana, Warungreja, Kec. Nyalindung, Kabupaten Sukabumi, Jawa Barat 43196, Indonesia","{'location': {'lat': -6.9870698, 'lng': 106.8862039}, 'viewport': {'northeast': {'lat': -6.985750020107278, 'lng': 106.8874855298927}, 'southwest': {'lat': -6.988449679892722, 'lng': 106.8847858701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gazebo Kebun Wangunreja,ChIJUzHngmQ5aC4R9U4yAOQ1zOE,4.8,ChIJUzHngmQ5aC4R9U4yAOQ1zOE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104386768563394538869"">Muhamad Daris</a>'], 'photo_reference': 'AUGGfZlXeheoofZsR0mA4PqFV1D5EY0XeeLcmu5B1UQwQikokMhy7ArSAgk4bNG-eTNRB8jpwQzs9KcSqkz4jEVrvcVVWWeFn6CGOECi145BHZlkpIY5cEQxFYeYnKRGoDjZYSs5GDfPmoPsKFJw9Fi1RYsqRMbL92IvMpimW_aNBwKFDr0a', 'width': 4208}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJUzHngmQ5aC4R9U4yAOQ1zOE
OPERATIONAL,"2VXJ+4QW, Gunung Guruh, Sukabumi Regency, West Java 43156, Indonesia","{'location': {'lat': -6.9521449, 'lng': 106.88196}, 'viewport': {'northeast': {'lat': -6.950972299999998, 'lng': 106.8830898298927}, 'southwest': {'lat': -6.9556627, 'lng': 106.8803901701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,IC Bocimi - Sukacian,ChIJafnInEk3aC4RwozwLJGo7Vg,0.0,ChIJafnInEk3aC4RwozwLJGo7Vg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJafnInEk3aC4RwozwLJGo7Vg
