business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,photos,opening_hours,url
OPERATIONAL,"9GVJ+4V, Ifar Besar, Sentani, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6071277, 'lng': 140.5321392}, 'viewport': {'northeast': {'lat': -2.605568770107278, 'lng': 140.5337142298928}, 'southwest': {'lat': -2.608268429892723, 'lng': 140.5310145701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Bhulem Mokho,ChIJpVl68WXzbGgR01tBZcvd7aM,4.7,ChIJpVl68WXzbGgR01tBZcvd7aM,"['tourist_attraction', 'point_of_interest', 'establishment']",19,,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108207264360272403808"">A Google User</a>'], 'photo_reference': 'AUGGfZkWo4dFFXxqqK96UgfakKXmMFYFs6IMkk1zVXEZgPrwyChtRV6HaI8ern4Hg7Lmar-XPRQAyWkGLPMrBm_sD55yoKxAmNfUFAmyUEaVwMP9Spi1S3OnCbf5c7PlNP_4614CBkD_QaxhN4mEACyX3AqlfMBhRcj9yfb93NPNBFhBZB6_', 'width': 1079}]",,https://www.google.com/maps/place/?q=place_id:ChIJpVl68WXzbGgR01tBZcvd7aM
OPERATIONAL,"9GRM+JCJ, Ifar Besar, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6084111, 'lng': 140.5335055}, 'viewport': {'northeast': {'lat': -2.607060920107278, 'lng': 140.5347157298927}, 'southwest': {'lat': -2.609760579892723, 'lng': 140.5320160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Destinasi Wisata Bukit Hoboy,ChIJz5pjeWTzbGgRS74hGNjh5FI,4.8,ChIJz5pjeWTzbGgRS74hGNjh5FI,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,"[{'height': 5885, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116311785840148995356"">A Google User</a>'], 'photo_reference': 'AUGGfZm3qdL3oisufSsMliNiO6uTV7t4Bs6YymbwgzqldrlDe4T0GBX2CKj9ClBo0yG7rgprctmm82dOZis9ZZVvMK7IKMaas3Feo-GmMRVymBPnvrwev40YHlZA_-ddkGC_yLY4tKb3uXnMLf_mvhhnzOWl1VjHsBmufMwsXNDZi_nDhBvI', 'width': 7848}]",,https://www.google.com/maps/place/?q=place_id:ChIJz5pjeWTzbGgRS74hGNjh5FI
OPERATIONAL,"9GQJ+9JH, Hobong, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6115544, 'lng': 140.5316122}, 'viewport': {'northeast': {'lat': -2.610279570107278, 'lng': 140.5329739298927}, 'southwest': {'lat': -2.612979229892722, 'lng': 140.5302742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bhanjibey,ChIJPSJ5q4vybGgRIYhfercksns,4.6,ChIJPSJ5q4vybGgRIYhfercksns,"['tourist_attraction', 'point_of_interest', 'establishment']",61,,,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116775554064026604966"">Rhenzo Leonardo</a>'], 'photo_reference': 'AUGGfZmPEW4NB0UdfBYL73N3MmJQ1qvxhv3-fU4sejL-PhWDCwszF-SQEvS2GfC79duS-kDrbd-D8afq9Lp0Gyl9ThuU2-N3FSXRACXDWl3VtBpatYJ2VGUOR-EmMPFeiENA35lx-OfpzB8L0XhvcvYsJXitcp6rIuLR1CVpw5iXtrPjGcoK', 'width': 9280}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJPSJ5q4vybGgRIYhfercksns
CLOSED_TEMPORARILY,"CJ93+FV9, Jl. Buper Waena, Kp. Waena, Kec. Sentani Tim., Kabupaten Jayapura, Papua, Indonesia","{'location': {'lat': -2.5813499, 'lng': 140.6047446}, 'viewport': {'northeast': {'lat': -2.580126520107277, 'lng': 140.60995845}, 'southwest': {'lat': -2.582826179892721, 'lng': 140.60300665}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu Angin,ChIJ2yIvS0j3bGgRqOOC7QvCSt4,0.0,ChIJ2yIvS0j3bGgRqOOC7QvCSt4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ2yIvS0j3bGgRqOOC7QvCSt4
OPERATIONAL,"9CXP+3RV, Kwadeware, Waibu, Jayapura Regency, Papua 99352, Indonesia","{'location': {'lat': -2.6022683, 'lng': 140.4370517}, 'viewport': {'northeast': {'lat': -2.600918470107278, 'lng': 140.4384015298927}, 'southwest': {'lat': -2.603618129892722, 'lng': 140.4357018701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,YOTORO ART STUDIO,ChIJpQjJh2jtbGgR65f3viz08sc,4.5,ChIJpQjJh2jtbGgR65f3viz08sc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104170104810089447045"">Syafiuddin Halid</a>'], 'photo_reference': 'AUGGfZnZGeqAegD_iEu2aQRvbA0fIoo_PyyoYKqeqRiBpVc_fBtTTg4uRg8ds1hVI39ep0QH_kyFTpo8sr6i98B_mq2Pwn0w16ZYt2fz_m7crn_OwA-tc4g9FyeoYnufpEntiCgUkSZqHM7Th5RjmmEzlpWTWM_3sKNSoUM0NZx2jLvxTzdp', 'width': 4160}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJpQjJh2jtbGgR65f3viz08sc
OPERATIONAL,"9GHW+9W2, Ebungfa, Ebungfau, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6216181, 'lng': 140.5472751}, 'viewport': {'northeast': {'lat': -2.620268270107278, 'lng': 140.5486249298928}, 'southwest': {'lat': -2.622967929892722, 'lng': 140.5459252701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Wisata Enarang,ChIJxeo992fzbGgRvfsSa13wuH4,2.0,ChIJxeo992fzbGgRvfsSa13wuH4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100287951267803953532"">A Google User</a>'], 'photo_reference': 'AUGGfZmnlwdzU6IjF76c1-xh5V4lBJplbRd7YRLjeyQI_ZUfC-wdqyxsUBQrzxHOenpL-p-nozSr9S6VgJXdXX54TKpoSwsyzVYHmUtEFn0EbkOEen1I9E45H3Y6SfEBljwd126cMepZ_eirWxp-Vbikv5VMbHUXvQkw2_nrJqXA8_sskZ5x', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJxeo992fzbGgRvfsSa13wuH4
OPERATIONAL,"CCF8+463, Sosiri, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.5772426, 'lng': 140.4155374}, 'viewport': {'northeast': {'lat': -2.575892770107278, 'lng': 140.4168872298927}, 'southwest': {'lat': -2.578592429892722, 'lng': 140.4141875701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Tarkephere,ChIJRdFqVyvrbGgRcUDV2nSE1jk,0.0,ChIJRdFqVyvrbGgRcUDV2nSE1jk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRdFqVyvrbGgRcUDV2nSE1jk
CLOSED_TEMPORARILY,"Rumah Sakit Yowari, Jalan, Doyo Baru, Waibu, Jayapura Regency, Papua 99352, Indonesia","{'location': {'lat': -2.5343636, 'lng': 140.4642116}, 'viewport': {'northeast': {'lat': -2.533206570107278, 'lng': 140.4659192798927}, 'southwest': {'lat': -2.535906229892722, 'lng': 140.4632196201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Cycloop,ChIJ62B02BbvbGgRzZkX4zqtTXk,0.0,ChIJ62B02BbvbGgRzZkX4zqtTXk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'FF87+7M Doyo Baru, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92FF87+7M'}",True,"[{'height': 556, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106304175190305287105"">A Google User</a>'], 'photo_reference': 'AUGGfZk0zWeuiEspstLFDtO1A_vaZZzFsjbjj-ZfBpq8dBOks23jdr9rKkDsf6gW9T_sEFJbCABkrEgFm-XPX5_tWqkc1-7s4ZgR_wXFy0N3t4d4gQTVpMIgb1Z8d5rS1DlGnj2qRfqC7D8n007AjXDBYgf0gw_nt4AAllQZ2NCZ-YmLo9-B', 'width': 830}]",,https://www.google.com/maps/place/?q=place_id:ChIJ62B02BbvbGgRzZkX4zqtTXk
CLOSED_TEMPORARILY,"G8PV+2J, Entiyebo, Depapre, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.464988, 'lng': 140.3440845}, 'viewport': {'northeast': {'lat': -2.463180970107278, 'lng': 140.3455144798927}, 'southwest': {'lat': -2.465880629892722, 'lng': 140.3428148201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Dukumbru,ChIJM2uETI_dbGgRFzKVWOR01v8,5.0,ChIJM2uETI_dbGgRFzKVWOR01v8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJM2uETI_dbGgRFzKVWOR01v8
OPERATIONAL,"G8QV+2FH, Tablanusu, Waiya, Entiyebo, Distrik Depapre, Kabupaten Jayapura, Papua 99353, Indonesia","{'location': {'lat': -2.4624454, 'lng': 140.3437349}, 'viewport': {'northeast': {'lat': -2.461372920107278, 'lng': 140.3449766298927}, 'southwest': {'lat': -2.464072579892723, 'lng': 140.3422769701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tablanusu Beach,ChIJXQ-jk4TdbGgRIeXl9AzphPI,4.7,ChIJXQ-jk4TdbGgRIeXl9AzphPI,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110611427624450815989"">Adi Roy Al Battar</a>'], 'photo_reference': 'AUGGfZkbgCplVJi3tBP7BW0lbHdWFWyaxaS1MPM5LZGxOpN7CZABT3FkkKE6hJXiBs_ABUbtypd_OTsueH04PjeZKfn4UpPFmz20CIqYEWjWmiwS54y3SoHdtZSO1v7UcaYEHTlhFLKz3OrTKCsENfZ7L32na55KNirMDlkAV1UnkDqVe1pj', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJXQ-jk4TdbGgRIeXl9AzphPI
OPERATIONAL,"8GQQ+MV4, Atabar, Ebungfau, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6608739, 'lng': 140.5396897}, 'viewport': {'northeast': {'lat': -2.66000235, 'lng': 140.5416515298928}, 'southwest': {'lat': -2.66348855, 'lng': 140.5389518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Emfote,ChIJtb1LqxaNbGgRpgiX86G7-YI,4.3,ChIJtb1LqxaNbGgRpgiX86G7-YI,"['tourist_attraction', 'point_of_interest', 'establishment']",188,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103118073588868505500"">Raja Hasayangan</a>'], 'photo_reference': 'AUGGfZmCRMPCZ1P0ZuPCMwufLlPhy2LkzP86ZgP__Uiw7nLjtmknAu7UhOkopw4Ne22AqWZ9PzJ39oJzv6U1LdF321C46RIFtK03PdP4u087LCi3C7vyc1LQ04o4-0T9wvDFp8p1Vsco9U2ZcCzPmn6hrqAanEPsZH3KwHVCTelEIXBeYaHw', 'width': 2448}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJtb1LqxaNbGgRpgiX86G7-YI
