formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,url
"W4JJ+2J6, Rancakaki, Danawarih, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.069952199999999, 'lng': 109.1315198}, 'viewport': {'northeast': {'lat': -7.068581520107277, 'lng': 109.1328727798927}, 'southwest': {'lat': -7.071281179892721, 'lng': 109.1301731201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan lak danawarih,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117079635316682215456"">A Google User</a>'], 'photo_reference': 'AUGGfZnr_6-hK8K9HOEv-DL4kec9fnpAdpC2-N-efTDerqlDuLrp4vJHQo2i-_MMlsfgqlylzdmmcGXCEFpoma1LvK9dIbqD1zhv4CAzpf74q2bLjqTWyWdJUjNhrnwlK-YItwjb6s6l7isS-nTRebJYsLjwFrrQMgzbhv6kv23A2oRZHJ7b', 'width': 1872}]",ChIJ8xYMhXuVby4RCXRfJpS2FZQ,ChIJ8xYMhXuVby4RCXRfJpS2FZQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ8xYMhXuVby4RCXRfJpS2FZQ
"Jl. Raya Sel. Banjaran No.139, Slawi, Tembok Banjaran, Kec. Adiwerna, Kabupaten Tegal, Jawa Tengah 52194, Indonesia","{'location': {'lat': -6.9814323, 'lng': 109.1402919}, 'viewport': {'northeast': {'lat': -6.980096620107277, 'lng': 109.1415882798927}, 'southwest': {'lat': -6.982796279892721, 'lng': 109.1388886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blue Lemar Tour and Travel,,ChIJ15PQKgC_by4RmbKYfFHp8cA,ChIJ15PQKgC_by4RmbKYfFHp8cA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '249R+C4 Tembok Banjaran, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F249R+C4'}",5.0,1.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ15PQKgC_by4RmbKYfFHp8cA
"W339+P8P, Jembayat, Kec. Margasari, Kabupaten Tegal, Jawa Tengah 52463, Indonesia","{'location': {'lat': -7.0956801, 'lng': 109.0684111}, 'viewport': {'northeast': {'lat': -7.094290120107278, 'lng': 109.0698019298927}, 'southwest': {'lat': -7.096989779892722, 'lng': 109.0671022701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendung Parakan Kidang,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110635275734564718141"">A Google User</a>'], 'photo_reference': 'AUGGfZlpEBNNzZelee6X1zasYtNdWCMm5qqmjCuoPUF4NDYLHdGbMAyCPx9IUXWSfMYwEGWyWHV25nYlvFubq_uvF8uOuHcWQ6ClPPVwH_oxsdVzf_lh4JrASIhJF7-JcNj621lK5kZXAkwb0buP_2buLl9eiDmJiZ6yMC4C32HloEpsA4RU', 'width': 4000}]",ChIJyTw3sPaXby4RxQsn3pJtt6o,ChIJyTw3sPaXby4RxQsn3pJtt6o,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,5.0,,https://www.google.com/maps/place/?q=place_id:ChIJyTw3sPaXby4RxQsn3pJtt6o
"24R9+4X8, Kalisoka Dukuh, Kalisoka, Dukuhwaru, Tegal Regency, Central Java 52451, Indonesia","{'location': {'lat': -6.9597152, 'lng': 109.119961}, 'viewport': {'northeast': {'lat': -6.958633270107279, 'lng': 109.1212649298927}, 'southwest': {'lat': -6.961332929892722, 'lng': 109.1185652701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Amazon hill,,ChIJzze1g1m_by4Rs_aUxGU5XNg,ChIJzze1g1m_by4Rs_aUxGU5XNg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJzze1g1m_by4Rs_aUxGU5XNg
"W2JV+H8V, Karangdawa, Kec. Margasari, Kabupaten Tegal, Jawa Tengah 52463, Indonesia","{'location': {'lat': -7.0685012, 'lng': 109.043273}, 'viewport': {'northeast': {'lat': -7.066989220107278, 'lng': 109.0445273298927}, 'southwest': {'lat': -7.069688879892722, 'lng': 109.0418276701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BROTHERS KW Camp,"[{'height': 1145, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109035617736191359999"">A Google User</a>'], 'photo_reference': 'AUGGfZlPNIYTSEytnsfVYxsi5OgDusqfg1WZNgMzOdWo3DUHuoTmDQrOaDpTZeu3WwXBcasPpxEipl_yWRW-RdzB4KBUVoi38wG_f44ZAeP9KOEd77JDZfb3BnWRqNhYyaSizcpoF19isBihazJOQtTdHBggnj5jz8gHd930TJIMkOpBBG8u', 'width': 644}]",ChIJce_pkyKXby4RUww2zUjD8X8,ChIJce_pkyKXby4RUww2zUjD8X8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJce_pkyKXby4RUww2zUjD8X8
"33GR+JH2, Lumingser, Adiwerna, Tegal Regency, Central Java, Indonesia","{'location': {'lat': -6.923475, 'lng': 109.0913824}, 'viewport': {'northeast': {'lat': -6.922116920107277, 'lng': 109.0925896798927}, 'southwest': {'lat': -6.924816579892721, 'lng': 109.0898900201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,gedung serbaguna,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112070229729188894603"">A Google User</a>'], 'photo_reference': 'AUGGfZkZw0Zq_lOgEoxfKDts2leQoQPrL7XV55vvTS9I_P7Vcsb5l4rMEipYTJqDIbRjDrCWZniAyGaGG8xR_ySLhFftNTmKp9vfFUXziAUHTbtcEB9nLu4x9NvOxGexlUVY5pxb1hc8lP7pPmNIy1Tsp2WGaEC1RI3r6SxtbyS-I_-Ct2rt', 'width': 3000}]",ChIJmczfZ0u7by4RjeZf7OvShCA,ChIJmczfZ0u7by4RjeZf7OvShCA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,6.0,,https://www.google.com/maps/place/?q=place_id:ChIJmczfZ0u7by4RjeZf7OvShCA
"Jl. Ade Irma Suryani No.1, Prenam, Dukuhwringin, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52419, Indonesia","{'location': {'lat': -6.993299800000001, 'lng': 109.1307639}, 'viewport': {'northeast': {'lat': -6.991847520107278, 'lng': 109.1320186298927}, 'southwest': {'lat': -6.994547179892723, 'lng': 109.1293189701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Kali Bulus Pele Kalisapu,,ChIJS_ukyfO_by4R8hFlmRfzj98,ChIJS_ukyfO_by4R8hFlmRfzj98,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '244J+M8 Dukuhwringin, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F244J+M8'}",0.0,0.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJS_ukyfO_by4R8hFlmRfzj98
"2558+MJG, Kejepit, Bogares Kidul, Kec. Pangkah, Kabupaten Tegal, Jawa Tengah 52471, Indonesia","{'location': {'lat': -6.990914999999999, 'lng': 109.1665731}, 'viewport': {'northeast': {'lat': -6.989533420107278, 'lng': 109.1679307298927}, 'southwest': {'lat': -6.992233079892721, 'lng': 109.1652310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUMDes Bogares Kidul,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105580731667035535053"">A Google User</a>'], 'photo_reference': 'AUGGfZmE_tQj5xRHeeMRRGAmoqaN7SeFsW7VIT5RLNmJngKODHalUjRbLdN87flwMoh5DrN9KxFMXQjXY66UXzqwAr0eRqwTV2xsAW9xERnyO1ePpwPSHN2CA_TRotWjod_z9LaFTlp5JJwRG3dmlZTkVhSB2FbG6GDDgNovqMDwfyr8mDOY', 'width': 4160}]",ChIJmw87WJq_by4R33qecE8HVnY,ChIJmw87WJq_by4R33qecE8HVnY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJmw87WJq_by4R33qecE8HVnY
"24PX+876, Jl. Lingkar Slawi, Kendalserut, Kec. Pangkah, Kabupaten Tegal, Jawa Tengah 52471, Indonesia","{'location': {'lat': -6.9642202, 'lng': 109.1481467}, 'viewport': {'northeast': {'lat': -6.962881170107277, 'lng': 109.1494942798927}, 'southwest': {'lat': -6.965580829892721, 'lng': 109.1467946201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalingkos,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114230035125391009264"">A Google User</a>'], 'photo_reference': 'AUGGfZnjH1CKN7dH9MkY8ZPv8BSL2I6FoBAWkzd9bstPIg4pQAnMQP4PEcAVAc_Ry5TvCNfVhKdMLjKS1eUH9Cc_VPj-Kwplw7ocTSurRT93pdsGxn3he8BLpF8zLE-PeKvOWeuhAWr8FC2muLgGPZm6ey_CkLaiNhOv1UUFacdYook2z5y-', 'width': 2080}]",ChIJzymCMhO_by4RssjEfbSufFc,ChIJzymCMhO_by4RssjEfbSufFc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.1,14.0,,https://www.google.com/maps/place/?q=place_id:ChIJzymCMhO_by4RssjEfbSufFc
"W4VH+3V5, Timbangrejo Wetan, Timbangreja, Kec. Lebaksiu, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -7.0573662, 'lng': 109.1297246}, 'viewport': {'northeast': {'lat': -7.056010370107278, 'lng': 109.1310273798927}, 'southwest': {'lat': -7.058710029892722, 'lng': 109.1283277201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CEK POINT SSFL #12,"[{'height': 928, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114965024388058524618"">A Google User</a>'], 'photo_reference': 'AUGGfZncPZpy1dIuLywZHkzVf0q9u_sJqm1m4QHGRphH2FJq8LVP_2fkkHVy3-u8x7MI15lRj8eaNZOUpzaprQlW6SUSeJZirxWpUrczlnDPiWL1sMxZg4KK9C-XXkYNOaUXzoDqE6Lv2Z19kged48T091qpd2EHta-e2V8bEpbVxWEPUNQS', 'width': 1600}]",ChIJq4LrqYOVby4RiuJ1DnpnhEM,ChIJq4LrqYOVby4RiuJ1DnpnhEM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJq4LrqYOVby4RiuJ1DnpnhEM
"V4R4+H5P, Harjowinangun, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.1085451, 'lng': 109.1054524}, 'viewport': {'northeast': {'lat': -7.106696270107277, 'lng': 109.1073765798927}, 'southwest': {'lat': -7.109395929892721, 'lng': 109.1046769201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Gua Lawa,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109183743609087215961"">A Google User</a>'], 'photo_reference': 'AUGGfZkskgO21LnY8qwfOdhWDMtGjHeafxh9dkS4YFQgLwIeQyb2gwxklbYDDEbFKxMBt93oCfHX9nXJldA2TD0CcNvWaqt3fLqDyEIAgnmcpA98kG_PfMXVZHAVmKGEHJP3JOlN1DZXoJFGJJFHE_pCusLVGrhb2w2zgnUy5xKow4Ca_ZP9', 'width': 3000}]",ChIJRclaWw-Uby4RG9b2W0HZ3YQ,ChIJRclaWw-Uby4RG9b2W0HZ3YQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.3,134.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJRclaWw-Uby4RG9b2W0HZ3YQ
"336Q+FC9, Unnamed Road, Area Sawah/Kebun, Pedeslohor, Kec. Adiwerna, Kabupaten Tegal, Jawa Tengah 52194, Indonesia","{'location': {'lat': -6.9388486, 'lng': 109.0886126}, 'viewport': {'northeast': {'lat': -6.937424620107278, 'lng': 109.0896764798927}, 'southwest': {'lat': -6.940124279892721, 'lng': 109.0869768201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Sabilla,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108763668148870239524"">A Google User</a>'], 'photo_reference': 'AUGGfZla5f1hOE0HwBDmDmRnVqnHzAmq6U5i09iE9bJD3Vqg8V_fVzOd7n-Db91MSL1DVgTF9HKZD1rX8jY-8l3_Cunx1_2dyxQnXBBkRKOvakoWHdKcNEFPFZu9JydaaxTmZA4TXzUjA8vrBZtgKwkqFnkBjEjMI4nqRG060S_ZOEhcU1FL', 'width': 4080}]",ChIJ71ZiTFK7by4RLPE8XXVPas8,ChIJ71ZiTFK7by4RLPE8XXVPas8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.1,28.0,,https://www.google.com/maps/place/?q=place_id:ChIJ71ZiTFK7by4RLPE8XXVPas8
"V2V6+7QF, Pakulaut, Kec. Margasari, Kabupaten Tegal, Jawa Tengah 52463, Indonesia","{'location': {'lat': -7.1068194, 'lng': 109.0119263}, 'viewport': {'northeast': {'lat': -7.105426870107278, 'lng': 109.0131543298927}, 'southwest': {'lat': -7.108126529892722, 'lng': 109.0104546701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Gumuk Pakulaut,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117478076969873561890"">A Google User</a>'], 'photo_reference': 'AUGGfZmRMrUts2rcvdyml_Hf1uQPeBtiYkbocAuxBi88dPl0JpTKjk4lQW5xi5M_HJupD--JIM8UnGih8Gu6ZLjQHZq8Rl_EpUrSDwFUqmTZf5I6Y4T4Qbrsw92vPO37_J0cWFDiV87jmm_BorxVyRdUt1iA8wwLPnG3D34oSL9QhBzvesHL', 'width': 3264}]",ChIJWTVWLYqXby4RJ7GhrR3UYZg,ChIJWTVWLYqXby4RJ7GhrR3UYZg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.8,32.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJWTVWLYqXby4RJ7GhrR3UYZg
"V4WJ+FR2, Jl. Raya Moga-Guci, Kebonagung, KECAMATAN:, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.1038733, 'lng': 109.1320071}, 'viewport': {'northeast': {'lat': -7.102614770107278, 'lng': 109.1333408298927}, 'southwest': {'lat': -7.105314429892722, 'lng': 109.1306411701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamu Health Tourism - Kalibakung,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110635275734564718141"">A Google User</a>'], 'photo_reference': 'AUGGfZnSePBh8ltqeGQ77lmskJ5MFv_LtL5wtd8v_9e_ybC7PSkFKXG9Gnr5pkQUmi4pJV8L9_Vr6PW6VGZAyLToq9Lw0G8Pgo1pMg8Jpi5dKS8DrgPz0aFhHQY0rGCg6N9RTupUgGmiiVpo-zi96KapNMJunCwqDkrlriEaqtcsZK2KMcvH', 'width': 3264}]",ChIJof9hL3uUby4RiVSXTXCWaRA,ChIJof9hL3uUby4RiVSXTXCWaRA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,4.4,387.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJof9hL3uUby4RiVSXTXCWaRA
