formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"Jl. Cut Nyak Dien No.6, Jumumbang, Kepandean, Kec. Dukuhturi, Kabupaten Tegal, Jawa Tengah 52137, Indonesia","{'location': {'lat': -6.8984913, 'lng': 109.1255454}, 'viewport': {'northeast': {'lat': -6.897139270107278, 'lng': 109.1268620298927}, 'southwest': {'lat': -6.899838929892722, 'lng': 109.1241623701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selamat Datang Kabupaten Tegal,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZkqoRYvOaM4GFwH10f9KMsk8MLrHhGPoyyzdWPbB2sis3x-SCvWQV9FuCbYQ_EyvcUZaYh0nMry6BinteJHGolHFKbMYKbC1If7RndmzBAV-TtnAyDQSNFMDgXXrKBA9AmHALMprg2tFQwaPg1p2tHn2soY5EOGFuaoE-EDaY2D_AxS', 'width': 6000}]",ChIJdwuxkW-5by4R51XpVWCB-KY,ChIJdwuxkW-5by4R51XpVWCB-KY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,{'open_now': True},"{'compound_code': '442G+J6 Kepandean, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F442G+J6'}",https://www.google.com/maps/place/?q=place_id:ChIJdwuxkW-5by4R51XpVWCB-KY
"Blk. E No.35, Sibata, Mejasem Bar., Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.88084, 'lng': 109.1494717}, 'viewport': {'northeast': {'lat': -6.879494620107277, 'lng': 109.1508205798927}, 'southwest': {'lat': -6.882194279892721, 'lng': 109.1481209201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yuni,,ChIJ8yfLfjm5by4R0UelhF1SCpM,ChIJ8yfLfjm5by4R0UelhF1SCpM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,"{'compound_code': '449X+MQ West Mejasem, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F449X+MQ'}",https://www.google.com/maps/place/?q=place_id:ChIJ8yfLfjm5by4R0UelhF1SCpM
"Area Sawah/Kebun, Tonggara, Kedungbanteng, Tegal Regency, Central Java 52472, Indonesia","{'location': {'lat': -6.9872678, 'lng': 109.1825829}, 'viewport': {'northeast': {'lat': -6.985899620107279, 'lng': 109.1838834798927}, 'southwest': {'lat': -6.988599279892723, 'lng': 109.1811838201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN MEGA ALAM,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116665044739199959521"">Angger Sajalah</a>'], 'photo_reference': 'AUGGfZkqBjpMgIawG4tILJTQEKcPdzovpBQTq2EgfiOqlOr4eWWWb0kA__ojHDJDBsFEbZgiSN7BM0YERAzUDUHeUS75Pu2v8VqUA7--UvohnHv6EVpgWr_HZZOrlgUrEzfVoL-stRvlOIt0oYR3YWkBdvg118q-J2fPpIrQTz5C8G738gsj', 'width': 1040}]",ChIJp88NWBa_by4RnrYsiEwvY-0,ChIJp88NWBa_by4RnrYsiEwvY-0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,25.0,{'open_now': True},"{'compound_code': '257M+32 Tonggara, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F257M+32'}",https://www.google.com/maps/place/?q=place_id:ChIJp88NWBa_by4RnrYsiEwvY-0
"45QQ+XJ4, Jl. Bandeng, Larangan, Munjung Agung, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8601113, 'lng': 109.1890668}, 'viewport': {'northeast': {'lat': -6.858766270107278, 'lng': 109.1904300298927}, 'southwest': {'lat': -6.861465929892722, 'lng': 109.1877303701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Larangan Indah,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115431876524572751167"">Tedi Kusyanto</a>'], 'photo_reference': 'AUGGfZn_n3SR9U2brHXCe2yHlUJUPKNK483LTvx1pdrWDFfMAyuxbrMdLgReyiKcDSFlKusIp6zyRj1G-FBWsSu7vBpJSkIQx2p32P9ikiuXJGVLLFf1cxTRkONjJ2AZq7x80nEcEKqczgF6eKAEZ3Ojq-ePuaXn7pe7NcOdIX4yIFH0Z__v', 'width': 4640}]",ChIJFRlbzJnJby4R7IWr-xXxIaA,ChIJFRlbzJnJby4R7IWr-xXxIaA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,1280.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJFRlbzJnJby4R7IWr-xXxIaA
"37QJ+F8P, Area Sawah/Kebun, Kertasari, Kec. Suradadi, Kabupaten Tegal, Jawa Tengah 52182, Indonesia","{'location': {'lat': -6.911266899999999, 'lng': 109.2808336}, 'viewport': {'northeast': {'lat': -6.909813470107278, 'lng': 109.2822063298927}, 'southwest': {'lat': -6.912513129892722, 'lng': 109.2795066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan 3 saudara,"[{'height': 718, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108753716238881484088"">A Google User</a>'], 'photo_reference': 'AUGGfZkPX7PhoyqGtX3CWz6hHta5U2dQVx0L7alGb4a0Qi7XUwjeDFA5ZVzxzb8YgeR64R41V9uTMoy4K_xvLYPR7c40qmgaPAklGEjF-p0PNswCnt2k6o2PorPl69AUwfjsg8aKgXbVxcUYnPhnX9weie8NnYHbs3nJLHY-PwGZpEH_wajf', 'width': 720}]",ChIJ0yW7HwDHby4RWXy_hHFgLbc,ChIJ0yW7HwDHby4RWXy_hHFgLbc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ0yW7HwDHby4RWXy_hHFgLbc
"Jl. Raya Sindang, Sawah, Pagiyanten, Kec. Dukuhwaru, Kabupaten Tegal, Jawa Tengah 52451, Indonesia","{'location': {'lat': -6.9500772, 'lng': 109.1043019}, 'viewport': {'northeast': {'lat': -6.948812670107277, 'lng': 109.1056332798927}, 'southwest': {'lat': -6.951512329892721, 'lng': 109.1029336201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN SINDANG RAYA (SR),"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102610482880321645029"">A Google User</a>'], 'photo_reference': 'AUGGfZkqmpQx3pCMyxTTxnwo3bvYcckS_nky82AJn7z9eLZGdogm4CUeyS7qKwpQZC5YXlxne6eLuQEv3vz7xc_HFyCed4KhqwVPAtNzntz2Y2yhEsKuL0W3__1EOjv9G5y2WMIYP20EKBkq9eBc11u2Kl6UOy_EJ4KPGumtJfI3MxuOcoUx', 'width': 1280}]",ChIJOTIwSC25by4Re0XmRkI0Ihw,ChIJOTIwSC25by4Re0XmRkI0Ihw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.9,8.0,,"{'compound_code': '24X3+XP Pagiyanten, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F24X3+XP'}",https://www.google.com/maps/place/?q=place_id:ChIJOTIwSC25by4Re0XmRkI0Ihw
"34VF+VWV, Pagongan, Dukuhturi, Tegal Regency, Central Java 52192, Indonesia","{'location': {'lat': -6.9052501, 'lng': 109.1248751}, 'viewport': {'northeast': {'lat': -6.903904920107278, 'lng': 109.1262253798927}, 'southwest': {'lat': -6.906604579892722, 'lng': 109.1235257201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung IBC 86,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116237314489735221204"">A Google User</a>'], 'photo_reference': 'AUGGfZn8JPacPc235n9WrleRVaKBjPx3dkXbfXCTZkNZn7FKehhdWLzk2JJghI08f_nZ9VM-a4qSuFZUV46_OTyMObVEmLH2iJwojHGBCbHVSebPO2T_BaeZPRli5j1dDXThZe_wVXTJm-5LEbtlx4hEHEcPiOMMWG9hYzlcTSwBVHNe9icW', 'width': 1800}]",ChIJLwHrxV-5by4RGt9IFxP6P8w,ChIJLwHrxV-5by4RGt9IFxP6P8w,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,7.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJLwHrxV-5by4RGt9IFxP6P8w
"Jl. Teri No.II, Karang Moncol, Kalisapu, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52416, Indonesia","{'location': {'lat': -6.987875, 'lng': 109.1256201}, 'viewport': {'northeast': {'lat': -6.986530820107278, 'lng': 109.1269991798927}, 'southwest': {'lat': -6.989230479892722, 'lng': 109.1242995201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sedomba Indah,"[{'height': 473, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109024242897501313480"">Akhmad Samroni</a>'], 'photo_reference': 'AUGGfZme3pi9pcaQ3v7ssuFuZlQHyy05Oq-QC2uk0QKzxSfRNEnZqhZAZKfo6GJ6-me5Lzark8N8UN4Rx8PiGfUkBaBvjLRRRQt1XW-gmljhNcF7_zRdFgQAP8oDcFUTdGHO5CBEDo3JATIdVxnG1M-IQvJORUpwTwmS59ZIds-ncc4GOOGf', 'width': 1000}]",ChIJz4KH44y_by4R94FznVczPi4,ChIJz4KH44y_by4R94FznVczPi4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,"{'compound_code': '246G+R6 Kalisapu, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F246G+R6'}",https://www.google.com/maps/place/?q=place_id:ChIJz4KH44y_by4R94FznVczPi4
"Gg. 5 Jl. Karanganyar, Karang Anyar, Mejasem Tim., Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8685249, 'lng': 109.1598993}, 'viewport': {'northeast': {'lat': -6.867238070107278, 'lng': 109.1612485798927}, 'southwest': {'lat': -6.869937729892722, 'lng': 109.1585489201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ZaenAyulis,,ChIJdQ80JJq5by4RWY9QZnlFD0s,ChIJdQ80JJq5by4RWY9QZnlFD0s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,"{'compound_code': '45J5+HX East Mejasem, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F45J5+HX'}",https://www.google.com/maps/place/?q=place_id:ChIJdQ80JJq5by4RWY9QZnlFD0s
"45RQ+74V, north beach of java island Larangan, Larangan, Munjung Agung, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8592507, 'lng': 109.1878066}, 'viewport': {'northeast': {'lat': -6.858027020107277, 'lng': 109.1891062298927}, 'southwest': {'lat': -6.860726679892721, 'lng': 109.1864065701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai larangan tegal,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109679234742015226076"">A Google User</a>'], 'photo_reference': 'AUGGfZlIkuToYwTMBkL7iYNr-9Th851CRjnaZIX4KeLzjKLQby6wUbou8H4_xhLgeqwIjGlJBQl_fSj8s659DL2I3FaPTJi7skAHUCN6zBjSL69jRMLcOQaiQ7UOQRB5JFHZbWDktMek85ypA3BgbmLPRaQu6SA1wZrBch2G9ve-AALU3Rw', 'width': 2304}]",ChIJVzIdwAC3by4RbPyW2986G6g,ChIJVzIdwAC3by4RbPyW2986G6g,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.6,34.0,,,https://www.google.com/maps/place/?q=place_id:ChIJVzIdwAC3by4RbPyW2986G6g
"34HQ+V79, Jalan Raya, Pulo, Kajen, Talang, Tegal Regency, Central Java 52193, Indonesia","{'location': {'lat': -6.920344, 'lng': 109.1382429}, 'viewport': {'northeast': {'lat': -6.918965970107278, 'lng': 109.1395949298927}, 'southwest': {'lat': -6.921665629892722, 'lng': 109.1368952701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Brug Abang,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZk4jADKynxFXuruljvF_uHTyUTmKj3vUeoUZFs3MqyvXAoPWhCbt2vmIf0MkQ23LafKYIqKmU5R8OAAzF0dRe-we42a9vLitzLFtgaTqtZa1OlhMyYhcw3kM50BzO0jR4fJVE8ovsH1kfQyMqUxp8N9NY9RDk3ogI8NzCcA159EIs5N', 'width': 2608}]",ChIJ_0Dbhxy5by4RYyfZI3fNWkk,ChIJ_0Dbhxy5by4RYyfZI3fNWkk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,1517.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_0Dbhxy5by4RYyfZI3fNWkk
"26CJ+HXV, Karangmalang, Kec. Kedungbanteng, Kabupaten Tegal, Jawa Tengah 52472, Indonesia","{'location': {'lat': -6.978523099999999, 'lng': 109.2324133}, 'viewport': {'northeast': {'lat': -6.977733820107278, 'lng': 109.2331736798927}, 'southwest': {'lat': -6.980433479892722, 'lng': 109.2304740201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Kaliwuri Karangmalang,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105211023429603402907"">A Google User</a>'], 'photo_reference': 'AUGGfZkhxS7G8Tsdb89gnUkituZnIyyDAkDmKOQf2W2K_CcGFJvKRapScmQBQ73_nzb_526hr6mvMEDnfPX5UXSdbzu0AMe8UFRVk0p-Auy-s3wWypNCjO9WKFEfdyfKfE17rGHAdZOBi0_fVjQpguVDSlzAwqRsD53LGC52ylPmfESfOH6g', 'width': 3936}]",ChIJ7VtwGAXBby4RZf_mmSpCLn4,ChIJ7VtwGAXBby4RZf_mmSpCLn4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ7VtwGAXBby4RZf_mmSpCLn4
"Jl. Samadikun perumahan griya mustika No.3, Debong Lor, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52115, Indonesia","{'location': {'lat': -6.883890000000001, 'lng': 109.12635}, 'viewport': {'northeast': {'lat': -6.882458220107278, 'lng': 109.1277783298927}, 'southwest': {'lat': -6.885157879892722, 'lng': 109.1250786701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Betik Tegal,,ChIJBaM3Cxi5by4RGx6CxGIs6SA,ChIJBaM3Cxi5by4RGx6CxGIs6SA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,"{'compound_code': '448G+CG Debong Lor, Tegal City, Central Java, Indonesia', 'global_code': '6P5F448G+CG'}",https://www.google.com/maps/place/?q=place_id:ChIJBaM3Cxi5by4RGx6CxGIs6SA
"37Q9+M8M, Area Sawah/Kebun, Jatimulya, Kec. Suradadi, Kabupaten Tegal, Jawa Tengah 52182, Indonesia","{'location': {'lat': -6.910787999999999, 'lng': 109.2682849}, 'viewport': {'northeast': {'lat': -6.908354699999999, 'lng': 109.26999795}, 'southwest': {'lat': -6.911599099999998, 'lng': 109.26314575}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tongkrong cah celek,,ChIJgXg0cS7Hby4RKx0X0BNUhEs,ChIJgXg0cS7Hby4RKx0X0BNUhEs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJgXg0cS7Hby4RKx0X0BNUhEs
"2558+MJG, Kejepit, Bogares Kidul, Kec. Pangkah, Kabupaten Tegal, Jawa Tengah 52471, Indonesia","{'location': {'lat': -6.990914999999999, 'lng': 109.1665731}, 'viewport': {'northeast': {'lat': -6.989533420107278, 'lng': 109.1679307298927}, 'southwest': {'lat': -6.992233079892721, 'lng': 109.1652310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUMDes Bogares Kidul,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105580731667035535053"">A Google User</a>'], 'photo_reference': 'AUGGfZkhRs1c3hATNtdeCEezhLcS0TGqb0qHhQT74RBiMe0QQPIoy8AgxrHzLMB43csucfSu_wnkTALMVsQTkSDCSqkOuhrrF6Dkq1FyKNFfvN7a8S1z2lK37n7MihTgi27mux9Vs9llKe6LMGCnds8gDAljVfauCjLTBuQ9uAoGBW9AWaWv', 'width': 4160}]",ChIJmw87WJq_by4R33qecE8HVnY,ChIJmw87WJq_by4R33qecE8HVnY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJmw87WJq_by4R33qecE8HVnY
