business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,url
CLOSED_TEMPORARILY,"X64F+V5H, Tahai Baru, Maliku, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.0428042, 'lng': 114.2229934}, 'viewport': {'northeast': {'lat': -3.041078620107278, 'lng': 114.2239971798927}, 'southwest': {'lat': -3.043778279892722, 'lng': 114.2212975201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun jeruk pak terimo,True,ChIJbyIP6gd35C0RxQedZLNw-s0,0.0,ChIJbyIP6gd35C0RxQedZLNw-s0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106778813869087810347"">A Google User</a>'], 'photo_reference': 'AUGGfZkLQZm6rBGiq4h8j8QOyo1lTF_8qwHXBX7MN1TK2212m_vG-7FgkQvXcdNkrkuP9L-YNDJD6DjNHUzqHX0Z-_cedglWmrlCDt6bIWpm7uDRJtTX7MkiNKBk5Y9Jhj4LLS3sTt3y1PQYUajfy22huEZSruRM7NkSL2LQ6BnJSuPq7VCR', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJbyIP6gd35C0RxQedZLNw-s0
CLOSED_TEMPORARILY,"W6FM+26H, Tahai Baru, Maliku, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.0774428, 'lng': 114.2331057}, 'viewport': {'northeast': {'lat': -3.076105620107278, 'lng': 114.2348586298927}, 'southwest': {'lat': -3.078805279892722, 'lng': 114.2321589701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata kebun buah pak terimo,True,ChIJe1-Kgdp15C0RLWUCF0cgDaw,0.0,ChIJe1-Kgdp15C0RLWUCF0cgDaw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJe1-Kgdp15C0RLWUCF0cgDaw
CLOSED_TEMPORARILY,"2674+5M, Kanamit, Maliku, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.9870627, 'lng': 114.2066493}, 'viewport': {'northeast': {'lat': -2.985717270107278, 'lng': 114.2080104798927}, 'southwest': {'lat': -2.988416929892722, 'lng': 114.2053108201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ibeth tahai,True,ChIJUYioCHp35C0R9jCE8aslyro,0.0,ChIJUYioCHp35C0R9jCE8aslyro,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUYioCHp35C0R9jCE8aslyro
CLOSED_TEMPORARILY,"23CM+VCG, West Gandang, Pandih Batu, Pulang Pisau Regency, Central Kalimantan 74871, Indonesia","{'location': {'lat': -2.9778022, 'lng': 114.0835859}, 'viewport': {'northeast': {'lat': -2.976471320107278, 'lng': 114.0849877798927}, 'southwest': {'lat': -2.979170979892722, 'lng': 114.0822881201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tabatan 2,True,ChIJ3QvB2ryJ4y0RSvlz9ysirgk,0.0,ChIJ3QvB2ryJ4y0RSvlz9ysirgk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 2449, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114231574160414261275"">Rydho Virgo</a>'], 'photo_reference': 'AUGGfZlWSl2X1422QXjUmay91Xr74tJLoskkM22GffVfHoDXUG68QfT2NFStZW9A0g6fKKZ_M5NPWaEnA4c_MiB868x9jnYhjmmlKHuIjGO3SLizGN2qlHOIxkq2FIfPn5pcJBNS8OnrtQADObYQsHb2p9Ef4QN6IuJQXv0kGcoCJ7hCwf1G', 'width': 3265}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3QvB2ryJ4y0RSvlz9ysirgk
CLOSED_TEMPORARILY,"X423+G7H, Pangkoh Hulu, Kec. Pandih Batu, Kabupaten Pulang Pisau, Kalimantan Tengah, Indonesia","{'location': {'lat': -3.048685, 'lng': 114.1032254}, 'viewport': {'northeast': {'lat': -3.047298470107278, 'lng': 114.1044379798927}, 'southwest': {'lat': -3.049998129892722, 'lng': 114.1017383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pangkoh sari,True,ChIJTxqtV_SL4y0RnEnqokOUaVA,1.0,ChIJTxqtV_SL4y0RnEnqokOUaVA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTxqtV_SL4y0RnEnqokOUaVA
CLOSED_TEMPORARILY,"Q36W+88M, Jl. Bhayangkara, Bahaur Hilir, Kec. Kahayan Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah 74872, Indonesia","{'location': {'lat': -3.2391525, 'lng': 114.0957853}, 'viewport': {'northeast': {'lat': -3.237835170107277, 'lng': 114.0971341798927}, 'southwest': {'lat': -3.240534829892722, 'lng': 114.0944345201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Selamat Datang Wisata Religi,True,ChIJ6e6jTqf34y0R7EefpXkm4Sw,5.0,ChIJ6e6jTqf34y0R7EefpXkm4Sw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6e6jTqf34y0R7EefpXkm4Sw
CLOSED_TEMPORARILY,"R42C+8WV, Central Bahaur, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.1991313, 'lng': 114.1222858}, 'viewport': {'northeast': {'lat': -3.197781470107278, 'lng': 114.1236356298927}, 'southwest': {'lat': -3.200481129892722, 'lng': 114.1209359701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sei Terusan,True,ChIJS19Sheb34y0R1WW4kdENiD8,0.0,ChIJS19Sheb34y0R1WW4kdENiD8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107688340627427432593"">Achmed Doang</a>'], 'photo_reference': 'AUGGfZmYsxLdRUDVqcL3Oe9NszcDLLDV6jwqI0pZQP_5Xlh3iH1hTctAkSpqroapZjs1IRfNjlSOLlFrQp0RgK0VLxJqJKQYfGPR7of-1KnolLeYcx3jH1bWhKgkYaLE_9ik_OaqKnQrSFCDPWDiGem0b_7nVhpaCiTmz5kJmUsbhwJTqtWs', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJS19Sheb34y0R1WW4kdENiD8
CLOSED_TEMPORARILY,"V26M+QG, Tanjung Sanggalang, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1380644, 'lng': 114.0338698}, 'viewport': {'northeast': {'lat': -2.136714570107277, 'lng': 114.0352196298927}, 'southwest': {'lat': -2.139414229892722, 'lng': 114.0325199701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau rawi,True,ChIJI9E5e2yv_C0Rs0pWC963Los,0.0,ChIJI9E5e2yv_C0Rs0pWC963Los,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJI9E5e2yv_C0Rs0pWC963Los
CLOSED_TEMPORARILY,"3V34+8Q, Sebangau Permai, Sebangau Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.9466939, 'lng': 113.8569601}, 'viewport': {'northeast': {'lat': -2.945390170107277, 'lng': 113.8582781798927}, 'southwest': {'lat': -2.948089829892722, 'lng': 113.8555785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Resort Sebangau Kuala TN Sebangau,True,ChIJDSuaCK6Z4y0Rlm5s1Et4jsE,0.0,ChIJDSuaCK6Z4y0Rlm5s1Et4jsE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJDSuaCK6Z4y0Rlm5s1Et4jsE
CLOSED_TEMPORARILY,"V2GC+G76, Tanjung Sanggalang, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1237238, 'lng': 114.0206318}, 'viewport': {'northeast': {'lat': -2.122373970107278, 'lng': 114.0219816298927}, 'southwest': {'lat': -2.125073629892722, 'lng': 114.0192819701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rawi nemu,True,ChIJaXRzEx6v_C0RbxzcegXVw5Y,0.0,ChIJaXRzEx6v_C0RbxzcegXVw5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJaXRzEx6v_C0RbxzcegXVw5Y
CLOSED_TEMPORARILY,"2X76+498, Bukit Liti, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.9872228, 'lng': 113.9609496}, 'viewport': {'northeast': {'lat': -1.985684420107278, 'lng': 113.9623078798927}, 'southwest': {'lat': -1.988384079892722, 'lng': 113.9596082201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AKAI farm,True,ChIJB1ZHKUKj_C0RE4yCfRzklxw,3.0,ChIJB1ZHKUKj_C0RE4yCfRzklxw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJB1ZHKUKj_C0RE4yCfRzklxw
