business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"34HV+WV7, Jl. Segara Lor, Pulo Panjang, Kec. Puloampel, Kabupaten Serang, Banten 42191, Indonesia","{'location': {'lat': -5.920153699999999, 'lng': 106.1447317}, 'viewport': {'northeast': {'lat': -5.918803870107277, 'lng': 106.1460815298927}, 'southwest': {'lat': -5.921503529892721, 'lng': 106.1433818701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kelapa doyong,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115919965096063980555"">A Google User</a>'], 'photo_reference': 'AUGGfZkgEr5r55kvdKwNdpixbJmIU9tNllvJKLccg5hHXPqj406OALDnuRJoXJISw12SGleopGg0IRdmsFpvWazS_ma0m8nY55ZXwpu-yJ6JohsfRQLj3B-9GoDKs-sEY9FUs-FDqy3h02Qs5VA2OGOrfQx_wsoufWb6oAWRoJ6hBNJJXP6d', 'width': 4624}]",ChIJr5DKLa6TQS4RPxSAZAdFarU,5.0,ChIJr5DKLa6TQS4RPxSAZAdFarU,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJr5DKLa6TQS4RPxSAZAdFarU
OPERATIONAL,"Link. Pringori, Suralaya, Kec. Pulomerak, Kota Cilegon, Banten 42439, Indonesia","{'location': {'lat': -5.9050272, 'lng': 106.029667}, 'viewport': {'northeast': {'lat': -5.903677370107277, 'lng': 106.0310168298927}, 'southwest': {'lat': -5.906377029892721, 'lng': 106.0283171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Teletubbies,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114949678513130450516"">A Google User</a>'], 'photo_reference': 'AUGGfZmZoUN8PLByw1pyTlReiLEzhQKoFbJcsMI8hAbs5X2yTLSQtPwzBA3jxQKlXRoXFKF4JFPgIPfUs4rUjjidCuN8SMFvh0u7svRjTcFIi_9nllaMQAb_c73-ZUOaFPdC9PkLc3lj-3dZ5qBoNyDGlZFLDezNFWE3JHxmQyooTUEC_Wt-', 'width': 4128}]",ChIJn0_T98-WQS4RbGlXVdu-F7Y,4.4,ChIJn0_T98-WQS4RbGlXVdu-F7Y,"['tourist_attraction', 'point_of_interest', 'establishment']",399,"{'compound_code': '32VH+XV Suralaya, Cilegon, Banten, Indonesia', 'global_code': '6P6832VH+XV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJn0_T98-WQS4RbGlXVdu-F7Y
OPERATIONAL,"Jl. Pelabuhan Merak No.4, Mekarsari, Kec. Pulomerak, Kota Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9458547, 'lng': 106.0026809}, 'viewport': {'northeast': {'lat': -5.944591970107279, 'lng': 106.0039302298927}, 'southwest': {'lat': -5.947291629892723, 'lng': 106.0012305701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Hunting Karang Merak,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109268567887713934008"">Reza Kaligung</a>'], 'photo_reference': 'AUGGfZkZt4VquGINAVMDH19DUKKIx0BV5IQM_1GVTSAg2VrypcSIDSsYz8DdBTg4NgyufKLpJLy92oNiAQ72u8w2fLIPAN0FXaoE5HCibv9qyP-RwwRLRQAt4eWRIa1A7o6MMAHTPzfhQDJvwpIfaYzd1sCrWFSjPWRrKSTW0A_xR8McjmDm', 'width': 1366}]",ChIJ03BIfmqRQS4RsoXHSl9r3YA,5.0,ChIJ03BIfmqRQS4RsoXHSl9r3YA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '3233+M3 Mekarsari, Cilegon, Banten, Indonesia', 'global_code': '6P683233+M3'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ03BIfmqRQS4RsoXHSl9r3YA
OPERATIONAL,"Link, Jl. Ketileng Tim., Ketileng, Kec. Cilegon, Kota Cilegon, Banten 42416, Indonesia","{'location': {'lat': -6.0248534, 'lng': 106.0613963}, 'viewport': {'northeast': {'lat': -6.023503320107278, 'lng': 106.0627389798927}, 'southwest': {'lat': -6.026202979892722, 'lng': 106.0600393201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arjuna bird,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100632684250088789371"">A Google User</a>'], 'photo_reference': 'AUGGfZk8wFkaTQXyuaejtJbAjqhEMqdvnVfiXnGqJRosRuykDByFRdDAekHEB_myEpzDXNTEE8f2_69xOVr-4FsZe8VWd58xFCpGA9cEjubhbm1LgyWbRBtsYWaxbEYCqHfPurxEJt_37upRvbgSa2BXvHZgBYZlXls2_pWAxhq9AQ85Zvw', 'width': 3840}]",ChIJD1WXSwCPQS4RP1pFq_fpBs8,5.0,ChIJD1WXSwCPQS4RP1pFq_fpBs8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'X3G6+3H Ketileng, Cilegon, Banten, Indonesia', 'global_code': '6P58X3G6+3H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJD1WXSwCPQS4RP1pFq_fpBs8
OPERATIONAL,"RT.02/RW.1, Pejaten, Kramatwatu, Serang Regency, Banten 42161, Indonesia","{'location': {'lat': -6.054856, 'lng': 106.1090062}, 'viewport': {'northeast': {'lat': -6.053444420107279, 'lng': 106.1103956298927}, 'southwest': {'lat': -6.056144079892722, 'lng': 106.1076959701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumdes Sukses Bersama Desa Pejaten,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108105319068799117871"">A Google User</a>'], 'photo_reference': 'AUGGfZkC0aOK1y6xjuVH11UPcNCj30iB5dui3Ys9C1rBf4uxS9IjflI1KTR_5zRxkS4pP9hAsdzc2sLcTN5by6-OCbwyHVl596RkKJUCNW8Rz5CQ7v1O7TERu4julhTdbhPxDHOSTGmgfwyXnxleb2BbVoUB0DIlYrcYW2XxMd38YrqqP9fN', 'width': 800}]",ChIJmXM5ofyNQS4RvlXWO4Fr6As,5.0,ChIJmXM5ofyNQS4RvlXWO4Fr6As,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"{'compound_code': 'W4W5+3J Pejaten, Serang Regency, Banten, Indonesia', 'global_code': '6P58W4W5+3J'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJmXM5ofyNQS4RvlXWO4Fr6As
OPERATIONAL,"Jl. Pelelangan Ikan Karangantu, Banten, Kec. Kasemen, Kota Serang, Banten 42191, Indonesia","{'location': {'lat': -6.0255765, 'lng': 106.1655155}, 'viewport': {'northeast': {'lat': -6.024224520107278, 'lng': 106.1668624298927}, 'southwest': {'lat': -6.026924179892722, 'lng': 106.1641627701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gopek Karangantu Beach,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108131007912504287280"">A Google User</a>'], 'photo_reference': 'AUGGfZkTsjj2vbX7YZWP1SuH07l9aJpAoJva37_3fF2pjpHawAK_6NuAWuLgJtQrrow4MT17m_O0-vU53u2XE7LQl-SUV_gW4D2QzCCQl-pYDo8UjSOPolYRolbnmD2X-mVxR4qTxiGjPNFzwoHeVxaR_tCNIOYPQqYxitjusIE-zTJEhDrQ', 'width': 9248}]",ChIJtYhrotHyQS4ROzlHxwbfygA,4.4,ChIJtYhrotHyQS4ROzlHxwbfygA,"['tourist_attraction', 'point_of_interest', 'establishment']",3626,"{'compound_code': 'X5F8+Q6 Banten, Serang City, Banten, Indonesia', 'global_code': '6P58X5F8+Q6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJtYhrotHyQS4ROzlHxwbfygA
OPERATIONAL,"Jl. Bio Banten No.42, Banten, Kec. Kasemen, Kota Serang, Banten 42191, Indonesia","{'location': {'lat': -6.027159000000001, 'lng': 106.144501}, 'viewport': {'northeast': {'lat': -6.026309350000001, 'lng': 106.1480449}, 'southwest': {'lat': -6.029707949999999, 'lng': 106.1433197}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empang Kang Masir,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102288894835727142041"">Imam Syafei</a>'], 'photo_reference': 'AUGGfZmoACcnDVeMe8xRle6NAAaMbdDbuKOOgykp3TjWwlg2zPmJP1QhxVIQpMNu4ilvg6RPNtvTKFkJWeIfkX1QvMM40CdR2UhEcM8SM63i77VSB5FEeoE31-kufGtCKDmu4aZ_y5zk59zybMSFaCW7n_ofJvJeku1kYE1q508IEK_ftB8P', 'width': 1040}]",ChIJs40aVZqNQS4RRVyHIsUFl4s,4.5,ChIJs40aVZqNQS4RRVyHIsUFl4s,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': 'X4FV+4R Banten, Serang City, Banten, Indonesia', 'global_code': '6P58X4FV+4R'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJs40aVZqNQS4RRVyHIsUFl4s
OPERATIONAL,"327J+QX6, Mekarsari, Pulomerak, Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9355834, 'lng': 106.0323968}, 'viewport': {'northeast': {'lat': -5.934854870107277, 'lng': 106.0333307298927}, 'southwest': {'lat': -5.937554529892721, 'lng': 106.0306310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Batu Ciporong,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117363654301091172610"">Belong Bhocil</a>'], 'photo_reference': 'AUGGfZnaW31Xph2NcVKZe9utQ5Yl1uGFAZXi5FTMENn1ZmdPKhEeK0RQA7vyr1_BClQcanvIEhAhleSSRSz0Ph3Bw8U5Nfuq_3eqCzSP1-m9OgA8Z-i2Vpw21PYXfZ5lBqyBGAUKCeVUADy8lvmv7388KYlOn6bDpXwib0gwFH23MZxYPwix', 'width': 4096}]",ChIJ1ahNMVCRQS4RhEriU174PlM,4.0,ChIJ1ahNMVCRQS4RhEriU174PlM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1ahNMVCRQS4RhEriU174PlM
OPERATIONAL,"X5W4+V57, Banten, Indonesia","{'location': {'lat': -6.002849899999999, 'lng': 106.1554126}, 'viewport': {'northeast': {'lat': -6.001500070107277, 'lng': 106.1567624298927}, 'southwest': {'lat': -6.004199729892721, 'lng': 106.1540627701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pulau Lima,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109875120912496729454"">Starly Hartono</a>'], 'photo_reference': 'AUGGfZle8BUjrbNQTbKq7UOSDiiZn5Yx-2KBKIk7fdoDqA3AkZoX2vrI_xy0iYSxqJ1c-FmXYqCzqB4_R9O-zyz8r4_a-t6z_C-JQwiYqyNbIyy_Z7zd1kJ_LsMGb8HchyHtIsulIz8eOiC1rrjaJfN-EB9rakNENvbB_hg05Y_Ly3Qy5t6f', 'width': 4000}]",ChIJxwkjQAiNQS4RNt-RN3L-KEE,4.4,ChIJxwkjQAiNQS4RNt-RN3L-KEE,"['tourist_attraction', 'point_of_interest', 'establishment']",56,,,,https://www.google.com/maps/place/?q=place_id:ChIJxwkjQAiNQS4RNt-RN3L-KEE
OPERATIONAL,"X57G+962, Margaluyu, Kasemen, Serang City, Banten 42191, Indonesia","{'location': {'lat': -6.0366127, 'lng': 106.1755205}, 'viewport': {'northeast': {'lat': -6.035262870107277, 'lng': 106.1768703298927}, 'southwest': {'lat': -6.037962529892721, 'lng': 106.1741706701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empang Bpk sarpan,,ChIJw3X7fwDzQS4Rw55dauxSzyA,0.0,ChIJw3X7fwDzQS4Rw55dauxSzyA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJw3X7fwDzQS4Rw55dauxSzyA
OPERATIONAL,"X433+R2F, Wulandira, Kec. Kramatwatu, Kabupaten Serang, Banten, Indonesia","{'location': {'lat': -6.0454325, 'lng': 106.1025503}, 'viewport': {'northeast': {'lat': -6.044026020107278, 'lng': 106.1038601798927}, 'southwest': {'lat': -6.046725679892722, 'lng': 106.1011605201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Glapung KCB Fishing,,ChIJEZl06WKNQS4RFxfxwoJoZgY,0.0,ChIJEZl06WKNQS4RFxfxwoJoZgY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJEZl06WKNQS4RFxfxwoJoZgY
OPERATIONAL,"3X8X+RVP Ferry Express, Merak, Tamansari, Pulomerak, Cilegon, Banten, Indonesia","{'location': {'lat': -5.9329071, 'lng': 105.9997125}, 'viewport': {'northeast': {'lat': -5.931575170107278, 'lng': 106.0010453298927}, 'southwest': {'lat': -5.934274829892722, 'lng': 105.9983456701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Di atas KMP Legundi,,ChIJOYbyHgCRQS4RHI2Z_8RWMf0,0.0,ChIJOYbyHgCRQS4RHI2Z_8RWMf0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOYbyHgCRQS4RHI2Z_8RWMf0
OPERATIONAL,"W4G2+F5J, Lebakwana, Kramatwatu, Serang Regency, Banten, Indonesia","{'location': {'lat': -6.0737975, 'lng': 106.1003943}, 'viewport': {'northeast': {'lat': -6.072470070107277, 'lng': 106.1018290298927}, 'southwest': {'lat': -6.075169729892722, 'lng': 106.0991293701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapangan,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108374323019672754913"">A Google User</a>'], 'photo_reference': 'AUGGfZleKNRi1AWTqXPgckLCoO5Xp2gc2P0Y7KuzjPT5fhOBQQfRYtxKDQmgpSJ3NmyP-rBGENnr0fvLJ_pkvzPkoX7SaCA0XHenSejixL10lxI0BVBzsNRG5ZokaFQb9b1q5nSxgT1ID5HnO50nz5GFly958gNXx35eYvODGlPUOi92Wlg_', 'width': 1600}]",ChIJo-Se6hKNQS4RqX0s7EKcRb0,3.0,ChIJo-Se6hKNQS4RqX0s7EKcRb0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJo-Se6hKNQS4RqX0s7EKcRb0
OPERATIONAL,"W4XQ+XJ6, Pamengkang, Kramatwatu, Serang Regency, Banten 42616, Indonesia","{'location': {'lat': -6.050087899999999, 'lng': 106.1390169}, 'viewport': {'northeast': {'lat': -6.048741620107278, 'lng': 106.1403814798927}, 'southwest': {'lat': -6.051441279892722, 'lng': 106.1376818201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung MM,,ChIJmc-4nVSNQS4R5htbr0bYqQE,0.0,ChIJmc-4nVSNQS4R5htbr0bYqQE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmc-4nVSNQS4R5htbr0bYqQE
OPERATIONAL,"322G+GFP, Jl. Gn. Batur, Mekarsari, Kec. Pulomerak, Kota Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9486696, 'lng': 106.0262028}, 'viewport': {'northeast': {'lat': -5.947311920107277, 'lng': 106.0275342298927}, 'southwest': {'lat': -5.950011579892721, 'lng': 106.0248345701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LInk .Gunung Batur 2,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110682428011662880132"">Om Gerry</a>'], 'photo_reference': 'AUGGfZmX9FmAdTb72jPMqETjY0y7HfW1V7GbIwcw6CC6aU0mOhSj4RTZGtsql6x8GsK35_mYfZCtUZHypvUo8BF3qLX323uZJpch3f8QyQtY8Z2Uqmh9Cc5QpRvba4zZqsl-HRFX07y28Gy52EQ4PrzM09W5eDgXY3Y_uPWNNsMail_vZskX', 'width': 960}]",ChIJaSeGJT-RQS4R9J-4uVe64QY,5.0,ChIJaSeGJT-RQS4R9J-4uVe64QY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJaSeGJT-RQS4R9J-4uVe64QY
