business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,opening_hours,url
OPERATIONAL,"8G3H+GXV, Jl. Cangar - Pacet, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6961374, 'lng': 112.5299348}, 'viewport': {'northeast': {'lat': -7.694782970107278, 'lng': 112.5313160798927}, 'southwest': {'lat': -7.697482629892722, 'lng': 112.5286164201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Cangar Pacet,"[{'height': 3936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114861223219307216123"">khusnul zaid m.</a>'], 'photo_reference': 'AUGGfZn3KmhIrmOMehpk45m14lf5LhP646oronF7GiXjKelBMovV7B_DjTUY13g3FbjpPqRDG_fkBflMZv-ObkES6_9PMa-Uc5UGt_Qi_bfQEF57vNY6M1MKlZ-ZIavl8Hn8QZTueazKZx2dlnlEIeuO_v4YaSwrBv4lRL-cMwQydlGbLPUW', 'width': 5248}]",ChIJbzTnzvZ5eC4R2RGEc3Rre4k,,,4.7,ChIJbzTnzvZ5eC4R2RGEc3Rre4k,"['tourist_attraction', 'point_of_interest', 'establishment']",781.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJbzTnzvZ5eC4R2RGEc3Rre4k
OPERATIONAL,"Jl. Cangar - Pacet No.26, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6964424, 'lng': 112.5300659}, 'viewport': {'northeast': {'lat': -7.695100370107276, 'lng': 112.5313836798927}, 'southwest': {'lat': -7.697800029892719, 'lng': 112.5286840201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pos Masuk Wisata Alam Sendi,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117917372445412075940"">Brylians Krenz</a>'], 'photo_reference': 'AUGGfZn3MHpmTq92myT8c6hDMXRCmw4iXNBoUS_4UAr0LxM_Wx5DW89D2bGPncD3l8KED6XIT3Fsp4oKJiN8ttwLaxFna0AU4htn2jS6dS7rWaBiKUHGiVFVliY_bwEkZ2cPsAjQHg81PPPMB9YTA0_N1aniWKn3IMshlVJCdM-m7fVt7Gnr', 'width': 3464}]",ChIJPVUgXPN5eC4RHsST3QC1BXk,"{'compound_code': '8G3J+C2 Hutan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8G3J+C2'}",,4.4,ChIJPVUgXPN5eC4RHsST3QC1BXk,"['tourist_attraction', 'point_of_interest', 'establishment']",1832.0,,https://www.google.com/maps/place/?q=place_id:ChIJPVUgXPN5eC4RHsST3QC1BXk
OPERATIONAL,"Padusan, Pacet, Mojokerto Regency, East Java 61374, Indonesia","{'location': {'lat': -7.666888600000001, 'lng': 112.5376401}, 'viewport': {'northeast': {'lat': -7.665617320107278, 'lng': 112.5389808298927}, 'southwest': {'lat': -7.668316979892722, 'lng': 112.5362811701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dagang,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111218971678696156447"">A Google User</a>'], 'photo_reference': 'AUGGfZlKOEAu6DOWKdJQ9Ws-C4gN80NzL01TgBveq-hYnn0e1cXWM9Babzfl4AG4-RqnOieSjnAIVwh0urOpNR0VsZHJirbT9sdtS8hyK3x5PgsWBfOukyUyZArSVwD6FL4hh-QjwI6UFByx9bGZT96KejNe8VxsQ_dm21M4lakILl_Ctzyb', 'width': 3456}]",ChIJ____P-F5eC4ROA9U1qUPLJk,"{'compound_code': '8GMQ+63 Padusan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8GMQ+63'}",,4.2,ChIJ____P-F5eC4ROA9U1qUPLJk,"['tourist_attraction', 'spa', 'lodging', 'food', 'point_of_interest', 'establishment']",8922.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ____P-F5eC4ROA9U1qUPLJk
OPERATIONAL,"Wisata Dlundung Desa, Hutan, Ketapanrame, Kec. Trawas, Kabupaten Mojokerto, Jawa Timur 61375, Indonesia","{'location': {'lat': -7.6818774, 'lng': 112.5938116}, 'viewport': {'northeast': {'lat': -7.680447970107278, 'lng': 112.5953643798927}, 'southwest': {'lat': -7.683147629892722, 'lng': 112.5926647201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dlundung Waterfall,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109965095262011966658"">A Google User</a>'], 'photo_reference': 'AUGGfZl30AYKahSYfhlPFRDPq2De0s_36sREseut8ZN4iuk6RhY_sM1fDLDVmcbTNx4ucs8RXvIiv4yOrDwZ0xsJkmWbo3YAUMYy-fxEtr77xEzwv2zDDmq_juAH6PVOvgJDpQXlHoL1uEk51GYeuw6V92ng-lJM9aQtS5_AalNHGZYi8P3L', 'width': 4466}]",ChIJqcwgxR94eC4RWv6VdHLqYJw,"{'compound_code': '8H9V+6G Ketapanrame, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8H9V+6G'}",,4.5,ChIJqcwgxR94eC4RWv6VdHLqYJw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",7905.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJqcwgxR94eC4RWv6VdHLqYJw
OPERATIONAL,"9HR5+68F, Sumbersono, Sumberkembar, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6094423, 'lng': 112.5583119}, 'viewport': {'northeast': {'lat': -7.608092470107278, 'lng': 112.5596617298927}, 'southwest': {'lat': -7.610792129892721, 'lng': 112.5569620701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Goa Putih,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112412252830520176759"">Mahardian Wijaya</a>'], 'photo_reference': 'AUGGfZk79G2DUwQU8WPQ-7Sz8mTySfUJ6J69zrYDuhRcFoUjBhO_481iLqZ4nYoD818Acufh25aCiXTvx5xQM-wQgaueLAMOeqGe7sTjCQeEqdQwhilb5BYovPIIYBAAHp1qwLFWmFHnLu_0KrwxWZ1zZ7YTrvdlsOY-FWsnYFptQJNUTZjj', 'width': 3024}]",ChIJOdR0mpp2eC4Rhv63zwML3cA,,,4.3,ChIJOdR0mpp2eC4Rhv63zwML3cA,"['tourist_attraction', 'point_of_interest', 'establishment']",46.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJOdR0mpp2eC4Rhv63zwML3cA
OPERATIONAL,"Jl. Candi, Trece, Kesimantengah, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6504032, 'lng': 112.5299472}, 'viewport': {'northeast': {'lat': -7.649140170107279, 'lng': 112.5306865798927}, 'southwest': {'lat': -7.651839829892722, 'lng': 112.5279869201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Candi Cungkup / Candi Kesiman Tengah ꦕꦤ꧀ꦣꦶꦕꦸꦁꦏꦸꦥ꧀,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102529451887483141806"">Achmad NK</a>'], 'photo_reference': 'AUGGfZlO_A6I0HNKxu4CB6gAGpORJ1F96RSp08ou_Oy6CQJbhALSuB1TgdLezXiIw9ijsMdJZHGuODtVNG9qG1JnPFDarqRRGC-df8VGmc8B7e1mYY8i6PjSUjJCn-gXeXiIc0Z6CcBfoGsO1Ly51EpCkjNHI1CvnyQr4v6LkesciqUlqItE', 'width': 4000}]",ChIJd9T0BSx3eC4RkDkdvwbryqU,"{'compound_code': '8GXH+RX Kesimantengah, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8GXH+RX'}",,4.4,ChIJd9T0BSx3eC4RkDkdvwbryqU,"['tourist_attraction', 'point_of_interest', 'establishment']",137.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJd9T0BSx3eC4RkDkdvwbryqU
OPERATIONAL,"Jl. Cangar - Pacet No.9, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6936279, 'lng': 112.5284723}, 'viewport': {'northeast': {'lat': -7.692252620107278, 'lng': 112.5306848}, 'southwest': {'lat': -7.694952279892722, 'lng': 112.5277348}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,O² Cafe Sendi,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100790984031446803540"">A Google User</a>'], 'photo_reference': 'AUGGfZkbt1zlH5WCBbATkZdgVgfauRE_c5ZAlJJte70qum5f1EAWb_oNQ39RCvlK6CRrs4mDn9v6n835Yg4BUYGafYWORJX4QrzyuvzOmT5PtJN9h3aP-t8_jLqXX8VzNyIkkBLhRkBrfK-S7L4QclELtKL_osFuogZJu6RBPHyoG7cYL4RS', 'width': 3000}]",ChIJwf8GbJV5eC4RCDVeLh4BnXM,"{'compound_code': '8G4H+G9 Hutan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8G4H+G9'}",,4.7,ChIJwf8GbJV5eC4RCDVeLh4BnXM,"['tourist_attraction', 'point_of_interest', 'establishment']",22.0,,https://www.google.com/maps/place/?q=place_id:ChIJwf8GbJV5eC4RCDVeLh4BnXM
OPERATIONAL,"Jl. Air Panas No.31, Pacet, Padusan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6808101, 'lng': 112.5432588}, 'viewport': {'northeast': {'lat': -7.679414120107277, 'lng': 112.5445718298927}, 'southwest': {'lat': -7.682113779892722, 'lng': 112.5418721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Kelinci Padusan,"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115099856402969288416"">Muhammad Faizin Khasan</a>'], 'photo_reference': 'AUGGfZnE__IwfGEJRwgbpXSP2s3_I0YGbDwdQ7HYxB3RHEf8ZcTOh063R7K4X_-1OebAs-8qsXpZK_m-1Q9ivuSlCj_W9WnlLcHs5BMCL9NtXhXNzXOxNaSIUio9DLdCEqp-7kOIz1t_reJV1GE2gCxI7BlnjijjQgRDAVYqBFyVCLRhg6ey', 'width': 4016}]",ChIJ6fuKAeJ5eC4R9uDsoqeJhh0,"{'compound_code': '8G9V+M8 Padusan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8G9V+M8'}",,4.3,ChIJ6fuKAeJ5eC4R9uDsoqeJhh0,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",1466.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ6fuKAeJ5eC4R9uDsoqeJhh0
OPERATIONAL,"Jl. Cangar - Pacet No.26, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.7028124, 'lng': 112.5298979}, 'viewport': {'northeast': {'lat': -7.701427820107278, 'lng': 112.5312368298927}, 'southwest': {'lat': -7.704127479892722, 'lng': 112.5285371701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Pangar ꦕꦺꦴꦧꦤ꧀ꦥꦔꦂ,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100225360534319012306"">Choitul Anwar</a>'], 'photo_reference': 'AUGGfZnEoy8x6jcmvBZcTc1LpRZqc4U4vU9hiWs8wwM0BDjQL5cP1SMTbMXTsVgOcK34hhSF4vHZ8sKk8-8cuA9Cl1HbPM0b3uN5iRVpG6-7EX0GYrEHSAEzSg2OGov1IepixXPI0NZ3btcv8sHTxecDeVpU3O8RnlbU2-uHu6m_J-zvMvhU', 'width': 3072}]",ChIJdwL83ct5eC4ReacE2jk-vfM,"{'compound_code': '7GWH+VX Hutan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J7GWH+VX'}",,4.6,ChIJdwL83ct5eC4ReacE2jk-vfM,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJdwL83ct5eC4ReacE2jk-vfM
OPERATIONAL,"7GRG+77X, Jl. Pacet, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.7092607, 'lng': 112.5257281}, 'viewport': {'northeast': {'lat': -7.707912620107277, 'lng': 112.5270946298927}, 'southwest': {'lat': -7.710612279892721, 'lng': 112.5243949701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Monyet Cangar,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113017606460330986752"">Christian Wijaya</a>'], 'photo_reference': 'AUGGfZmx6uQgIbveXsqnKkfSkUe8vhWpiuR6Mb3E1dm1hh5dMZlgfNX1VFo2BKFPHPIQ_T8uA2lTMe72P4I8sAbz4LoX3-GrzEmP-voF4Cj2Fc6a__UB4hWc4FKrxBh8mIdJ1YVhcneOglyjd9_ZaaL5rAcG3BCqan9U4bNZVw1rKNS29SQL', 'width': 4000}]",ChIJ_asnY1p5eC4RHkSWoNstnS0,,,4.3,ChIJ_asnY1p5eC4RHkSWoNstnS0,"['tourist_attraction', 'point_of_interest', 'establishment']",22.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ_asnY1p5eC4RHkSWoNstnS0
OPERATIONAL,"jalan simpang Jl. Raya Tirtowening Pacet No.00, Bendorejo, Bendunganjati, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.635220899999998, 'lng': 112.5545655}, 'viewport': {'northeast': {'lat': -7.633842370107277, 'lng': 112.5559042298927}, 'southwest': {'lat': -7.636542029892721, 'lng': 112.5532045701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelok 7 Pacet ꦏꦺꦭꦺꦴꦏ꧀ꦥꦶꦠꦸꦥꦕꦼꦠ꧀,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113834753485835153117"">A Google User</a>'], 'photo_reference': 'AUGGfZmic4cZupH2rAxzZ6mtqRm5RI7keJ4jmbzjjfQ2svsdkoP1DQyTdmoIf-j5R29NPV6e5pMm-ZLGeGeKQWqJZIXV6wvfKujvdIZqURmSA8asdiop3VgQy5CHqxilK_4ubmE_2s79-CrgS45n0Yf77QH0_XK7sPaPvVQsxZbKHOizGG7J', 'width': 3000}]",ChIJB4aw4OJ3eC4R7GoPUV10EYY,"{'compound_code': '9H73+WR Bendunganjati, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J9H73+WR'}",,4.6,ChIJB4aw4OJ3eC4R7GoPUV10EYY,"['tourist_attraction', 'point_of_interest', 'establishment']",28.0,,https://www.google.com/maps/place/?q=place_id:ChIJB4aw4OJ3eC4R7GoPUV10EYY
,"Pacet, Mojokerto Regency, East Java, Indonesia","{'location': {'lat': -7.667538700000001, 'lng': 112.5404049}, 'viewport': {'northeast': {'lat': -7.593531, 'lng': 112.5835811}, 'southwest': {'lat': -7.742084999999999, 'lng': 112.5033}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pacet,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118207700253681375994"">Catur Rohim</a>'], 'photo_reference': 'AUGGfZlIJtdxDYc9-3IkwqLEmiGuPHUlgGeeBSBDRC-6QXk_KbFJiOlAeeGQeulBwGHf_HbczFHGaoWYzu6ZQL8Lb8CozMKKKwAM1b-GX2USogx62Z1bPY_cyD1HzbQfxoDWaokRgX7D5lE12duvWdpEz8u53YoYXR3NkyLuRzGfxMUJaOK3', 'width': 1157}]",ChIJMY6W7EN3eC4R92lXGQC8i8M,,,,ChIJMY6W7EN3eC4R92lXGQC8i8M,"['administrative_area_level_3', 'political']",,,https://www.google.com/maps/place/?q=place_id:ChIJMY6W7EN3eC4R92lXGQC8i8M
OPERATIONAL,"9HF9+XM4, Hutan, Bulak, Kunci, Nogosari, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.625117400000001, 'lng': 112.5691923}, 'viewport': {'northeast': {'lat': -7.623375020107278, 'lng': 112.5711041798927}, 'southwest': {'lat': -7.626074679892722, 'lng': 112.5684045201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Niagara Songgo Tuyo,"[{'height': 5248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116793828709289934125"">Fitrian Abidin</a>'], 'photo_reference': 'AUGGfZnOg8qCFw-bcFYKmMdNa7vavmInObwIahlLU2Z6brMyOIPCt-xT_uWvjx5OzFfq4UQ_WfLsrJ7sUM_hmdbB5W_qo7RmAiSLkeyKTRKICsAv62Ic8CP4wAnsu5BowOAKvfE8sWKAB7oFh-f-Jq72MGQZB0WBTTE7WEgBVwCyhJ2bcYDE', 'width': 3936}]",ChIJXUVu2wl3eC4RJ2TP2drFDCA,,,4.4,ChIJXUVu2wl3eC4RJ2TP2drFDCA,"['tourist_attraction', 'point_of_interest', 'establishment']",178.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJXUVu2wl3eC4RJ2TP2drFDCA
OPERATIONAL,"jln. mustofa kamal pasa, Hutan, Claket, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.68028, 'lng': 112.568993}, 'viewport': {'northeast': {'lat': -7.678592020107279, 'lng': 112.5702573798927}, 'southwest': {'lat': -7.681291679892722, 'lng': 112.5675577201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PPKA INDRENG GENITRI,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116824467995381832264"">Martina Cecillia</a>'], 'photo_reference': 'AUGGfZkb-758Ue2mtB0QskPABGj1Z4Sx2eDyTNcVmI1LvQKg3qdmV9iFId989by6jI9sGARKDwjA9osvK1rQpXcshiCXhSS1eOXWnrTdLljkDaj5msDT93F0lEcwEre3c9BWmgOPJjV0e1wwVTfRlYb0ZmGbOTRntsRwJ8qC7MnFGxtlreCo', 'width': 4000}]",ChIJLbasK353eC4R4XrEUZptGTE,"{'compound_code': '8H99+VH Claket, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8H99+VH'}",,4.6,ChIJLbasK353eC4R4XrEUZptGTE,"['tourist_attraction', 'point_of_interest', 'establishment']",243.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJLbasK353eC4R4XrEUZptGTE
OPERATIONAL,"8GJJ+VJM, Unnamed Road, Sajen, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6677983, 'lng': 112.5315317}, 'viewport': {'northeast': {'lat': -7.666426970107278, 'lng': 112.5329063298927}, 'southwest': {'lat': -7.669126629892723, 'lng': 112.5302066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAJEN EDU ADVENTURE,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116635059251499208001"">kharisma asmara</a>'], 'photo_reference': 'AUGGfZkwEMFYISpCUxLU8KJEJQli1T2e1x3WJOwLdZaSS0rtp9jHhqYpFlZAgasbwmg5JI72P_kHCaXyHEg0ZniATzM29ezPkqi_zRPBBuBocyTnD4NoR64rgzhbZje4y8IP-rVYSAowhszdxGWg9QB3jbon30Ednm50SfozE8Wf0z-paMJY', 'width': 4160}]",ChIJoUd8yuR3eC4RdNMxxpdKkbc,,,4.5,ChIJoUd8yuR3eC4RdNMxxpdKkbc,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJoUd8yuR3eC4RdNMxxpdKkbc
OPERATIONAL,"Dusun Sumberwatu, Candiwatu, Pacet, Mojokerto Regency, East Java 61374, Indonesia","{'location': {'lat': -7.6344819, 'lng': 112.5240264}, 'viewport': {'northeast': {'lat': -7.632681820107279, 'lng': 112.5254664298927}, 'southwest': {'lat': -7.635381479892723, 'lng': 112.5227667701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waroeng Ndeso BUCAN,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112214110092458221657"">Chandra Prasetyo</a>'], 'photo_reference': 'AUGGfZkJ4tfz7-MSKBxYK2ZBZS-TCjSfGxdH6AgTiYuxK0CiYXzREkNQdbZgFEvTLuLP-LcOGR8LZGAFOkpKQ0NNqizMkYElOe2bUktqbs6A1Alr7_kvNMhN3clSuv0OK9jg_rRVfkz_dimk_OzeaTDGs-KVIwUrw_6xM4feaWqkA0f9cgAH', 'width': 4000}]",ChIJ84Y_1H9xeC4RvAO5YYw2Ozc,"{'compound_code': '9G8F+6J Candiwatu, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J9G8F+6J'}",,4.8,ChIJ84Y_1H9xeC4RvAO5YYw2Ozc,"['tourist_attraction', 'campground', 'cafe', 'meal_takeaway', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",10.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ84Y_1H9xeC4RvAO5YYw2Ozc
OPERATIONAL,"8HP9+4X2, Nogosari, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6647317, 'lng': 112.5698809}, 'viewport': {'northeast': {'lat': -7.66309162010728, 'lng': 112.57067025}, 'southwest': {'lat': -7.665791279892724, 'lng': 112.56751285}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bulk Grojokan Watu,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115107906367119063585"">Putra Penanggungan</a>'], 'photo_reference': 'AUGGfZki_RvG6KrO5yfg_uaPHOHN29SQR-4_VzgJA2z1hJJrHWMZQ3j93IjDkRye5wPG9ikYJwSIjcaFUjGD0esoVr_s-8Ik2lpb12JN376I93tFrpDPO-6d72Y3mklnbfZR2vb7cs9E3c7Z8yv8JOx25MIHzYgywazfQk6tlTcDui0MuaB1', 'width': 3264}]",ChIJOWeq2XV3eC4RKWDhFM3QO_4,,,4.3,ChIJOWeq2XV3eC4RKWDhFM3QO_4,"['tourist_attraction', 'point_of_interest', 'establishment']",46.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJOWeq2XV3eC4RKWDhFM3QO_4
OPERATIONAL,"8G9X+229, Pacet, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6824609, 'lng': 112.5476099}, 'viewport': {'northeast': {'lat': -7.681273820107277, 'lng': 112.5495439298927}, 'southwest': {'lat': -7.683973479892721, 'lng': 112.5468442701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pemandian Canggu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117354899516518296259"">Indo Javanesia</a>'], 'photo_reference': 'AUGGfZlQbvwDnoV6MrKF29XXzUjUGMbIyivjHTZf_UtarhrIhaFfKKYbQyk6hTR3D01Q8SC8Jae4YWZMMrVnEKuhaQgi-MnHNZ3AgxArc2Xz6IBeSuZ3yJRJLmWO4IuQFt375dKsTCaksPy8WslaR4S7xejhQ_oy__dxzKjcxLbGnHbgqC5f', 'width': 4160}]",ChIJXzLfx555eC4RKu0_xU-ZSDE,,,4.8,ChIJXzLfx555eC4RKu0_xU-ZSDE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJXzLfx555eC4RKu0_xU-ZSDE
OPERATIONAL,"Sukorame, Ketapanrame, Trawas, Mojokerto Regency, East Java 61375, Indonesia","{'location': {'lat': -7.6667888, 'lng': 112.611567}, 'viewport': {'northeast': {'lat': -7.665422670107279, 'lng': 112.6129278298927}, 'southwest': {'lat': -7.668122329892722, 'lng': 112.6102281701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sawah Sumber Gempong,"[{'height': 1702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105205151081301176103"">A Google User</a>'], 'photo_reference': 'AUGGfZmYpxcwFyu468JEqGdzB7zwTXcgkRSaQwML5SyHqotgz7Opf-ZCltwN_svLwE9QYDAl9o4_243-0FoF8eSqQEZqdyvSBKtnPqWsFAII4igL2Q7ruvCmrGwLRxi2p4rhvqYwUrhjMKTwRynR4I2g1TsrZrgz6hCtPgFrDKIyTE3hueDq', 'width': 3024}]",ChIJe9xVgdPh1y0R-9KMLmmKQz0,"{'compound_code': '8JM6+7J Ketapanrame, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8JM6+7J'}",,4.6,ChIJe9xVgdPh1y0R-9KMLmmKQz0,"['tourist_attraction', 'amusement_park', 'food', 'point_of_interest', 'establishment']",5662.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJe9xVgdPh1y0R-9KMLmmKQz0
