business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,price_level,url
OPERATIONAL,"Jalan Kali - Qnilow, Lingkungan VI, Kinilow, Tomohon Utara, Tomohon City, North Sulawesi 95362, Indonesia","{'location': {'lat': 1.3699799, 'lng': 124.8343872}, 'viewport': {'northeast': {'lat': 1.371373329892722, 'lng': 124.8356968798927}, 'southwest': {'lat': 1.368673670107278, 'lng': 124.8329972201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mountain View Resort & Spa - where travelers meet travelers,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101001115557929187242"">riley ririn</a>'], 'photo_reference': 'AUGGfZn2-8qStG62p4KximzCCz8UP-cQr2DljXXS7cpEiYksErECFhimCVW1yv-r8EO6y2Eve6tSelyJ4BXfiJ0WaeYQjyx7Qtr1QE9sckI_riNAxNpj4fpWq_fTmetN1dTf2lgeXC2zVoeXtzTKUJExdWUH1GuCzNbP_4gytWKC-7F6Pv97', 'width': 8000}]",ChIJ3z28K2RthzIRWv79m4QeS6A,"{'compound_code': '9R9M+XQ Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R9M+XQ'}",4.0,ChIJ3z28K2RthzIRWv79m4QeS6A,"['lodging', 'travel_agency', 'spa', 'restaurant', 'food', 'point_of_interest', 'establishment']",190,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ3z28K2RthzIRWv79m4QeS6A
OPERATIONAL,"Jl. Siswa, Walian, Tomohon Sel., Kota Tomohon, Sulawesi Utara, Indonesia, Walian, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3147126, 'lng': 124.8406399}, 'viewport': {'northeast': {'lat': 1.316048729892722, 'lng': 124.8419106798927}, 'southwest': {'lat': 1.313349070107278, 'lng': 124.8392110201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wale Tua'na Resort,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113943633811111833566"">Wale Tua&#39;na</a>'], 'photo_reference': 'AUGGfZmXXvknwzj2iIhOpFxpwXd9N7ANWLnjJ4qdn1gFa1nQemh8kcfXaez-TDQkj1tT5HSYUSico28pyulLqdsZG9UFN-MpTqZKzA-F4OXSQcZsSWDYbZ8ecRsmE-duGHhjjDzxX32L2p6MNQd99t1IZYWPNhQg75ObERjwIxcYakOEZJer', 'width': 4000}]",ChIJkQ1okp9shzIRWUMkkAgOZio,"{'compound_code': '8R7R+V7 Walian, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R7R+V7'}",4.4,ChIJkQ1okp9shzIRWUMkkAgOZio,"['lodging', 'point_of_interest', 'establishment']",432,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJkQ1okp9shzIRWUMkkAgOZio
OPERATIONAL,"Hotel Gran Puri Manado, Jl. Sam Ratulangi No.458 Lt. 3, Ranotana, Kec. Sario, Kota Manado, Sulawesi Utara 95116, Indonesia","{'location': {'lat': 1.4591234, 'lng': 124.8371962}, 'viewport': {'northeast': {'lat': 1.460450629892722, 'lng': 124.8388034298927}, 'southwest': {'lat': 1.457750970107278, 'lng': 124.8361037701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Gran Puri Manado,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103959044358743986395"">A Google User</a>'], 'photo_reference': 'AUGGfZnJqVTPevCWrcO4GQQzabLD1kcZdXtv50HsCKfFQuuNtNVY2rVwkInt6DzxOrPcas9t7afm0tUkJQXOyuAtsCXJJ0tyzlWTdn6LO0S7EskiDA9SexHfsMBHheRvRSJuJNRpYKmEIkPrcgLXj01QWRvChbGB9DWxjBbf-h7pkeoKnmqn', 'width': 1600}]",ChIJq9JEzut0hzIRDQHgj48rY1s,"{'compound_code': 'FR5P+JV Ranotana, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR5P+JV'}",4.4,ChIJq9JEzut0hzIRDQHgj48rY1s,"['lodging', 'point_of_interest', 'establishment']",1858,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJq9JEzut0hzIRDQHgj48rY1s
OPERATIONAL,"Jl. Raya Manado Tomohon, Tinoor Dua, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3959649, 'lng': 124.8312914}, 'viewport': {'northeast': {'lat': 1.397272779892722, 'lng': 124.8326642298927}, 'southwest': {'lat': 1.394573120107278, 'lng': 124.8299645701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Makatembo Tomohon Mitra RedDoorz,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106195897074296103448"">Marchel Kindangen</a>'], 'photo_reference': 'AUGGfZle0vfFyjlGRF_5O5dsR0azXUrDvot0REGpXeDjGsErmQunhPgG2dRcajeSqWa5GdvtsqOGldzQZfksclc3NJ0nXJZ5BRLfl3N4F0I1jqKuU2VUltMrh9DrbkQM8WvTMG-5NkuMjD_X5n1vtJGFpL37Iq6uNtbKaPmCp11d8dRDaxJj', 'width': 4208}]",ChIJo2b_2e1yhzIR-p9dmVERU-Q,"{'compound_code': '9RWJ+9G Tinoor Dua, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69RWJ+9G'}",4.3,ChIJo2b_2e1yhzIR-p9dmVERU-Q,"['lodging', 'point_of_interest', 'establishment']",101,,,,https://www.google.com/maps/place/?q=place_id:ChIJo2b_2e1yhzIR-p9dmVERU-Q
OPERATIONAL,"Jl. Ahmad Yani No.17, Sario Tumpaan, Kec. Sario, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4676826, 'lng': 124.8308153}, 'viewport': {'northeast': {'lat': 1.469003779892722, 'lng': 124.8321432298927}, 'southwest': {'lat': 1.466304120107278, 'lng': 124.8294435701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Green Eden Hotel,"[{'height': 2826, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103007330847983572939"">A Google User</a>'], 'photo_reference': 'AUGGfZkKOVAHzFIvKHnjcozV_V3C3IbDHbNCmClmRkMrEchZW3hJoVu2yjg0H9IMx1Y-cFtSHqURe-GJzXiZ83yO17aMOmwztiLzX2MBR9EKPSQ8x1HLjEjRFpjsbJiHhEeK2G2sboOGu7h8485Ijz2Co6s3MzwWb6F-PGv6-9Y7Sg_zJ0Iy', 'width': 3264}]",ChIJf3LJYeN0hzIRzy2FXCBE06A,"{'compound_code': 'FR9J+38 Sario Tumpaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR9J+38'}",4.4,ChIJf3LJYeN0hzIRzy2FXCBE06A,"['lodging', 'point_of_interest', 'establishment']",550,,,,https://www.google.com/maps/place/?q=place_id:ChIJf3LJYeN0hzIRzy2FXCBE06A
OPERATIONAL,"Jl. Terminal Beriman Tomohon, Paslaten Satu, Kec. Tomohon Tim., Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3278086, 'lng': 124.8442482}, 'viewport': {'northeast': {'lat': 1.329155879892722, 'lng': 124.8456388298927}, 'southwest': {'lat': 1.326456220107278, 'lng': 124.8429391701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Leos Hotel - Tomohon,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102104382048710575943"">Stevan Sumampouw</a>'], 'photo_reference': 'AUGGfZm7Z5jQJ3qY0gKh0aVHc-6VwsNroSoopk-CE0_yzcBm0q3QtH2MGC82N2dNHTYekMfVCsq3hY67OeH7HNyKtLCuSadEab65-rZjsTIa4l6wgobeRPBGgPzHLuJmIC7PWYp2lc5HdMUz1w80oLpAiidN6g9vFpKim6Xdp7PGZT-Hes38', 'width': 540}]",ChIJmzWwUL9shzIRDK97H6Xq84o,"{'compound_code': '8RHV+4M Paslaten Satu, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RHV+4M'}",4.2,ChIJmzWwUL9shzIRDK97H6Xq84o,"['lodging', 'point_of_interest', 'establishment']",364,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJmzWwUL9shzIRDK97H6Xq84o
OPERATIONAL,"Jl. Minanga No.12, Malalayang Satu, Kec. Malalayang, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4583724, 'lng': 124.8162066}, 'viewport': {'northeast': {'lat': 1.459616479892722, 'lng': 124.8175962798927}, 'southwest': {'lat': 1.456916820107278, 'lng': 124.8148966201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,manado beach house,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102305158919408087756"">Troy Tumiwa</a>'], 'photo_reference': 'AUGGfZnaTGGC55dpcoPsxeIcIDU5hUSNffDgK3SrQ1_6v8LPw6HfRtLPRlSINXrrG5ZCkQwOMOuKL_BgRcfw84dADoaU6xcR65Sl-GmsRtZeZ2jBpOPbUPlxfSFO2Wj2y7bSvLZwBbVvdsJtp5osU8jowx4QANZJRHvIsqcfkoP2pDwnoCUn', 'width': 1920}]",ChIJ1cJl1N11hzIRRn-0ePBkkdE,"{'compound_code': 'FR58+9F Malalayang Satu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR58+9F'}",5.0,ChIJ1cJl1N11hzIRRn-0ePBkkdE,"['lodging', 'point_of_interest', 'establishment']",4,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ1cJl1N11hzIRRn-0ePBkkdE
OPERATIONAL,"FR6F+G6G Mall, Jalan Pertokoan, Bahu, Malalayang, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.4612791, 'lng': 124.8231168}, 'viewport': {'northeast': {'lat': 1.462633079892722, 'lng': 124.8244891798927}, 'southwest': {'lat': 1.459933420107278, 'lng': 124.8217895201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Skyward Hotel,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106447549983195580679"">Arif Hamza</a>'], 'photo_reference': 'AUGGfZkiVgujXGEGkvpEeqoni_olFigY5kUwTOFF6Gu6PI6jZfqss8x_ROSjyvGTaOGP_llM0F1zPcsKzNFrlNm5A8JoCvG4Nc10y6_aYOK509ehz7PWRSYrytcCFQatvqh1XrynZGdFNvRd6Gdftvu-0_vcBsoJDMYZxNFa54opxCpPH7Ia', 'width': 4608}]",ChIJq92IxfZ0hzIRtHuctUhIWIA,,4.0,ChIJq92IxfZ0hzIRtHuctUhIWIA,"['lodging', 'point_of_interest', 'establishment']",434,,,,https://www.google.com/maps/place/?q=place_id:ChIJq92IxfZ0hzIRtHuctUhIWIA
OPERATIONAL,"8VP8+36X Rumah Ttorre, Jl. Tomohon - Rurukan, Lingkungan VI, Paslaten Satu, Kec. Tomohon Tim., Kota Tomohon, Sulawesi Utara 95447, Indonesia","{'location': {'lat': 1.3353157, 'lng': 124.8656097}, 'viewport': {'northeast': {'lat': 1.336759729892722, 'lng': 124.8668428798927}, 'southwest': {'lat': 1.334060070107278, 'lng': 124.8641432201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Candlenut Treehouse,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101929257584308430421"">fany valy</a>'], 'photo_reference': 'AUGGfZlUg0TTOTqpNkAX3KWU2OXX1p3EEFTNcfBrTznj3rHM1yRb1wMQp-ru6KfLq7QQNJbv5TSw-giGh_S8ylWo0iXXUid7febAbmczX2D7PC_FPXXjJiLwrBsua9F77sa7CDbF8GK-z-knydtwn6Og3lHeBgi3886sW7SqiwZGpXqMHl0-', 'width': 5333}]",ChIJlU7SgDIThzIRj6hhJmVo8ow,,4.6,ChIJlU7SgDIThzIRj6hhJmVo8ow,"['lodging', 'point_of_interest', 'establishment']",22,,,,https://www.google.com/maps/place/?q=place_id:ChIJlU7SgDIThzIRj6hhJmVo8ow
OPERATIONAL,"Jl. Laut Aru No.71, Ranotana, Kec. Sario, Kota Manado, Sulawesi Utara 95116, Indonesia","{'location': {'lat': 1.4626728, 'lng': 124.834062}, 'viewport': {'northeast': {'lat': 1.464006179892722, 'lng': 124.8354080298927}, 'southwest': {'lat': 1.461306520107277, 'lng': 124.8327083701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sakura Manado,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114693090762850703863"">Eko Aribowo</a>'], 'photo_reference': 'AUGGfZlUeK0IEmzzaP51xfwD7_kiAbX_kAJqRY8vSkdny86kqpqBsjez0ybHqApZbH7wmPS1VTTMN3N_-pKEqrqcT_4fsRNrRhHe6ysykFxipaHkcUOamhNmV5dychKdrW_Tv9xEc7wrKH-IZIMtEAUGokWoJLr212kXHg1CF1VRZUHLpbbo', 'width': 4624}]",ChIJ00XN7uh0hzIRoCWKd7yFzq4,"{'compound_code': 'FR7M+2J Ranotana, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR7M+2J'}",4.4,ChIJ00XN7uh0hzIRoCWKd7yFzq4,"['lodging', 'point_of_interest', 'establishment']",304,,,,https://www.google.com/maps/place/?q=place_id:ChIJ00XN7uh0hzIRoCWKd7yFzq4
OPERATIONAL,"Malalayang Satu Barat, Malalayang, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.4568047, 'lng': 124.8012174}, 'viewport': {'northeast': {'lat': 1.458149129892722, 'lng': 124.8025989298927}, 'southwest': {'lat': 1.455449470107278, 'lng': 124.7998992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,D'Royal GuestHouse,"[{'height': 2392, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103874425945426564830"">A Google User</a>'], 'photo_reference': 'AUGGfZmzRMAeEFKNDH4NEY9UQWoUFdX-6L39ZU_UufHTboCYCmN-kIrxbuXjKAVQs9Ln4no-U1eDYmDewx3OYCnns0flfPoDifGtrronRn1V8jK_foggQPz2KO0IyeAhVpmdVO6buBrLup-yojagtHapvUK8TJkFc7mn9dg5tRV5cXCsbml0', 'width': 5184}]",ChIJDaYzGmZ1hzIRvUTS86jpeJ8,"{'compound_code': 'FR42+PF Malalayang Satu Barat, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR42+PF'}",4.7,ChIJDaYzGmZ1hzIRvUTS86jpeJ8,"['lodging', 'point_of_interest', 'establishment']",15,,,,https://www.google.com/maps/place/?q=place_id:ChIJDaYzGmZ1hzIRvUTS86jpeJ8
