business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,price_level,plus_code,url
OPERATIONAL,"3MCR+X47, Jl. Cinambo Indah No.187, Pakemitan, Kec. Cinambo, Kota Bandung, Jawa Barat 45474, Indonesia","{'location': {'lat': -6.9270819, 'lng': 107.6908096}, 'viewport': {'northeast': {'lat': -6.925706320107279, 'lng': 107.6921910298927}, 'southwest': {'lat': -6.928405979892723, 'lng': 107.6894913701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cinambo Residence,"[{'height': 730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105358697668647309828"">muhammad izzul</a>'], 'photo_reference': 'AUGGfZn8QbCeSZJw9C26hH93jqXNGA59PGf_FFF2EW9RJYzK9fGoHDQiDf1v-A2bnQlj4WcvJjCqcL11JVV9S0uCNL3RYLNDcaPb35vx1dbkrVFNLEMa0xmN6EulnJzosiG0hToa9WtVoTCjcQsIHlPdc_aI4YONvJcdnV1uw3iyVv_huu4', 'width': 1028}]",ChIJoTrTrkvDaC4R2FjBeEORwsk,4.8,ChIJoTrTrkvDaC4R2FjBeEORwsk,"['point_of_interest', 'establishment']",24.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJoTrTrkvDaC4R2FjBeEORwsk
OPERATIONAL,"3MJX+CHQ, Sukamulya, Cinambo, Bandung City, West Java 45474, Indonesia","{'location': {'lat': -6.918922599999999, 'lng': 107.6988553}, 'viewport': {'northeast': {'lat': -6.917526320107278, 'lng': 107.7001496798927}, 'southwest': {'lat': -6.920225979892722, 'lng': 107.6974500201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KONTRAKAN BU NENGSIH (NENG-NENG),"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105888702527748762780"">A Google User</a>'], 'photo_reference': 'AUGGfZnTu41pPoKZmvPeWAjaKWjGmn-wNwEMHxoT4iJlQMuqZzZWcyalgO3rOGMJT_ueVVvDX7bdMVvG-tEbekIXkVbABnUNmzSF7G731iaZe5vqzyc0vELOnZAGDs9yJyPa5UGf3FrKTxwghpEVdRA8MhQ7Y1KXxUVCStq8WrY2XttZU5C7', 'width': 2608}]",ChIJ5d3pMNLdaC4RLg8LEd3lEBM,4.0,ChIJ5d3pMNLdaC4RLg8LEd3lEBM,"['lodging', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5d3pMNLdaC4RLg8LEd3lEBM
OPERATIONAL,"Jl. Soekarno Hatta No.787, Babakan Penghulu, Kec. Cinambo, Kota Bandung, Jawa Barat 40294, Indonesia","{'location': {'lat': -6.9370563, 'lng': 107.6856826}, 'viewport': {'northeast': {'lat': -6.935779620107278, 'lng': 107.6870319298927}, 'southwest': {'lat': -6.938479279892722, 'lng': 107.6843322701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perum DAMRI Bandung,"[{'height': 517, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118171470328251215808"">Kukuh Budi</a>'], 'photo_reference': 'AUGGfZmt7hQkRpUeB7RFcvA6RiUyN_DKSNMbNx6OcVHeoDnNAf7CJa1SWgtBzdgjooihPLxGLaZSOeBgIr5mAvPgz1e7qlQBIwTxjdOyg4Gqw9GnUtuuZEqmJYFlml0TFe_yq6sKsw4YlKC3-iOXu4e8o4JvaGoAsgWrhpzb16vUCAz3-DEI', 'width': 920}]",ChIJ_UiZbbjCaC4RTw41CjzPWPk,4.3,ChIJ_UiZbbjCaC4RTw41CjzPWPk,"['travel_agency', 'point_of_interest', 'establishment']",409.0,{'open_now': True},,"{'compound_code': '3M7P+57 Babakan Penghulu, Bandung City, West Java, Indonesia', 'global_code': '6P593M7P+57'}",https://www.google.com/maps/place/?q=place_id:ChIJ_UiZbbjCaC4RTw41CjzPWPk
OPERATIONAL,"3MHP+FF8, Jl. Terusan golf III kav IIi, Cisaranten Wetan, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9213475, 'lng': 107.6862096}, 'viewport': {'northeast': {'lat': -6.919985420107277, 'lng': 107.6875605798927}, 'southwest': {'lat': -6.922685079892721, 'lng': 107.6848609201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Green home,,ChIJnelKsRfdaC4RENQJ8ML_3Jw,0.0,ChIJnelKsRfdaC4RENQJ8ML_3Jw,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJnelKsRfdaC4RENQJ8ML_3Jw
OPERATIONAL,"Trans Studio Mall, Kecamatan Batununggal, Jl. Gatot Subroto No.289A, Cibangkong, Kota Bandung, Jawa Barat 40273, Indonesia","{'location': {'lat': -6.925553799999999, 'lng': 107.6362431}, 'viewport': {'northeast': {'lat': -6.924224770107277, 'lng': 107.6376332298927}, 'southwest': {'lat': -6.926924429892721, 'lng': 107.6349335701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Trans Studio Bandung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116853821584647265807"">Bayu Winata</a>'], 'photo_reference': 'AUGGfZk7EPehubWII-7rd21LtFtI6Nu0qn43kZwIsm4mrW33z445luSmXySOws75n1az7VAWVfONY62aIC9ZEsH-KNKST9SzSIvUK4aetmnfCID8ihHVlBZM9JZ3AaTYG_2mRAm67sKdcjC6AJw5Ullh9u-09mTew-oZNYZMIrLR56Okh18', 'width': 3024}]",ChIJm1ErfNjnaC4R7c1ap-_FYE0,4.6,ChIJm1ErfNjnaC4R7c1ap-_FYE0,"['amusement_park', 'point_of_interest', 'establishment']",80333.0,{'open_now': False},,"{'compound_code': '3JFP+QF Cibangkong, Bandung City, West Java, Indonesia', 'global_code': '6P593JFP+QF'}",https://www.google.com/maps/place/?q=place_id:ChIJm1ErfNjnaC4R7c1ap-_FYE0
OPERATIONAL,"Jl. Rumah Sakit No.49, Pakemitan, Kec. Cinambo, Kota Bandung, Jawa Barat 45474, Indonesia","{'location': {'lat': -6.9182736, 'lng': 107.6986718}, 'viewport': {'northeast': {'lat': -6.916893270107278, 'lng': 107.6999555298927}, 'southwest': {'lat': -6.919592929892722, 'lng': 107.6972558701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rs 49,,ChIJjeSVneLdaC4RCJeTtSy4ZDA,5.0,ChIJjeSVneLdaC4RCJeTtSy4ZDA,"['lodging', 'point_of_interest', 'establishment']",1.0,,,"{'compound_code': '3MJX+MF Pakemitan, Bandung City, West Java, Indonesia', 'global_code': '6P593MJX+MF'}",https://www.google.com/maps/place/?q=place_id:ChIJjeSVneLdaC4RCJeTtSy4ZDA
OPERATIONAL,"Puncak Kordon, RT.2/RW.10, Ciburial, Kec. Cimenyan, Bandung Barat, Jawa Barat 40198, Indonesia","{'location': {'lat': -6.834068299999999, 'lng': 107.6636151}, 'viewport': {'northeast': {'lat': -6.833249520107278, 'lng': 107.6651260298927}, 'southwest': {'lat': -6.835949179892722, 'lng': 107.6624263701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Karaton,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111668720053064648978"">muhammadyana mulyana</a>'], 'photo_reference': 'AUGGfZmiDXDu0D7j8DXJ6vT-QFc4QJHgIJt-OySlj4jalPzulyg1sViylv6dmyithgHSRd7dMkXzZ-Arazd1L4kniAXAZ7MYKefPU0RalufAOAX5y-MUekXy4izudKiD6dI9S8NzqexvXYsuXTueiMvm7IzZRS2xx5ShqdT1wfDmIllsjheS', 'width': 4000}]",ChIJwX3fcSHnaC4RRwqIfgJdkC8,4.5,ChIJwX3fcSHnaC4RRwqIfgJdkC8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",9647.0,{'open_now': False},,"{'compound_code': '5M87+9C Ciburial, Bandung Regency, West Java, Indonesia', 'global_code': '6P595M87+9C'}",https://www.google.com/maps/place/?q=place_id:ChIJwX3fcSHnaC4RRwqIfgJdkC8
OPERATIONAL,"Jl. Golf III No.58, Cisaranten Wetan, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.919601399999999, 'lng': 107.686388}, 'viewport': {'northeast': {'lat': -6.918261920107278, 'lng': 107.6877184298927}, 'southwest': {'lat': -6.920961579892722, 'lng': 107.6850187701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Ralhi,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106917289059349708947"">Chep Ramdan</a>'], 'photo_reference': 'AUGGfZkJ8bmB9Jn5Qe91mGhMg96a0_IqZqA229I55P3Ug1UJwbRw8sn3D9o97NwcP0Hixkr-_0t7xkouHBlsfsZnH5gBh1Wjjd-iO9iA3eKlKpMhe7mwOXBJATyp1XAW8xiPyf2dNFNGA885bLTed8WOuaFYOatUOQUwNRe7wIHlqyhsEYRa', 'width': 4160}]",ChIJdyLzs07daC4RAcYUmRvGo4Y,4.8,ChIJdyLzs07daC4RAcYUmRvGo4Y,"['lodging', 'point_of_interest', 'establishment']",16.0,{'open_now': True},,"{'compound_code': '3MJP+5H Cisaranten Wetan, Bandung City, West Java, Indonesia', 'global_code': '6P593MJP+5H'}",https://www.google.com/maps/place/?q=place_id:ChIJdyLzs07daC4RAcYUmRvGo4Y
OPERATIONAL,"Jl. Cinambo No.152, Cisaranten Wetan, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.924620000000001, 'lng': 107.6896614}, 'viewport': {'northeast': {'lat': -6.923347970107279, 'lng': 107.6910113798927}, 'southwest': {'lat': -6.926047629892722, 'lng': 107.6883117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bengkel Honda AHASS Cinambo Motor (AHASS 16934),"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112451322814005838077"">A Google User</a>'], 'photo_reference': 'AUGGfZlkxiELOu5ul6ThIxC1mV7fscKcRHIEmvE9RTVpNXmKhKdC4FkOW1CxjwL7I6gT9UhadN3UrCHBZOg62uJM-FEwtIrwZCOZdvPpidqvcE1P8-gP_HLkQogqB-ehbOpzXZqpBsbVhjGnUCbpxLThtU1g9WebuAAul5IlFGwbFG-byKvz', 'width': 4160}]",ChIJeWnOKUvdaC4RAPuqB34iuUQ,4.5,ChIJeWnOKUvdaC4RAPuqB34iuUQ,"['car_repair', 'point_of_interest', 'establishment']",572.0,{'open_now': False},,"{'compound_code': '3MGQ+4V Cisaranten Wetan, Bandung City, West Java, Indonesia', 'global_code': '6P593MGQ+4V'}",https://www.google.com/maps/place/?q=place_id:ChIJeWnOKUvdaC4RAPuqB34iuUQ
OPERATIONAL,"3JV6+R8W, Citarum, Bandung Wetan, Bandung City, West Java 40116, Indonesia","{'location': {'lat': -6.9053764, 'lng': 107.6108025}, 'viewport': {'northeast': {'lat': -6.904033020107279, 'lng': 107.6121485298927}, 'southwest': {'lat': -6.906732679892723, 'lng': 107.6094488701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,De Driekleur,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105412281916771797649"">nizar kauzar</a>'], 'photo_reference': 'AUGGfZkLcrL1yUfXDxkS4WHp-CuM5X7JaByiVypRoqoD8qI7tEVuFI4sGPW6DAPfWbPtPL4XVWLCq70n2Z46P8JonEw7rIwZWPamUtGoo9d9RGZ4kSGvhQpfdta-y-9ukJOkYAoCVpVOjGPfL7SDdLwg5nzOfDO0QJXFEunY0iH3_Bf5PYgj', 'width': 2048}]",ChIJ3wQ36mjnaC4R2F5ibkmvirI,4.7,ChIJ3wQ36mjnaC4R2F5ibkmvirI,"['point_of_interest', 'establishment']",9.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3wQ36mjnaC4R2F5ibkmvirI
OPERATIONAL,"3M6R+34W, Babakan Penghulu, Cinambo, Bandung City, West Java 40295, Indonesia","{'location': {'lat': -6.9397718, 'lng': 107.6903191}, 'viewport': {'northeast': {'lat': -6.938409820107278, 'lng': 107.6916452298927}, 'southwest': {'lat': -6.941109479892722, 'lng': 107.6889455701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/parking-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/parking_pinlet,Gang abah lebe,,ChIJGykczYTDaC4RYCTJVzz_vLA,0.0,ChIJGykczYTDaC4RYCTJVzz_vLA,"['parking', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGykczYTDaC4RYCTJVzz_vLA
OPERATIONAL,"Jl. Raya Banjaran Barat Rencong, Malakasari, Kec. Baleendah, Kabupaten Bandung, Jawa Barat 40375, Indonesia","{'location': {'lat': -7.0093633, 'lng': 107.6069444}, 'viewport': {'northeast': {'lat': -7.008085170107277, 'lng': 107.6081536798927}, 'southwest': {'lat': -7.010784829892721, 'lng': 107.6054540201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Batu Malakasari Ecopark,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111012499928816892538"">A Google User</a>'], 'photo_reference': 'AUGGfZn_ZwW2A1_pDdBXXgh9b1IwvQZufmqWovZD2UxMpce5cnka4Bo6rMIDQjKHrbOeYy8c07iJwgr5-dE4gl-M4644aodq76KaDM05aFjIP4YTIqADZfw0cVLCKQNCs6FXONjJG5mX_6hGo1d9seWmaSU7XLtdw3xltYUMcdt4PMhLOMNb', 'width': 4096}]",ChIJY7CFmmLpaC4R3Wqk4Boradk,4.1,ChIJY7CFmmLpaC4R3Wqk4Boradk,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",5176.0,{'open_now': False},,"{'compound_code': 'XJR4+7Q Malakasari, Bandung Regency, West Java, Indonesia', 'global_code': '6P49XJR4+7Q'}",https://www.google.com/maps/place/?q=place_id:ChIJY7CFmmLpaC4R3Wqk4Boradk
OPERATIONAL,"3MFQ+77Q, Jl. Cisaranten Wetan Ⅰ, Cisaranten Wetan, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9267933, 'lng': 107.6882498}, 'viewport': {'northeast': {'lat': -6.925445570107277, 'lng': 107.6895992298927}, 'southwest': {'lat': -6.928145229892721, 'lng': 107.6868995701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,d'Brata Kost,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110513239564795141148"">Fafa Zarla</a>'], 'photo_reference': 'AUGGfZmjHskbPW5psnqKGWzmB6VV386Mi1X-0XHZ-v3FGpZVaZ-6GQovNTi3YZHQq4Wpw68yUir1mJvMh-zqHW84ZOngWo2vIKAXH-jZxCI9q9sK5V5GkPeT0eUdv-MkQnI9EdWzI_uQjtBzqKtP-WZwH3WCxUep3TGQThcZtf7WoTDX53vI', 'width': 4000}]",ChIJOzVIN3nDaC4RCVAdQWiSLn0,4.7,ChIJOzVIN3nDaC4RCVAdQWiSLn0,"['lodging', 'point_of_interest', 'establishment']",58.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOzVIN3nDaC4RCVAdQWiSLn0
OPERATIONAL,"Jl. Soekarno Hatta No.791B, Babakan Penghulu, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.936833, 'lng': 107.6879873}, 'viewport': {'northeast': {'lat': -6.935674920107278, 'lng': 107.6893814798927}, 'southwest': {'lat': -6.938374579892722, 'lng': 107.6866818201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Cordela Hotel Bandung,"[{'height': 469, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105180781066122998268"">A Google User</a>'], 'photo_reference': 'AUGGfZktWZ6o0CvhsZ-b8I2b80EHN6lN1nN0cbVt94G25nDSLzWHsIfPp70TL_9XYUizSEqVDXN82VSZqE4Gir280z7n-T6u5R79TpIx2DoiymW2d67gQrCGzBK3mnkYwwp9VFXx48w21rhcgRL4Ie6DSOE5cgXban1QNrr7yfrs1WTzkLZ9', 'width': 700}]",ChIJpTlHS7jCaC4RF-Z8aLTf9IY,4.4,ChIJpTlHS7jCaC4RF-Z8aLTf9IY,"['lodging', 'point_of_interest', 'establishment']",5822.0,{'open_now': True},,"{'compound_code': '3M7Q+75 Babakan Penghulu, Bandung City, West Java, Indonesia', 'global_code': '6P593M7Q+75'}",https://www.google.com/maps/place/?q=place_id:ChIJpTlHS7jCaC4RF-Z8aLTf9IY
OPERATIONAL,"Jl. Braga No.40, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia","{'location': {'lat': -6.9183713, 'lng': 107.6096569}, 'viewport': {'northeast': {'lat': -6.917034520107277, 'lng': 107.6109525798927}, 'southwest': {'lat': -6.919734179892721, 'lng': 107.6082529201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gedung Gas Negara,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102078208451544979123"">soffie gusniza</a>'], 'photo_reference': 'AUGGfZmxiJHl7i7nMkxb7RMi7DwSceFEFaV_Dg2YbPa-OI4j8QIGiY4lW2QocCk4F-nDCOJSlVT0eoMjvwP_rtkYc5VQI6_PPWvRJVt7OymWTmWjFjNAabC-1sYKDCjHxA9ShiPWmMjsjROZjeJu5ub5uUCyFX8PdX2SDodDYR_QFxvoGNwk', 'width': 2448}]",ChIJOQ7-VSXmaC4R7cDOz4Nya1I,4.5,ChIJOQ7-VSXmaC4R7cDOz4Nya1I,"['landmark', 'tourist_attraction', 'point_of_interest', 'establishment']",400.0,{'open_now': True},,"{'compound_code': '3JJ5+JV Braga, Bandung City, West Java, Indonesia', 'global_code': '6P593JJ5+JV'}",https://www.google.com/maps/place/?q=place_id:ChIJOQ7-VSXmaC4R7cDOz4Nya1I
OPERATIONAL,"Jl. Cisaranten Wetan No.25, Babakan Penghulu, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9399279, 'lng': 107.6833943}, 'viewport': {'northeast': {'lat': -6.938620220107278, 'lng': 107.6847263298927}, 'southwest': {'lat': -6.941319879892722, 'lng': 107.6820266701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BANDUNG ABC,,ChIJacr8jEvDaC4RpfpZ831BspA,5.0,ChIJacr8jEvDaC4RpfpZ831BspA,"['car_repair', 'point_of_interest', 'establishment']",1.0,,,"{'compound_code': '3M6M+29 Babakan Penghulu, Bandung City, West Java, Indonesia', 'global_code': '6P593M6M+29'}",https://www.google.com/maps/place/?q=place_id:ChIJacr8jEvDaC4RpfpZ831BspA
