business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level
OPERATIONAL,"Jl. Mangga Besar IV H No.29 15, RT.12/RW.2, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.1524446, 'lng': 106.8228458}, 'viewport': {'northeast': {'lat': -6.151118720107278, 'lng': 106.8241992798927}, 'southwest': {'lat': -6.153818379892722, 'lng': 106.8214996201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ghurfati Hotel,"[{'height': 3118, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110713686872196327473"">Muhamad Fahroji</a>'], 'photo_reference': 'AUGGfZk2LhumA4BzDspKHsNK7NEe8A1CNF2yh_eBKngJWFI0yMJUn763FhFfu0qK0LR8az4BfwsIZQVyz_u7yvBcmkE_6XAu2XQlbJFGVJSp75O_RSymYj83FgX-wjYSQqTa-UC7bxgyd5wvR-2AT1jCg0qdHUmv7nueWMnk_Hwpi_bMk6zM', 'width': 4158}]",ChIJ7R8lZ3D1aS4RkObqZczHy28,"{'compound_code': 'RRXF+24 Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXF+24'}",4.2,ChIJ7R8lZ3D1aS4RkObqZczHy28,"['lodging', 'point_of_interest', 'establishment']",853,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ7R8lZ3D1aS4RkObqZczHy28,
OPERATIONAL,"Jl. Mangga Besar VI Utara 7, RT.4/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.150096, 'lng': 106.8245186}, 'viewport': {'northeast': {'lat': -6.148740370107277, 'lng': 106.8259129798927}, 'southwest': {'lat': -6.151440029892721, 'lng': 106.8232133201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,City Biz Residence,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113852547455793907715"">Airlangga Jati Kusuma</a>'], 'photo_reference': 'AUGGfZnkpiC8QYUXu04UOY1MWpQyDGmpf_crlivqP_-b9rCwCz77-XAcSh3w5LGBSi1pPXEsw-I-sI_r_y6CLhdLI4AQWnJYF07Pj-NalZorJ3rUBRme3sP0i35EdVrKrucvdDawyFpXBVdOJQFzTLvU9uhZ8IjqjzeoyH7mIivnU6NBZ8lE', 'width': 3120}]",ChIJ8eu1EeT1aS4RBRlpmbvEXm0,"{'compound_code': 'RRXF+XR Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXF+XR'}",4.0,ChIJ8eu1EeT1aS4RBRlpmbvEXm0,"['lodging', 'point_of_interest', 'establishment']",255,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ8eu1EeT1aS4RBRlpmbvEXm0,
OPERATIONAL,"Hayam Wuruk St No.123, Mangga Besar, Taman Sari, Jakarta, 11160, Indonesia","{'location': {'lat': -6.149026999999999, 'lng': 106.8171448}, 'viewport': {'northeast': {'lat': -6.147815120107277, 'lng': 106.8183503798927}, 'southwest': {'lat': -6.150514779892721, 'lng': 106.8156507201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mercure Jakarta Kota,"[{'height': 3888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101757698714199409031"">ryan haryanto</a>'], 'photo_reference': 'AUGGfZl53Ctj6yzEHPXQgGVFe1Bu2PVr7gVkqo2JQV1yEVJTYlT6TU2fqfx252V1l0e1pAIamyItPH9Ij8kj6-FGW4aa14D5Q97-4kArhskKYukv4PXjq2EWqdF8YDgoqtztXX059v0ZdsB9YzKYafUYtICOUwt3B0GF2brx4ccY33UB_CQi', 'width': 5870}]",ChIJuTeqzwn2aS4RW0L_o7vKdEc,"{'compound_code': 'VR28+9V Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR28+9V'}",4.4,ChIJuTeqzwn2aS4RW0L_o7vKdEc,"['lodging', 'point_of_interest', 'establishment']",4390,,https://www.google.com/maps/place/?q=place_id:ChIJuTeqzwn2aS4RW0L_o7vKdEc,
OPERATIONAL,"Jl. Kemurnian IV No.20-22 15, RT.15/RW.1, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia","{'location': {'lat': -6.1460444, 'lng': 106.8150264}, 'viewport': {'northeast': {'lat': -6.144770270107277, 'lng': 106.8163910798927}, 'southwest': {'lat': -6.147469929892721, 'lng': 106.8136914201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Packer Lodge,"[{'height': 2489, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107359704430221823975"">A Google User</a>'], 'photo_reference': 'AUGGfZkK9cX380nmDUxia_LxgQCBiLhmg_n8TSL8bx3dKM10MJEFPgDlHX-Kn1ifloh0g1Wd_VqHOP41ig4oex0zapFAkZE9rFKdWlNPlvCC_845FK6VyfCxhhXJ9HF2j0JRru3RksNrROQwyXuH_deS6ZNZdqrellsrpOSJhifGPKgbST7e', 'width': 3151}]",ChIJxb_01Qf2aS4R9kVRRIOVoL4,"{'compound_code': 'VR38+H2 Glodok, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR38+H2'}",4.5,ChIJxb_01Qf2aS4R9kVRRIOVoL4,"['lodging', 'point_of_interest', 'establishment']",603,,https://www.google.com/maps/place/?q=place_id:ChIJxb_01Qf2aS4R9kVRRIOVoL4,
OPERATIONAL,"Jl. Raya Mangga Besar No.42 2, RT.4/RW.2, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.1497379, 'lng': 106.8220425}, 'viewport': {'northeast': {'lat': -6.148255720107277, 'lng': 106.8233395798927}, 'southwest': {'lat': -6.150955379892721, 'lng': 106.8206399201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Sparks Life, ARTOTEL Curated - Jakarta","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101231503059352927990"">A Google User</a>'], 'photo_reference': 'AUGGfZk5nSG1a05tgiJBDEsjoRcbe42fBh8VQiSVGVA8Pba3xisqU_9R4FysjrpjCTd_zc2-EnV_kW26gW2VFyi4OgpynC9PtK2oROkWPw2q4MQXT7cXN-NYWiITfwf1U5FuCY4-lRHGkze2rnaZkQwMRh7ckENfn6JzFpj1X-07_Dgjt7UG', 'width': 3000}]",ChIJGwkGv-P1aS4RJ3kBvrFQKJ0,"{'compound_code': 'VR2C+4R Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR2C+4R'}",4.4,ChIJGwkGv-P1aS4RJ3kBvrFQKJ0,"['lodging', 'point_of_interest', 'establishment']",1886,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGwkGv-P1aS4RJ3kBvrFQKJ0,
OPERATIONAL,"Jl. Raya Mangga Besar No.14 No.22/24, RT.7/RW.9, Maphar, Taman Sari, West Jakarta City, Jakarta 11160, Indonesia","{'location': {'lat': -6.149632, 'lng': 106.819729}, 'viewport': {'northeast': {'lat': -6.148299420107278, 'lng': 106.8210928298927}, 'southwest': {'lat': -6.150999079892721, 'lng': 106.8183931701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Permai,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106437196386579530661"">Chai Rul</a>'], 'photo_reference': 'AUGGfZkK99WgvOEa-f72qJyT8x4KBekrs1iMuwiXEScN_F9jLrWmZTN9HHcnKqzSIcCr5pdDYvNuJIglFHZn-xQMhthI447LSF7DE-Bg5o2epcBdYwbuQmXSdlRAPSn1b5m7Tn6BS1TRRthPHB8viwyXgCEl1DmfhWPEHkmpFXqxQfcejOw9', 'width': 3024}]",ChIJ7fBiR-L1aS4RPPfeYO7ZKUc,"{'compound_code': 'VR29+4V Maphar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR29+4V'}",4.0,ChIJ7fBiR-L1aS4RPPfeYO7ZKUc,"['lodging', 'point_of_interest', 'establishment']",586,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ7fBiR-L1aS4RPPfeYO7ZKUc,
OPERATIONAL,"No. 49 A, Jl. Mangga Besar V, Mangga Besar, Kec. Taman Sari, Jakarta, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.1471298, 'lng': 106.8204439}, 'viewport': {'northeast': {'lat': -6.145781370107278, 'lng': 106.8218191798927}, 'southwest': {'lat': -6.148481029892721, 'lng': 106.8191195201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Belvena Hotel,"[{'height': 902, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101896917820848616"">A Google User</a>'], 'photo_reference': 'AUGGfZmFdTOrcjIlR9zpNsIQKz17SqFb3gt9asmCICPvjdfzGDar9bWX6AKnvqAz0wB-kfpe5ovOny6MlsOW2ThSeeGMcUCxyWsDJHOZZhwvhnN2pw_AO4SGOSEjQAMsp9XoAtAxL3u0_lw96DVYNtqG56eiaRQo24Gko1ggQgBUoEUrWKaG', 'width': 1600}]",ChIJ6Ub_HP31aS4R0kpmp_lo3ro,"{'compound_code': 'VR3C+45 Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR3C+45'}",3.9,ChIJ6Ub_HP31aS4R0kpmp_lo3ro,"['lodging', 'point_of_interest', 'establishment']",667,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ6Ub_HP31aS4R0kpmp_lo3ro,
OPERATIONAL,"Jl. Pinangsia I No.55 7, RT.7/RW.5, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","{'location': {'lat': -6.140148, 'lng': 106.8166824}, 'viewport': {'northeast': {'lat': -6.138777670107277, 'lng': 106.8180397298927}, 'southwest': {'lat': -6.141477329892721, 'lng': 106.8153400701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pinangsia Hotel,"[{'height': 419, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107748686359026665266"">Hotel Pinangsia</a>'], 'photo_reference': 'AUGGfZkxpkII6CZMHskV77ceciZZM8ymOECqG-JiXY8mcukhWA0qDx_5_Xj2NMA_bKgguYVYanIKLTvJ6-BAMOmmuZ7Ph3zWYMAvp9SsX0j5oQRMoDXJZSBzSxa0uLBMH18oSM0Fp_4EI8iTv3090wqo6mCxUubA56shBGmm669dsMWzKNoE', 'width': 732}]",ChIJa11FuQD2aS4R0gywtsyr21k,"{'compound_code': 'VR58+XM Pinangsia, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR58+XM'}",3.6,ChIJa11FuQD2aS4R0gywtsyr21k,"['lodging', 'point_of_interest', 'establishment']",331,,https://www.google.com/maps/place/?q=place_id:ChIJa11FuQD2aS4R0gywtsyr21k,
OPERATIONAL,"Mangga Besar 6 Utara No. 7B, RT.1/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.150078199999999, 'lng': 106.8247297}, 'viewport': {'northeast': {'lat': -6.148736220107279, 'lng': 106.8260191798927}, 'southwest': {'lat': -6.151435879892722, 'lng': 106.8233195201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,City Style Residence,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110390645011343802594"">AGALIVIR Asotnes</a>'], 'photo_reference': 'AUGGfZll9Kq5PSFKL2ARPsb0mlMoYsw57YGaYgtYcWcUSEuaInf1n3mwZZhq_Umom0fyazlqhVJiN9le5PDE92cX7uahqNnbytCF7Da8W-DpdDYjfXSWvkVg3suX-9QPhtnGjzmV9RmuCyGRtWYPe_AznCHJ4HJ42EYJLLpUVfgZusLxn2Aw', 'width': 2048}]",ChIJb-gFEeT1aS4R3p9Tyr_-1Ng,"{'compound_code': 'RRXF+XV Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXF+XV'}",4.1,ChIJb-gFEeT1aS4R3p9Tyr_-1Ng,"['lodging', 'point_of_interest', 'establishment']",246,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJb-gFEeT1aS4R3p9Tyr_-1Ng,
OPERATIONAL,"Jalan Hayam Wuruk No.126 Glodok, RT.2/RW.6, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.147389200000001, 'lng': 106.8172265}, 'viewport': {'northeast': {'lat': -6.145969070107278, 'lng': 106.8184947298927}, 'southwest': {'lat': -6.148668729892723, 'lng': 106.8157950701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Jayakarta SP Jakarta Hotel & Spa,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112471967369926299911"">PT. Jayakarta Inti Management Corporation</a>'], 'photo_reference': 'AUGGfZkXswDVR2vN_iimgnJMq8smrRGtKht4AVH_c5m0L79phU0IcRVlOwp0rQ29HH1zPsktKq_E1tathnTWruamUxWRXjyBSQJMs4QVTmIjlsnp2j5kA3ViP6-E2JfvhrUmgko5LjFH-N3Rf6tL4VfA2pqwiUU3gSTF-QJuD7ThpOStEGw7', 'width': 2048}]",ChIJn2Eddgr2aS4Rebie-o30yHc,"{'compound_code': 'VR38+2V Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR38+2V'}",4.4,ChIJn2Eddgr2aS4Rebie-o30yHc,"['lodging', 'point_of_interest', 'establishment']",6777,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJn2Eddgr2aS4Rebie-o30yHc,
OPERATIONAL,"Jl. Mangga Besar IV E No.23 7, RT.7/RW.2, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.1513578, 'lng': 106.8223676}, 'viewport': {'northeast': {'lat': -6.149951370107278, 'lng': 106.8237392298927}, 'southwest': {'lat': -6.152651029892722, 'lng': 106.8210395701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,AMS Penthouse Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104955187221537726196"">A Google User</a>'], 'photo_reference': 'AUGGfZlV6Ee0jKLjh2oqVR14yBQ_2IkKwP-3VtDq5wumNaJ6aC1Z0cC9p61YsubqPOiuogC9EF_lpugi6wrPW2AnU7-DjeU6THa8w0emPq0itE4Z3lC4PNdEk4ZgBmzf9Dv7TFk-5dMTDd20suA_RznWqRF4Yuq6AHOumawZ9LNK7-fkAVcX', 'width': 3000}]",ChIJx9ZNWeH1aS4R9lSCM3A1Pdk,"{'compound_code': 'RRXC+CW Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXC+CW'}",4.1,ChIJx9ZNWeH1aS4R9lSCM3A1Pdk,"['lodging', 'point_of_interest', 'establishment']",547,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJx9ZNWeH1aS4R9lSCM3A1Pdk,
OPERATIONAL,"Jl. Gajah Mada No.188, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia","{'location': {'lat': -6.147281599999999, 'lng': 106.8154065}, 'viewport': {'northeast': {'lat': -6.145890820107278, 'lng': 106.8169724298927}, 'southwest': {'lat': -6.148590479892722, 'lng': 106.8142727701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Novotel Jakarta Gajah Mada,"[{'height': 3066, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117382843446313649403"">A Google User</a>'], 'photo_reference': 'AUGGfZkzXRwkybg3dJUyRhWkFM2zihHmGenvfQsDXW7eRh8CI6nOdHgZKSQRPpI2nZabOFb_Vwl0h0O2_F4Lm5XOxZuHp7ON_A_7xjqSDc5J11bjfSm583zoiti4VL5LszMbyWMHvu5G1O-W3OmIOhuaSeRmoaGl-EjUMRUDTbhp5efSky7b', 'width': 5184}]",ChIJTTb3Zwj2aS4RTCvMQLUO9t0,"{'compound_code': 'VR38+35 Glodok, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR38+35'}",4.5,ChIJTTb3Zwj2aS4RTCvMQLUO9t0,"['lodging', 'point_of_interest', 'establishment']",6406,,https://www.google.com/maps/place/?q=place_id:ChIJTTb3Zwj2aS4RTCvMQLUO9t0,
OPERATIONAL,"Jl. Raya Mangga Besar No.73 1, RT.1/RW.2, Tangki, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11170, Indonesia","{'location': {'lat': -6.148886999999999, 'lng': 106.823387}, 'viewport': {'northeast': {'lat': -6.147503070107278, 'lng': 106.8247285298927}, 'southwest': {'lat': -6.150202729892722, 'lng': 106.8220288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,LUMINOR HOTEL KOTA,"[{'height': 4309, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376356828254499827"">A Google User</a>'], 'photo_reference': 'AUGGfZm8xCnTwLeVgkIcCjnoBN3_qytQ8nc5QF1446KjOe6h9uklDu3qEr6eyui9y_As3VptbyBctvQSIzQJCYWozq_KQoL1GcbzhNYFr2czE2i-FphAdy9iAKbZ8tMCpqI2GYa4xs2MeROP4y1ZwenUM5EwNahbeGwaSeac_lW0gMqmmF-y', 'width': 3362}]",ChIJDwVQhOP1aS4RmrN-oB7acEo,"{'compound_code': 'VR2F+C9 Tangki, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR2F+C9'}",4.6,ChIJDwVQhOP1aS4RmrN-oB7acEo,"['lodging', 'point_of_interest', 'establishment']",2783,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJDwVQhOP1aS4RmrN-oB7acEo,
OPERATIONAL,"Jl. Hayam Wuruk No.127 A 1, RT.1/RW.6, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.145474, 'lng': 106.8165718}, 'viewport': {'northeast': {'lat': -6.144208620107277, 'lng': 106.8175697298927}, 'southwest': {'lat': -6.146908279892721, 'lng': 106.8148700701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gracelil Mulia Abadi. PT ( My Hotel ),"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100724305010669072725"">exzans mbolang</a>'], 'photo_reference': 'AUGGfZmlMulkGRdoodhbzD4H5rqg0cRWPaJ3rO4cwGLjNnNGF0ACvw3Vtm9Tan84PUjeJTjoelb_UIRoFiPQtIpAchy-QOHtkvHMvmP3bna-rHFo_FqQbi5ECxAqNMQyf0IgcrbccNpEopWhk7oca99h6JfRYVfm2nw35mmMlTWgOmszL61T', 'width': 4000}]",ChIJ0dNw1OH1aS4R7UvwUjoBgP0,"{'compound_code': 'VR38+RJ Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR38+RJ'}",4.0,ChIJ0dNw1OH1aS4R7UvwUjoBgP0,"['lodging', 'point_of_interest', 'establishment']",318,,https://www.google.com/maps/place/?q=place_id:ChIJ0dNw1OH1aS4R7UvwUjoBgP0,
OPERATIONAL,"Jl. Raya Mangga Besar Kompleks Ruko 38 No.38BC, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.1498488, 'lng': 106.8213057}, 'viewport': {'northeast': {'lat': -6.148505520107277, 'lng': 106.8226217298927}, 'southwest': {'lat': -6.151205179892721, 'lng': 106.8199220701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wow! 38 Hotel,"[{'height': 1701, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114800944653368158816"">A Google User</a>'], 'photo_reference': 'AUGGfZkqX6yK5TViGqGtFiiWKvL3U-0zoSvla_6gUyOUmYJ2VhoQWmJAnNsZo_Xi_mJWN0n1H_iIgmDu_f99NwUfviamRmj-HqI39yN2oYgTqZlsHTAxhS2OoqSGw5SYvFTEVFC5GmqnH1frmnae_oAZBDQlsZmosskFtk3D-iQ9yaOewxrP', 'width': 1276}]",ChIJG2uXZ6T1aS4RENKjTeuqKQU,"{'compound_code': 'VR2C+3G Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR2C+3G'}",4.5,ChIJG2uXZ6T1aS4RENKjTeuqKQU,"['lodging', 'point_of_interest', 'establishment']",32,,https://www.google.com/maps/place/?q=place_id:ChIJG2uXZ6T1aS4RENKjTeuqKQU,
OPERATIONAL,"5, Jl. Raya Mangga Besar No.5N, RT.5/RW.6, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.1495975, 'lng': 106.8181945}, 'viewport': {'northeast': {'lat': -6.148274870107278, 'lng': 106.8195492298927}, 'southwest': {'lat': -6.150974529892721, 'lng': 106.8168495701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Super OYO 1199 Orienchi Room,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109175585123873032667"">A Google User</a>'], 'photo_reference': 'AUGGfZl2pJN955VSC8kJki-crH9_NfTjgKGHoCV-SYOhUPmTx5PFm76Bjz8IE2vOg4FuUcMjVbr0V8I6gf3rPor14_nSlTgRLcIolMev7M_5-T8dsvZXP2C8cCabFFM419qaPGNOn5pUGiAvLeKYKoFc6q25JH_uaqgUpYdpQVYfqgEoAc82', 'width': 759}]",ChIJ2Xrgc-L1aS4RAE_nP0kn85I,"{'compound_code': 'VR29+57 Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR29+57'}",3.9,ChIJ2Xrgc-L1aS4RAE_nP0kn85I,"['lodging', 'point_of_interest', 'establishment']",246,,https://www.google.com/maps/place/?q=place_id:ChIJ2Xrgc-L1aS4RAE_nP0kn85I,
OPERATIONAL,"Jl. Gajah Mada No.126, RT.13/RW.8, Keagungan, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11130, Indonesia","{'location': {'lat': -6.1520983, 'lng': 106.8168512}, 'viewport': {'northeast': {'lat': -6.150339320107278, 'lng': 106.8177652798927}, 'southwest': {'lat': -6.153038979892722, 'lng': 106.8150656201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Paragon Hotel,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103756795333581055163"">Grand Paragon Hotel Jakarta</a>'], 'photo_reference': 'AUGGfZnlxnRdoqBsE3CERUpJS9gDm8fIiRcz-aJqhSH1GnEhpvesp2PQU2CEUl06GL_H3Tl0-NhYkr0-HaSeY5Ka2PYOkBWZvxVwxRt2rV_XpAPQtT1FoeygeuuYiKJU6a6Bc8NUlBjBY9yvaIzylMigeCqyoc5ZErQVp2nLzvha8EXE7RUE', 'width': 4496}]",ChIJWaRkPAr2aS4RTXG3ZTkAyr0,"{'compound_code': 'RRX8+5P Keagungan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRX8+5P'}",4.2,ChIJWaRkPAr2aS4RTXG3ZTkAyr0,"['shopping_mall', 'lodging', 'point_of_interest', 'establishment']",11347,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJWaRkPAr2aS4RTXG3ZTkAyr0,
OPERATIONAL,"Jl. Mangga Besar IV No.18D 5, RT.5/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.150048099999999, 'lng': 106.8231353}, 'viewport': {'northeast': {'lat': -6.148709870107278, 'lng': 106.8244113298927}, 'southwest': {'lat': -6.151409529892722, 'lng': 106.8217116701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Feodora Hotel,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104073902248392857244"">Feodora Hotel</a>'], 'photo_reference': 'AUGGfZldyffxLmINnv9y2s8SMgqEhe_kIyVvNlCdbo1gJ-vabWZwjNwm9o2OJ_3UOCs8m6w37XiGDJW1Hkoeit1Hsyq5CJdIbUIAT36301LXzhk7nSjv36jp5czonPKCbE3r1rS4DKXo_Q5I1rqmtuurm6yE4OFC0AR4HbKvY3E5ouLPyrhp', 'width': 2048}]",ChIJAWCd8uP1aS4R58lgoW7_Xjc,"{'compound_code': 'RRXF+X6 Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXF+X6'}",3.7,ChIJAWCd8uP1aS4R58lgoW7_Xjc,"['lodging', 'point_of_interest', 'establishment']",554,,https://www.google.com/maps/place/?q=place_id:ChIJAWCd8uP1aS4R58lgoW7_Xjc,
