business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url,price_level
OPERATIONAL,"Sremo lor RT.39/RW.14, Sremo Lor, Hargowilis, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.8192846, 'lng': 110.1219168}, 'viewport': {'northeast': {'lat': -7.817903470107278, 'lng': 110.1233182298927}, 'southwest': {'lat': -7.820603129892722, 'lng': 110.1206185701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Wibisono 4,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107386392152659756238"">A Google User</a>'], 'photo_reference': 'AUGGfZnNCzwFQ2kIQWzjLRHmMLP3FvKwtfG_nvlUt9dn0-ogGPiQED0mDayAbgCy5tIfZ3W5P-IiZpIln7FGA9RR00Syf6_9FACSfuGMq-vfIL1PitNvAVvX73XZAoAucRBf4096Eg0ZWuElkGi_PrsE3mv3YhW2NfRCamqsCT4V8N_DWaEM', 'width': 3060}]",ChIJn7qRj2nlei4R1GyRTvVQ_mM,"{'compound_code': '54JC+7Q Hargowilis, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G54JC+7Q'}",5.0,ChIJn7qRj2nlei4R1GyRTvVQ_mM,"['lodging', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJn7qRj2nlei4R1GyRTvVQ_mM,
OPERATIONAL,"6328+RFC, Sijo, Semono, Kec. Bagelen, Kabupaten Purworejo, Jawa Tengah 54174, Indonesia","{'location': {'lat': -7.797948700000001, 'lng': 110.0661344}, 'viewport': {'northeast': {'lat': -7.796565770107278, 'lng': 110.0674988798927}, 'southwest': {'lat': -7.799265429892722, 'lng': 110.0647992201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Jagad Art,,ChIJwR1e02Xvei4RA_oUiDjaCEA,,0.0,ChIJwR1e02Xvei4RA_oUiDjaCEA,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJwR1e02Xvei4RA_oUiDjaCEA,
OPERATIONAL,"Pantai, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.911457500000001, 'lng': 110.0674878}, 'viewport': {'northeast': {'lat': -7.910000220107279, 'lng': 110.0689247798927}, 'southwest': {'lat': -7.912699879892723, 'lng': 110.0662251201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,LOVINA 1,"[{'height': 3640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104250909915588830630"">A Google User</a>'], 'photo_reference': 'AUGGfZnSbg_LsiIfuExtBvOJl5FrNp9ETUlcfodc4bTdRUNk7az06csJozy0-qCF35mil2AtHbu8OgmHej9krsT1d-UbjPZZupYm995OwdDnBZRkpgTJRZZsWfgEQMV6Zjt6HVesq3wR5usOSkmXHZGt3kTI2eGlyZv_wPVaVCfrr4FShbxz', 'width': 1638}]",ChIJjemKwkrjei4RF-pRrTPN3mE,"{'compound_code': '33Q8+CX Glagah, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G33Q8+CX'}",4.4,ChIJjemKwkrjei4RF-pRrTPN3mE,"['lodging', 'point_of_interest', 'establishment']",80,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJjemKwkrjei4RF-pRrTPN3mE,
OPERATIONAL,"near yogyakarta international airport, weton rt 14 rw 6 kebon rejo, temon, kulon progo Kebonrejo, Temon Kulon Progo, Yogyakarta, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8859989, 'lng': 110.0658552}, 'viewport': {'northeast': {'lat': -7.884791920107277, 'lng': 110.0672021298927}, 'southwest': {'lat': -7.887491579892721, 'lng': 110.0645024701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92045 Panca Putri Guest House,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102701599929745710632"">mukvie djap</a>'], 'photo_reference': 'AUGGfZkxIXCqQBdH52QlHw2G2WPSo1w-jrBnjKnL2VmPk6hxDjEa2s9mAzkeTQj5FlBO3PSf4Ph0Gkw9QBUvQNIL96Jo8zSss_o18x8n3wqQjnj6I37ieFGdho8zZmkbtOKxlGyXUvGgcJ3H_oF9-nqrbfuS4RudYh9xUCAtKeCD0Tfcb3d3', 'width': 2992}]",ChIJ_c8xYoflei4R8wwJyoUr36Y,"{'compound_code': '4378+J8 Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4378+J8'}",2.9,ChIJ_c8xYoflei4R8wwJyoUr36Y,"['lodging', 'point_of_interest', 'establishment']",8,,,https://www.google.com/maps/place/?q=place_id:ChIJ_c8xYoflei4R8wwJyoUr36Y,
OPERATIONAL,"6429+Q9C, Unnamed Road, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.798057699999999, 'lng': 110.1183953}, 'viewport': {'northeast': {'lat': -7.796313670107278, 'lng': 110.1194923798927}, 'southwest': {'lat': -7.799013329892722, 'lng': 110.1167927201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Endro,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107319047601347525703"">A Google User</a>'], 'photo_reference': 'AUGGfZnlm7EcBNh7BpbhoB1YT7sgMw1TXWKVOYkP_TftIgzfx9MHEACo-WHXnSAaSBPaKRR_SXL8chX_ZPL53tZHZUwt1RxSlviIojfBUT2PuT2W0ju_kWXDv0tkuTjaFsZg66Lr7bJtmpjP3lYlcrkIC8M9L2h81pAp69HjhvAE-xmaacN9', 'width': 2560}]",ChIJqYp49vDvei4RmMI2x57ehbE,,5.0,ChIJqYp49vDvei4RmMI2x57ehbE,"['lodging', 'point_of_interest', 'establishment']",3,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJqYp49vDvei4RmMI2x57ehbE,
OPERATIONAL,"Jl. Jogja No.KM 5, Gegunungan, Popongan, Kec. Banyuurip, Kabupaten Purworejo, Jawa Tengah 54171, Indonesia","{'location': {'lat': -7.7622395, 'lng': 110.0042814}, 'viewport': {'northeast': {'lat': -7.760900820107277, 'lng': 110.0055217798927}, 'southwest': {'lat': -7.763600479892721, 'lng': 110.0028221201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sanjaya,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105167198619368747466"">A Google User</a>'], 'photo_reference': 'AUGGfZlo_hP7ElcOs5KFlC4qCWIzP1Mv2559QEMu-BQutWXoVwOUx8RSfBcOHj6yoY66LaehJIovah3uQoDgG5Vz94r_FaM2sBANfbOmBq6b54Wv2QTikdcAT_JTGypFKsbvt4UY4cYS9mdSUvBRUs9vj1UN9EBnWOZGGdSsaJWBL4KFYBU5', 'width': 4000}]",ChIJd2fU7YTpei4RYaKT8i5F3Ho,"{'compound_code': '62Q3+4P Popongan, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G62Q3+4P'}",4.2,ChIJd2fU7YTpei4RYaKT8i5F3Ho,"['lodging', 'point_of_interest', 'establishment']",112,,,https://www.google.com/maps/place/?q=place_id:ChIJd2fU7YTpei4RYaKT8i5F3Ho,
OPERATIONAL,"Jl. Tentara Pelajar No.72, RT.1, Daleman, Kledung Karangdalem, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54171, Indonesia","{'location': {'lat': -7.725068999999999, 'lng': 109.9879913}, 'viewport': {'northeast': {'lat': -7.723819120107278, 'lng': 109.9894245298927}, 'southwest': {'lat': -7.726518779892722, 'lng': 109.9867248701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sanjaya Inn Hotel,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109076446183398460900"">Ika Hidayati</a>'], 'photo_reference': 'AUGGfZnSFo_OIZWZ--P09fOBpgWqEZz7JgLczAQzYBxUE174s6fo-XPJlSJuYKLIxhi694JsF5vfRKOh1uNJ3ev6KILlKpq8MTKmNtgGZ1PVOtjgoNGP_uWMuoYC745hvtmPZC_5781lHZF2e3CnDaWGM0_PUSra-xYKVoXq9MVffKo25f3K', 'width': 2992}]",ChIJSZnPAy_qei4Rry-gzKC0WTQ,"{'compound_code': '7XFQ+X5 Kledung Karangdalem, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XFQ+X5'}",3.6,ChIJSZnPAy_qei4Rry-gzKC0WTQ,"['lodging', 'point_of_interest', 'establishment']",894,,,https://www.google.com/maps/place/?q=place_id:ChIJSZnPAy_qei4Rry-gzKC0WTQ,
OPERATIONAL,"7XHR+FWC, Jl. Tentara Pelajar, Rw. III, Doplang, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54114, Indonesia","{'location': {'lat': -7.721300799999999, 'lng': 109.9922476}, 'viewport': {'northeast': {'lat': -7.720058770107277, 'lng': 109.9936546798927}, 'southwest': {'lat': -7.722758429892721, 'lng': 109.9909550201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Plaza,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108064361618392765193"">Ditta Rengganis</a>'], 'photo_reference': 'AUGGfZk0AZhulqb4JlWwf7ZqnOxYHjZdFb14wCJGl0qnnvyICjE1ZDy1jEB5fD0yx1aquyG7yhfKDXl_zYuRWsJEPiS_qS2SST4mkG6F-NtQpvzw-CesEChDkvEmGHrcbuxwFYuVMWnRq43-mfS9Q30Etsw4oOR7lGehwfoGilnfklmDz2MD', 'width': 4160}]",ChIJnTDIDS7qei4Roi4Y7RQK3Kc,,4.0,ChIJnTDIDS7qei4Roi4Y7RQK3Kc,"['lodging', 'point_of_interest', 'establishment']",1334,,,https://www.google.com/maps/place/?q=place_id:ChIJnTDIDS7qei4Roi4Y7RQK3Kc,
OPERATIONAL,"Suren, Pagerharjo, Samigaluh, Kulon Progo Regency, Special Region of Yogyakarta 55673, Indonesia","{'location': {'lat': -7.674630100000001, 'lng': 110.1417404}, 'viewport': {'northeast': {'lat': -7.673283070107278, 'lng': 110.1430565798927}, 'southwest': {'lat': -7.675982729892722, 'lng': 110.1403569201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Menoreh Farm Stay,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104869052716503542573"">A Google User</a>'], 'photo_reference': 'AUGGfZmEQHPmtIpmyQPq7MpR31nyd1zDMrR5ei1pgRZf40GR9VgWzOQdakqZ4Mqw0CMNPReedQueFgI3G7rjpR1bmqrHQmlCQH5CHN49_rnhElEwbRoJjA33Ql7MJk68bhA4X8nwnNsM9xP5D7YIZUzzv-efWFT444Umn2iBKZuycYrR-KuT', 'width': 900}]",ChIJzfUGfeHzei4R5Mq-QD7xj-c,"{'compound_code': '84GR+4M Pagerharjo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G84GR+4M'}",4.9,ChIJzfUGfeHzei4R5Mq-QD7xj-c,"['lodging', 'point_of_interest', 'establishment']",52,,,https://www.google.com/maps/place/?q=place_id:ChIJzfUGfeHzei4R5Mq-QD7xj-c,
OPERATIONAL,"62 Jl. Kolonel Sugiono No.62, Kepatihan, Purworejo, Kec. Purworejo, Kabupaten Pu, Purworejo Regency, Central Java 54151, Indonesia","{'location': {'lat': -7.708774699999999, 'lng': 110.0144718}, 'viewport': {'northeast': {'lat': -7.707477070107278, 'lng': 110.0159284798927}, 'southwest': {'lat': -7.710176729892722, 'lng': 110.0132288201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 93024 Hotel Ganesha,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114711235237105663902"">A Google User</a>'], 'photo_reference': 'AUGGfZkiYFXlruOukR76dubT3dXuOhDFi0h4oPh4SAUbcYgCYyI-KcA_Z2fCLNpLONaQ7ELBxmpg79HiljohDlczUeFSnqOKlve8J9RLije7qaZzNy-2-Ds2tYU4dYiXyy3E1E9J4B01Bv-tdGJhjar59okJeq80icFeXTdmanTy4qiSVVHL', 'width': 640}]",ChIJhYth6bfrei4R8bgKP0WMNMs,"{'compound_code': '72R7+FQ Purworejo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G72R7+FQ'}",3.9,ChIJhYth6bfrei4R8bgKP0WMNMs,"['lodging', 'point_of_interest', 'establishment']",614,,,https://www.google.com/maps/place/?q=place_id:ChIJhYth6bfrei4R8bgKP0WMNMs,
OPERATIONAL,"Perumahan Orchid Cluster blok A1 Jl. Kalimiru, RT.2/RW.6, Grantung, Kabupaten Purworejo, Jawa Tengah 54224, Indonesia","{'location': {'lat': -7.7252391, 'lng': 109.9600706}, 'viewport': {'northeast': {'lat': -7.723908320107278, 'lng': 109.9614934298927}, 'southwest': {'lat': -7.726607979892722, 'lng': 109.9587937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WALASA HOMESTAY 4 (PERMADI),"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105587394378034703940"">A Google User</a>'], 'photo_reference': 'AUGGfZmgvwKv4yyLlt6Kth0lgNPo01TKP1zF5xYEuni4jzrcpuEzXvS8Vf2u242V-MVdqN5x7NoprKL66gj6NDeExa6msGQKX9GYTtNbV_qlpITgkzbcqfA_eQATHIZOcYZPnGfXt0T09q0JV3jy8LCsddZG_kDIzqY7yUinGdJd_HszmIhV', 'width': 1200}]",ChIJdyZqqkbrei4RduF8TDxMLfs,"{'compound_code': '7XF6+W2 Grantung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XF6+W2'}",4.5,ChIJdyZqqkbrei4RduF8TDxMLfs,"['lodging', 'point_of_interest', 'establishment']",32,,,https://www.google.com/maps/place/?q=place_id:ChIJdyZqqkbrei4RduF8TDxMLfs,
OPERATIONAL,"Jl. Urip Sumoharjo No.47, Purworejo, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54151, Indonesia","{'location': {'lat': -7.7102805, 'lng': 110.0122269}, 'viewport': {'northeast': {'lat': -7.709025370107279, 'lng': 110.0137098798927}, 'southwest': {'lat': -7.711725029892722, 'lng': 110.0110102201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Suronegaran Purworejo Mitra RedDoorz,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109357341593399735136"">katalog dunia</a>'], 'photo_reference': 'AUGGfZmbk05Uj2El-WU5tNUqWNCsm46qeOUEuw48r4rAydSeHn_3N5SFXhED-vKtH-kWPaFmfv3o2CAcC979L1WrCQ4eqr9knyGIix1_n8GPDQlzZE13-MNphd1kBMWwNavMf1AXYRInIGuJglUn9-2HVCWSZ9cEtoIDxt3Tx9fJEC-W_Oc', 'width': 4080}]",ChIJ66JKdLjrei4RUaqANdpcQX0,"{'compound_code': '72Q6+VV Purworejo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G72Q6+VV'}",3.7,ChIJ66JKdLjrei4RUaqANdpcQX0,"['lodging', 'point_of_interest', 'establishment']",540,,,https://www.google.com/maps/place/?q=place_id:ChIJ66JKdLjrei4RUaqANdpcQX0,
OPERATIONAL,"7X5X+79Q, Rw. IV, Boro Kulon, Kec. Banyuurip, Kabupaten Purworejo, Jawa Tengah 54171, Indonesia","{'location': {'lat': -7.741817500000001, 'lng': 109.9984815}, 'viewport': {'northeast': {'lat': -7.74039502010728, 'lng': 109.9998901298927}, 'southwest': {'lat': -7.743094679892724, 'lng': 109.9971904701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Giripurwo,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114684232892847926092"">A Google User</a>'], 'photo_reference': 'AUGGfZnyj0548vo3QPKsjY9nJ4Vr-uiDfOKVvDMIZx27fROIVsWZjWcEmacvs-8rzoyuisGiiGA7oD2X7kfsd4o1R3pH_8AI2SoGojmrToEyUNtRzZKlWbQ1BWjVtbGU7gOJ5L9ozd3wAxyEDO8abpSesrH24UUR4_Qj9S7WQX0uwlsJJQxZ', 'width': 4032}]",ChIJQQVVGXjpei4RDpYEtv8IHSs,,4.1,ChIJQQVVGXjpei4RDpYEtv8IHSs,"['lodging', 'point_of_interest', 'establishment']",219,,,https://www.google.com/maps/place/?q=place_id:ChIJQQVVGXjpei4RDpYEtv8IHSs,
OPERATIONAL,"C6 The Victoria Park Purworejo Jln Gadjah Mada, Area Sawah/Kebun Kalimiru, Area Sawah/ Kebun, Grantung, Kec. Bayan, Kabupaten Purworejo, Jawa Tengah 54224, Indonesia","{'location': {'lat': -7.7242705, 'lng': 109.9609391}, 'viewport': {'northeast': {'lat': -7.722903070107278, 'lng': 109.9622427298927}, 'southwest': {'lat': -7.725602729892722, 'lng': 109.9595430701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WALASA HOMESTAY 2 (RATRI),"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102616898175523648034"">A Google User</a>'], 'photo_reference': 'AUGGfZnVTxJ4h-Pu3UA-mc0fVxKjZrXy_WHnF0k6wQDuQjr4ckXtLYSqNR5wVk94HnThNyhKIX-GNtSO7zTmILV01bSBh9kNvV-J3eet-lDKKIzIFWM3Vqsaz4MdtvMMxtBSFxPfp26KGfcz5CdrY1U88kv2OYj4IYNbijkYCUTNzCp5f1l1', 'width': 1040}]",ChIJcTVaFFrrei4RJXEbfAsi3vQ,"{'compound_code': '7XG6+79 Grantung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XG6+79'}",4.6,ChIJcTVaFFrrei4RJXEbfAsi3vQ,"['lodging', 'point_of_interest', 'establishment']",37,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJcTVaFFrrei4RJXEbfAsi3vQ,
OPERATIONAL,"Jalan Abdul Jalil RT/RW 01/03, Tambakrejo, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54118, Indonesia","{'location': {'lat': -7.714664200000001, 'lng': 110.0288749}, 'viewport': {'northeast': {'lat': -7.713296020107278, 'lng': 110.0301394798927}, 'southwest': {'lat': -7.715995679892722, 'lng': 110.0274398201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dedalem Tambakrejo Private Residence,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112179644795496769061"">A Google User</a>'], 'photo_reference': 'AUGGfZnIP5HcL0QTVsAX6JlermTYEmcnMWYNTmoiaUQtvd2RfnrYSA0fsx-cNPtYtXuZ-nBEzCHECs1aKyG6fCVK4yehb4W2UVl0FHVhKNgRH-DO0cWhYzeXVhPCcy-8YrSm7OyZSfSra_jWBMS2wZ5xWJC_gkx1Pj7uk4EM-XsmbOWTpTI6', 'width': 3024}]",ChIJPSJBjlLrei4RBGiLpgdu5N0,"{'compound_code': '72PH+4G Tambakrejo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G72PH+4G'}",4.6,ChIJPSJBjlLrei4RBGiLpgdu5N0,"['lodging', 'point_of_interest', 'establishment']",100,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJPSJBjlLrei4RBGiLpgdu5N0,
OPERATIONAL,"Jl. Pangeran Diponegoro No.105, Serdo Timur, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54251, Indonesia","{'location': {'lat': -7.7219473, 'lng': 109.9126135}, 'viewport': {'northeast': {'lat': -7.720404670107277, 'lng': 109.9139003298927}, 'southwest': {'lat': -7.723104329892721, 'lng': 109.9112006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sawunggalih Kutoarjo,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102302228299570743024"">Sawunggalih Hotel</a>'], 'photo_reference': 'AUGGfZnRWxhi1k5eZQuiE4V5G4zIDP2yFem2jn17tjLa41mal-HkGgUXxexrlJh-86mO09oPxqa1957Kgl_cKLPwvDyW1n9zYOS_fju8ORfiQ1yC4IoqG08t0x67zU8xTu8gAcTv7kUS-r8m44W9yJsl1gkTTcp3DIyffl3ROBW-bg74yArY', 'width': 5184}]",ChIJ_XFBGprBei4R43pSNbvgQoc,"{'compound_code': '7WH7+62 Kutoarjo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WH7+62'}",4.0,ChIJ_XFBGprBei4R43pSNbvgQoc,"['lodging', 'point_of_interest', 'establishment']",932,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_XFBGprBei4R43pSNbvgQoc,
OPERATIONAL,"C5 The Victoria Park Purworejo Jln Gadjah Mada, Area Sawah/Kebun, Kalimiru, Area Sawah/ Kebun, Grantung, Bayan, Purworejo Regency, Central Java 54224, Indonesia","{'location': {'lat': -7.724319299999999, 'lng': 109.9609146}, 'viewport': {'northeast': {'lat': -7.722953870107279, 'lng': 109.9622236298927}, 'southwest': {'lat': -7.725653529892723, 'lng': 109.9595239701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WALASA HOMESTAY 5 (WERDYNINGSIH),"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107487175071927551063"">A Google User</a>'], 'photo_reference': 'AUGGfZkTzUcPM5fkk3lLitLY_sh_JEUV7O6Qu8KEdOFHqHD9OwIiSbo5mzK8lDeEQTWvgUucMHXXFhbjh4a9nlI7zszydzsjlMXrTVEq5evb4t1B7iQhfG6L4_IpcobFzaDlToP-KArXTSCTVsIDAZme9i2VIwTn43E11jTxijHvY0pkD5xi', 'width': 1080}]",ChIJ0eifK-Hrei4RkJODYLcLRZo,"{'compound_code': '7XG6+79 Grantung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XG6+79'}",5.0,ChIJ0eifK-Hrei4RkJODYLcLRZo,"['lodging', 'point_of_interest', 'establishment']",7,,,https://www.google.com/maps/place/?q=place_id:ChIJ0eifK-Hrei4RkJODYLcLRZo,
OPERATIONAL,"Jl. Brigjen Katamso No.46, Krajan, Pangenjurutengah, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54114, Indonesia","{'location': {'lat': -7.723003400000001, 'lng': 110.0049759}, 'viewport': {'northeast': {'lat': -7.721671520107279, 'lng': 110.0063927298927}, 'southwest': {'lat': -7.724371179892723, 'lng': 110.0036930701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Kita,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117112454114602230115"">A Google User</a>'], 'photo_reference': 'AUGGfZnBPIAo0B4-wBx2uxzH50CMZslx-jrz2NWbDPUcDHoW32PaB5o6TowHY0sV7KykLYm0bmNH2VKHvX1PGlarcqBVAcAYIhYydt_ZjvXKSywim9qSMRa75xj78MW-qsNXK_c5y2fmbuPiX5MSR1iwwK5OkrtHhpnZSiOHSzEqNFEgza0h', 'width': 3024}]",ChIJ0_BxVLHrei4RTpSK50rtMCw,"{'compound_code': '72G3+QX Pangenjurutengah, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G72G3+QX'}",5.0,ChIJ0_BxVLHrei4RTpSK50rtMCw,"['lodging', 'point_of_interest', 'establishment']",12,,,https://www.google.com/maps/place/?q=place_id:ChIJ0_BxVLHrei4RTpSK50rtMCw,
OPERATIONAL,"43, Jl. Jenderal Sudirman No.43, Alun-alun, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54114, Indonesia","{'location': {'lat': -7.719995900000001, 'lng': 110.0010417}, 'viewport': {'northeast': {'lat': -7.718634220107279, 'lng': 110.0023904798927}, 'southwest': {'lat': -7.721333879892723, 'lng': 109.9996908201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SUPER OYO 91748 Wisma Pkpri Purworejo,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117323830907181970307"">Iin Indrianingsih</a>'], 'photo_reference': 'AUGGfZlWwyqYWJERkA4b-YMdxXH20MaiWr0Vcrvo2_Ay7l-QR9v_PGBhNvOOwzefxsH3fCQ3G8mJSkF0E2NjrKLQ4Mm_gYKQBKfDRm_QA6DN14YfK5v7WV5zSUitatt9QOlELLuq5PI88yW0JkpFZQCx2MsHD8x_QG7SooDikfpyDdNcMs7x', 'width': 4032}]",ChIJn37Hmc3rei4RNCjf0XH_ing,"{'compound_code': '72J2+2C Pangenjurutengah, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G72J2+2C'}",4.5,ChIJn37Hmc3rei4RNCjf0XH_ing,"['lodging', 'point_of_interest', 'establishment']",112,,,https://www.google.com/maps/place/?q=place_id:ChIJn37Hmc3rei4RNCjf0XH_ing,
