business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url,permanently_closed
OPERATIONAL,"Jl. Raya Batealit - Bangsri, Cangkring, Bringin, beringin, Kabupaten Jepara, Jawa Tengah 59461, Indonesia","{'location': {'lat': -6.6115591, 'lng': 110.7516927}, 'viewport': {'northeast': {'lat': -6.610089720107278, 'lng': 110.7530809798927}, 'southwest': {'lat': -6.612789379892722, 'lng': 110.7503813201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Beringin View Hotel & Resort,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102942772828809645046"">A Google User</a>'], 'photo_reference': 'AUGGfZmab73uHdgbuEJPQsVJpEUFfRl21X-xpwCS_YnN0n5gX9JfMwrUDF_WSqbrEnnFBKQASbFbdXoXZaK-vp7cfrXC2dhVT66F76bkpkMpRzL350JJ4rhv2FI2Otp6819izykpfdG32LEforICayRS6_Q4q7Ky8_tTCxTGNy142KhyWlS1', 'width': 3072}]",ChIJTZJ32VUhcS4RubKecdexvcQ,"{'compound_code': '9QQ2+9M Bringin, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9QQ2+9M'}",4.7,ChIJTZJ32VUhcS4RubKecdexvcQ,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",60,,https://www.google.com/maps/place/?q=place_id:ChIJTZJ32VUhcS4RubKecdexvcQ,
OPERATIONAL,"RT.003/RW.001, Rw. IV, Tanggultlare, Kedung, Jepara Regency, Central Java 59463, Indonesia","{'location': {'lat': -6.6446388, 'lng': 110.6473275}, 'viewport': {'northeast': {'lat': -6.643581520107278, 'lng': 110.6486867298927}, 'southwest': {'lat': -6.646281179892722, 'lng': 110.6459870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riverside,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117252618658983937700"">Love in Hotel Jepara</a>'], 'photo_reference': 'AUGGfZl-Gc6WEU2LqMFJQeJQ_zA_Rk5alhd9fLk74Nw_SCQLfaXuskDtHbNRFut51pKIY19R1AUbDDiB5RAF-oBqZxrnQQIvPLmyYNiHWytH_VHB10VSWcWec6vS4YVTTRIUeLyf-SEjOnhDSQmWsY-J7K_C8UtS1i1m3OBURY7n4ik1PfOy', 'width': 1080}]",ChIJISKyxifhcC4RC5KuUKkfxkY,"{'compound_code': '9J4W+4W Tanggultlare, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9J4W+4W'}",3.9,ChIJISKyxifhcC4RC5KuUKkfxkY,"['lodging', 'point_of_interest', 'establishment']",153,,https://www.google.com/maps/place/?q=place_id:ChIJISKyxifhcC4RC5KuUKkfxkY,
OPERATIONAL,"Jl. Raya Undip RT01 / RW01, Telukawur, Tahunan, Jepara Regency, Central Java 59427, Indonesia","{'location': {'lat': -6.6147844, 'lng': 110.6492233}, 'viewport': {'northeast': {'lat': -6.613451170107278, 'lng': 110.6505939298927}, 'southwest': {'lat': -6.616150829892722, 'lng': 110.6478942701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Jepara Marina Beach Bungalows,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111158228060648981077"">A Google User</a>'], 'photo_reference': 'AUGGfZn9CFnfBS0FRDdBGtGgtT9OZdCD6lNkQjJC99icr6Fl7tVe1_l_Zf8OG3MLtQuF6vUYUuKmsiiS8HQDKQb20keIu0lki_rBpCWINO5qALjA5LX-pvfazMDbB75zuKTNWd7vr5qnq2aMkdUXRvC_OcriilBh3qzNsYhjrc5p5YPT0cl9', 'width': 3264}]",ChIJVVVVVSEfcS4ROIaSiVOIuqw,"{'compound_code': '9JPX+3M Telukawur, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9JPX+3M'}",4.4,ChIJVVVVVSEfcS4ROIaSiVOIuqw,"['bar', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",967,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVSEfcS4ROIaSiVOIuqw,
OPERATIONAL,"Unnamed Road, Senenan, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59426, Indonesia","{'location': {'lat': -6.6116774, 'lng': 110.6784297}, 'viewport': {'northeast': {'lat': -6.610321720107278, 'lng': 110.6797858298927}, 'southwest': {'lat': -6.613021379892722, 'lng': 110.6770861701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 2761 Pondok Kartini,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103756135117068840942"">A Google User</a>'], 'photo_reference': 'AUGGfZklsmI2f_5T2MInKL16FNah_Jc7yQmTxkTuHtc4Xv8ej8XCwq_cqQrmDBWvu2rZIH3d8GjqJsv-ZdzcJCXN-LGRLZzYfRhjbVCyjn0t8nKxRrsNDkpr6PDIHljyIKC6bWhd2ZCFfaGbezWUkuOq9wQ5VKbJqWEnnr7zP80ucG5reVNq', 'width': 640}]",ChIJRStAJmkfcS4RsyWtpPQ1ttI,"{'compound_code': '9MQH+89 Senenan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9MQH+89'}",3.8,ChIJRStAJmkfcS4RsyWtpPQ1ttI,"['lodging', 'point_of_interest', 'establishment']",155,,https://www.google.com/maps/place/?q=place_id:ChIJRStAJmkfcS4RsyWtpPQ1ttI,
OPERATIONAL,"Jl. pariwisata Jl. Raya Tirta Samudra No.8, Rw. II, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59432, Indonesia","{'location': {'lat': -6.5559872, 'lng': 110.646418}, 'viewport': {'northeast': {'lat': -6.554659670107278, 'lng': 110.6478266798927}, 'southwest': {'lat': -6.557359329892722, 'lng': 110.6451270201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Love in Hotel & Resort Jepara,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107818879431185989547"">A Google User</a>'], 'photo_reference': 'AUGGfZmHEZBlGLtBs-H90VzvtnQoBQgm4pyNxxjQKWKa3rbUO6lViRGZP-yDJ1G_mbh4Dm2lNx3DQCxKHnmRs0di3NlBIlTCLkV3vXjdyAsKf0-yB3okmC6RsLSFqrVruZuHNm93KufkgqJ-SMS6Ppfi7lBO8LLdY2-D6hGLWUS8-wJthXiP', 'width': 5184}]",ChIJpUCaiwMZcS4R9SKGltgw-hY,"{'compound_code': 'CJVW+JH Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCJVW+JH'}",4.0,ChIJpUCaiwMZcS4R9SKGltgw-hY,"['lodging', 'point_of_interest', 'establishment']",709,,https://www.google.com/maps/place/?q=place_id:ChIJpUCaiwMZcS4R9SKGltgw-hY,
OPERATIONAL,"9J6R+GMX, Jl. Gisik Karang Kidul, Semat, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59424, Indonesia","{'location': {'lat': -6.638585, 'lng': 110.6417967}, 'viewport': {'northeast': {'lat': -6.637232970107278, 'lng': 110.6431387298927}, 'southwest': {'lat': -6.639932629892722, 'lng': 110.6404390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Seabirds Bed and Breakfast,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106147310030991352221"">D4V3 NN</a>'], 'photo_reference': 'AUGGfZm39f9RoN46fQj6gTyod9aD8Mo6vpbPPT-JL8NWzB24kb5TUiZw0ehMs5PZyp3lR3_dyKkvilh6ZZ2ngI8m2bDGRshXQS-zvSzFxSMnE_I4cUYmP0ew2JnzceV7WX4BQ-sSPVcN6k095r4r-6P9PPsLAmcYwZ543no-Kc69LzvRZOp-', 'width': 4032}]",ChIJ14lsq_cfcS4RuO34E11IQn0,,4.7,ChIJ14lsq_cfcS4RuO34E11IQn0,"['lodging', 'point_of_interest', 'establishment']",32,,https://www.google.com/maps/place/?q=place_id:ChIJ14lsq_cfcS4RuO34E11IQn0,
OPERATIONAL,"Gg. Petrok, Rw. 2, Lebuawu, Kec. Pecangaan, Kabupaten Jepara, Jawa Tengah 59462, Indonesia","{'location': {'lat': -6.700467199999999, 'lng': 110.7132601}, 'viewport': {'northeast': {'lat': -6.699152620107279, 'lng': 110.7146897798927}, 'southwest': {'lat': -6.701852279892723, 'lng': 110.7119901201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma bani Pandi Latansya Najib,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112506417399625316192"">A Google User</a>'], 'photo_reference': 'AUGGfZmtZwF9eMatvYE9Qed0RrVcR-s-De1qUY3jQv1LJ8IAON_4yomRy0apqhPlcZUsB7nhGAGuexkuzf4Oaklsq7iS0SFsewoYIsREDgdrC-26VNIWqkrxf-Ijd22XiN8DPoffYxjfUWK4cNO1qEUdgkn4uKAt7iQx0_w2O9px-Ixr3P0B', 'width': 4096}]",ChIJUydFjSHfcC4RYS-7pfV5wZ8,"{'compound_code': '7PX7+Q9 Lebuawu, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G7PX7+Q9'}",4.0,ChIJUydFjSHfcC4RYS-7pfV5wZ8,"['lodging', 'point_of_interest', 'establishment']",13,,https://www.google.com/maps/place/?q=place_id:ChIJUydFjSHfcC4RYS-7pfV5wZ8,
OPERATIONAL,"Jl. Tlk. Awur, Telukawur, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59427, Indonesia","{'location': {'lat': -6.6322171, 'lng': 110.6393664}, 'viewport': {'northeast': {'lat': -6.630816070107278, 'lng': 110.6407355298927}, 'southwest': {'lat': -6.633515729892722, 'lng': 110.6380358701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Vinn Villa Resto & Cafe,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110551150615901809344"">Rizky Ramadhan Baried</a>'], 'photo_reference': 'AUGGfZkuEqvpbSKZmPaKKHBupZ57C8SnK9OlVJUHvW99D72O6rHmlEnBLGfecVjTgSWmm5yqrQm9VGa4zMlcHxWUkTtlH_8U8n8K2jEykXzXaLFrMJdyuO4caELKWLou1w4z1d0jNKDDA1Hp4FUnsQG2uC8NawORHe9O23zykf9dEuDpnpET', 'width': 4000}]",ChIJB1oH5NQfcS4RQWV1Dm3RPnI,"{'compound_code': '9J9Q+4P Telukawur, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9J9Q+4P'}",4.4,ChIJB1oH5NQfcS4RQWV1Dm3RPnI,"['lodging', 'point_of_interest', 'establishment']",302,,https://www.google.com/maps/place/?q=place_id:ChIJB1oH5NQfcS4RQWV1Dm3RPnI,
OPERATIONAL,"9PX8+P7J, Ngesong, Kecapi, Tahunan, Jepara Regency, Central Java 59429, Indonesia","{'location': {'lat': -6.601644899999999, 'lng': 110.7157458}, 'viewport': {'northeast': {'lat': -6.600229870107277, 'lng': 110.7171139798927}, 'southwest': {'lat': -6.602929529892721, 'lng': 110.7144143201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Gecho Inn Country,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109376700375254285714"">A Google User</a>'], 'photo_reference': 'AUGGfZmUY8gavsMfQ4Rug31uJM0lbnJ1RXJoMaPhwgjXoBQ8PrsCjz_CEncxkiC3d4BEJfHE0yUSTPhKlBQVI9OGplbCx0GmmaIBLM7JBdArh6ZFuCJxDEyEOnBRf9zKLKYSW8w1ra_3IPbX3A1yQLg7Gx8zF1BEkuuAkUMYitD8XAH8fRvO', 'width': 3072}]",ChIJA6pxsisgcS4RZIMNdFQpDNc,,4.4,ChIJA6pxsisgcS4RZIMNdFQpDNc,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",467,,https://www.google.com/maps/place/?q=place_id:ChIJA6pxsisgcS4RZIMNdFQpDNc,
OPERATIONAL,"Jl. Kyai Ronggo Mulyo No.59a, Pengkol III, Pengkol, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59415, Indonesia","{'location': {'lat': -6.5841521, 'lng': 110.6724729}, 'viewport': {'northeast': {'lat': -6.582812370107279, 'lng': 110.6738524298927}, 'southwest': {'lat': -6.585512029892723, 'lng': 110.6711527701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Joglo Jawa,,"[{'height': 588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105004878144837014159"">A Google User</a>'], 'photo_reference': 'AUGGfZkrT9zyrrIF8J4FKVeTstAZcB2Dk_nBEkWDphb7k4dtna-EccNDjumEesb4FnL6ESjR9eLaWJtiJXHvLz-13Tpabpt0CZYqcc-Xbk7q2fnGU1QhZ-U2bJ6RQOQN0z0cUsmaIfitKvAvPjtgPXP8B6DkczWofARd1KyGhwpeLtr44Qxm', 'width': 960}]",ChIJKbhP9VIfcS4RiPXuVHjBReY,"{'compound_code': 'CM8C+8X Pengkol, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCM8C+8X'}",4.7,ChIJKbhP9VIfcS4RiPXuVHjBReY,"['lodging', 'point_of_interest', 'establishment']",160,,https://www.google.com/maps/place/?q=place_id:ChIJKbhP9VIfcS4RiPXuVHjBReY,
OPERATIONAL,"Jl. Anton Soedjarwo, Mulyoharjo II, Mulyoharjo, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59431, Indonesia","{'location': {'lat': -6.575526, 'lng': 110.6617983}, 'viewport': {'northeast': {'lat': -6.574108270107278, 'lng': 110.6631645798927}, 'southwest': {'lat': -6.576807929892722, 'lng': 110.6604649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tabebuya Resto & Resort,,"[{'height': 4284, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114659073763820542119"">Johanes Rijanto</a>'], 'photo_reference': 'AUGGfZkoddUQSqZfgnTNXcD9L9xJ36Wte_nOPcCcNZM1p0duUeEyE-A7I3m_53tWuDCjX0Nt2qyHpiK58F6ghqz8Tl1K3R9DSVwk9Z9V-UQOMYRZk2OzGD4PoYLuEKWYNrctTP5fKz0NJLLfZmITLQ_7Idk0ZjxvSH3iUKKBSaHC6c2EduKP', 'width': 5712}]",ChIJaVSGYnofcS4REaQrIGWRQyY,"{'compound_code': 'CMF6+QP Mulyoharjo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMF6+QP'}",4.8,ChIJaVSGYnofcS4REaQrIGWRQyY,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",131,,https://www.google.com/maps/place/?q=place_id:ChIJaVSGYnofcS4REaQrIGWRQyY,
OPERATIONAL,"CMR2+2H, Komplek Wista Pantai Bandengan, Jl. Tirto Samudro, Bandengan, Rw. II, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 54444, Indonesia","{'location': {'lat': -6.5578635, 'lng': 110.6500645}, 'viewport': {'northeast': {'lat': -6.556484270107278, 'lng': 110.6513501798927}, 'southwest': {'lat': -6.559183929892722, 'lng': 110.6486505201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bandengan Beach Hotel,{'open_now': True},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114610461613948386145"">A Google User</a>'], 'photo_reference': 'AUGGfZnlJ9U6N9rYUanfEI-2RphtdwuF7p3GOGhr1R5z_pANoEHQaVauGuoRyA0deoMPkkVNNSYuQTCrfHNT82hqRENkqBXpJe2pn4nSNDsIjcmvdXaJuJxTPazYJkQYtAxfXg-6xYiRjajQzx9p0r2Bz-Y7tiaTK7MVyult1c0Mr4OmRxd6', 'width': 4000}]",ChIJiT-ChtcecS4R6GkQGDxjBbE,,3.9,ChIJiT-ChtcecS4R6GkQGDxjBbE,"['lodging', 'point_of_interest', 'establishment']",854,,https://www.google.com/maps/place/?q=place_id:ChIJiT-ChtcecS4R6GkQGDxjBbE,
OPERATIONAL,"Jl. Anton Soedjarwo, Mulyoharjo II, Mulyoharjo, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59431, Indonesia","{'location': {'lat': -6.576621599999999, 'lng': 110.6611914}, 'viewport': {'northeast': {'lat': -6.575382670107278, 'lng': 110.6627441298927}, 'southwest': {'lat': -6.578082329892722, 'lng': 110.6600444701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,LOKATARA BEACHFRONT : The Best Beach Paradise,,"[{'height': 5922, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103172016381079729157"">A Google User</a>'], 'photo_reference': 'AUGGfZnhLG7SZQK_vw-xXz0SKg1hvRNjkidLcWDQTgAmZl_3fagSVtIlVd5FvuCYFeWZpdrcZt_fKAxX760Btr8oncQDFRhBccHKG5NBEICAvIWqinnzyGpd6g-Zd5W1R6AOjX1ly-0N38ilEqyU2inJ1YZ6VBHYf2n0Asw01m6xXKaBb67h', 'width': 3948}]",ChIJ55eoAfAfcS4RycYNGUgX0y4,"{'compound_code': 'CMF6+9F Mulyoharjo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMF6+9F'}",4.2,ChIJ55eoAfAfcS4RycYNGUgX0y4,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",374,,https://www.google.com/maps/place/?q=place_id:ChIJ55eoAfAfcS4RycYNGUgX0y4,
OPERATIONAL,"Desa Mulyoharjo, RT.05/RW.04, Mulyoharjo II, Mulyoharjo, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59431, Indonesia","{'location': {'lat': -6.5756985, 'lng': 110.6614815}, 'viewport': {'northeast': {'lat': -6.574351170107278, 'lng': 110.6628313798927}, 'southwest': {'lat': -6.577050829892721, 'lng': 110.6601317201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Seaside Villa & Muse Beach Resto,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105165817610364834511"">Elsa Christina</a>'], 'photo_reference': 'AUGGfZk0u6TLQ645EFPnijYrOITDuHhI5pjvDnvR0NEfOcBW1Q2B4_kTNHsZ2nCjEVwC271_P2gOs2uevlWmCVs7HHhmvDlg05dq4vv4ZSxkSBlftKpbsNiEbY1xeiK255lb1odf8fRPlNHONfTY2ltmTmRu1TNu2YjO5SI5Jh23ZcTJy43n', 'width': 3024}]",ChIJuxAh1t4ecS4RxtuNrsaDJTo,"{'compound_code': 'CMF6+PH Mulyoharjo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMF6+PH'}",4.1,ChIJuxAh1t4ecS4RxtuNrsaDJTo,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",1932,,https://www.google.com/maps/place/?q=place_id:ChIJuxAh1t4ecS4RxtuNrsaDJTo,
OPERATIONAL,"Rw. 02, Mororejo, Mlonggo, Jepara Regency, Central Java, Indonesia","{'location': {'lat': -6.5415886, 'lng': 110.6656034}, 'viewport': {'northeast': {'lat': -6.540222520107277, 'lng': 110.6669379298927}, 'southwest': {'lat': -6.542922179892721, 'lng': 110.6642382701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mercusuar Resort Jepara,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110590994679508556041"">A Google User</a>'], 'photo_reference': 'AUGGfZlgrp6R8-UTrB3fmPd0yI08BqnZLBRJ3pSKbn53_hvIFOTjhuIaQKSxSay1Rj1WmMIIj9CaOBeylK0a9kIdgrryDRmIt7wT_7qJpQtJ1RlvUCSjOfPsz_Sks3h9jLG5_Lah00ysbRZ2OlSLi5ddj3B7heMX2-XF9WVIlVImUHvKY2qS', 'width': 3264}]",ChIJ5SPA3roZcS4R31-E27u6CSc,"{'compound_code': 'FM58+96 Mororejo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFM58+96'}",4.8,ChIJ5SPA3roZcS4R31-E27u6CSc,"['lodging', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJ5SPA3roZcS4R31-E27u6CSc,
OPERATIONAL,"Jl. Pemandian Kartini, RT.001/RW.004, Rw. IV, Bulu, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59411, Indonesia","{'location': {'lat': -6.588353199999999, 'lng': 110.6458619}, 'viewport': {'northeast': {'lat': -6.587049170107276, 'lng': 110.6472004298927}, 'southwest': {'lat': -6.58974882989272, 'lng': 110.6445007701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Kotabaru,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112834598143227036305"">smd_schrader</a>'], 'photo_reference': 'AUGGfZlxAXJSrCJEpBKqNMCrDb2Y0WxHMF9qm-SdFd0LaScneHCB1J61zGVAPDvcRFlztrosZczEJnfzUdMPpBivCLWwhP3EKAn-TmdibwG7LnR2qtW_RFgtB6LLOAMoc6wjOmorocDIYF_Chg27TSlD6kmlAFNkuwWUlwW0uQMFHB5IF1Cj', 'width': 4032}]",ChIJ-5eYuQMfcS4R8Gex3cDkex8,"{'compound_code': 'CJ6W+M8 Bulu, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCJ6W+M8'}",4.0,ChIJ-5eYuQMfcS4R8Gex3cDkex8,"['lodging', 'point_of_interest', 'establishment']",289,,https://www.google.com/maps/place/?q=place_id:ChIJ-5eYuQMfcS4R8Gex3cDkex8,
OPERATIONAL,"Jalan Lingkar Kaliwungu KM 1, Kedungdowo, Kec. Kaliwungu, Kabupaten Kudus, Jawa Tengah 59332, Indonesia","{'location': {'lat': -6.789921199999999, 'lng': 110.7901142}, 'viewport': {'northeast': {'lat': -6.788556620107278, 'lng': 110.7914766298927}, 'southwest': {'lat': -6.791256279892722, 'lng': 110.7887769701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Majesty,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111747232376102834001"">muria mountain</a>'], 'photo_reference': 'AUGGfZnGSotdJ39kZgoX3b6DoSLr3aQsrVNed28ucaVIOW4GLk9JC8PaBbXXRoDKVKfk26bjYe_HQ_4AsLqwyaX3vcm2kF2T_XbK_GxAnZ-hxz1lUPamUDuSlsLTmkjkCqbOE1SCfTppfYRAY4o3KkxAWeYSyCwkr6VDcdkSPCa_CZ_ZymzB', 'width': 4000}]",ChIJqVUNMbHccC4RRgsU91XNT4U,"{'compound_code': '6Q6R+22 Kedungdowo, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G6Q6R+22'}",3.9,ChIJqVUNMbHccC4RRgsU91XNT4U,"['lodging', 'point_of_interest', 'establishment']",608,,https://www.google.com/maps/place/?q=place_id:ChIJqVUNMbHccC4RRgsU91XNT4U,
OPERATIONAL,"9JJW+H7X, Jl. Tlk. Awur, Telukawur, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59427, Indonesia","{'location': {'lat': -6.618506, 'lng': 110.6457482}, 'viewport': {'northeast': {'lat': -6.617201320107278, 'lng': 110.6471255298927}, 'southwest': {'lat': -6.619900979892722, 'lng': 110.6444258701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Isabella Putri B&B,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110494219901922920682"">tino widyawan</a>'], 'photo_reference': 'AUGGfZmAEqHOngIPNveB-Iq-QHsbdlg2Qc8VEBwbAfMxBCTvHJcgZiimj25afrGmANClXz8lwk2U1lPOlPmWw7OubVNLeepJXKY-673L9uICw7YleCP61-eU3WCTXv6vtNj8D8lG4jMyfS0isAGz7eMNRl5Oht_MiEgsRbbeqKGEQsLAoTJ_', 'width': 3000}]",ChIJXZp6cYsfcS4RFH7ejibjET8,,4.6,ChIJXZp6cYsfcS4RFH7ejibjET8,"['lodging', 'point_of_interest', 'establishment']",372,,https://www.google.com/maps/place/?q=place_id:ChIJXZp6cYsfcS4RFH7ejibjET8,
OPERATIONAL,"Tegalsambi RT 01/01, Tegalsambi, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59451, Indonesia","{'location': {'lat': -6.613258, 'lng': 110.6500562}, 'viewport': {'northeast': {'lat': -6.612011420107279, 'lng': 110.6515043298927}, 'southwest': {'lat': -6.614711079892722, 'lng': 110.6488046701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SUNNY DAYS Homestay Jepara,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111007477154003169688"">A Google User</a>'], 'photo_reference': 'AUGGfZnyyWTtleyWEyq_qIIAUO1oLVLoFjXpR2usk4JPZuJSpJowr34N2INVtPOYZHk0umoeuKvuHFmLkEJdjkazasPrxcR-Yx-wq1nbjG3IKzxTjIPRxO6jlkGrjX2s6i86hV4GPcLPNU91H8WzpEMs0WQ8XGsNP7FRfXegFOiy7Kso-f_C', 'width': 1099}]",ChIJh1yz_ywfcS4RDAnILaOtPeg,"{'compound_code': '9MP2+M2 Tegalsambi, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9MP2+M2'}",4.9,ChIJh1yz_ywfcS4RDAnILaOtPeg,"['lodging', 'point_of_interest', 'establishment']",52,,https://www.google.com/maps/place/?q=place_id:ChIJh1yz_ywfcS4RDAnILaOtPeg,
