business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,permanently_closed
OPERATIONAL,"Kansa Residence. H27, Jl. H. Taiman Ujung No.H27, Kampung Tengah, Kramat Jati, East Jakarta City, Jakarta 13540, Indonesia","{'location': {'lat': -6.295489, 'lng': 106.8672989}, 'viewport': {'northeast': {'lat': -6.294135170107279, 'lng': 106.8686339798927}, 'southwest': {'lat': -6.296834829892723, 'lng': 106.8659343201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,POP Exclusive Kost (Female Only),,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106850209785769290213"">A Google User</a>'], 'photo_reference': 'AUGGfZm5M_oAml-vOf_khMm_4cW9DTcWJJOebxWw9TkRIMOyuPar7VCMJfR4D80tGTbGzSf2g7ca0ozeHbJBb7tw8yhKaXW2EbhqYfY6TUtba_wvDEKs6CAPq7-tRXZ3Nn4m3mW95s_laQYzGnJO2-G4fbneqhwM8ccUWnpx1oHmCNPLQ6mC', 'width': 1600}]",ChIJsTtgPO3zaS4RJp6mePBNbrA,"{'compound_code': 'PV38+RW Kampung Tengah, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PV38+RW'}",4.4,ChIJsTtgPO3zaS4RJp6mePBNbrA,"['lodging', 'point_of_interest', 'establishment']",13,https://www.google.com/maps/place/?q=place_id:ChIJsTtgPO3zaS4RJp6mePBNbrA,
OPERATIONAL,"Jl. Bhakti 2, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16451, Indonesia","{'location': {'lat': -6.3533944, 'lng': 106.8504834}, 'viewport': {'northeast': {'lat': -6.352032220107278, 'lng': 106.8518407798927}, 'southwest': {'lat': -6.354731879892721, 'lng': 106.8491411201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3863 Nakula Sadewa,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111682314275038894731"">A Google User</a>'], 'photo_reference': 'AUGGfZlvW0vpb3Rmr1sySBY6r6IiCHNswk6HUTXWO0n3g1vLuUNL5oHjR6chCsQ18awR96WpffGvEJdngFHX-HY81euW0tYyCg_As5ng8LxSuANSEd2Gra2aZQ0vIti8pGojKgvTyWC8JXnBxuz45Q2Id7zaWwq_zMTRjksuJ8XRlPN1Mwdo', 'width': 640}]",ChIJ_25IV7rtaS4R82HJQmlsKbY,"{'compound_code': 'JVW2+M5 Tugu, Depok City, West Java, Indonesia', 'global_code': '6P58JVW2+M5'}",2.9,ChIJ_25IV7rtaS4R82HJQmlsKbY,"['lodging', 'point_of_interest', 'establishment']",60,https://www.google.com/maps/place/?q=place_id:ChIJ_25IV7rtaS4R82HJQmlsKbY,
OPERATIONAL,"Jl. Lap. Tembak No.10, RT.4/RW.4, Pekayon, Kec. Ps. Rebo, Jakarta, Daerah Khusus Ibukota Jakarta 13710, Indonesia","{'location': {'lat': -6.3451928, 'lng': 106.8715975}, 'viewport': {'northeast': {'lat': -6.343807720107277, 'lng': 106.8729811298927}, 'southwest': {'lat': -6.346507379892721, 'lng': 106.8702814701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hoffen Inn & Living Jkt Living Star,,,ChIJBZ_4Ji_taS4RW7vSLenW5jc,"{'compound_code': 'MV3C+WJ Pekayon, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MV3C+WJ'}",0.0,ChIJBZ_4Ji_taS4RW7vSLenW5jc,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJBZ_4Ji_taS4RW7vSLenW5jc,
OPERATIONAL,"Jl. Kweni No.25 5, RT.5/RW.3, Balekambang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13530, Indonesia","{'location': {'lat': -6.2894041, 'lng': 106.8552513}, 'viewport': {'northeast': {'lat': -6.288061020107278, 'lng': 106.8566010798927}, 'southwest': {'lat': -6.290760679892721, 'lng': 106.8539014201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kasmaran Guest Houes,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111528320930840313925"">A Google User</a>'], 'photo_reference': 'AUGGfZmr3sFkx3MynRFjyd4wdGGNpemcVOvOdlW3hNXrPptMa8wuDNCCT9NmikZbkDYWlxNPPd3Gv7xbg0myyIHNzHKuNUV2n_t9iaDWpFngA7oBvEBDKkB77A4TMk2B9wCP7wNhnN7nCzpIdiyxc9QJaAWstJE-VPVGC59BWuWtVwmSrRmN', 'width': 4160}]",ChIJqaK3i_rzaS4RB96lJWv4zfw,"{'compound_code': 'PV64+64 Bale Kambang, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PV64+64'}",4.0,ChIJqaK3i_rzaS4RB96lJWv4zfw,"['lodging', 'point_of_interest', 'establishment']",11,https://www.google.com/maps/place/?q=place_id:ChIJqaK3i_rzaS4RB96lJWv4zfw,
OPERATIONAL,"Gg: Anggur No.17, Klp. Dua Wetan, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13730, Indonesia","{'location': {'lat': -6.3385231, 'lng': 106.8810642}, 'viewport': {'northeast': {'lat': -6.337173420107277, 'lng': 106.8824422298927}, 'southwest': {'lat': -6.339873079892721, 'lng': 106.8797425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel My Home Ciracas by RedDoorz,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113515348791608151928"">Andrie R Kurnia</a>'], 'photo_reference': 'AUGGfZmLjsOWnbTn-1yOcve77bBFb8UNseSfdFF6q2d8Ica_lu5swBSgRsC_gtABsktoV5AxSiepKQWDlrpuSrv8mMR5ckdeHTybizBV02q8RQBOm25lxMfL1LAshbCRVJrHgHRf40-x7hwXm9k9_ZItEAA_z91t3b8MOZ7YFYk0voGKRRrz', 'width': 3264}]",ChIJv-s_ic_taS4RXkQDcZn0rGI,"{'compound_code': 'MV6J+HC Kelapa Dua Wetan, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MV6J+HC'}",4.1,ChIJv-s_ic_taS4RXkQDcZn0rGI,"['lodging', 'point_of_interest', 'establishment']",15,https://www.google.com/maps/place/?q=place_id:ChIJv-s_ic_taS4RXkQDcZn0rGI,
OPERATIONAL,"MY HOME 2 Jalan: Raya Pkp Gg: Anggur No:17, Gg: Anggur No.17, RT.1/RW.12, Kel:, Klp. Dua Wetan, kec: Ciracas, Daerah Khusus Ibukota Jakarta 13730, Indonesia","{'location': {'lat': -6.3385672, 'lng': 106.8809851}, 'viewport': {'northeast': {'lat': -6.337217720107279, 'lng': 106.8824043298927}, 'southwest': {'lat': -6.339917379892723, 'lng': 106.8797046701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KOST MY HOME 2,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100943428068940223003"">A Google User</a>'], 'photo_reference': 'AUGGfZnMqMSObC8fT8TelRyQfYQr5iN9zAALhYBB_t6KPaSCxB8w9gCw_wGpKb1QJ0JcWbvZi5h0rfz7-Bchte_rxncpuBTCCHx3yS1Jbg3FvEc2Dzbu1ix464VbHooyzUCyps3kYcV6Zecc6aV1mDR5Auhgsc_jc56JgAMInxTco9aumw8D', 'width': 1080}]",ChIJjTIi5YztaS4RS8k9brRc6AE,"{'compound_code': 'MV6J+H9 Kelapa Dua Wetan, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MV6J+H9'}",4.8,ChIJjTIi5YztaS4RS8k9brRc6AE,"['lodging', 'point_of_interest', 'establishment']",26,https://www.google.com/maps/place/?q=place_id:ChIJjTIi5YztaS4RS8k9brRc6AE,
OPERATIONAL,"Jl. Cibubur III No.11 7, RT.7/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720, Indonesia","{'location': {'lat': -6.3469636, 'lng': 106.8763046}, 'viewport': {'northeast': {'lat': -6.345639670107278, 'lng': 106.8776053298927}, 'southwest': {'lat': -6.348339329892722, 'lng': 106.8749056701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Oma Vonny Kost,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101547795889557398182"">A Google User</a>'], 'photo_reference': 'AUGGfZmLp7kimUnIolUEd6DbYlCTdQP2Dg5nTsuhEE_Cx8-AjUbt-9i3o9329hcjtds7zSprQomVjmI37Mgi5SE9Y6zM88Q55Dg84q1FwnRbLS15lR18Cw5hMVwhQUVDEt9Ri_3irXYc8aklzbkN35UNt7miecseiKRVHu17R9Au7y2RQbQn', 'width': 1080}]",ChIJraqqqu3saS4RHhAJ4hRTHE4,"{'compound_code': 'MV3G+6G Cibubur, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MV3G+6G'}",3.8,ChIJraqqqu3saS4RHhAJ4hRTHE4,"['lodging', 'point_of_interest', 'establishment']",119,https://www.google.com/maps/place/?q=place_id:ChIJraqqqu3saS4RHhAJ4hRTHE4,
OPERATIONAL,"2 Blok, Jl. Swadaya II, RT.1/RW.5, West Tanjung, Jakarta, South Jakarta City, Jakarta 12530, Indonesia","{'location': {'lat': -6.3005748, 'lng': 106.8465407}, 'viewport': {'northeast': {'lat': -6.299243070107278, 'lng': 106.8478807298927}, 'southwest': {'lat': -6.301942729892722, 'lng': 106.8451810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mango Mansion Syariah,,,ChIJVVX4MYrtaS4RpEXDXMwHivw,"{'compound_code': 'MRXW+QJ West Tanjung, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MRXW+QJ'}",0.0,ChIJVVX4MYrtaS4RpEXDXMwHivw,"['point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJVVX4MYrtaS4RpEXDXMwHivw,
OPERATIONAL,"JVW5+5QF, Tugu, Cimanggis, Depok City, West Java, Indonesia","{'location': {'lat': -6.3546045, 'lng': 106.8594041}, 'viewport': {'northeast': {'lat': -6.353275570107279, 'lng': 106.8607136798927}, 'southwest': {'lat': -6.355975229892723, 'lng': 106.8580140201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah,,,ChIJSwaZe0XtaS4RV6TzbPHm228,,0.0,ChIJSwaZe0XtaS4RV6TzbPHm228,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJSwaZe0XtaS4RV6TzbPHm228,
CLOSED_TEMPORARILY,"Jl.Kolonel Polisi Pranoto No 17, RT007/RW005, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16451, Indonesia","{'location': {'lat': -6.346651, 'lng': 106.852074}, 'viewport': {'northeast': {'lat': -6.345293670107278, 'lng': 106.8533726298927}, 'southwest': {'lat': -6.347993329892722, 'lng': 106.8506729701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Princess Home Depok,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105351637085020416461"">A Google User</a>'], 'photo_reference': 'AUGGfZm0DQEBsgvSdoeMAPyk7_OWRRvJhfCrQUNM1rR2aBb200RCBNYtUocw5qDoHtbCitcsfwGT7Qk-M9gQYzjDAKPTW7fstzeQTOCVqPFsWqoTre88dcFIb8duy43VCvx--mpRiU00pHhwRjGe3K78AdRLTMi9mJLz8-4dOuGkF9jHCyge', 'width': 960}]",ChIJKS2ONE7saS4R6sILopOKiLE,"{'compound_code': 'MV32+8R Tugu, Depok City, West Java, Indonesia', 'global_code': '6P58MV32+8R'}",4.2,ChIJKS2ONE7saS4R6sILopOKiLE,"['lodging', 'point_of_interest', 'establishment']",21,https://www.google.com/maps/place/?q=place_id:ChIJKS2ONE7saS4R6sILopOKiLE,True
CLOSED_TEMPORARILY,"Jl. Muara Dalam 1 No.6, RT.6/RW.3, Tj. Bar., Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12530, Indonesia","{'location': {'lat': -6.305077, 'lng': 106.8565862}, 'viewport': {'northeast': {'lat': -6.303744570107277, 'lng': 106.8579285298927}, 'southwest': {'lat': -6.306444229892721, 'lng': 106.8552288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Mia,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103810867559836034595"">A Google User</a>'], 'photo_reference': 'AUGGfZkrQAi4AIhaFQ7kdi-Rh0-vq6VUdixK5qSLK59mdq6gifnB45bFIt9J13oOBPGnlMspw5rwbF4PQzmTnqN6DHtEHS1cOMByCD3wvjcdaJ-Fk7NpP0Tdk_YT9x244nb-64Q4yQy36ExNywLA-VtVcPBSTeR7x1-X5Yu1ruQ0YXZwE6EV', 'width': 4160}]",ChIJ7xZJ5tLtaS4Ra0-MJufIpoM,"{'compound_code': 'MVV4+XJ West Tanjung, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MVV4+XJ'}",0.0,ChIJ7xZJ5tLtaS4Ra0-MJufIpoM,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJ7xZJ5tLtaS4Ra0-MJufIpoM,True
OPERATIONAL,"Jl. Perserikatan No.11 16, RT.2/RW.6, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.197906499999999, 'lng': 106.8902718}, 'viewport': {'northeast': {'lat': -6.196607970107278, 'lng': 106.8916788798927}, 'southwest': {'lat': -6.199307629892722, 'lng': 106.8889792201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Fieris Hotel,{'open_now': True},"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100359554851082024863"">A Google User</a>'], 'photo_reference': 'AUGGfZkX3_sUcnu7AC30XA0dzjl6WMuGs2-q5vSdVsQ_lzyvpC2akpfxIyQ1L6Tb60GFazfRwHzn_0Kmwgsi9ZNr20Z5ypRwfhKDPiHOIPAPh9425vf-XB9BhZYaFP5a4_AHVL6VnIX-NqymdaJA1RVPvzrZAgz0SoUVGkA1OxguP-XcUZ47', 'width': 852}]",ChIJoUsLzin1aS4RQwg0b42qCY4,"{'compound_code': 'RV2R+R3 Rawamangun, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV2R+R3'}",4.7,ChIJoUsLzin1aS4RQwg0b42qCY4,"['lodging', 'point_of_interest', 'establishment']",1508,https://www.google.com/maps/place/?q=place_id:ChIJoUsLzin1aS4RQwg0b42qCY4,
OPERATIONAL,"Jl. Pemuda No.Kav. 17, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.1936987, 'lng': 106.8864969}, 'viewport': {'northeast': {'lat': -6.192512620107278, 'lng': 106.8877115798927}, 'southwest': {'lat': -6.195212279892722, 'lng': 106.8850119201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Luxury Inn Arion Hotel,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116178636175629589548"">A Google User</a>'], 'photo_reference': 'AUGGfZkEaxKH6UInkIvGFWd8Pc6xWjHFytwMQg8gkacXe6WACZKrKSdCpnc_v6641aKrcYVEGkq-UHSwSBD_iX2rM72_yu_L7Z-5eyYcv543ksl9vfnW14oUNfkj_K-msBgFAc13pLWnc5jrVondE70vKtyHu9PU-nPP3THUh-tR9IQ6EuZq', 'width': 6240}]",ChIJmQ211o_0aS4RYUbV5nvxyLc,"{'compound_code': 'RV4P+GH Rawamangun, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV4P+GH'}",4.3,ChIJmQ211o_0aS4RYUbV5nvxyLc,"['lodging', 'point_of_interest', 'establishment']",844,https://www.google.com/maps/place/?q=place_id:ChIJmQ211o_0aS4RYUbV5nvxyLc,
OPERATIONAL,"Jl. Pemuda No.9, RT.1/RW.3, Rawamangun, Kec. Pulo Gadung, Jakarta, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.192232199999999, 'lng': 106.8806849}, 'viewport': {'northeast': {'lat': -6.190884570107277, 'lng': 106.8820346798927}, 'southwest': {'lat': -6.193584229892721, 'lng': 106.8793350201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,1O1 URBAN Jakarta Pemuda,,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109893861490001288043"">A Google User</a>'], 'photo_reference': 'AUGGfZnyFeFg046yN5LijbLghsdjNSC4_dRrzBxQysao5K0RlV7Vz7wZ5Fo6bkEnc3jBA1Ni6zWWks2sn6sWrQSUWqJqZEZIIQQ11QYXj1RDvD0pwG4AfHgjBgucEn6sFuszS8JosxB-eFF3h2cC0z6qxx2a50Cn0Vel9U6InxhK-Oau-mPr', 'width': 1500}]",ChIJ2w0Rmpn1aS4Rw6m1oNQAHDs,"{'compound_code': 'RV5J+47 Rawamangun, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV5J+47'}",4.8,ChIJ2w0Rmpn1aS4Rw6m1oNQAHDs,"['lodging', 'point_of_interest', 'establishment']",631,https://www.google.com/maps/place/?q=place_id:ChIJ2w0Rmpn1aS4Rw6m1oNQAHDs,
OPERATIONAL,"Jl. Pemuda No.9, RT.1/RW.3, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.192604, 'lng': 106.880523}, 'viewport': {'northeast': {'lat': -6.191342170107277, 'lng': 106.8818371798927}, 'southwest': {'lat': -6.194041829892721, 'lng': 106.8791375201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,1O1 URBAN Jakarta Pemuda,,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103763592884220321709"">MaxOneHotels.com @ Pemuda</a>'], 'photo_reference': 'AUGGfZnhLcl4jgHnGLy5sih3_ZRuaeaUs1IdUK10r--SlaC70m8hRz83vGkPALNjGTd8QZ0Arz1Ct5n95k8aKRT45mVYnFISe8iSCwu2JpWxahvvR8vRKKm-IWaUHEljWe6wlSrfQp9PvL5zf_1THIsp9sWzcY8KB8wy1STyIZGBSZgRBZCn', 'width': 1000}]",ChIJK4ptWOz0aS4R1SR0d24NZrU,"{'compound_code': 'RV4J+X6 Rawamangun, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV4J+X6'}",4.3,ChIJK4ptWOz0aS4R1SR0d24NZrU,"['lodging', 'point_of_interest', 'establishment']",2920,https://www.google.com/maps/place/?q=place_id:ChIJK4ptWOz0aS4R1SR0d24NZrU,
OPERATIONAL,"RV8G+WJC, Jl. Jenderal Ahmad Yani Jl. Pulomas Selatan, RT.4/RW.7, Kayu Putih, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13210, Indonesia","{'location': {'lat': -6.182657499999999, 'lng': 106.8765159}, 'viewport': {'northeast': {'lat': -6.181409320107277, 'lng': 106.8776346298927}, 'southwest': {'lat': -6.184108979892721, 'lng': 106.8749349701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,C'One Hotel Pulomas,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112698070937405704739"">Sam Tan</a>'], 'photo_reference': 'AUGGfZkbE2qQNQ8kWQAjdgvqX1EIBeWzSQeOnLRxi6fuRads64DuWDMS6IaujIWgpIL7Ub94FCQwL9xUl9A7M9WMuo8ovjJVV6odk7HIbFahGdrVALxPiLmR_dBsyusv8OivAGKTNlTyWLxMLDvE6Z_1mXdNZ15VYiEWjq3hKZkH-YNZQhuC', 'width': 4032}]",ChIJo7f50_r0aS4R7VS4f18kiJw,,4.2,ChIJo7f50_r0aS4R7VS4f18kiJw,"['lodging', 'point_of_interest', 'establishment']",568,https://www.google.com/maps/place/?q=place_id:ChIJo7f50_r0aS4R7VS4f18kiJw,
OPERATIONAL,"Jl. Pemuda No.10, Pemuda, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.1933025, 'lng': 106.9014135}, 'viewport': {'northeast': {'lat': -6.192008520107278, 'lng': 106.9027637798927}, 'southwest': {'lat': -6.194708179892721, 'lng': 106.9000641201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus @ Jalan Pemuda Jakarta,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109658655838095942126"">RedDoorz @ Pemuda</a>'], 'photo_reference': 'AUGGfZmI0w9-U8I_yiLv2F3hOQy5M2319Rl5Vj37oU7RwWylRLVnddvG6-DKlwSKb-a1phJsjdtbi87GHGV_k-wy11P_wb-ApRta_NiMWbcHyyF4n8sTbredgbU0QJ7O63S5O8admsZdSv2Ny8B1MdBiTFU0Oh5HbAQemYcDIVZHD5Ysg-l4', 'width': 900}]",ChIJJbAeE8j0aS4RCY-koB1N6BA,"{'compound_code': 'RW42+MH Jati, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RW42+MH'}",3.6,ChIJJbAeE8j0aS4RCY-koB1N6BA,"['lodging', 'point_of_interest', 'establishment']",599,https://www.google.com/maps/place/?q=place_id:ChIJJbAeE8j0aS4RCY-koB1N6BA,
OPERATIONAL,"Jl. Pemuda No.18, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.1932971, 'lng': 106.8801489}, 'viewport': {'northeast': {'lat': -6.191909120107279, 'lng': 106.8815027798927}, 'southwest': {'lat': -6.194608779892723, 'lng': 106.8788031201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Naraya Hotel Jakarta,,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115667281738263964278"">A Google User</a>'], 'photo_reference': 'AUGGfZkYkT_gFwlzjHUnVRw4uVKd3sdjmFNK53enx23TIR8_SaLlWcJhWzyZkgL8qubvoNZTb14y847z_sd1nDLVmwVNyLGZ3HPvoQ6GXpfPDN1DhuJQl5vnCaQCyxYKllVZgfvCJIbgBy40CHbSxSuzMcJtlBEoO7fhHnrdq0QtQMRpUjlv', 'width': 1200}]",ChIJD1724Hr1aS4RWzVPRXoXl54,"{'compound_code': 'RV4J+M3 Rawamangun, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV4J+M3'}",4.5,ChIJD1724Hr1aS4RWzVPRXoXl54,"['lodging', 'point_of_interest', 'establishment']",124,https://www.google.com/maps/place/?q=place_id:ChIJD1724Hr1aS4RWzVPRXoXl54,
OPERATIONAL,"1, Jl. Pinang Raya No.1b, RT.1/RW.9, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","{'location': {'lat': -6.1978314, 'lng': 106.8862757}, 'viewport': {'northeast': {'lat': -6.196483970107277, 'lng': 106.8875893298927}, 'southwest': {'lat': -6.199183629892721, 'lng': 106.8848896701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus @ Rawamangun,,"[{'height': 668, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103435647964769832205"">riza ansh</a>'], 'photo_reference': 'AUGGfZmAxB5s0YckRGTR6q7joamYqkvyRz2Nzf1O_iAOnFaA5dv0OOtoAO8Use7LbFlHx7UGKRVn7L_uykp1yad40Go4q7ahSswBe3DxU3Bi7N5VrWXy0VZ4imNIGj2DTYzBdEeiuIp8qmOy2Z6RIfWtsYlt4lmuniZy6krSyy7_fkez84md', 'width': 1000}]",ChIJOTMbpZX0aS4RGU2QovtFGTQ,"{'compound_code': 'RV2P+VG Rawamangun, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV2P+VG'}",3.8,ChIJOTMbpZX0aS4RGU2QovtFGTQ,"['lodging', 'point_of_interest', 'establishment']",119,https://www.google.com/maps/place/?q=place_id:ChIJOTMbpZX0aS4RGU2QovtFGTQ,
