business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,price_level
OPERATIONAL,"J6HW+854, Unnamed Road, Aweh, Kalanganyar, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.371730899999999, 'lng': 106.2454553}, 'viewport': {'northeast': {'lat': -6.370390770107277, 'lng': 106.2468795298927}, 'southwest': {'lat': -6.373090429892721, 'lng': 106.2441798701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rahaya Resto dan Resort,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111672988874115620523"">Irpan Nasution</a>'], 'photo_reference': 'AUGGfZmpV3M46nCze4e27MmPliJTeAJSHmLA3cvRiDfPasQLOUPbIbJWwq9cIFPMo-7dlUbJYy90-bwSEtNIxesyxT-_vJgLG7nwtIZFA0TEUT95f2llLJab2LK8iC4yGXHX_8yLOMO8YDFh1h4Gd2Zwm1YDwX0xoGpqm9H5NZn1W804AjjB', 'width': 4032}]",ChIJNRBFKmcXQi4RLPJKLMMZdUU,,4.3,ChIJNRBFKmcXQi4RLPJKLMMZdUU,"['lodging', 'point_of_interest', 'establishment']",202,,https://www.google.com/maps/place/?q=place_id:ChIJNRBFKmcXQi4RLPJKLMMZdUU,
OPERATIONAL,"Citorek Kidul, Cibeber, Lebak Regency, Banten 42394, Indonesia","{'location': {'lat': -6.7360649, 'lng': 106.3341675}, 'viewport': {'northeast': {'lat': -6.734502520107279, 'lng': 106.3352739298927}, 'southwest': {'lat': -6.737202179892723, 'lng': 106.3325742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Bambu Gunung Luhur Lebak Banten,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100958740204938121968"">Eric Agustian</a>'], 'photo_reference': 'AUGGfZmBu4VwZRYV6Ud_-7Yd7WvfaYSXOM7UYmehOhCpqXaw_uprwyx615XYvJJtaGUIkSCP2uMcI__9F0DU1hHPTFgDhiDwFN9sbL4Pu_Uqv3jRwCPj1FnEGJrAQvYAOkNEEotA038fzyftV_FHqwNBfHTYqheHwQmBOeziKjxXEWEYiUg-', 'width': 4032}]",ChIJbVdLzyVjQi4RFa6Wa0Va9iE,"{'compound_code': '787M+HM Citorek Kidul, Lebak Regency, Banten, Indonesia', 'global_code': '6P58787M+HM'}",4.3,ChIJbVdLzyVjQi4RFa6Wa0Va9iE,"['lodging', 'point_of_interest', 'establishment']",139,,https://www.google.com/maps/place/?q=place_id:ChIJbVdLzyVjQi4RFa6Wa0Va9iE,
OPERATIONAL,"Cilangkap, Kalanganyar, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.3611517, 'lng': 106.2299367}, 'viewport': {'northeast': {'lat': -6.359803770107277, 'lng': 106.2312850298927}, 'southwest': {'lat': -6.362503429892721, 'lng': 106.2285853701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mutiara,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107706651149977440192"">yudi suhendar</a>'], 'photo_reference': 'AUGGfZkMxZIGiFz-U2q8rFP16tJx7RZquY9B4Hi6Ydc0cFrqexalQERdezwcGlTHZb69NQ2suqMlXUp2Uox59gxJgM3MF7SZVw_TM-km949oJu6Xd_ycUyE9WQdMSEJXN1PjSaUsPm5VtD3Ok1kcT3bgct-fnJGK-MWqGh1AMNHT8MnwY6CN', 'width': 4000}]",ChIJu6w6yt8WQi4RqdYUeLYHF1I,"{'compound_code': 'J6QH+GX Cilangkap, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6QH+GX'}",3.6,ChIJu6w6yt8WQi4RqdYUeLYHF1I,"['lodging', 'point_of_interest', 'establishment']",318,,https://www.google.com/maps/place/?q=place_id:ChIJu6w6yt8WQi4RqdYUeLYHF1I,
OPERATIONAL,"Jl. Rt Hardiwinangun No.5, Rangkasbitung Bar., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.360556, 'lng': 106.248264}, 'viewport': {'northeast': {'lat': -6.359204320107279, 'lng': 106.2496030798927}, 'southwest': {'lat': -6.361903979892722, 'lng': 106.2469034201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Sugri,,"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101335303124925982555"">A Google User</a>'], 'photo_reference': 'AUGGfZmmsFyf2NQCtIuV9ua4dFSNUWrHL953-9VRqfNfWg6H_gPsmT5e3XU-WKXOFNQTvwtW9w91p-JOlDeB3V7c4zHlThOJoEjVV_73c_mlDYJB7E0f3gialP-BDkxGsBpEYLehPL7MX-SxIISBREWs4DyEUh-2sNoa5XFhIk-qIQghrUYb', 'width': 2592}]",ChIJFRfxOtUWQi4R68MHwXrfCpQ,"{'compound_code': 'J6QX+Q8 West Rangkasbitung, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6QX+Q8'}",3.9,ChIJFRfxOtUWQi4R68MHwXrfCpQ,"['lodging', 'point_of_interest', 'establishment']",505,,https://www.google.com/maps/place/?q=place_id:ChIJFRfxOtUWQi4R68MHwXrfCpQ,
OPERATIONAL,"Jalan Nasional III Pamubulan Bayah, Bayah Bar., Lebak, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9320755, 'lng': 106.2436543}, 'viewport': {'northeast': {'lat': -6.930601470107277, 'lng': 106.2450401298927}, 'southwest': {'lat': -6.933301129892721, 'lng': 106.2423404701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Swarna Hotel,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100588778514511650340"">A Google User</a>'], 'photo_reference': 'AUGGfZnulLbG6EtTcbToYBhmLTVqgoieDaeRif_6Tn6RYdwyo1erPLvZoOIKbYO0LO7KXfPM3nj8VEKrb8AWmS4GlTcSkJU678Jl1lmtJ9QE1XMeeM7g_f0q-h0fwlwBnuvAPa5jJX9G7RjldkV9UE_GGJAQ4-briTTMIm00Eebl87ZwuFx3', 'width': 4000}]",ChIJxUQMFO6OQi4RS1bAlXrFyps,"{'compound_code': '369V+5F West Bayah, Lebak Regency, Banten, Indonesia', 'global_code': '6P58369V+5F'}",4.0,ChIJxUQMFO6OQi4RS1bAlXrFyps,"['lodging', 'point_of_interest', 'establishment']",470,,https://www.google.com/maps/place/?q=place_id:ChIJxUQMFO6OQi4RS1bAlXrFyps,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.9748573, 'lng': 106.2981814}, 'viewport': {'northeast': {'lat': -6.973324220107277, 'lng': 106.2995537298927}, 'southwest': {'lat': -6.976023879892721, 'lng': 106.2968540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Resort,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117291792860843621911"">A Google User</a>'], 'photo_reference': 'AUGGfZnxF39UA6l1DmYlZ_zxQdTaoQS7NoIlrlbwS1P2V33pbd-8vBMy8STYbot7Z8uyhCwy0yIZMEATJFISYdqEFSiDaoxixAe9Hylfxs0HabLxr9ePnJ9eKBcdfxZLR2toh7dTjnABZMcd4clWDpZk1IHmAMoB6C_IRZ39X__fJ_ez3SpT', 'width': 1920}]",ChIJXZVI-FwzaC4ROD0pLe_UDnM,"{'compound_code': '27GX+37 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5827GX+37'}",4.5,ChIJXZVI-FwzaC4ROD0pLe_UDnM,"['lodging', 'point_of_interest', 'establishment']",122,,https://www.google.com/maps/place/?q=place_id:ChIJXZVI-FwzaC4ROD0pLe_UDnM,
OPERATIONAL,"Kampung Cikaung RT. 002 RW. 009, Desa Sawarna, Kecamatan Bayah, Lebak, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9836816, 'lng': 106.3095941}, 'viewport': {'northeast': {'lat': -6.982330620107279, 'lng': 106.3109319298927}, 'southwest': {'lat': -6.985030279892722, 'lng': 106.3082322701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Resort,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113827153147250483927"">Andri Wijaya</a>'], 'photo_reference': 'AUGGfZkr-fS7ayJiXMs_Z4wClqhxpuAorsIWVPIfa96cOYucMmN-Fr4yYGsm3lwaPHle1pidsxMDVcSw-C32MwpteCgN0bL3tlCVvgkxIy-EYf7jYe_F5bX-bK2ZMmEmG41Es5Q1jbn_8-fpQLJXg0iSUqWk4ZiUM-VY7C4aTXUu0NOYjJpK', 'width': 4624}]",ChIJgVuwmSiQQi4RBEeBUi20nqo,"{'compound_code': '2885+GR Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582885+GR'}",4.4,ChIJgVuwmSiQQi4RBEeBUi20nqo,"['lodging', 'point_of_interest', 'establishment']",323,,https://www.google.com/maps/place/?q=place_id:ChIJgVuwmSiQQi4RBEeBUi20nqo,
OPERATIONAL,"Jl. Raya Sawarna Bayah Cihaseum, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9757042, 'lng': 106.3000011}, 'viewport': {'northeast': {'lat': -6.974409020107278, 'lng': 106.3013172798927}, 'southwest': {'lat': -6.977108679892722, 'lng': 106.2986176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Little Hula Hula,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105787662088940388711"">A Google User</a>'], 'photo_reference': 'AUGGfZm9BNyBA-LPTRTn8ssfdSGmzpGaH1RjKq7OZ41OyzaAgmF2h7Ph4vb-aNRo57mSPtbv7_UBngl3w5MKJ9-3J9xqU2XbnOAMIVR_BIpB0w2V4cKuHEu-OC1Nr2b3L3NDMH9dHmqieuAbZ8bzLBklnPj6JSiRk6WSw6CgZV6fJBwGm20H', 'width': 4032}]",ChIJz0MdUdWPQi4RlpEEs6xSECo,"{'compound_code': '28F2+P2 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828F2+P2'}",4.2,ChIJz0MdUdWPQi4RlpEEs6xSECo,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",489,,https://www.google.com/maps/place/?q=place_id:ChIJz0MdUdWPQi4RlpEEs6xSECo,
OPERATIONAL,"369X+6Q4, Unnamed Road, Bayah Bar., Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.931991999999999, 'lng': 106.2494544}, 'viewport': {'northeast': {'lat': -6.930621170107278, 'lng': 106.2508433798927}, 'southwest': {'lat': -6.933320829892722, 'lng': 106.2481437201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pesona Ayu,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104330479631558433238"">Ade Farhan</a>'], 'photo_reference': 'AUGGfZkRP0c2zfyZYRxieBvhfN6eHgeiV3xGYAIE1hsz6GKp_NYtk9KSKBAqfZEAMtIhH8tbBKxnNanaQIbwqud0EEvUDQE3iAPBpYpAk5TC1fONYGa26bD4yKTzpc4IE-Ujqiv9BXFPcxnFLAc49E9xSu4HUWiIa8y_f8X06bXzoLebWCA4', 'width': 2448}]",ChIJf-yHMSqMQi4RqUyNZrmv944,,3.7,ChIJf-yHMSqMQi4RqUyNZrmv944,"['lodging', 'point_of_interest', 'establishment']",116,,https://www.google.com/maps/place/?q=place_id:ChIJf-yHMSqMQi4RqUyNZrmv944,
OPERATIONAL,"2895+2R8, kp cikaung selatan, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9824637, 'lng': 106.3095693}, 'viewport': {'northeast': {'lat': -6.981113670107278, 'lng': 106.3109117798927}, 'southwest': {'lat': -6.983813329892722, 'lng': 106.3082121201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Andrew Batara,,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111560832400686454615"">A Google User</a>'], 'photo_reference': 'AUGGfZneXhRuO3zC3nEyxKyD_5bnXgpFzq9Tmj48VC0zbr3K1xx2HqjIUC9gS2i954ynuyK56Ml0Z49XPa0SOtnOSyWSKZ9RCvR3gs66RELQXngAKvXDOPytiY4ydhNiztE2-RKY6qgRX5Cvhc2VliIIcPcUS0ItkfRhZuUkLbCmpDaVdvsm', 'width': 1600}]",ChIJ577Jai-QQi4RYZPnYaI1yqs,,4.8,ChIJ577Jai-QQi4RYZPnYaI1yqs,"['lodging', 'point_of_interest', 'establishment']",52,,https://www.google.com/maps/place/?q=place_id:ChIJ577Jai-QQi4RYZPnYaI1yqs,
OPERATIONAL,"Jl. Raya Sawarna Bayah, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.978981999999999, 'lng': 106.3071593}, 'viewport': {'northeast': {'lat': -6.977618420107277, 'lng': 106.3085109298927}, 'southwest': {'lat': -6.98031807989272, 'lng': 106.3058112701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Akinini Sawarna,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102638306844630964137"">A Google User</a>'], 'photo_reference': 'AUGGfZk-awpKx_6l8ycbWKWYxALfEC0hxkm34Id0ADlAkHJk7MZ-qHX0qJSRMunomNfbp2pTfmXBFLM9U2RNSEgxcg-25_g5A8dyp02sL9niiV3hdQfUDHwt9-vIeMKUKCTOvlHZ39Bq3IaM8mJc7Gz9m5iRC_ES8_RRTZOS15yMA8GI6-hT', 'width': 3264}]",ChIJT7X6DimQQi4RbVUQ36tV7tE,"{'compound_code': '28C4+CV Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828C4+CV'}",4.7,ChIJT7X6DimQQi4RbVUQ36tV7tE,"['tourist_attraction', 'point_of_interest', 'establishment']",78,,https://www.google.com/maps/place/?q=place_id:ChIJT7X6DimQQi4RbVUQ36tV7tE,
OPERATIONAL,"2856+H89, Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.991098399999999, 'lng': 106.3108688}, 'viewport': {'northeast': {'lat': -6.989748420107277, 'lng': 106.3122202798927}, 'southwest': {'lat': -6.992448079892721, 'lng': 106.3095206201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PANORAMA BEACH RESORT & RESTO,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117541705714889347740"">Vance Mailoa</a>'], 'photo_reference': 'AUGGfZkHSAXchlnMxeXnkqd6eCRFYyLr_TXLx5VynKxfvUOXsV9yijM-Bn7dSrv_6elQxzIxCdrptaSpyjdRCp15EtMh8gODM2GqduElNEj4_zi1PEeIDMiORCDY6-dOHOhmJFObRDn1G3dM9qeWnDmBv66uRwJQaDYBvFOPL4yVfZeoj5EL', 'width': 4032}]",ChIJH5xX2gqRQi4RJN97IYZnBs4,,4.4,ChIJH5xX2gqRQi4RJN97IYZnBs4,"['lodging', 'point_of_interest', 'establishment']",50,,https://www.google.com/maps/place/?q=place_id:ChIJH5xX2gqRQi4RJN97IYZnBs4,
OPERATIONAL,"banten, Jawa Barat, Jl. Sangko, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9781315, 'lng': 106.3061353}, 'viewport': {'northeast': {'lat': -6.976782320107278, 'lng': 106.3074898298927}, 'southwest': {'lat': -6.979481979892721, 'lng': 106.3047901701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Mutiara Sawarna,{'open_now': True},"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105064032345873584370"">A Google User</a>'], 'photo_reference': 'AUGGfZmryVd-6u-hqL4zXNkEbZTi-3YsioRNNB4-yMSkFfEyYNNzLA059A2FFmp55mknJPVDGzBgRmdO8VzXzQqxFnXpqY-luYAYC3rBgpRBt4IUa_4-uWcS2ZAWlD7JtuJDPaKx39WUGXxAzt66Kj2OSqOnwVOtUmfYfTIG85caCdBq4Mkt', 'width': 1200}]",ChIJI9mVmymQQi4RQJfKd3KoIQM,"{'compound_code': '28C4+PF Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828C4+PF'}",4.2,ChIJI9mVmymQQi4RQJfKd3KoIQM,"['lodging', 'point_of_interest', 'establishment']",272,,https://www.google.com/maps/place/?q=place_id:ChIJI9mVmymQQi4RQJfKd3KoIQM,
OPERATIONAL,"Jl. Raya Cisolok, Cikahuripan, Kec. Cisolok, Kabupaten Sukabumi, Jawa Barat 43366, Indonesia","{'location': {'lat': -6.957475499999999, 'lng': 106.4336827}, 'viewport': {'northeast': {'lat': -6.956111870107278, 'lng': 106.4350336298927}, 'southwest': {'lat': -6.958811529892722, 'lng': 106.4323339701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ocean Queen Resort Hotel,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114760260021415247026"">Ocean Queen Resort</a>'], 'photo_reference': 'AUGGfZmesUe-hiUU9B84k630hR-yz34c2FenPYdqtRToiBa3hbD88W9Qh1MqOFiVr2UrF_Rj6kqOACPgsMcTCg-MtCTbeVHwMKJjtKBV-LeLIlWgXqr2MyMYhuuuI_Mxkplt2QhufRKP3Jnc-kFjgiUJA5qb5mk2-5PeH3sVU0jNcn1izcuv', 'width': 5760}]",ChIJt7J9-qOEQi4RUImjINS-6p4,"{'compound_code': '2CVM+2F Cikahuripan, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P582CVM+2F'}",4.3,ChIJt7J9-qOEQi4RUImjINS-6p4,"['lodging', 'point_of_interest', 'establishment']",1022,,https://www.google.com/maps/place/?q=place_id:ChIJt7J9-qOEQi4RUImjINS-6p4,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.982573299999999, 'lng': 106.3090448}, 'viewport': {'northeast': {'lat': -6.981191620107277, 'lng': 106.3105093798927}, 'southwest': {'lat': -6.983891279892721, 'lng': 106.3078097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Mulan Sawarna,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105444651308252724738"">A Google User</a>'], 'photo_reference': 'AUGGfZkRIXbY8sB8SVUcHqlOYjlyY5X8fy_jYi229ixUwngPlpuewOtFcj2Vmf4gw-nE5K30r_KnuhtOxaTdT5XnfalRAXXvI1aOwgm1RjQg1ULIwIwShQ8Tt3FmU3glz4v-WHVvkQm6kGDPpfIvLwDRlxEmPbP3m9zk7F0iLiPGSHE_cyUP', 'width': 4160}]",ChIJb_-SFi-QQi4RZnh45fYpDJg,"{'compound_code': '2885+XJ Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582885+XJ'}",4.5,ChIJb_-SFi-QQi4RZnh45fYpDJg,"['lodging', 'point_of_interest', 'establishment']",14,,https://www.google.com/maps/place/?q=place_id:ChIJb_-SFi-QQi4RZnh45fYpDJg,
OPERATIONAL,"2CRF+78F, Jl. Raya Cibangban, Cisolok, Pasir Baru, Kec. Cisolok, Kabupaten Sukabumi, Jawa Barat 43366, Indonesia","{'location': {'lat': -6.9592434, 'lng': 106.4232697}, 'viewport': {'northeast': {'lat': -6.957698770107277, 'lng': 106.4244123798927}, 'southwest': {'lat': -6.960398429892721, 'lng': 106.4217127201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kuda Laut Resort,,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107751786061021568405"">Hendra Pardin</a>'], 'photo_reference': 'AUGGfZlUPBB4ISe2CQdYMaiB6PfQ85hEYG18okfugxnnQl6tQ629PYyTmsXlcum13hBqwLk4reDObOMKEZmyfPpeJZIxsYIrnQ32pZdnUDrwdpuqNL58-F6b7eWUhypm-HygrJXmPh4X_waJWV_kPpeEVfnqTaTiEWFrR6fyQ7i_d2C3A-V6', 'width': 3000}]",ChIJw3zCWySDQi4RRS5dvOHzH7o,,4.2,ChIJw3zCWySDQi4RRS5dvOHzH7o,"['lodging', 'point_of_interest', 'establishment']",220,,https://www.google.com/maps/place/?q=place_id:ChIJw3zCWySDQi4RRS5dvOHzH7o,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.9802789, 'lng': 106.3041604}, 'viewport': {'northeast': {'lat': -6.979088070107278, 'lng': 106.3055026298927}, 'southwest': {'lat': -6.981787729892722, 'lng': 106.3028029701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3303 Penginapan Putri Asih Sawarna,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100593894484519850637"">Myxa store</a>'], 'photo_reference': 'AUGGfZkNML6Cu0ifEi-7pY8Y2crl5LwLzeoWaPcbAl2Q2sEXuVWb3zXfdKJCojfyxseWlvZ6Da7bcwYmpdFuHK3wLQWi0hPuILLkhGGV2HUXMCrIpITwAnUVN7jyvrHhWXVOlXH7FsnBknMj5Hpwuyo5axQrPA4j5eVC8jCBH9FloPO61XCR', 'width': 4608}]",ChIJOyrOEgGRQi4R9r1XddV95HU,"{'compound_code': '2893+VM Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582893+VM'}",3.4,ChIJOyrOEgGRQi4R9r1XddV95HU,"['lodging', 'point_of_interest', 'establishment']",20,,https://www.google.com/maps/place/?q=place_id:ChIJOyrOEgGRQi4R9r1XddV95HU,
OPERATIONAL,"Citorek Kidul, Cibeber, Lebak Regency, Banten 42394, Indonesia","{'location': {'lat': -6.7360649, 'lng': 106.3341675}, 'viewport': {'northeast': {'lat': -6.734502520107279, 'lng': 106.3352739298927}, 'southwest': {'lat': -6.737202179892723, 'lng': 106.3325742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Bambu Gunung Luhur Lebak Banten,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100958740204938121968"">Eric Agustian</a>'], 'photo_reference': 'AUGGfZnY_7WtxwXPbEYxdn4j4aYO2-jiknsA95X31cIz0SMZrJriKKFNsLN4b6vbQfyuvytqPRLwomEjfx6Mri7vNBqpsxN6BOfb_0V4E1AbiNWNj9Nw0obz939rKA6s_snaeJ3F3j9NZHWtrsR2VP5KVp8Vq9C7XOpyEQeIkmg_83ykb9Wp', 'width': 4032}]",ChIJbVdLzyVjQi4RFa6Wa0Va9iE,"{'compound_code': '787M+HM Citorek Kidul, Lebak Regency, Banten, Indonesia', 'global_code': '6P58787M+HM'}",4.3,ChIJbVdLzyVjQi4RFa6Wa0Va9iE,"['lodging', 'point_of_interest', 'establishment']",139,,https://www.google.com/maps/place/?q=place_id:ChIJbVdLzyVjQi4RFa6Wa0Va9iE,
OPERATIONAL,"Jl. Raya Sawarna Bayah, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.967449599999999, 'lng': 106.2650964}, 'viewport': {'northeast': {'lat': -6.966052870107279, 'lng': 106.2664539298927}, 'southwest': {'lat': -6.968752529892723, 'lng': 106.2637542701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lampion Pulman Cottages,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112748597979295287476"">Kaisar James</a>'], 'photo_reference': 'AUGGfZk7Yps3dPKO-08Ce9v0i76tFsI86VmRJS_3H7FD9KQU4m4zLAjrmDAZRxBtueT4pZdhFm54wVFb_HV7MXB2An8V-1YMCuA9PYoVrVBDPKr67JqYXSrsFkDn5D9AhOhWp_4OvJjjH7Wnsq2u5WQPLPgduSP4SXAYD0NMD0EjWW8FI9H5', 'width': 4000}]",ChIJ_xzgJBuOQi4RVa8VefqygjM,"{'compound_code': '27M8+22 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5827M8+22'}",4.6,ChIJ_xzgJBuOQi4RVa8VefqygjM,"['lodging', 'point_of_interest', 'establishment']",118,,https://www.google.com/maps/place/?q=place_id:ChIJ_xzgJBuOQi4RVa8VefqygjM,
