business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,permanently_closed,price_level
OPERATIONAL,"Jl. Kp. Sekarwangi No.45, RT.002/RW.007, Neglasari, Kec. Neglasari,UNIT CE.K.9, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.143735, 'lng': 106.63074}, 'viewport': {'northeast': {'lat': -6.142334670107279, 'lng': 106.6321045798927}, 'southwest': {'lat': -6.145034329892723, 'lng': 106.6294049201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Barata INN By Nature's AEROPOLIS Airport Soeta Tangerang,,ChIJR8dXeHT5aS4RBM5a3usd2tc,"{'compound_code': 'VJ4J+G7 Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4J+G7'}",3.0,ChIJR8dXeHT5aS4RBM5a3usd2tc,"['lodging', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJR8dXeHT5aS4RBM5a3usd2tc,,
OPERATIONAL,"RH4P+CWF, Jl. Raya Pantura KM.5,3, RT.001/RW.003, Gandasari, Kec. Jatiuwung, Kota Tangerang, Banten 15137, Indonesia","{'location': {'lat': -6.1940648, 'lng': 106.5871104}, 'viewport': {'northeast': {'lat': -6.192845020107278, 'lng': 106.5884120298927}, 'southwest': {'lat': -6.195544679892722, 'lng': 106.5857123701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Soll Marina Hotel Tangerang,"[{'height': 394, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112538245872879514206"">Grand Soll Marina Hotel @JATAKE</a>'], 'photo_reference': 'AUGGfZlX_9hfBd07QyT1P0SxG5ZCah00nCLdvLobdblAcOn2I82DbAfDLQbXs2HgRYNROIW9G4vROHgeGDePBaVzEGV5Ds314ZcZeX8Q7n7kQ4ErpzUcblJ94OmiAul1gja1WRgh46o1gLmBWjQ9iqsicIfVVH5zL48rMwSehlR9YU5A-Lyv', 'width': 787}]",ChIJwXT_WPf-aS4RnQqm5Gi5G5s,,4.5,ChIJwXT_WPf-aS4RnQqm5Gi5G5s,"['lodging', 'point_of_interest', 'establishment']",5000,,https://www.google.com/maps/place/?q=place_id:ChIJwXT_WPf-aS4RnQqm5Gi5G5s,,
OPERATIONAL,"Jl. Marsekal Suryadarma, RT.001/RW.006, Karang Sari, Kec. Neglasari, Kota Tangerang, Banten 15121, Indonesia","{'location': {'lat': -6.1579405, 'lng': 106.6328274}, 'viewport': {'northeast': {'lat': -6.156568670107278, 'lng': 106.6341372298927}, 'southwest': {'lat': -6.159268329892722, 'lng': 106.6314375701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Apartemen Tamansari @Skylounge,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110382670657475281985"">A Google User</a>'], 'photo_reference': 'AUGGfZkCILDANfib7cjCrhGLGC2fR6De4W-rp-8FH4tq8Yd7k6dKtyGoVGNy1GaAi6ztnyCYusZDaMR2FJ2kX1AuvXQdEN7bg-JdGeCedGklP6ceGIPKhlgJJM1kQDNqrgP4_3h_9gMXActOqW5sAD6nijtVnCOirQBkPZqwAMijTLCA3VH4', 'width': 1280}]",ChIJV6fdaLT4aS4Rc7qWDZp543M,"{'compound_code': 'RJRM+R5 Karang Sari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJRM+R5'}",4.5,ChIJV6fdaLT4aS4Rc7qWDZp543M,"['point_of_interest', 'establishment']",361,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJV6fdaLT4aS4Rc7qWDZp543M,,
OPERATIONAL,"Aeropolis Tower A. AW.UG.1D, Jl. Marsekal Suryadarma No.1 Blok A, RT.004/RW.008, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.143981, 'lng': 106.6309874}, 'viewport': {'northeast': {'lat': -6.142693870107277, 'lng': 106.6323307798927}, 'southwest': {'lat': -6.145393529892721, 'lng': 106.6296311201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,My Piman Aeropolis,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112603275667030777005"">A Google User</a>'], 'photo_reference': 'AUGGfZkObc8uUn09FbM0NIG33_PzWVL72q6HVRL-TxGvzBE-g3VbTLItfLPvTxOCrciSRjEQkznc8vBlgH3d2JiC9YiL8huq3xymD_N-AEnoqtdOJOxkLlZlHKPyqovDbSwckSD9i1TttwSsvcrK1OpA24TlozcR2CuQx2MYt8cmo0HbVFEO', 'width': 1280}]",ChIJg9xUIEb5aS4Rf3Ma98mi7DE,"{'compound_code': 'VJ4J+99 Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4J+99'}",4.3,ChIJg9xUIEb5aS4Rf3Ma98mi7DE,"['lodging', 'point_of_interest', 'establishment']",6,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJg9xUIEb5aS4Rf3Ma98mi7DE,,
OPERATIONAL,"Jalan Jendral Sudirman Kav. 9 Cikokol, RT.006/RW.013, Sukasari, Tangerang, Tangerang City, Banten 15118, Indonesia","{'location': {'lat': -6.184459599999999, 'lng': 106.6433932}, 'viewport': {'northeast': {'lat': -6.183005970107279, 'lng': 106.6446762298927}, 'southwest': {'lat': -6.185705629892722, 'lng': 106.6419765701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Golden Tulip Essential Tangerang,"[{'height': 3605, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118237379366824895691"">Golden Tulip Essential Tangerang</a>'], 'photo_reference': 'AUGGfZlmGkhfA8Dum9wVZwNwMHr8BPul8Wb7lnBk4VcU119ulm63Amx0EnpGMQAxYdFGuRvknLEGzAKFTTVxWPJxK8HiKMo_MJPFH_WhQCNKD4M_ZK_CtR6v_MMEg5Gd25frIHlXrh5gfmPm7aZcWGjNqqC8gw_iRsWUzuIhA4mCNG2JqmMW', 'width': 5400}]",ChIJGTk49dj4aS4RHiYM-_o63Kw,"{'compound_code': 'RJ8V+69 Sukasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJ8V+69'}",4.4,ChIJGTk49dj4aS4RHiYM-_o63Kw,"['lodging', 'point_of_interest', 'establishment']",5895,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGTk49dj4aS4RHiYM-_o63Kw,,
OPERATIONAL,"Jl. Marsekal Suryadarma No.56-58, RT.002/RW.001, Selapajang Jaya, Kec. Neglasari, Kota Tangerang, Banten 15127, Indonesia","{'location': {'lat': -6.1329983, 'lng': 106.6331249}, 'viewport': {'northeast': {'lat': -6.131651120107279, 'lng': 106.6345084798927}, 'southwest': {'lat': -6.134350779892723, 'lng': 106.6318088201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,M1 Residence,"[{'height': 1476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113015866427251003462"">A Google User</a>'], 'photo_reference': 'AUGGfZmGl2i9Zu9x_2FFEfhLg1AhMET9UrCKp0fSvTtoQsAi2hEZHGgz2p1WBG6McFLI7GZcvb01zx2x_TNYGxWiaBkt5JvgrK2QqYvPzqy9wJf-P5IlUtlKim1-YFQyRnWRJmX6EW0wXj7scXgYJR6zNyv-3R9VArnYlp5c-_aH-FTQey2q', 'width': 3280}]",ChIJX6HsFgMCai4RO56dxMCnV8k,"{'compound_code': 'VJ8M+R6 Selapajang Jaya, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ8M+R6'}",4.4,ChIJX6HsFgMCai4RO56dxMCnV8k,"['lodging', 'point_of_interest', 'establishment']",99,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJX6HsFgMCai4RO56dxMCnV8k,,
OPERATIONAL,"Jl. Marsekal Suryadarma No.14, RT.004/RW.008, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.144213, 'lng': 106.6324807}, 'viewport': {'northeast': {'lat': -6.142872070107278, 'lng': 106.6338370298927}, 'southwest': {'lat': -6.145571729892722, 'lng': 106.6311373701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aesthetic Room,,ChIJHwhdU6r4aS4R7vugb9Co48s,"{'compound_code': 'VJ4J+8X Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4J+8X'}",4.8,ChIJHwhdU6r4aS4R7vugb9Co48s,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJHwhdU6r4aS4R7vugb9Co48s,,
OPERATIONAL,"Jl. Kp. Sekarwangi No.61, RT.005/RW.007, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1440994, 'lng': 106.6287547}, 'viewport': {'northeast': {'lat': -6.142707620107278, 'lng': 106.6301203298927}, 'southwest': {'lat': -6.145407279892722, 'lng': 106.6274206701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hariss Hotel Bandara,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111289256897729251935"">ruben gotlif aunisuni</a>'], 'photo_reference': 'AUGGfZk7EVtGBrTMc6QGCg9l4xxItG8Li9s9TAopm3biRdIf9Q6czd6DH-pnmY-hZS0rt8xWk7_DPYtnpm9PIiFkd-Pd3xnuJs0FqITVbjGscPl5StFdYLjWn4FI7njjDXNTum9tBfu3QNMhC7AoWPYyz8bPZfTNQSdXkI0yEyyVrQNIj3EH', 'width': 1908}]",ChIJFV_gp87_aS4Rt0Gba_Z9kGE,"{'compound_code': 'VJ4H+9G Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4H+9G'}",3.0,ChIJFV_gp87_aS4Rt0Gba_Z9kGE,"['lodging', 'point_of_interest', 'establishment']",22,,https://www.google.com/maps/place/?q=place_id:ChIJFV_gp87_aS4Rt0Gba_Z9kGE,,
OPERATIONAL,"Jl. Marsekal Suryadarma, RT.001/RW.007, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1254659, 'lng': 106.6337395}, 'viewport': {'northeast': {'lat': -6.124116070107278, 'lng': 106.6350893298927}, 'southwest': {'lat': -6.126815729892722, 'lng': 106.6323896701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,de benson inn,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106188198365034445988"">A Google User</a>'], 'photo_reference': 'AUGGfZkj2_nFULNlbhXvjTXyuq9IwNpQwY_Hg5j0RntTACZTpuxlLHGJLhmD1lkS89Dvoj3mpoAc-9EqrsYGbD77YsGmBmuAc9i_atU1r4l9uW0v6810OpAOozchxV4s6OkePdjbEqnCKyUSp76KFB-QPiZ4MLFca7GNXseK8FMnND_Zgqb6', 'width': 3024}]",ChIJY_02787_aS4RmrmpFwAD230,"{'compound_code': 'VJFM+RF Selapajang Jaya, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJFM+RF'}",3.8,ChIJY_02787_aS4RmrmpFwAD230,"['lodging', 'point_of_interest', 'establishment']",11,,https://www.google.com/maps/place/?q=place_id:ChIJY_02787_aS4RmrmpFwAD230,,
OPERATIONAL,"Apartement aeropolis residence 3, block A no 1, Jl. Marsekal Suryadarma tower 3, RT.005/RW.005, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1432996, 'lng': 106.6277996}, 'viewport': {'northeast': {'lat': -6.141968370107278, 'lng': 106.6292367298927}, 'southwest': {'lat': -6.144668029892721, 'lng': 106.6265370701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Julius room aeropolis,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104857371880301709559"">A Google User</a>'], 'photo_reference': 'AUGGfZlkbTBbaDhOmdsSe0xhoxoKUvos9sfUQrZTtzEnYgO23qYWcw6wBXmAUL9CHnJeKxaZbg6XEnlZB5QTGd_liEX5JqJ-Z6G5UsX34J_ZgJY5Ffod-EhRib2KaGsmznaeLoQKyM3xvW2kyKroKAWTyWNQZniFJ8efeKypGnNa9tYgo4U1', 'width': 1280}]",ChIJE4ttrtX5aS4RMACOKepOorc,"{'compound_code': 'VJ4H+M4 Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4H+M4'}",3.6,ChIJE4ttrtX5aS4RMACOKepOorc,"['lodging', 'point_of_interest', 'establishment']",49,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJE4ttrtX5aS4RMACOKepOorc,,
OPERATIONAL,"Aeropolis Residence 1 Tower C, Jl. Marsekal Suryadarma, RT.004/RW.008, Neglasari, Kec. Neglasari, Tangerang Selatan, Banten 15129, Indonesia","{'location': {'lat': -6.143873999999999, 'lng': 106.6308847}, 'viewport': {'northeast': {'lat': -6.142617670107278, 'lng': 106.6322105298927}, 'southwest': {'lat': -6.145317329892722, 'lng': 106.6295108701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Room at Aeropolis Residence by Aparian,,ChIJ_6O5toT5aS4RMoXVelnkgHQ,"{'compound_code': 'VJ4J+C9 Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4J+C9'}",3.5,ChIJ_6O5toT5aS4RMoXVelnkgHQ,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ_6O5toT5aS4RMoXVelnkgHQ,,
OPERATIONAL,"Jl. Marsekal Suryadarma No.68, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1426361, 'lng': 106.6288775}, 'viewport': {'northeast': {'lat': -6.141369320107278, 'lng': 106.6302877298927}, 'southwest': {'lat': -6.144068979892721, 'lng': 106.6275880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedLiving Apartment Aeropolis - Ivan Tower AR2,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110408575322521980036"">A Google User</a>'], 'photo_reference': 'AUGGfZlKRD9Yo1VXoQvXhcIUSzGMCScgTPxsRhbWCFnbSKCiy-0FD8ZoWUxWlcWxQA3OtYoeJdSMfVDwesgbsjK-rSK6fRFEJC7YMdjUEQsvGw6bnvX30DjTz_LwQ9xfHO3WHwnav1gFUYI6jawpRoluHQN9goVpVUbrW1hkOHOIfzou-_yK', 'width': 900}]",ChIJR0mepukDai4R4EAzhaV1x5Y,"{'compound_code': 'VJ4H+WG Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4H+WG'}",2.6,ChIJR0mepukDai4R4EAzhaV1x5Y,"['lodging', 'point_of_interest', 'establishment']",29,,https://www.google.com/maps/place/?q=place_id:ChIJR0mepukDai4R4EAzhaV1x5Y,,
OPERATIONAL,"Jl. Marsekal Suryadarma No.21, RT.001/RW.003, Selapajang Jaya, Kec. Neglasari, Kota Tangerang, Banten 15127, Indonesia","{'location': {'lat': -6.1205321, 'lng': 106.6339226}, 'viewport': {'northeast': {'lat': -6.119120470107277, 'lng': 106.6351153798927}, 'southwest': {'lat': -6.121820129892721, 'lng': 106.6324157201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Transit Nusa Indah near Soekarno Hatta Airport Mitra RedDoorz,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107371848627917962459"">ihsan mubarok</a>'], 'photo_reference': 'AUGGfZlAjZ2vpqyOjq6Dcxry8c8GczbJREqWBM6L-GHPu_vLQyEXCIGdiEDKiErm3hy4CoQJAagGAw3POBlJfNjS3r60a1xrH3nUYd_nX4-SdWlG72bMFxMS5v6sikjn2aWsc9JNAwLYfKMn-4lUhV9QEtjajL0MMtfOou8Gxq1b2p61_J8V', 'width': 3120}]",ChIJbQMf7yECai4RTApkFUxrjto,"{'compound_code': 'VJHM+QH Selapajang Jaya, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJHM+QH'}",3.2,ChIJbQMf7yECai4RTApkFUxrjto,"['lodging', 'point_of_interest', 'establishment']",161,,https://www.google.com/maps/place/?q=place_id:ChIJbQMf7yECai4RTApkFUxrjto,,
OPERATIONAL,"Jl. Pembangunan 3 No.RT.004, RT.004/RW.007, Karang Sari, Kec. Neglasari, Kota Tangerang, Banten 15121, Indonesia","{'location': {'lat': -6.152038999999999, 'lng': 106.6352761}, 'viewport': {'northeast': {'lat': -6.150460220107278, 'lng': 106.6366123298927}, 'southwest': {'lat': -6.153159879892722, 'lng': 106.6339126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,D'Bamboo Hotel,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113822043499534289617"">laster sihombing</a>'], 'photo_reference': 'AUGGfZltTwZ4URk2p0FoL5QIl4cqov2a2EjswKrI0oeJ8i1KIaCERibWQeCS-qcIPkE3pksD-0HxLgaiNkzetujJW3te1GaBXfuhXpysDGeIJhUMz2Qf7Ha6FFNl2C3RvsMrpctvcDokHhh5jul6YoTcbt9Cypv_fMRZk9Oofqmm28LxFDww', 'width': 4608}]",ChIJDy-2Aa74aS4Rk1RSTykhpfQ,"{'compound_code': 'RJXP+54 Karang Sari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJXP+54'}",3.8,ChIJDy-2Aa74aS4Rk1RSTykhpfQ,"['lodging', 'point_of_interest', 'establishment']",161,,https://www.google.com/maps/place/?q=place_id:ChIJDy-2Aa74aS4Rk1RSTykhpfQ,,
OPERATIONAL,"Residence 2 AEROPOLIS RESIDENCE 2, Jl. Marsekal Suryadarma Jl. Aeropolis No.1, RT.001/RW.007, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1427834, 'lng': 106.6289808}, 'viewport': {'northeast': {'lat': -6.141466720107277, 'lng': 106.6303195298927}, 'southwest': {'lat': -6.144166379892721, 'lng': 106.6276198701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SMART DREAM INN Aeropolis Residence 2,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111918185668181310166"">A Google User</a>'], 'photo_reference': 'AUGGfZk7MzAGJ-iAb4Htd5co2kpHf7ZHlKuL1vUm0aFPImg8Aa2yIDu0aeXSNlwx5Fl7jOCTL5ShB2p2vQiiq6iRhmX42GZqdrU1q9HCjsGoePFmMXlBsv7F_xE8-8oLUVnUREOqCCcQgvPIOoDH_jijHEDIYD4s20h73h44Z1xhpxRg17H7', 'width': 780}]",ChIJMzBvb67_aS4Ryp5l_gASTk4,"{'compound_code': 'VJ4H+VH Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4H+VH'}",3.8,ChIJMzBvb67_aS4Ryp5l_gASTk4,"['lodging', 'point_of_interest', 'establishment']",60,,https://www.google.com/maps/place/?q=place_id:ChIJMzBvb67_aS4Ryp5l_gASTk4,,
OPERATIONAL,"Jl. Perumahan Korpri No.E4, RT.006/RW.004, Kedaung Wetan, Kec. Neglasari, Kota Tangerang, Banten 15128, Indonesia","{'location': {'lat': -6.1349528, 'lng': 106.6234865}, 'viewport': {'northeast': {'lat': -6.133602970107278, 'lng': 106.6248355298927}, 'southwest': {'lat': -6.136302629892722, 'lng': 106.6221358701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Risqia Syariah TOD M1 Bandara Soetta Mitra RedDoorz,"[{'height': 848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107903455116858122227"">Naomi Tarani</a>'], 'photo_reference': 'AUGGfZkVxAGSKj4aOVewkW7Lb7BAhkU5hocRbquSAINyv9GlRh0iuou5o10sDSGCpsdlbPu0J2fN9svTBGWxRhWPsGyJkASYJrBrM8JoQw_tqi-xgjpAoKlqIrNJo9t6Fh7JGuUAFuQiwCLlGKEQ40HDk4890MLeeBUJdRTY-JGB4NxN-rcl', 'width': 1280}]",ChIJ59TWbf4Bai4RkYFgDIFqJKU,"{'compound_code': 'VJ8F+29 Kedaung Wetan, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ8F+29'}",4.1,ChIJ59TWbf4Bai4RkYFgDIFqJKU,"['lodging', 'point_of_interest', 'establishment']",17,,https://www.google.com/maps/place/?q=place_id:ChIJ59TWbf4Bai4RkYFgDIFqJKU,,
OPERATIONAL,"VJ4H+M4F Apartemen Aeropolis Residence 3 Tower, Jl. Marsekal Suryadarma No.5, RT.001/RW.007, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1432972, 'lng': 106.6276334}, 'viewport': {'northeast': {'lat': -6.142058020107278, 'lng': 106.6291236798927}, 'southwest': {'lat': -6.144757679892722, 'lng': 106.6264240201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KuroHouse Aeropolis,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104499600491254775377"">A Google User</a>'], 'photo_reference': 'AUGGfZlPHwgXyOW7nzN9b3xY7WV7KXVsRWy8I48sYyvmBS_2bxB6CgXei7v-NK2w6v154ipIeYOAgc1P-BvS4otM_x6O__Mk1PVj3BPGHLS0xCE514SsYjJRU4Y-JG0x_AbQvryQMdWx-1RchOHOnwFOXan-_cMlw8iiWUxqcUx0H3q3PHv3', 'width': 4000}]",ChIJuXPAYiz_aS4RWcXND_GSpwQ,,4.4,ChIJuXPAYiz_aS4RWcXND_GSpwQ,"['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",47,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJuXPAYiz_aS4RWcXND_GSpwQ,,
OPERATIONAL,"VJ4J+CGG Tower B East, Komplek Aeropolis Residence, Jl. Marsekal Suryadarma, RT.004/RW.1, Neglasari, Tangerang City, Banten 15127, Indonesia","{'location': {'lat': -6.143968999999999, 'lng': 106.6313257}, 'viewport': {'northeast': {'lat': -6.142665570107279, 'lng': 106.6326792798927}, 'southwest': {'lat': -6.145365229892723, 'lng': 106.6299796201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Airy Aeropolis Residence Suryadarma Tangerang,"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118282219621946244240"">Nurmansyah</a>'], 'photo_reference': 'AUGGfZlahg_sr6iGVqAyY0k7DZOYgGA7v4BYRJ1KnFLRpV7MxFR1mnTv1190x18rgbpGxQXA7Z_iodkkjSFqiAGWbxDO4GtxSPiX4CBFg5nqElEJJWVu93IlnA6sWcaSVHoZ6DyPSPwo4vEGlexQ9YbbkJUgYRp9WB2c_XvtbjWVfo-sFeQ3', 'width': 2368}]",ChIJY_NN96r4aS4RazHQ0qKdlDA,,4.0,ChIJY_NN96r4aS4RazHQ0qKdlDA,"['lodging', 'point_of_interest', 'establishment']",119,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJY_NN96r4aS4RazHQ0qKdlDA,,
OPERATIONAL,"Jl. Kp. Sekarwangi No.22, RT.004/RW.008, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.143913299999999, 'lng': 106.631131}, 'viewport': {'northeast': {'lat': -6.142661320107278, 'lng': 106.6324674298927}, 'southwest': {'lat': -6.145360979892722, 'lng': 106.6297677701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ZEN Rooms Basic Tangerang Aeropolis,"[{'height': 461, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114256857019986353041"">ZEN Rooms Tangerang Aeropolis</a>'], 'photo_reference': 'AUGGfZmm88y9l7l7e8h8oZwSoNzHkqsQBBJzmGSXh2lh8s2vt6cRoa15E4X5oOiFAu3e0bqF3s7_ZjR1qsuKPlX2OrqEBpxCIKA-xCFy0t2NyFBeTlEo40CY3Aahs7FckYj8F7hFS14bWNzDHNuddk942iZmbuJfKWK7U8URXHhEtm7dvku4', 'width': 820}]",ChIJB5ub46r4aS4Rjj-lIXigntY,"{'compound_code': 'VJ4J+CC Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4J+CC'}",4.1,ChIJB5ub46r4aS4Rjj-lIXigntY,"['lodging', 'point_of_interest', 'establishment']",18,,https://www.google.com/maps/place/?q=place_id:ChIJB5ub46r4aS4Rjj-lIXigntY,,
