business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,price_level
OPERATIONAL,"Jl. A. Yani Onggoprayan No.76, Dusun Onggoprayan, Kepolorejo, Kec. Magetan, Kabupaten Magetan, Jawa Timur 63311, Indonesia","{'location': {'lat': -7.652433, 'lng': 111.324174}, 'viewport': {'northeast': {'lat': -7.651198120107278, 'lng': 111.3254722798927}, 'southwest': {'lat': -7.653897779892722, 'lng': 111.3227726201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Imelda Hotel,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110843318171952007285"">A Google User</a>'], 'photo_reference': 'AUGGfZkuXkZ13AAf8DEwBcFL1nu22OhKZFH_8FiBTwZ_LEl0gbXeWThT3znElxLhlDQgEFiwvSlS1ehjZz2StnDkc0918ONsJcR7KtBnxx6hEE40vXXPxXUnr__qk1UylWTf3Sh1okH4ljEOC7rHue5_D1A9reAz6nFHaliyC8KYklMILdkA', 'width': 4624}]",ChIJpWoNqjGSeS4RhadA1sWuHZM,"{'compound_code': '88XF+2M Kepolorejo, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H88XF+2M'}",3.7,ChIJpWoNqjGSeS4RhadA1sWuHZM,"['lodging', 'point_of_interest', 'establishment']",625,https://www.google.com/maps/place/?q=place_id:ChIJpWoNqjGSeS4RhadA1sWuHZM,
OPERATIONAL,"Jl. Sekipan, Kramat, Kalisoro, Kec. Tawangmangu, Kabupaten Karanganyar, Jawa Tengah 57792, Indonesia","{'location': {'lat': -7.6658627, 'lng': 111.1430862}, 'viewport': {'northeast': {'lat': -7.664501020107276, 'lng': 111.1443801798927}, 'southwest': {'lat': -7.66720067989272, 'lng': 111.1416805201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Batumarta,,"[{'height': 1875, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104788397340731641401"">A Google User</a>'], 'photo_reference': 'AUGGfZmGBRUbLYi1SZe1Z_4skPtLH8X_phMYRxuVS7JOeXBNsM73f_KAX3g7YQ0swPjjkrrnKrNbx-wGiVXOuFj_jgDpMtNzQm9_In6jeAyVLoJ-4tkYxEvGEmExj3uoRE2Wpr_qzWNoNG7KxI2NMH1E7YulNxdTp79-_6XVzHinfbOu3iLZ', 'width': 1500}]",ChIJGRW-TT-LeS4Rbm9DtfUzZKo,"{'compound_code': '84MV+M6 Kalisoro, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4H84MV+M6'}",4.1,ChIJGRW-TT-LeS4Rbm9DtfUzZKo,"['lodging', 'point_of_interest', 'establishment']",88,https://www.google.com/maps/place/?q=place_id:ChIJGRW-TT-LeS4Rbm9DtfUzZKo,
OPERATIONAL,"Jl. Tirtotedjo Gg, Krajan, Cokromenggalan, Kec. Ponorogo, Jawa Timur 63741, Indonesia","{'location': {'lat': -7.857960899999998, 'lng': 111.4778247}, 'viewport': {'northeast': {'lat': -7.856611070107276, 'lng': 111.4791745298927}, 'southwest': {'lat': -7.85931072989272, 'lng': 111.4764748701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 90105 Sparkle,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101598300950068562830"">Sigit Purnomo</a>'], 'photo_reference': 'AUGGfZmfI7RbH20CZQj6Uh-nSLw_GxfBZVTiIOd57FADb7AIYSgXZT5LtneZQgMLcdId3CtmzwiK2aLM8-qs1xETTMdTQwcrDvVwuswcmyIL1ftuV6k7cHOMSLzKQt9KC1qOksXDItm7ycaXKI2SzlQZsm6DsCqRLrrOOynUX7NtzhR8uDwu', 'width': 3264}]",ChIJSTFpilWheS4RYfTw6e5JJ_A,"{'compound_code': '4FRH+R4 Cokromenggalan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FRH+R4'}",4.3,ChIJSTFpilWheS4RYfTw6e5JJ_A,"['lodging', 'point_of_interest', 'establishment']",4,https://www.google.com/maps/place/?q=place_id:ChIJSTFpilWheS4RYfTw6e5JJ_A,
OPERATIONAL,"Jl. Raya Telaga Sarangan, Plaosan, Telaga Pasir, Sarangan, Kec. Plaosan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.675243399999999, 'lng': 111.2217335}, 'viewport': {'northeast': {'lat': -7.673925870107277, 'lng': 111.2231222798927}, 'southwest': {'lat': -7.67662552989272, 'lng': 111.2204226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Nirwana Sarangan,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107271992851487754512"">A Google User</a>'], 'photo_reference': 'AUGGfZkq3Eorlo4AHZf2CxRuwJqPMcdriJ0ygH4nJLFlreQbuIzRot-ERdlaWHZg5V6D-i9gQm-0wzTKZ_xfZAQeDrBsEgPNkgH99cDkVoMZwix6NJtR1ox_ZricTzBjyCfV_u2CtQ7UduxpWd4hfd4ZJ4DLyI1r2A4JXDY_3C6x2LOTDyn1', 'width': 1080}]",ChIJMVWyfZyOeS4Ri85tHeaDSV0,"{'compound_code': '86FC+WM Sarangan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86FC+WM'}",4.2,ChIJMVWyfZyOeS4Ri85tHeaDSV0,"['lodging', 'point_of_interest', 'establishment']",943,https://www.google.com/maps/place/?q=place_id:ChIJMVWyfZyOeS4Ri85tHeaDSV0,
OPERATIONAL,"84RR+PR6, Jetis, Kalisoro, Kec. Tawangmangu, Kabupaten Karanganyar, Jawa Tengah 57792, Indonesia","{'location': {'lat': -7.6582214, 'lng': 111.1420245}, 'viewport': {'northeast': {'lat': -7.656837970107276, 'lng': 111.1434101298927}, 'southwest': {'lat': -7.65953762989272, 'lng': 111.1407104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Matahari,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117434415881649210216"">Rizky Afreza Febryanto</a>'], 'photo_reference': 'AUGGfZk-PnswFT9gj9ASeif6Ik_JxwNUZ_A3DHwuz1une11OHv_jCKbJejvp4FUv1m7pAjnXU_59TIk2mJ_UzxbrwXfVM69QBiL5f6wp-U-v65MKrjaIkAzXojnjqb0mP62WaQwaBDO2kkxkJBo58Teuhy3V_4NuxS9jdr5mny8PSMd8jxYs', 'width': 4032}]",ChIJ7dk9hOKLeS4RLz6O7q76ofw,,4.8,ChIJ7dk9hOKLeS4RLz6O7q76ofw,"['point_of_interest', 'establishment']",35,https://www.google.com/maps/place/?q=place_id:ChIJ7dk9hOKLeS4RLz6O7q76ofw,
OPERATIONAL,"85QP+M49, Area Hutan, Gondosuli, Kec. Tawangmangu, Kabupaten Karanganyar, Jawa Tengah 57792, Indonesia","{'location': {'lat': -7.6608491, 'lng': 111.1853551}, 'viewport': {'northeast': {'lat': -7.660040400000001, 'lng': 111.1889782}, 'southwest': {'lat': -7.663275200000001, 'lng': 111.1841474}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Supercamp Sakura Hills,{'open_now': True},"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104721777685597841019"">A Google User</a>'], 'photo_reference': 'AUGGfZlGWerb0bvk9htomdMaPoJX3yiztjF_hR4zbDmpQFxhu_qeSefrdqUWwYdWmKrwl_2HkBXd_C1CGFu1A2RSGCnpdSO9gC2N0D5F74pmRLSHoLVMcjeJzjetMyxVGBk05df-l3St4OKt-day2cjwNHPt-lQ7bWVl97n1bEIX4awsSgPl', 'width': 4624}]",ChIJhVzKCmOLeS4RI-76rbL3w7o,,3.7,ChIJhVzKCmOLeS4RI-76rbL3w7o,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",192,https://www.google.com/maps/place/?q=place_id:ChIJhVzKCmOLeS4RI-76rbL3w7o,
OPERATIONAL,"Jl. Raya Sarangan, RT.13/RW.7, Meolyo, Dadi, Kec. Plaosan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.680584700000001, 'lng': 111.2354245}, 'viewport': {'northeast': {'lat': -7.679192570107277, 'lng': 111.2367971798927}, 'southwest': {'lat': -7.681892229892721, 'lng': 111.2340975201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Venezia Hotel,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117236438264022339710"">A Google User</a>'], 'photo_reference': 'AUGGfZmdjDDrwjMfLRhS_uCv6j6ikdvuUXrX5ZQO-ZPmAyXPaopOBx-aQ-wpZGr5qn7zuqlXV65Vlinm326OoywuaHlgllVpossqZ1wLnrzdAj6pz4bnZ0O0kof5DV5MjBCoPnQnogWIuck5InN9z_84_zr1jtra-yopSQ90n5qWuASQvr9h', 'width': 1706}]",ChIJf432w2WPeS4R1C4OHfOw-rA,"{'compound_code': '869P+Q5 Dadi, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H869P+Q5'}",4.0,ChIJf432w2WPeS4R1C4OHfOw-rA,"['lodging', 'point_of_interest', 'establishment']",95,https://www.google.com/maps/place/?q=place_id:ChIJf432w2WPeS4R1C4OHfOw-rA,
OPERATIONAL,"Jl. Raya Telaga, RT.07/RW.01, Ngluweng, Sarangan, Magetan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.677622899999999, 'lng': 111.2236256}, 'viewport': {'northeast': {'lat': -7.676135320107277, 'lng': 111.2249993298927}, 'southwest': {'lat': -7.678834979892721, 'lng': 111.2222996701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,OYO 1351 Tanggulasi Resto & Residence Syariah,,"[{'height': 1378, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104963606801301357286"">A Google User</a>'], 'photo_reference': 'AUGGfZlPTAcX-0JSckntDZxZQnpHPaYzC7D-DNJBYvFh88mj4ClWylWsB1NI5lwrhDxTR38itR990HEuqAvEZdpoUq988txxTc5CXXXFlMMUqO3oeFDxnWCcfs32POG4fUx00s7hrS2xuIfezhhnNy7rpKf-cdBgHMCNsrshGblpAT6_yMdE', 'width': 2448}]",ChIJ1xWFPJuOeS4R2AusyQzYDgw,"{'compound_code': '86CF+XF Sarangan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86CF+XF'}",4.2,ChIJ1xWFPJuOeS4R2AusyQzYDgw,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",76,https://www.google.com/maps/place/?q=place_id:ChIJ1xWFPJuOeS4R2AusyQzYDgw,
OPERATIONAL,"Jl. Raya Telaga Sarangan No.109, Sarangan I, Sarangan, Magetan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.6745743, 'lng': 111.2219606}, 'viewport': {'northeast': {'lat': -7.673208970107276, 'lng': 111.2233190798927}, 'southwest': {'lat': -7.67590862989272, 'lng': 111.2206194201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Al Barokah Syariah Family Mitra RedDoorz near Sarangan Lake,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107440524321867222642"">Fikri Ramdhani</a>'], 'photo_reference': 'AUGGfZkgSBaCYMhSiL430lvztFx2JisYSJFvcklu8MprkAUOd8mAYSqNJI5zQuv7vE8ScWN2-9QFTxe0bzZO83PxwLWw70K71jC4vBXaToOfWjdAOXDbfym1acNTXzaCQtxcLxFhexu5X9j1p3mGf1rfvCF_JqML7td4FvA3Q8cVJktszwv-', 'width': 4000}]",ChIJJblA3J2OeS4RAaNA0cB9Svk,"{'compound_code': '86GC+5Q Sarangan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86GC+5Q'}",3.9,ChIJJblA3J2OeS4RAaNA0cB9Svk,"['lodging', 'point_of_interest', 'establishment']",66,https://www.google.com/maps/place/?q=place_id:ChIJJblA3J2OeS4RAaNA0cB9Svk,
OPERATIONAL,"Kramat, Kalisoro, Tawangmangu, Karanganyar Regency, Central Java 57792, Indonesia","{'location': {'lat': -7.6616875, 'lng': 111.1461875}, 'viewport': {'northeast': {'lat': -7.660289120107278, 'lng': 111.1474804798927}, 'southwest': {'lat': -7.662988779892722, 'lng': 111.1447808201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92533 Harjuna Guest House,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113565324588554581542"">A Google User</a>'], 'photo_reference': 'AUGGfZnY94BW58Xftz40fWAn7DkIjVSSGtX3cM4vpd-L1115jKhWYDYt_7YeUNHzgYDs3d7641XSBv66jBIsQzEnk_X7SNVEyg2Hh2TTbwP_U-fMBdWSc1D5cqQ7kEC62R2klDSZrlGZobGqoOtzq9YSRR3vOZ3yWOzP45ifHwkGr_9g9od7', 'width': 640}]",ChIJ7xPENMyLeS4R4Qk9Ale8hRM,"{'compound_code': '84QW+8F Kalisoro, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4H84QW+8F'}",4.4,ChIJ7xPENMyLeS4R4Qk9Ale8hRM,"['lodging', 'point_of_interest', 'establishment']",331,https://www.google.com/maps/place/?q=place_id:ChIJ7xPENMyLeS4R4Qk9Ale8hRM,
OPERATIONAL,"86GF+876, Jalan Raya, Sarangan I, Sarangan, Plaosan, Magetan Regency, East Java 63361, Indonesia","{'location': {'lat': -7.674201399999999, 'lng': 111.2231611}, 'viewport': {'northeast': {'lat': -7.672809170107278, 'lng': 111.2245240298927}, 'southwest': {'lat': -7.675508829892721, 'lng': 111.2218243701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel VIVI,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104686472668739883591"">sudiono -</a>'], 'photo_reference': 'AUGGfZlKHTYOkalOImrWIulSU-a6b-inYIQ83jJwmHrUB6R_x9sYLcLXv3ym1JlH0R9cZ5rzQbxr2IMEoNAzoCGMlq7TKOYqXOCm8Xio1d8Gtg-wJCniTRJkemZtrDAbpdaKE53ZZDBTlC5jo5U4ecoUIJ1PFbOzwGT9QISQbWSUBtyasRRc', 'width': 1280}]",ChIJK-c96ZyOeS4RAjNs2Tme4pc,,4.3,ChIJK-c96ZyOeS4RAjNs2Tme4pc,"['lodging', 'point_of_interest', 'establishment']",15,https://www.google.com/maps/place/?q=place_id:ChIJK-c96ZyOeS4RAjNs2Tme4pc,
OPERATIONAL,"86CC+RHX, Jl. Raya Telaga Sarangan, RT.07/RW.01, Ngluweng, Sarangan, Kec. Plaosan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.6778944, 'lng': 111.2214741}, 'viewport': {'northeast': {'lat': -7.676540470107279, 'lng': 111.2227602798927}, 'southwest': {'lat': -7.679240129892722, 'lng': 111.2200606201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 940 Telaga Mas International Hotel,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112405642978248557558"">Erlangga Kun</a>'], 'photo_reference': 'AUGGfZlF_cXGL51Zk71VNpT2DH4uc22ymHPATOOEB3FlCplefg7Cf463yU-2mD-vrz1-x28SDr6DtaY1RyQwXC3zgC6Lmz4ZriC5rLNH6d23UmRLciick95aHkAllUk3xdiPwpzyVD1T_Ms8o8P7N7Zs0k82el-vF4Wbte05UHjpyv5aNo8K', 'width': 3264}]",ChIJNaACDpyOeS4RJfC270xKtQM,,4.1,ChIJNaACDpyOeS4RJfC270xKtQM,"['lodging', 'point_of_interest', 'establishment']",573,https://www.google.com/maps/place/?q=place_id:ChIJNaACDpyOeS4RJfC270xKtQM,
OPERATIONAL,"RT 4/RW 5 Jl. Raya Sarangan, Plaosan, Kec. Plaosan, Magetan, Magetan Regency, East Java 63361, Indonesia","{'location': {'lat': -7.675158, 'lng': 111.232218}, 'viewport': {'northeast': {'lat': -7.673842270107277, 'lng': 111.2335898798927}, 'southwest': {'lat': -7.676541929892721, 'lng': 111.2308902201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3020 Penginapan Citra Rasa,,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114429977863351207728"">A Google User</a>'], 'photo_reference': 'AUGGfZnF9ZcOMB2ZFs4-jmv1NFL7JxSoWVCoPI1sPCE8ZtoTarEjlMrn1js35ZfMJcRhQAsriTavvFmMTrtFSroiWHTSY0vKjrXduwNskReU9yNNnbEeyTzuzljXbfZGXmKDXUSopViqrWEHIAEggJiToEzUWyY2fStv58gmfyBvB6S6bFGV', 'width': 640}]",ChIJfbNcwG6OeS4RgsxS7roEdc0,"{'compound_code': '86FJ+WV Plaosan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86FJ+WV'}",3.4,ChIJfbNcwG6OeS4RgsxS7roEdc0,"['lodging', 'point_of_interest', 'establishment']",56,https://www.google.com/maps/place/?q=place_id:ChIJfbNcwG6OeS4RgsxS7roEdc0,
OPERATIONAL,"Jl. Raya Sarangan, Cemorosewu No.Km. 5, Kali Jumok, Plaosan, Magetan Regency, East Java 63361, Indonesia","{'location': {'lat': -7.664657000000001, 'lng': 111.21713}, 'viewport': {'northeast': {'lat': -7.663275770107279, 'lng': 111.2184545798927}, 'southwest': {'lat': -7.665975429892723, 'lng': 111.2157549201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lawu Forest Camp,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100401202243359298293"">Suradi Pak Dhe</a>'], 'photo_reference': 'AUGGfZnqp5O0w_xb6whoftiKM6GlY_o0bFuwHaEQ7qcqeLf9Hk3CkTCRV3nIPRu2KWrqGkqfbTylWVRYG_PKhFOgUzGqVcDcmIcbGzWy7mlDx7XT9AU8poH8Z1sO-2NZLxMS7N7tQAoj2TrUerALSDfpdquHkcYHvcWQZcATlIpE-XCaWKXy', 'width': 1920}]",ChIJ0dLYwCOMeS4RsmuYA7Q2qtQ,"{'compound_code': '86P8+4V Plaosan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86P8+4V'}",4.4,ChIJ0dLYwCOMeS4RsmuYA7Q2qtQ,"['lodging', 'point_of_interest', 'establishment']",19,https://www.google.com/maps/place/?q=place_id:ChIJ0dLYwCOMeS4RsmuYA7Q2qtQ,
OPERATIONAL,"84RR+FX7, Jl. Pancot Lor, Jetis, Kalisoro, Kec. Tawangmangu, Kabupaten Karanganyar, Jawa Tengah 57792, Indonesia","{'location': {'lat': -7.6588301, 'lng': 111.1424162}, 'viewport': {'northeast': {'lat': -7.657462270107279, 'lng': 111.1437054298927}, 'southwest': {'lat': -7.660161929892722, 'lng': 111.1410057701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Kusuma Tawangmangu,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103658313297140982992"">Aris Purwanto</a>'], 'photo_reference': 'AUGGfZlNKkCgi6Pj26o0nRgiKnxrEaYqr550g2SF4eh6fQOxwnRHhKG0zk3mqXbTh3vfIgXQ8F8H3oGtXx1vDYGpw_awZTHN_TYP8Tmvgap1uiruJ7mZkJ7kZKFHhn3T6YYk1hfeM4SwQSCA7cp5NhU-cZj6yizC88DtyLTfzMPfGPLTKri3', 'width': 4000}]",ChIJiZ9bexCLeS4RpkireBUfHVg,,5.0,ChIJiZ9bexCLeS4RpkireBUfHVg,"['point_of_interest', 'establishment']",4,https://www.google.com/maps/place/?q=place_id:ChIJiZ9bexCLeS4RpkireBUfHVg,
OPERATIONAL,"Jl. Raya Telaga Sarangan No.171, Telaga Pasir, Sarangan, Kec. Plaosan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.6752208, 'lng': 111.221982}, 'viewport': {'northeast': {'lat': -7.673866870107279, 'lng': 111.2233383798927}, 'southwest': {'lat': -7.676566529892723, 'lng': 111.2206387201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel NUSA INDAH,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109785824078202976521"">Reza Hardiyansyah</a>'], 'photo_reference': 'AUGGfZlpJM2Wtd6vBrdMF8C4yR4QCOVKMO_4TfI6cmfUTYOUbMP1kZ-8nbxI82UAsgrsvS2guNX2pxOkUtYc3k_Sp2kN5k6pFelH4ScVHmuGPx0U-1KRj9dpuovjQqlLQpfIgY9Y3p55AHBYFcAjU6xjv8HFohgi-yJNHtaXca5xAIIG5H3g', 'width': 4096}]",ChIJj2lAh5yOeS4RMOm0D3Njy08,"{'compound_code': '86FC+VR Sarangan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86FC+VR'}",3.9,ChIJj2lAh5yOeS4RMOm0D3Njy08,"['lodging', 'point_of_interest', 'establishment']",85,https://www.google.com/maps/place/?q=place_id:ChIJj2lAh5yOeS4RMOm0D3Njy08,
OPERATIONAL,"Jl. Raya Sarangan No.152a, Sarangan I, Sarangan, Kec. Plaosan, Kabupaten Magetan, Jawa Timur 63361, Indonesia","{'location': {'lat': -7.672332, 'lng': 111.2195505}, 'viewport': {'northeast': {'lat': -7.671047620107277, 'lng': 111.2208995798927}, 'southwest': {'lat': -7.673747279892721, 'lng': 111.2181999201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,nirmala hotel,{'open_now': True},"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100524371717856637229"">A Google User</a>'], 'photo_reference': 'AUGGfZkMMx_pcIAMEsnILnwfKqNK-SIwiWD0UShANvXDSPmouPWJzituBiosi43qV2R8KLW2zXHmNPYKX7Cc0IhKcDX7Sh6HmP4dCDJWKgDU9qSaHQBaOO_uVILfMjtjQj3jofsL6lOxruumFXlz6QSvHMEYkJT71hARXwAJzTpG0WMZ1bsw', 'width': 1000}]",ChIJqZFr252OeS4RpAbwMloHx5o,"{'compound_code': '86H9+3R Sarangan, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H86H9+3R'}",4.3,ChIJqZFr252OeS4RpAbwMloHx5o,"['lodging', 'point_of_interest', 'establishment']",72,https://www.google.com/maps/place/?q=place_id:ChIJqZFr252OeS4RpAbwMloHx5o,
OPERATIONAL,"Askara Bumi Coffee and Culture, Bulukerto, Wonogiri, Jawa Tengah, Indonesia Askara Bumi Coffee and Culture 00, Bulukerto, Wonogiri Regency, Central Java 57697, Indonesia","{'location': {'lat': -7.7549587, 'lng': 111.2046263}, 'viewport': {'northeast': {'lat': -7.753687420107279, 'lng': 111.2060226798927}, 'southwest': {'lat': -7.756387079892723, 'lng': 111.2033230201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO Homes 91095 Desa Wisata Conto,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107483521756537718713"">A Google User</a>'], 'photo_reference': 'AUGGfZmT-MKuY77qX_bwrbVdTfPBw9E0nypUf_8YdKIzJge_ZbflYaIVBs5F5Hf4UqX4qJN-1VUq811IngvnDQs9rNGdmOtkcWuHrWs_EMg1cwP8tley5TZBhTMTadtRFMX47jInC0xnj_sxrvEkKcoxO_eH5rPT38arJ3-OsSpF8L1priOt', 'width': 640}]",ChIJQWvA43OFeS4ReibHczMBcg0,"{'compound_code': '66W3+2V Conto, Wonogiri Regency, Central Java, Indonesia', 'global_code': '6P4H66W3+2V'}",2.3,ChIJQWvA43OFeS4ReibHczMBcg0,"['lodging', 'point_of_interest', 'establishment']",6,https://www.google.com/maps/place/?q=place_id:ChIJQWvA43OFeS4ReibHczMBcg0,
OPERATIONAL,"Jl. Ir. H Juanda No.19, Tonatan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413, Indonesia","{'location': {'lat': -7.870673000000001, 'lng': 111.483966}, 'viewport': {'northeast': {'lat': -7.869306170107278, 'lng': 111.4853163298927}, 'southwest': {'lat': -7.872005829892722, 'lng': 111.4826166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel By Santika Ponorogo,{'open_now': True},"[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107572738361316137364"">AMARIS HOTEL BY SANTIKA</a>'], 'photo_reference': 'AUGGfZmuUoTcRNK4D9xG_m-PiMWnBGD2UeFCLilQpOGLCIxB0au3X6OhSkqMB1S3N-etZZztDyCDe08vA_xvS-sb5AqFe1dVaT-Q6mrwvNYn_wnV_PykyMirQpTHsYDzTSn_21tXQvZpkjXGVFUF3DYbW4dQkyQ80UGkJuRTXXDQxAhzrW2G', 'width': 640}]",ChIJwQtTcy-geS4RNxRjtAiqIzQ,"{'compound_code': '4FHM+PH Tonatan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHM+PH'}",4.3,ChIJwQtTcy-geS4RNxRjtAiqIzQ,"['lodging', 'point_of_interest', 'establishment']",2472,https://www.google.com/maps/place/?q=place_id:ChIJwQtTcy-geS4RNxRjtAiqIzQ,
