business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level,permanently_closed
OPERATIONAL,"Jalan Nasional III Yogyakarta - Purworejo KM 41.5, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8861965, 'lng': 110.0655802}, 'viewport': {'northeast': {'lat': -7.884885370107277, 'lng': 110.0668625298927}, 'southwest': {'lat': -7.887585029892721, 'lng': 110.0641628701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MORAZEN Yogyakarta,"[{'height': 4480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106589095644981967911"">A Google User</a>'], 'photo_reference': 'AUGGfZkyflAu8hCwNp4x4ZvBwIhfx_lch83uyqWghAGNO3CBdVQJBnNeL1ccxwPwrBs_vME3sBbDnp8KrjzqXOLIOaQtnDH6Ir3Bp49JXtQajMhYO2w0jn_mSqDmMIWve_xPMiOU2Ou6TwXM_cmPFk50NvHtW_e-i2HTQfHBQ3eM4qSUedVE', 'width': 6720}]",ChIJ9w6DERjlei4RuZvghe1hWu8,"{'compound_code': '4378+G6 Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4378+G6'}",4.8,ChIJ9w6DERjlei4RuZvghe1hWu8,"['lodging', 'point_of_interest', 'establishment']",1242,,https://www.google.com/maps/place/?q=place_id:ChIJ9w6DERjlei4RuZvghe1hWu8,,
OPERATIONAL,"Jl. Wates - Purworejo No.KM 10 95, Seling, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8868192, 'lng': 110.0727265}, 'viewport': {'northeast': {'lat': -7.885393320107277, 'lng': 110.0740782798927}, 'southwest': {'lat': -7.888092979892721, 'lng': 110.0713786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Yogyakarta International Airport Kulon Progo,"[{'height': 2299, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111872789123157747082"">sigitnur wahyudi</a>'], 'photo_reference': 'AUGGfZn697LFg1Jj8ESZL-EZDKaZF4dKTugv55d0tGneOpuXSReniuwo5nSo0kNng4B5TrDHk6vnwGJmEwTA1ETC0znFcUPqVihGpENGLH8DrSpZ76zSeD4Ywt6OLiT2NE1vFoX0e1JyB57sI0f6ne-DnEeT6qS2zIZ0t-DO7T7qmE5KPA5u', 'width': 1868}]",ChIJdQCFaE_lei4RrmpLTWbw0oY,"{'compound_code': '437F+73 Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G437F+73'}",4.8,ChIJdQCFaE_lei4RrmpLTWbw0oY,"['lodging', 'point_of_interest', 'establishment']",871,,https://www.google.com/maps/place/?q=place_id:ChIJdQCFaE_lei4RrmpLTWbw0oY,,
OPERATIONAL,"Jl. Wates - Purworejo No.KM 10 95, Seling, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8868192, 'lng': 110.0727265}, 'viewport': {'northeast': {'lat': -7.885393320107277, 'lng': 110.0740782798927}, 'southwest': {'lat': -7.888092979892721, 'lng': 110.0713786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Novotel Yogyakarta Airport Kulon Progo,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118090492052316008029"">Bryan Martin</a>'], 'photo_reference': 'AUGGfZm66kp7Jm2tKBZLUfu1Jvx6fsSw49hUQtq0_3q_Qr_u3XxbHm4wUXIHLHAIdtTDDl1oJdeotUrAXxHYruDXvNvLEMnoNSf7N-XV_OmmI87inN_-6IVoD7XC2bREZgJRDRnCCpioq1hNKwS6Z0_8Ntga1waEyHuJRgPd93FS0LFqcLlJ', 'width': 4080}]",ChIJRQyaGcDlei4RwkQUJNRGPH0,"{'compound_code': '437F+73 Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G437F+73'}",4.8,ChIJRQyaGcDlei4RwkQUJNRGPH0,"['lodging', 'point_of_interest', 'establishment']",384,,https://www.google.com/maps/place/?q=place_id:ChIJRQyaGcDlei4RwkQUJNRGPH0,,
OPERATIONAL,"Mezzanine Level Domestic Arrival Terminal, Yogyakarta International Airport, Jl. Wates - Purworejo No.KM. 42, Logede, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8983132, 'lng': 110.0598926}, 'viewport': {'northeast': {'lat': -7.896873470107278, 'lng': 110.0612767798927}, 'southwest': {'lat': -7.899573129892722, 'lng': 110.0585771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cordia Hotel Yogyakarta International Airport - Hotel Airport,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115315826208630633112"">A Google User</a>'], 'photo_reference': 'AUGGfZmbreTAp1ql6le0gvjt65Rh3ToCq3RmMK7PaR6f6_WYFR7290zlTavOXIll1Nxtz30gJPn76LlwHlRn6YqFgJj02B_3svgVg0JVtm2ko5b2n0nNdUTY3nftWn2gnc8DtqYGQxKYWICVE7GYKfY7r7hBTqie0qoREl740ZVBouTLRnAf', 'width': 3264}]",ChIJT0CIKQ_jei4RaxUGushtI3o,"{'compound_code': '4325+MX Glagah, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4325+MX'}",4.6,ChIJT0CIKQ_jei4RaxUGushtI3o,"['airport', 'lodging', 'point_of_interest', 'establishment']",1228,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJT0CIKQ_jei4RaxUGushtI3o,,
OPERATIONAL,"Weton, Kebonrejo, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8870638, 'lng': 110.0698989}, 'viewport': {'northeast': {'lat': -7.885450070107277, 'lng': 110.0712586798927}, 'southwest': {'lat': -7.888149729892721, 'lng': 110.0685590201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belhotel Airport Yogyakarta,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113475384017698094774"">A Google User</a>'], 'photo_reference': 'AUGGfZk3s-Smf8VKAcCRf0O8_e00Q_Qp-ANvWDYM4waeNbo8WYV64Ba8v3c-s0PM99VkRG5bY7H26vFuLsBBuV2kwc4dh-D5mxrdveQbFxQz5quoL8DMSvoKFQCnPhzJ20NdgkInKTGdQY4AAqcXZPcCWnfqZxwnJKentDSeDsJ7krj0cJ5s', 'width': 783}]",ChIJVX5VGHzlei4RPtZCeavwR94,"{'compound_code': '4379+5X Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4379+5X'}",4.8,ChIJVX5VGHzlei4RPtZCeavwR94,"['lodging', 'point_of_interest', 'establishment']",190,,https://www.google.com/maps/place/?q=place_id:ChIJVX5VGHzlei4RPtZCeavwR94,,
OPERATIONAL,"Serut, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta 55652, Indonesia","{'location': {'lat': -7.8556024, 'lng': 110.1633594}, 'viewport': {'northeast': {'lat': -7.854346970107277, 'lng': 110.1645987298927}, 'southwest': {'lat': -7.857046629892722, 'lng': 110.1618990701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,UNY Hotel Wates,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115914360032430033327"">A Google User</a>'], 'photo_reference': 'AUGGfZmgTvrM4_sx41ndnWsXi0OmnNs4V_p538dyR5R-7O-O7cMpQCRLzbopoaVzDqK67HYkAcBfGy1OPa54eHjBqPqEkqk6loYC85N_olvqXbbMdNw3gERBKWIn9zIbemoS-opE-CpL6K1gl_RpUlI2UQN4qA42sujH5AXxT3o_B6zea9b4', 'width': 1063}]",ChIJibAMQ1b7ei4RScej5jvF1SE,"{'compound_code': '45V7+Q8 Pengasih, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45V7+Q8'}",4.6,ChIJibAMQ1b7ei4RScej5jvF1SE,"['lodging', 'point_of_interest', 'establishment']",81,,https://www.google.com/maps/place/?q=place_id:ChIJibAMQ1b7ei4RScej5jvF1SE,,
OPERATIONAL,"Cluster Pandawa B1, Dusun IV, Gotakan, Kec. Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55655, Indonesia","{'location': {'lat': -7.894199400000001, 'lng': 110.1625974}, 'viewport': {'northeast': {'lat': -7.892862920107278, 'lng': 110.1639458798927}, 'southwest': {'lat': -7.895562579892721, 'lng': 110.1612462201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Tentrem Wates,"[{'height': 859, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110868359546640119239"">A Google User</a>'], 'photo_reference': 'AUGGfZkP9i6uDLDbAMAnLwHCZhwFPgS5sKJ-w2B9ULVMjmS662Ydn7KFWIAi5UlpOmS5smV1Njg3fYCyVYnjBPITzkdGOizCwYbTiqA6CHV2XH_pmjWqPrDFKG5Sb82Y506a9frieBbLmLSw2ON7vS4EvWmfA07swyjsnpyxdLH_JNyFPVCe', 'width': 1170}]",ChIJh5peNn39ei4Rv36v8d2TjLk,"{'compound_code': '4547+82 Gotakan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4547+82'}",5.0,ChIJh5peNn39ei4Rv36v8d2TjLk,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJh5peNn39ei4Rv36v8d2TjLk,,
OPERATIONAL,"Jl. Lkr. Ps., Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.862935999999999, 'lng': 110.1580727}, 'viewport': {'northeast': {'lat': -7.861583170107278, 'lng': 110.1594946798927}, 'southwest': {'lat': -7.864282829892722, 'lng': 110.1567950201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Kusuma Hotel,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114825576799479962302"">mohammad bagus sasmita</a>'], 'photo_reference': 'AUGGfZnYCHvYBkP-3vC_N9ZW2aYZpBS_Iepz71QDJFVirrrxkVUUqWrB-DnfliRMXd3VS3FDYRVDBWDeyJRpCvi_IBkz6czJtRlB9z58jiH6_KvCKVe6TimMJytBYXjxe2iiTIx-VnokCdwTk7PtvR2fWrtj8cmpMTGy1B3YeYDEc_68y7lp', 'width': 3840}]",ChIJBwuY_zv7ei4Rw_xpexe4AG8,"{'compound_code': '45P5+R6 Wates, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45P5+R6'}",4.2,ChIJBwuY_zv7ei4Rw_xpexe4AG8,"['lodging', 'point_of_interest', 'establishment']",818,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJBwuY_zv7ei4Rw_xpexe4AG8,,
OPERATIONAL,"Area Kebun, Sindutan, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.882581200000001, 'lng': 110.0463661}, 'viewport': {'northeast': {'lat': -7.881289070107277, 'lng': 110.0476828298927}, 'southwest': {'lat': -7.883988729892721, 'lng': 110.0449831701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Omah Soemantri,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113742785368438539345"">David Thamrin</a>'], 'photo_reference': 'AUGGfZk-7Gj46Q7grMFsIwTl5grPN6H8drRmb7pWxldgKsuUI27UEDRoD0Yv8VYqVLMRhDJJxJaOAwi_jnAOanVGGK6CMLai64Bv2Tghf14wJ-eR6uHypdS_zVNziacpnw-F3xS7etEoGxLKh8yNDS6gBz5r6-h5RPeJxqdyYZsEYLCLUiC9', 'width': 1920}]",ChIJ_4yZqfblei4RDsVbMebPH2U,"{'compound_code': '428W+XG Sindutan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G428W+XG'}",4.8,ChIJ_4yZqfblei4RDsVbMebPH2U,"['lodging', 'point_of_interest', 'establishment']",77,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ_4yZqfblei4RDsVbMebPH2U,,
OPERATIONAL,"Komp. Ruko Gawok, Jl. KH Ahmad Dahlan No.01, Area Sawah, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.865055, 'lng': 110.1509639}, 'viewport': {'northeast': {'lat': -7.863720370107279, 'lng': 110.1523345298927}, 'southwest': {'lat': -7.866420029892723, 'lng': 110.1496348701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,King's Hotel,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114761180995979945069"">ongrosyadi</a>'], 'photo_reference': 'AUGGfZklDmt6Mnzeay5mBVuQ4sLntIc-Mcoa_Dw2gnF0LkqoeqrtS725PNbuFDdTWDl-BTA3d6CuSXByRPt66lWAXdg0EHoHsMllPkFJ689sukq7MpeKXJgrfuBmwxSsxcd2oKz5PNO-55cYtlt92U70T_QAZWlvlNhsh2xUlKuKY_Paecfs', 'width': 4000}]",ChIJESiS3Xvkei4R6XIUDCOi47k,"{'compound_code': '45M2+X9 Wates, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45M2+X9'}",3.5,ChIJESiS3Xvkei4R6XIUDCOi47k,"['lodging', 'point_of_interest', 'establishment']",697,,https://www.google.com/maps/place/?q=place_id:ChIJESiS3Xvkei4R6XIUDCOi47k,,
OPERATIONAL,"Depan Bandara YIA, Jl. Purworejo - Jogja No.KM 41, Area Kebun, Kebonrejo, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.886357100000001, 'lng': 110.0672842}, 'viewport': {'northeast': {'lat': -7.884987720107278, 'lng': 110.0686349798927}, 'southwest': {'lat': -7.887687379892721, 'lng': 110.0659353201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,keTemon - Hotel & Resto Depan Yogyakarta International Airport,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117670083561225930946"">A Google User</a>'], 'photo_reference': 'AUGGfZld9YLZ2_S-Zv6mhwJkWShW2A4rPZanKDRte62110BWE15tNQ8YQ0shqn-MPpenmTkLeOoJKO2Tf_poziJqbebvmAxafX-3CpD5a9SjrhEARmoe5IwXUgIgbOZYtMAw0zhgJ7L3aXNx-PNHVd6U8BI3UahxtILSFHEhY3tYKLcqy2cn', 'width': 4080}]",ChIJF7Rd8gLlei4RCiSTjYxHseQ,"{'compound_code': '4378+FW Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4378+FW'}",4.5,ChIJF7Rd8gLlei4RCiSTjYxHseQ,"['lodging', 'point_of_interest', 'establishment']",27,,https://www.google.com/maps/place/?q=place_id:ChIJF7Rd8gLlei4RCiSTjYxHseQ,,
OPERATIONAL,"nglengkong, RT.13/RW.04, Grigak, Giripurwo, Kec. Girimulyo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55674, Indonesia","{'location': {'lat': -7.7692057, 'lng': 110.1899254}, 'viewport': {'northeast': {'lat': -7.767883170107278, 'lng': 110.1912125798927}, 'southwest': {'lat': -7.770582829892722, 'lng': 110.1885129201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Svarna Padi eat&stay,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115779876294461956392"">A Google User</a>'], 'photo_reference': 'AUGGfZkhUPfDzD12noi9CWtuwNWXz6WjvyrSzk593Sx7VK_4WMiZKYYJ3oBGTNSwnd3o8lwjhEBbf3Er8WQHDFAQPsoaNEbhm69-SrrK9QElCu5vmhHTbrZLz6o92dNWb1bjq1bTEv3BCnsPkOwWt2eS1XSBB0lbLQPoG14Tn5wJtmLsnLNf', 'width': 3024}]",ChIJ3Td8JgDxei4RZuOtFyetgBo,"{'compound_code': '65JQ+8X Giripurwo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G65JQ+8X'}",4.9,ChIJ3Td8JgDxei4RZuOtFyetgBo,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",20,,https://www.google.com/maps/place/?q=place_id:ChIJ3Td8JgDxei4RZuOtFyetgBo,,
OPERATIONAL,"Sangkretan, RT.029/RW.14, Sangkretan, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.904646400000001, 'lng': 110.0787984}, 'viewport': {'northeast': {'lat': -7.903251670107278, 'lng': 110.0801791798927}, 'southwest': {'lat': -7.905951329892722, 'lng': 110.0774795201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lumintu Guest House,"[{'height': 672, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115494552051895370386"">A Google User</a>'], 'photo_reference': 'AUGGfZnGj_KRqNOPnzAVsJa4Cu8CZAYUrqNUhsi_HQnIHC3HPkfLknKsfdlSEu3QpEpfRx1S8Haix8r9TB0X7cw179eAOKlao_B6FMWXU-0k58Nf_LrKnigFBwqw4bAtcqdmk4GvmblmssUUVeriY6IBJyXPyMoOmPVUn6o0QlhsryhUvzYm', 'width': 1200}]",ChIJK10iiajjei4RvTIhdnjYJns,"{'compound_code': '33WH+4G Glagah, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G33WH+4G'}",4.7,ChIJK10iiajjei4RvTIhdnjYJns,"['lodging', 'point_of_interest', 'establishment']",215,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJK10iiajjei4RvTIhdnjYJns,,
OPERATIONAL,"Jl. KH Ahmad Dahlan, Jl. Wates - Purworejo KM.2 Sumberejo Triharjo Wates, Umbar, Triharjo, Gondokusuman, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.875043100000001, 'lng': 110.1359083}, 'viewport': {'northeast': {'lat': -7.87366557010728, 'lng': 110.1372323298927}, 'southwest': {'lat': -7.876365229892723, 'lng': 110.1345326701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Terminal Wates Kulon Progo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104656942760200987017"">kus wanto</a>'], 'photo_reference': 'AUGGfZnf1cHnLJoURzK2r7EQSsXKu771DCvrE6Bkg2uI_FJO_o1fPIY_y_cuyDUNrBkWDmdMlGbgz4su0dYlKPZptuQ4iDU7_rO3EnU9n_PhUZ3z_MhlRAWJS0PeuAgmBGXPchyOtonDCyQD41FtI_xTaQLR0zu9C2-Z4DwbBopB1o6XiF_k', 'width': 4160}]",ChIJF-9n6Sblei4RIoyHEFl7zPU,"{'compound_code': '44FP+X9 Triharjo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G44FP+X9'}",3.8,ChIJF-9n6Sblei4RIoyHEFl7zPU,"['lodging', 'point_of_interest', 'establishment']",95,,https://www.google.com/maps/place/?q=place_id:ChIJF-9n6Sblei4RIoyHEFl7zPU,,
OPERATIONAL,"Sabrang, Giripurwo, Girimulyo, Kulon Progo Regency, Special Region of Yogyakarta 55674, Indonesia","{'location': {'lat': -7.773607999999999, 'lng': 110.1796793}, 'viewport': {'northeast': {'lat': -7.772247870107277, 'lng': 110.1811173298927}, 'southwest': {'lat': -7.774947529892721, 'lng': 110.1784176701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Pancoeran,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107350538182485044833"">Feren Venessa</a>'], 'photo_reference': 'AUGGfZk9B3gqIScdY23GjvcBy6XE38fYD9bUJXHzcD-_uSyrlA2H0QYUE4dngXfUFknq0Ka9q7Fsuej4Q9ZJESqwApbziIhMc6ufJ3B9CfpXtH4eixa4SS55hljBIDdai5lttsaz3ZI7pKPxwM3uWr1GWPVseGqtAMitFCmqgJTrOpllkicx', 'width': 3000}]",ChIJiU5buZzxei4R-nUKpBhvomI,"{'compound_code': '65GH+HV Giripurwo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G65GH+HV'}",4.7,ChIJiU5buZzxei4R-nUKpBhvomI,"['lodging', 'point_of_interest', 'establishment']",468,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJiU5buZzxei4R-nUKpBhvomI,,
OPERATIONAL,"Jl. Terbahsari 2, Terbah, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55611, Indonesia","{'location': {'lat': -7.8555771, 'lng': 110.160514}, 'viewport': {'northeast': {'lat': -7.854223520107279, 'lng': 110.1618982798927}, 'southwest': {'lat': -7.856923179892723, 'lng': 110.1591986201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Syariah Kulonprogo,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109961962960290444485"">A Google User</a>'], 'photo_reference': 'AUGGfZnARTT27PRCqHsXn_dAUz_d7MEjom0KqQpOT7Jz8La1kRfNHYpTh_gB1tZf11llHaHPfF1C5LoI7QBXH3FjTumwHyBy8T5E-Ca6C1aHFp8IgnFogQ31QyFY5EYRaIdJxtTnrxxBPjAa_qENnLLI79wSjjyU1atM3RQ2bPmydtJbEK4b', 'width': 4000}]",ChIJVUjWH6b7ei4R-JqDJXaGWD4,"{'compound_code': '45V6+Q6 Wates, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45V6+Q6'}",4.9,ChIJVUjWH6b7ei4R-JqDJXaGWD4,"['lodging', 'point_of_interest', 'establishment']",167,,https://www.google.com/maps/place/?q=place_id:ChIJVUjWH6b7ei4R-JqDJXaGWD4,,
OPERATIONAL,"Near NYIA Kulonprogo, Temonkulon, Temon, Kulon Progo Daerah Istimewa Yogyakarta, Indonesia, Yogyakarta, Yogyakarta, Central Java 55654, Indonesia","{'location': {'lat': -7.8877883, 'lng': 110.073405}, 'viewport': {'northeast': {'lat': -7.886439270107277, 'lng': 110.0747594798927}, 'southwest': {'lat': -7.889138929892721, 'lng': 110.0720598201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Super OYO 92363 KP Inn,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106560816182945612896"">A Google User</a>'], 'photo_reference': 'AUGGfZmc4c3uBAIldKwdExzdjeDReYqA0JjVAUtCei_-CzC3XDud859az4CfTM2A-dl3duyXCZdAPQ6-AykXPkyDlSiQfQra2KeM4LGGSjdlcscdkF2IRqE8_omyI3jczYeBc3Zqd3MTE_e1GQGD1r0BA3ARCGatbQ1F1DEeCW2n_oWOwLml', 'width': 640}]",ChIJmwjmeRzlei4RcGbJ5mffZUQ,"{'compound_code': '436F+V9 Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G436F+V9'}",4.0,ChIJmwjmeRzlei4RcGbJ5mffZUQ,"['lodging', 'point_of_interest', 'establishment']",66,,https://www.google.com/maps/place/?q=place_id:ChIJmwjmeRzlei4RcGbJ5mffZUQ,,
OPERATIONAL,"437H+8J7, RW.1, Kaliwangan, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8866985, 'lng': 110.0790385}, 'viewport': {'northeast': {'lat': -7.885489270107278, 'lng': 110.0803845798927}, 'southwest': {'lat': -7.888188929892721, 'lng': 110.0776849201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Andono RedPartner near YIA,,ChIJAd0DgE_lei4RndPko6UXyU0,,3.8,ChIJAd0DgE_lei4RndPko6UXyU0,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJAd0DgE_lei4RndPko6UXyU0,,
OPERATIONAL,"Kadilangu Kidul, Temon Kulon, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8870243, 'lng': 110.076931}, 'viewport': {'northeast': {'lat': -7.885607720107278, 'lng': 110.0782347298927}, 'southwest': {'lat': -7.888307379892722, 'lng': 110.0755350701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NEW CITRA Hotel,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117268382794467933345"">hasim ikhwanudin</a>'], 'photo_reference': 'AUGGfZkWvOZmCwkaTlkUoidNSP7lZkbNjxj5bURUq-yZ84tul5WFF1d_VeyNY36TZ3cSnqZzNG1-6Lu9PaWnMdVOK7UiaplQtnGcWepFXzXfoBzwlWY4lc76DMRPwwbqPjRAD9daoNIQWSyxN-81AzZvrB8SqeYb2ADW13iUZd7avxz3d4ZA', 'width': 3468}]",ChIJ-zADKhXlei4R83f7Q4JdlM4,"{'compound_code': '437G+5Q Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G437G+5Q'}",4.3,ChIJ-zADKhXlei4R83f7Q4JdlM4,"['lodging', 'point_of_interest', 'establishment']",132,,https://www.google.com/maps/place/?q=place_id:ChIJ-zADKhXlei4R83f7Q4JdlM4,,
