name,reviews,main_category,categories,rating,address,link,coordinates
ROYAL EXCLUSIVE MARES 3,65,Guest house,"[""Guest house""]",4.2,"88, Jl. Margonda No.608, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/ROYAL+EXCLUSIVE+MARES+3/data=!4m10!3m9!1s0x2e69ebfa33807e5b:0x3487b11ed58e0ae1!5m2!4m1!1i2!8m2!3d-6.3869805!4d106.8268826!16s%2Fg%2F11f50pp3z_!19sChIJW36AM_rraS4R4QqO1R6xhzQ?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3869805, ""longitude"": 106.82688259999999}"
RedDoorz @ Tanah Baru Depok,46,Guest house,"[""Guest house""]",4.1,"Jl. Kyaidehir No.13, RT.05/RW.11, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat 16426",https://www.google.com/maps/place/RedDoorz+@+Tanah+Baru+Depok/data=!4m10!3m9!1s0x2e69eeb6e7bf67cb:0x11ab68d794b8bfdd!5m2!4m1!1i2!8m2!3d-6.374717!4d106.798556!16s%2Fg%2F11f4ws_534!19sChIJy2e_57buaS4R3b-4lNdoqxE?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3747169999999995, ""longitude"": 106.79855599999999}"
SARTIKA APARTEMEN HARIAN DEPOK,21,Hotel,"[""Hotel""]",3.8,"Margonda Residence, APARTEMEN, Jl. Margonda, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16415",https://www.google.com/maps/place/SARTIKA+APARTEMEN+HARIAN+DEPOK/data=!4m10!3m9!1s0x2e69edfc0a54c539:0xe9646d5c431d7944!5m2!4m1!1i2!8m2!3d-6.3642699!4d106.8340468!16s%2Fg%2F11c2y3nwb7!19sChIJOcVUCvztaS4RRHkdQ1xtZOk?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3642699, ""longitude"": 106.8340468}"
Kost Maura,20,Hotel,"[""Hotel""]",5.0,"JRRM+2VG, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Kost+Maura/data=!4m10!3m9!1s0x2e69edab732cb159:0xb786464a5f79f2fd!5m2!4m1!1i2!8m2!3d-6.3598664!4d106.8347169!16s%2Fg%2F11ft_5x1w3!19sChIJWbEsc6vtaS4R_fJ5X0pGhrc?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3598664, ""longitude"": 106.83471689999999}"
koolkost,20,Rumah wisata,"[""Rumah wisata""]",3.3,"Jl. Karet No.15B, RT.1/RW.01, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16421",https://www.google.com/maps/place/koolkost/data=!4m10!3m9!1s0x2e69ed31206dd077:0xf25397af4e292449!5m2!4m1!1i2!8m2!3d-6.3713591!4d106.8350609!16s%2Fg%2F11p6_25vfw!19sChIJd9BtIDHtaS4RSSQpTq-XU_I?authuser=0&hl=id&rclk=1,"{""latitude"": -6.371359099999999, ""longitude"": 106.8350609}"
Cozy Rooms at DnA apartemen Margonda residence,17,Gedung Apartemen,"[""Gedung Apartemen"", ""Hotel""]",4.5,"Jl. Margonda, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16421",https://www.google.com/maps/place/Cozy+Rooms+at+DnA+apartemen+Margonda+residence/data=!4m10!3m9!1s0x2e69ec169c8ca9c1:0x56d7f0cbc04c0bbc!5m2!4m1!1i2!8m2!3d-6.3634304!4d106.835121!16s%2Fg%2F11fzd0v5kn!19sChIJwamMnBbsaS4RvAtMwMvw11Y?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3634303999999995, ""longitude"": 106.835121}"
Kabin Kapsule UI Depok - Male Only,12,Hotel,"[""Hotel""]",4.9,"Gg. Realita No.37, RT.5/RW.1, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 10550",https://www.google.com/maps/place/Kabin+Kapsule+UI+Depok+-+Male+Only/data=!4m10!3m9!1s0x2e69ed5f630ba193:0x663b3773cfe83300!5m2!4m1!1i2!8m2!3d-6.3522667!4d106.8329728!16s%2Fg%2F11jk7m7p9k!19sChIJk6ELY1_taS4RADPoz3M3O2Y?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3522666999999995, ""longitude"": 106.8329728}"
Mareslim,11,Hotel,"[""Hotel""]",4.2,"Jl. Margonda No.Kav 88, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16431",https://www.google.com/maps/place/Mareslim/data=!4m10!3m9!1s0x2e69ebfa3655d03d:0x3257123528d1c7ab!5m2!4m1!1i2!8m2!3d-6.387138!4d106.82722!16s%2Fg%2F11fry754pg!19sChIJPdBVNvrraS4Rq8fRKDUSVzI?authuser=0&hl=id&rclk=1,"{""latitude"": -6.387137999999999, ""longitude"": 106.82722}"
Regato Suites,7,Hotel,"[""Hotel""]",4.0,"Jl. Moh. Kahfi 1 No.51 8, RT.8/RW.6, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",https://www.google.com/maps/place/Regato+Suites/data=!4m10!3m9!1s0x2e69ef1b5a4a552b:0xd8b1a0c9d2608b2f!5m2!4m1!1i2!8m2!3d-6.314121!4d106.8125098!16s%2Fg%2F11vpfw5yg7!19sChIJK1VKWhvvaS4RL4tg0smgsdg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.314121, ""longitude"": 106.8125098}"
Dsy Apartment Margonda Residence 5,5,Penginapan Dalam Ruangan,"[""Penginapan Dalam Ruangan""]",5.0,"Jl. Margonda No.461, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Dsy+Apartment+Margonda+Residence+5/data=!4m10!3m9!1s0x2e69ec16f19e7289:0xec062653887a8e85!5m2!4m1!1i2!8m2!3d-6.3632377!4d106.8335266!16s%2Fg%2F11fkp0drqz!19sChIJiXKe8RbsaS4RhY56iFMmBuw?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3632377, ""longitude"": 106.8335266}"
Margonda Residence 2 By Reins Room,4,Hotel,"[""Hotel""]",4.5,"Jl. Margonda, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Margonda+Residence+2+By+Reins+Room/data=!4m10!3m9!1s0x2e69ebc2063957b9:0xa2412d893ac503df!5m2!4m1!1i2!8m2!3d-6.3639049!4d106.8345997!16s%2Fg%2F11t8vfdygp!19sChIJuVc5BsLraS4R3wPFOoktQaI?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3639049, ""longitude"": 106.8345997}"
C4 homestay,3,Rumah wisata,"[""Rumah wisata""]",4.7,"RT05, Jl. Rambutan No.3, RT.5/RW.10, Baru, Kec. Ps. Rebo, Daerah Khusus Ibukota Jakarta 13780",https://www.google.com/maps/place/C4+homestay/data=!4m10!3m9!1s0x2e69edb0ba15eff1:0xb94f5ed4487e4e1d!5m2!4m1!1i2!8m2!3d-6.3295427!4d106.8494841!16s%2Fg%2F11hf7jypg4!19sChIJ8e8VurDtaS4RHU5-SNReT7k?authuser=0&hl=id&rclk=1,"{""latitude"": -6.329542699999999, ""longitude"": 106.8494841}"
Hotel M-One & Entertainment,1,Hotel,"[""Hotel""]",5.0,"Km No.37, Jl. Raya Jakarta-Bogor, Sukamaju, Cilodong, Depok City, West Java 16415",https://www.google.com/maps/place/Hotel+M-One+%26+Entertainment/data=!4m10!3m9!1s0x2e69ebc626993a57:0xa4209de088818c5f!5m2!4m1!1i2!8m2!3d-6.4218998!4d106.8569202!16s%2Fg%2F11v5f0532t!19sChIJVzqZJsbraS4RX4yBiOCdIKQ?authuser=0&hl=id&rclk=1,"{""latitude"": -6.421899799999999, ""longitude"": 106.85692019999999}"
Reddor cinere,1,Penginapan,"[""Penginapan""]",1.0,"Jl. Cinere raya blok nb 13, Limo, Kec. Limo, Kota Depok, Jawa Barat 16515",https://www.google.com/maps/place/Reddor+cinere/data=!4m10!3m9!1s0x2e69ef42d43d1fa9:0xabf270788d090367!5m2!4m1!1i2!8m2!3d-6.349518!4d106.7763134!16s%2Fg%2F11lgl_44z0!19sChIJqR891ELvaS4RZwMJjXhw8qs?authuser=0&hl=id&rclk=1,"{""latitude"": -6.349518, ""longitude"": 106.77631339999999}"
Relaxing studio Margonda,1,Hotel,"[""Hotel""]",1.0,"Jl. Margonda No.465, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Relaxing+studio+Margonda/data=!4m10!3m9!1s0x2e69ed4cc291d40d:0x98ad043036a82607!5m2!4m1!1i2!8m2!3d-6.3579656!4d106.8323781!16s%2Fg%2F11nxdw1l8t!19sChIJDdSRwkztaS4RByaoNjAErZg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3579656, ""longitude"": 106.8323781}"
Sewa Apartemen Taman Melati Margonda Depok,1,Hotel jangka panjang,"[""Hotel jangka panjang""]",5.0,"Jl. Margonda Raya No.525 A, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Sewa+Apartemen+Taman+Melati+Margonda+Depok/data=!4m10!3m9!1s0x2e69ed8a86b26353:0xa6fb4615c7d288ca!5m2!4m1!1i2!8m2!3d-6.3599823!4d106.8324638!16s%2Fg%2F11vf6tr6z5!19sChIJU2OyhortaS4RyojSxxVG-6Y?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3599822999999995, ""longitude"": 106.8324638}"
In Room Apartemen,0,Hostel,"[""Hostel""]",0.0,"Margonda Residence, Jl. Margonda No.kav. 88 3 4 & 5, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/In+Room+Apartemen/data=!4m10!3m9!1s0x2e69eb9e72ce802f:0xd9f3e469fe9774d3!5m2!4m1!1i2!8m2!3d-6.3859253!4d106.8251859!16s%2Fg%2F11v3z_zztm!19sChIJL4DOcp7raS4R03SX_mnk89k?authuser=0&hl=id&rclk=1,"{""latitude"": -6.385925299999999, ""longitude"": 106.8251859}"
Margonda Residence 3 by Ruang Nyaman,0,Guest house,"[""Guest house""]",0.0,"Jl. Margonda No.608, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Margonda+Residence+3+by+Ruang+Nyaman/data=!4m10!3m9!1s0x2e69ec085f521977:0x88b9a7ae97c42beb!5m2!4m1!1i2!8m2!3d-6.3781915!4d106.8313818!16s%2Fg%2F11k3rjylbn!19sChIJdxlSXwjsaS4R6yvEl66nuYg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3781915, ""longitude"": 106.83138179999999}"
OYO 93811 As Property,0,Hotel,"[""Hotel""]",0.0,"Jl. Margonda No.64, Jawa Barat, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/OYO+93811+As+Property/data=!4m10!3m9!1s0x2e69ec16963be1a5:0x4fe7ec774dd32f73!5m2!4m1!1i2!8m2!3d-6.363937!4d106.834551!16s%2Fg%2F11vwsplbx_!19sChIJpeE7lhbsaS4Rcy_TTXfs508?authuser=0&hl=id&rclk=1,"{""latitude"": -6.363937, ""longitude"": 106.83455099999999}"
RedLiving Apartement Cinere Resort By YK rooms Tower Kintamani,0,Hotel,"[""Hotel""]",0.0,"Jl. Raya Gandul No.10 Ruko GF, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16512",https://www.google.com/maps/place/RedLiving+Apartement+Cinere+Resort+By+YK+rooms+Tower+Kintamani/data=!4m10!3m9!1s0x2e69ef0bb02e5455:0xeb7596adca097eda!5m2!4m1!1i2!8m2!3d-6.3355673!4d106.7953193!16s%2Fg%2F11vt4qqly4!19sChIJVVQusAvvaS4R2n4Jyq2Wdes?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3355673, ""longitude"": 106.79531929999999}"
Sinar & Mentari Margonda Residence 3,0,Hotel,"[""Hotel""]",0.0,"Jl. Margonda No.kav.88, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/Sinar+%26+Mentari+Margonda+Residence+3/data=!4m10!3m9!1s0x2e69eb82f45e66d5:0x7a4ff5824bcb9165!5m2!4m1!1i2!8m2!3d-6.3866503!4d106.8260628!16s%2Fg%2F11tx1sg32t!19sChIJ1WZe9ILraS4RZZHLS4L1T3o?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3866502999999994, ""longitude"": 106.82606279999999}"
Younz Apartmen Margonda Residence 2,0,Hotel,"[""Hotel""]",0.0,"Jl. Margonda, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16425",https://www.google.com/maps/place/Younz+Apartmen+Margonda+Residence+2/data=!4m10!3m9!1s0x2e69ede5fa7c9ea5:0x7da0b35cfea47e9!5m2!4m1!1i2!8m2!3d-6.3634673!4d106.8347613!16s%2Fg%2F11l2lr4j4j!19sChIJpZ58-uXtaS4R6UfqzzUL2gc?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3634673, ""longitude"": 106.8347613}"
