formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,url
"V26H+8J, Mekarluyu, Sukawening, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.139190699999999, 'lng': 108.0290224}, 'viewport': {'northeast': {'lat': -7.136445099999999, 'lng': 108.029794}, 'southwest': {'lat': -7.140105900000001, 'lng': 108.0267076}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung mang zone,,ChIJHdnOTQC1aC4RLo_6dbBZ6YE,ChIJHdnOTQC1aC4RLo_6dbBZ6YE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJHdnOTQC1aC4RLo_6dbBZ6YE
"VWVC+CH2, Cangkuang, Leles, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.1064837, 'lng': 107.9213904}, 'viewport': {'northeast': {'lat': -7.105446920107279, 'lng': 107.9230122298927}, 'southwest': {'lat': -7.108146579892723, 'lng': 107.9203125701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situs Candi Cangkuang,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114264357068885056874"">syaiful anwar</a>'], 'photo_reference': 'AUGGfZl6FDDM_w2xkeMcLyTq2RtXxLO0h34T8q02_NDiVBhXpButjUquJ7YGBfpkK7nMCAiUsW7meWYKC8ND2QEeowTFewNBjW6Lx1MOB6UXhYdx6RSfaq21FZoK2tU1wqUPHRgSGt8nGlmSwMbrFlHpngXhylZCYY6lzUueSZ5-IbfctgTd', 'width': 4128}]",ChIJYw5Md023aC4RYJmUXESxSMw,ChIJYw5Md023aC4RYJmUXESxSMw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,4.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJYw5Md023aC4RYJmUXESxSMw
"W2MX+RF, Lewobaru, Malangbong, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.0654659, 'lng': 108.0486643}, 'viewport': {'northeast': {'lat': -7.064177870107277, 'lng': 108.0499200298927}, 'southwest': {'lat': -7.066877529892721, 'lng': 108.0472203701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sirah cai cikabuyutan,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117684180223351307093"">Ridwan Hardiansyah</a>'], 'photo_reference': 'AUGGfZknvBXsZXr4bPc0vhtsEC25N6KCuikHJgTx3ebTrMiKcfcWgNHiTrh_yLMz_7X4IADWTzF0Lvu5JeQ5eSzJ-TsXyqEpp_IRtaC1MaPXgSNWfshCXp656h2GSFqqraZYiYrf_DaVo8_lZ-3RpgayS3EZBSt4vOwAhXDpGb_BrnlooZb4', 'width': 4208}]",ChIJw7wgibw1by4RzDWnYN_J5zk,ChIJw7wgibw1by4RzDWnYN_J5zk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJw7wgibw1by4RzDWnYN_J5zk
"V28R+8M6, Mekarwangi, Sukawening, Garut Regency, West Java 44184, Indonesia","{'location': {'lat': -7.134219099999999, 'lng': 108.0416302}, 'viewport': {'northeast': {'lat': -7.132268999999998, 'lng': 108.0428948298927}, 'southwest': {'lat': -7.140069400000002, 'lng': 108.0401951701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung IQBAL,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102778574026738795472"">A Google User</a>'], 'photo_reference': 'AUGGfZkgkQMw5j_oOf9w2DJSIhwPoLyEPtLR1WitkdztrE7kF_11o1XJjiOqRy65AdMg5WMSShFUrvh9BZ3o0T_RYu7sdwZ8wTRYf2RP1Osvcg1PCXHlHb1QP-deGqzS4ae8iyL3ZVDFm9VjkYESzb9LfiwkUD8uRG8cxvWrLCh-MgrN-Rsq', 'width': 720}]",ChIJ2QrgIgC1aC4RksRxw7uWmqY,ChIJ2QrgIgC1aC4RksRxw7uWmqY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ2QrgIgC1aC4RksRxw7uWmqY
"R2CV+68J, Sindanggalih, Karangtengah, Garut Regency, West Java 44184, Indonesia","{'location': {'lat': -7.1794215, 'lng': 108.0432703}, 'viewport': {'northeast': {'lat': -7.178071670107279, 'lng': 108.0446201298927}, 'southwest': {'lat': -7.180771329892723, 'lng': 108.0419204701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Sadahurip,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118014653699679895722"">Vman Ridwan</a>'], 'photo_reference': 'AUGGfZnVZ9DUIGRv4ZgIxl_hvNrKwO3FrijLff5ZAK5ViVL6ZS-QJ78SNCbaUAJL1uflO8hxtkb59jz5OLWSbkNBCzh7ZvxKBEaMPWvYGwbwU80dNIxhOfjAQYgMQHzeLbYAY12yMm3F-XWoE_tkWSIWikxQBZZZiLuWQd8znq-tRCVHt4SG', 'width': 4160}]",ChIJgVh7ijWzaC4R6VGZYMANndE,ChIJgVh7ijWzaC4R6VGZYMANndE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.2,113.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJgVh7ijWzaC4R6VGZYMANndE
"WWHH+3HJ, Harumansari, Kadungora, Garut Regency, West Java 44153, Indonesia","{'location': {'lat': -7.0722757, 'lng': 107.9288964}, 'viewport': {'northeast': {'lat': -7.070916470107277, 'lng': 107.9302286298927}, 'southwest': {'lat': -7.073616129892721, 'lng': 107.9275289701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalan Cagak Kp.Ciharuman,,ChIJLzH3b3fJaC4R0CSM-9CxkOo,ChIJLzH3b3fJaC4R0CSM-9CxkOo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJLzH3b3fJaC4R0CSM-9CxkOo
"XXPP+C8W, Unnamed Road, Cigawir, Kec. Selaawi, Kabupaten Garut, Jawa Barat 44187, Indonesia","{'location': {'lat': -7.013879999999999, 'lng': 107.9858417}, 'viewport': {'northeast': {'lat': -7.012529820107278, 'lng': 107.9871815298927}, 'southwest': {'lat': -7.015229479892722, 'lng': 107.9844818701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cikohot chity,,ChIJsbq2WjjLaC4RzRM0juVv9lI,ChIJsbq2WjjLaC4RzRM0juVv9lI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJsbq2WjjLaC4RzRM0juVv9lI
"WX3H+VJP, Leuwigoong, Garut Regency, West Java 44192, Indonesia","{'location': {'lat': -7.095548, 'lng': 107.978341}, 'viewport': {'northeast': {'lat': -7.094000970107277, 'lng': 107.9802763298927}, 'southwest': {'lat': -7.096700629892721, 'lng': 107.9775766701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA PEMANCINGAN BEKO,,ChIJqw7JJwC1aC4RWcU-vv5Tsdk,ChIJqw7JJwC1aC4RWcU-vv5Tsdk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJqw7JJwC1aC4RWcU-vv5Tsdk
"VWG9+G55 Homestay desa wisata, Margaluyu, Kec. Leles, Kabupaten Garut, Jawa Barat 44152, Indonesia","{'location': {'lat': -7.1237413, 'lng': 107.9179937}, 'viewport': {'northeast': {'lat': -7.122269420107278, 'lng': 107.9191907298927}, 'southwest': {'lat': -7.124969079892722, 'lng': 107.9164910701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa wisata pusat icconet margaluyu,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100577362858807042732"">A Google User</a>'], 'photo_reference': 'AUGGfZmDxukhaG5lRpmJV5kOjy64YA8s1AXEQPaRifAhTd6NYdZ8Q80WqgYnqiejvOjMsUzHY9nSTVKUrF8Rj4DPqL4nq3V6AFZrQL9DCEej64f8_NhAuNIkAqeAzSrkq7Gn1D1pFuR0xOe7HxU_5eylWiuJl6g1c_NAZps5MjSO5EDWkqih', 'width': 1728}]",ChIJsZhtTvu3aC4RnhNimQFbHNo,ChIJsZhtTvu3aC4RnhNimQFbHNo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,2.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJsZhtTvu3aC4RnhNimQFbHNo
"V3W8+PQ5, Karangmulya, Malangbong, Garut Regency, West Java 44188, Indonesia","{'location': {'lat': -7.1032326, 'lng': 108.0669951}, 'viewport': {'northeast': {'lat': -7.102014820107279, 'lng': 108.0685201798927}, 'southwest': {'lat': -7.104714479892722, 'lng': 108.0658205201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung gm,,ChIJYUgjx-hLby4RvdlwyTr71ho,ChIJYUgjx-hLby4RvdlwyTr71ho,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJYUgjx-hLby4RvdlwyTr71ho
"V246+G6P, Jl. Raya Cijambe, Sudalarang, Kec. Sukawening, Kabupaten Garut, Jawa Barat 44184, Indonesia","{'location': {'lat': -7.143661799999999, 'lng': 108.0105772}, 'viewport': {'northeast': {'lat': -7.142333170107277, 'lng': 108.0119816798927}, 'southwest': {'lat': -7.145032829892721, 'lng': 108.0092820201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelompok tani pgc jaya talas,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112552525759056723228"">Indra Gunawan</a>'], 'photo_reference': 'AUGGfZl6G1Kk41p6-i93fKJmy7CmEys_ULYECYGZVIBZnTMf9H5VyBftQuoyAK7RiPdjLsNhP3zRizrmBqHahn9URaNwtOMP0blTI9sRw1wtBHOkIZoeEeRCZpp029VGa07q2EPaWrCxzzYXC0Pg_0Y-lLhUkgpJw3EByZjDEAVCboYT1fB0', 'width': 1920}]",ChIJrYkcUsq1aC4R66s_dnNkUTo,ChIJrYkcUsq1aC4R66s_dnNkUTo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJrYkcUsq1aC4R66s_dnNkUTo
"Kp. Lolohan, RT.002/RW.013, Cangkuang, Leles, Garut Regency, West Java 44152, Indonesia","{'location': {'lat': -7.104440899999999, 'lng': 107.9204194}, 'viewport': {'northeast': {'lat': -7.103105120107278, 'lng': 107.9217625298927}, 'southwest': {'lat': -7.105804779892722, 'lng': 107.9190628701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Situ Cangkuang,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117470284031026236329"">aiss greyz</a>'], 'photo_reference': 'AUGGfZlodaNJw2W6YNcjHbFnRm66RFAKoUs99cOOdSTFuw8-jCjAQn4H05xada3yD3Qn9QCaCkeXROog6EMGMozdAfpSDdOyM3oAyQz4SZ7PggDb6C671caiGew4OtG1k5sXCH22DdWqoZvkSh0x44iu-CvSdAjSA1i6FhYKjWJDVkzEWXWb', 'width': 3000}]",ChIJVwo9Yby3aC4RmIZTIr9qRxc,ChIJVwo9Yby3aC4RmIZTIr9qRxc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'VWWC+65 Cangkuang, Garut Regency, West Java, Indonesia', 'global_code': '6P49VWWC+65'}",4.6,44.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJVwo9Yby3aC4RmIZTIr9qRxc
"Jl. H. Hasan Arif, Sukamukti, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191, Indonesia","{'location': {'lat': -7.1598419, 'lng': 107.9510039}, 'viewport': {'northeast': {'lat': -7.158496820107278, 'lng': 107.9523905798927}, 'southwest': {'lat': -7.161196479892721, 'lng': 107.9496909201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Situ Bagendit 1 (Satu),"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111278005479701140966"">A Google User</a>'], 'photo_reference': 'AUGGfZnZVjDG9J3CYsw0Xf56_ckrx1-OXbF82nCAn7AkSuz5W-ESO4Dxsr5RZu_WVR6z1WxEcdwEnlKaJt2VJitAWYepIhGtjpYa_w_LQNSu4pO6TcAbczSGeqJvmZBLeqiO9wf_qvJBW_09rbqnvWA_Nqj-UeCLncUM9CBd4LGIAydSNxfo', 'width': 1920}]",ChIJoe9M0nu3aC4RwTPf3MrAsvQ,ChIJoe9M0nu3aC4RwTPf3MrAsvQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'RXR2+3C Sukamukti, Garut Regency, West Java, Indonesia', 'global_code': '6P49RXR2+3C'}",4.3,805.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJoe9M0nu3aC4RwTPf3MrAsvQ
"V3HC+7MH, Unnamed Road, Barudua, Kec. Malangbong, Kabupaten Garut, Jawa Barat 44188, Indonesia","{'location': {'lat': -7.1218, 'lng': 108.0717233}, 'viewport': {'northeast': {'lat': -7.120452270107278, 'lng': 108.0730737798927}, 'southwest': {'lat': -7.123151929892722, 'lng': 108.0703741201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cisaladah Bakom ujung,,ChIJ2WgQg9dLby4Rs8yq9-94vtI,ChIJ2WgQg9dLby4Rs8yq9-94vtI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ2WgQg9dLby4Rs8yq9-94vtI
