business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,url
OPERATIONAL,"3236+562, Tembesi, Sagulung, Batam City, Riau Islands 29433, Indonesia","{'location': {'lat': 1.0528939, 'lng': 104.0105097}, 'viewport': {'northeast': {'lat': 1.054297379892722, 'lng': 104.0115081298927}, 'southwest': {'lat': 1.051597720107278, 'lng': 104.0088084701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Daeng,{'open_now': True},ChIJXSHfA3eO2TERzhfCTUUXP8M,4.0,ChIJXSHfA3eO2TERzhfCTUUXP8M,"['tourist_attraction', 'point_of_interest', 'establishment']",77,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108221286185797102773"">A Google User</a>'], 'photo_reference': 'AUGGfZlueW4p8VLPlt2F2rwLWd_wzxNUFbbmUTrCre5WLssnHSZ6fMBnq3pUIgXb2fOeAScfLw7uOmFmgJ1bdt0ZyGJWCgBmv-AeHiWk3SZUxgiJyoJXkKf_TNxefDCfZ5G0HBxAcF6owvR1QQlOubvh_PpLNYbsChoKhpGuYjLx9wDRl3UN', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJXSHfA3eO2TERzhfCTUUXP8M
OPERATIONAL,"X3XJ+F63, Kampung Jawa, Tj. Piayu, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 0.9986263999999999, 'lng': 104.0805425}, 'viewport': {'northeast': {'lat': 0.9999634298927218, 'lng': 104.0819177298927}, 'southwest': {'lat': 0.9972637701072776, 'lng': 104.0792180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Piayu Edu Park,{'open_now': True},ChIJE-QoCvWR2TERMecUq_tqDBc,0.0,ChIJE-QoCvWR2TERMecUq_tqDBc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101378909379582560436"">A Google User</a>'], 'photo_reference': 'AUGGfZmir3mb6i8NamY019nd9W9FkITVkATY7JQiVFf4-RQjpwaZvxnb-TlB4XZA7NR3kwICbyqM1WIl_6UVsAxAAiikfzq1tBUGku8UImvn8y24p76iytQIYuIht0jn6Zfh460xbegCAFjEtIJx1rOX6ynRafJtRJU9srwDS8CdqQb7tL9w', 'width': 9248}]",,,https://www.google.com/maps/place/?q=place_id:ChIJE-QoCvWR2TERMecUq_tqDBc
OPERATIONAL,"Mangsang, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0290625, 'lng': 104.0353125}, 'viewport': {'northeast': {'lat': 1.030348029892722, 'lng': 104.0370986798927}, 'southwest': {'lat': 1.027648370107278, 'lng': 104.0343990201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Rimbun Bersahabat,{'open_now': False},ChIJn7_1NCqP2TERU7TdNR0X5oA,4.0,ChIJn7_1NCqP2TERU7TdNR0X5oA,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673005464343976794"">Johan Wasis</a>'], 'photo_reference': 'AUGGfZlkZ0oYcVEhUASin8sXx_nn5w7BkvrXK5i5WajJjF4E-yet7dmEN2D35mgNx-Ni4PJHEatxdE1k4NTVj4bRr8PzuuJ1dOx91zMS6sUVhsdO-Nk96NS_RVWlMecHD4lIv19OOQ_zCpHzVQjcEdfQR7KBCtmkf7oPKK44khYPXDE4rLIW', 'width': 4160}]","{'compound_code': '22HP+J4 Mangsang, Batam City, Riau Islands, Indonesia', 'global_code': '6PH622HP+J4'}",,https://www.google.com/maps/place/?q=place_id:ChIJn7_1NCqP2TERU7TdNR0X5oA
OPERATIONAL,"3WCX+CFQ, Tanjung Riau, Sekupang, Batam City, Riau Islands 29425, Indonesia","{'location': {'lat': 1.0713071, 'lng': 103.9498807}, 'viewport': {'northeast': {'lat': 1.072402879892722, 'lng': 103.9514114298927}, 'southwest': {'lat': 1.069703220107278, 'lng': 103.9487117701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ramsing Marina Kebon,,ChIJq_fsDACN2TERVvfImlaxzpA,0.0,ChIJq_fsDACN2TERVvfImlaxzpA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJq_fsDACN2TERVvfImlaxzpA
OPERATIONAL,"328C+X63, Kabil, Batam Kota, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0673837, 'lng': 104.0205621}, 'viewport': {'northeast': {'lat': 1.068647679892722, 'lng': 104.0219356298927}, 'southwest': {'lat': 1.065948020107278, 'lng': 104.0192359701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing Lestari Mata Kucing,{'open_now': False},ChIJjQ7LZwCP2TER9_66NFmMf0M,0.0,ChIJjQ7LZwCP2TER9_66NFmMf0M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjQ7LZwCP2TER9_66NFmMf0M
OPERATIONAL,"W5P2+X3Q, Subang Mas, Galang, Batam City, Riau Islands 29483, Indonesia","{'location': {'lat': 0.9374714, 'lng': 104.1502327}, 'viewport': {'northeast': {'lat': 0.9388429798927221, 'lng': 104.1517818798927}, 'southwest': {'lat': 0.9361433201072779, 'lng': 104.1490822201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Combon (Xing Fu Dao),{'open_now': True},ChIJv-hXN3SZ2TERqY_nE4Uhysc,4.8,ChIJv-hXN3SZ2TERqY_nE4Uhysc,"['tourist_attraction', 'point_of_interest', 'establishment']",62,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116191435339245687734"">Eko Prastius</a>'], 'photo_reference': 'AUGGfZkusDkeTYHWT0vm_RN72oATJ60-EJVznCRHH-gSM8ROe6_XqsyBBVhXJ0US88Ul5DRUE2UxB_7HUKQmZo4YCzPHd_jNHQjJ9AVxCNm91CYN3Q9yMI3SGfjHJTofwwHhR59cruN3LGt4HR5QB2IL6hJ1EYslea3QO2DPUwL70BNzyOB5', 'width': 4624}]",,,https://www.google.com/maps/place/?q=place_id:ChIJv-hXN3SZ2TERqY_nE4Uhysc
OPERATIONAL,"3X5W+76F, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia","{'location': {'lat': 1.0581876, 'lng': 103.9955544}, 'viewport': {'northeast': {'lat': 1.059241929892722, 'lng': 103.9971350798927}, 'southwest': {'lat': 1.056542270107278, 'lng': 103.9944354201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata kibing,,ChIJNYAoadGN2TER_N2PmB7xts8,5.0,ChIJNYAoadGN2TER_N2PmB7xts8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673005464343976794"">Johan Wasis</a>'], 'photo_reference': 'AUGGfZnCCnNSGFzvsjX_jwmJ5ZVnJ7xIeXDg5b_mT13zn5cUZGwaSeDZ0PjnL1pcEdsuFbGmcc2boPcl1MT-f-CHBPt413sNVncTXBpyvyveA__PUInB3nZ9BHuGMy86xIWR-kWfDBqXMxeRFoNO5Mx7rDtWYymP2ZZv0ynEzTwWpRFy8BA5', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNYAoadGN2TER_N2PmB7xts8
OPERATIONAL,"3XG6+GF7, Tanjung Riau, Sekupang, Batam City, Riau Islands 29425, Indonesia","{'location': {'lat': 1.0762827, 'lng': 103.9611574}, 'viewport': {'northeast': {'lat': 1.077697929892722, 'lng': 103.9625053298927}, 'southwest': {'lat': 1.074998270107278, 'lng': 103.9598056701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bhumi Djamur Batam,{'open_now': True},ChIJzblvbTqN2TERNnDUYWaLRHo,5.0,ChIJzblvbTqN2TERNnDUYWaLRHo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102348138374915200472"">bunda jiilan</a>'], 'photo_reference': 'AUGGfZnZtjVYDR9OvKH9wudO0Mz5_8I-nyhDirtTOCPeJh0POFrsF2oHbFRrsVUBpGfJfCXxZVu32V_sp0TZeSd459It-rI1pmrOkQd5oeEEUjCBFnJqNQukmk1VBzMsIkmoyQgRFYJrDNVplPLflidwnYNm_Yj7-l-0bunBpQkGaLsi_5wy', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzblvbTqN2TERNnDUYWaLRHo
OPERATIONAL,"BENGKEL, Tembesi, Kec. Batu Aji, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 1.0478964, 'lng': 104.0006834}, 'viewport': {'northeast': {'lat': 1.049346129892722, 'lng': 104.0021159298927}, 'southwest': {'lat': 1.046646470107278, 'lng': 103.9994162701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dolan Kebon ( Wisata Alam & Edukasi ),,ChIJ71daPnyN2TERC3hYEHuaMwk,0.0,ChIJ71daPnyN2TERC3hYEHuaMwk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': '22X2+57 Tembesi, Batam City, Riau Islands, Indonesia', 'global_code': '6PH622X2+57'}",,https://www.google.com/maps/place/?q=place_id:ChIJ71daPnyN2TERC3hYEHuaMwk
OPERATIONAL,"Kebun nenas Munthe bre tigan, Duriangkang, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.017662, 'lng': 104.0454492}, 'viewport': {'northeast': {'lat': 1.019016279892722, 'lng': 104.0468358798927}, 'southwest': {'lat': 1.016316620107278, 'lng': 104.0441362201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun nenas Munthe,,ChIJ_RfSituR2TERvy7MiZZQ1DY,5.0,ChIJ_RfSituR2TERvy7MiZZQ1DY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116161087001018865136"">A Google User</a>'], 'photo_reference': 'AUGGfZl4J9djNShfPjFmkahadjomtPHI6KL6iW9fbO82ES90j2eWHy2QeakCeTKPtwXAEHdJ6QzqwM9W2MkMhH8l0bbxUfcA7Mms0meafXMiVFLEwXncROTsCWGbUdZyn0A0Sbd8ZH4rApo9xRjyUfPUs2nk45qLvw7aX5xYYKGkkyFVT9kG', 'width': 1080}]","{'compound_code': '229W+35 Duriangkang, Batam City, Riau Islands, Indonesia', 'global_code': '6PH6229W+35'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_RfSituR2TERvy7MiZZQ1DY
OPERATIONAL,"239X+CFV, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0186055, 'lng': 104.0986806}, 'viewport': {'northeast': {'lat': 1.02110945, 'lng': 104.1018624}, 'southwest': {'lat': 1.01777085, 'lng': 104.09762}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota Batam,,ChIJdS8sfcOR2TERG0LMf7iemMA,5.0,ChIJdS8sfcOR2TERG0LMf7iemMA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJdS8sfcOR2TERG0LMf7iemMA
OPERATIONAL,"Jl. Taman Bukit Golf, Tj. Riau,, Kibing, Sekupang, Batam City, Riau Islands 29424, Indonesia","{'location': {'lat': 1.0848005, 'lng': 103.9711782}, 'viewport': {'northeast': {'lat': 1.086108629892722, 'lng': 103.9724770298927}, 'southwest': {'lat': 1.083408970107278, 'lng': 103.9697773701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Kucing Jungle Tour and Mini Zoo,{'open_now': False},ChIJhabkuGeM2TER_kmoCXKfZp8,4.0,ChIJhabkuGeM2TER_kmoCXKfZp8,"['tourist_attraction', 'point_of_interest', 'establishment']",758,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105344165751277701437"">Sabine Simatupang</a>'], 'photo_reference': 'AUGGfZnyh8mlK1vsjDXfQvhtG9UltzTKIqwx5KZJuio103CGyc6gMhnVC8NIi3Gfsheo313Y6Ooabln3NZWOX-uOL3edyio5LaxZsej4hSwH0-prjt1G4xF9pFxNfU9qkiExwEdRFVOPK8nmLaQVrvF6cseOk9Ej624msGoT2nrudXSpfo2M', 'width': 4608}]","{'compound_code': '3XMC+WF Kibing, Batam City, Riau Islands, Indonesia', 'global_code': '6PH53XMC+WF'}",,https://www.google.com/maps/place/?q=place_id:ChIJhabkuGeM2TER_kmoCXKfZp8
OPERATIONAL,"43C3+VMJ, Teluk Tering, Batam Kota, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.1222044, 'lng': 104.0541379}, 'viewport': {'northeast': {'lat': 1.123852929892722, 'lng': 104.0555009798927}, 'southwest': {'lat': 1.121153270107278, 'lng': 104.0528013201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Clara (Clara Hill),{'open_now': True},ChIJnSXALOCI2TERz4kVguyJEQc,4.5,ChIJnSXALOCI2TERz4kVguyJEQc,"['tourist_attraction', 'point_of_interest', 'establishment']",80,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103441570395706039891"">den baguse ngarso</a>'], 'photo_reference': 'AUGGfZmy2GcUY4lUFACAXmVYUEvzg1XdxL3clmXF-690dPOvwMOZ5RyIFKRmeVQ7I9_FStXAC0YXKMH3hm0nry0JTtCR8odDpcLDAcGePAeCscIVxf0spbrM808J-yZ8I1D7sbTmi3OSDiJxA2AnjzMddXzPltJqpWJnr7i-wRpYyXsGk-X9', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJnSXALOCI2TERz4kVguyJEQc
