business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,price_level,plus_code,permanently_closed,url
OPERATIONAL,"V4JW+4X3, Jl. Trans Barelang, Rempang Cate, Galang, Kota Batam, Kepulauan Riau 29482, Indonesia","{'location': {'lat': 0.8802637, 'lng': 104.1474197}, 'viewport': {'northeast': {'lat': 0.8815835798927222, 'lng': 104.1487376298927}, 'southwest': {'lat': 0.8788839201072777, 'lng': 104.1460379701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Belongkeng,ChIJzyt8gPqZ2TERETWpy44HFqc,4.2,ChIJzyt8gPqZ2TERETWpy44HFqc,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114171428079660431918"">A Google User</a>'], 'photo_reference': 'AUGGfZl4_-sCLXTqXRkxDv_9dyi6ldEl5CnyQgkFW12cOAAFWgLv0KhDA26HLiWmgFP_EWBZHB1BWBI4aVvCkJNl_m_X8rwW3Z_AYFMGz5jDqoA9dRU7v_Ho7lMYNMEBUMe_0CXBrk2Ln8P8RnIPQzJ8To75Jie2k0kHdNiGK1Eg7BUqzoUU', 'width': 3264}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJzyt8gPqZ2TERETWpy44HFqc
OPERATIONAL,"W5P2+X3Q, Subang Mas, Galang, Batam City, Riau Islands 29483, Indonesia","{'location': {'lat': 0.9374714, 'lng': 104.1502327}, 'viewport': {'northeast': {'lat': 0.9388429798927221, 'lng': 104.1517818798927}, 'southwest': {'lat': 0.9361433201072779, 'lng': 104.1490822201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Combon (Xing Fu Dao),ChIJv-hXN3SZ2TERqY_nE4Uhysc,4.8,ChIJv-hXN3SZ2TERqY_nE4Uhysc,"['tourist_attraction', 'point_of_interest', 'establishment']",62,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116191435339245687734"">Eko Prastius</a>'], 'photo_reference': 'AUGGfZnMJH-bXfS71km1lqn2kqZSQ4o2PQh8BuCp3OSeaZXqiCDE0-0PrZ1eM0wfIkhgpzG-orPAmiwE3K-2ZY7T1yfR87pfA2udSNc_C7F4hqODKL3TbGPPcFUUd-N9d9iQqHRlmakXO8Q2JUe40EcqPpDEYtaSkZDbVBGYELMCISLr2eqh', 'width': 4624}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJv-hXN3SZ2TERqY_nE4Uhysc
OPERATIONAL,"W6R2+FMP, Pulau Tunjuk, Subang Mas, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 0.9412142, 'lng': 104.2016969}, 'viewport': {'northeast': {'lat': 0.942564029892722, 'lng': 104.2030467298927}, 'southwest': {'lat': 0.9398643701072779, 'lng': 104.2003470701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Tunjuk Batam,ChIJ3aAes7Ge2TERBQQy4ZwlDdc,4.5,ChIJ3aAes7Ge2TERBQQy4ZwlDdc,"['tourist_attraction', 'point_of_interest', 'establishment']",71,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107387373135483843100"">Hendra Gunawan</a>'], 'photo_reference': 'AUGGfZmEkKUPbse_iJZ2a_rLe1lhqNNlNe2lT7ZJ2ugR4yEj8CyPXnwgg6o6f_rFLHIX9RQq-O_fs3Nk2ZX0mgMCjPSITJkaI3Fiww1U5imSK3IJmABXZ1kmQIcj7AL5W-j48ycLdc4UF_fzsq8nmV4Df7HoiNreBW8GPES1GAJiFzuwzq01', 'width': 3840}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ3aAes7Ge2TERBQQy4ZwlDdc
OPERATIONAL,"W5C5+PH, Subang Mas, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9231203999999998, 'lng': 104.1584024}, 'viewport': {'northeast': {'lat': 0.9243964298927221, 'lng': 104.15989175}, 'southwest': {'lat': 0.9216967701072778, 'lng': 104.15393435}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kampung Baru, Subang Mas",ChIJtdEsrkGZ2TERQN_5npfEuIE,5.0,ChIJtdEsrkGZ2TERQN_5npfEuIE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108071320505755085764"">A Google User</a>'], 'photo_reference': 'AUGGfZn4VKor7JMTxtz7_QvcP-NiCrLWdBWYplwR-wjZR2ngrb_nr_ao-d9uOeh5CccElcA9XvFehThlqL-pOCk76hnonuSLDXsTUDORfq5fgam8aqYUcKW3HWVydIr3ZL68MU4VsUi-by1ZC86rLuO0vWpOwGnBOwRbcpkxIAgmWhtavZTx', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJtdEsrkGZ2TERQN_5npfEuIE
OPERATIONAL,"2XG2+4HP, citra kebun wisata, Lekop River, Sagulung, Batam City, Riau Islands 29472, Indonesia","{'location': {'lat': 1.0253229, 'lng': 103.9514655}, 'viewport': {'northeast': {'lat': 1.026621529892722, 'lng': 103.9528308798927}, 'southwest': {'lat': 1.023921870107278, 'lng': 103.9501312201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Citra Kebun Wisata,ChIJ4-qY9QCT2TERJrFdsHP8c08,4.4,ChIJ4-qY9QCT2TERJrFdsHP8c08,"['tourist_attraction', 'point_of_interest', 'establishment']",278,{'open_now': False},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113070197728728832135"">Hendro Sairin</a>'], 'photo_reference': 'AUGGfZnRnbOEUh9qGL0DcPBHjmLGv6t0NpwjQyMQ479AM1wrotJqBJYnORi25S6GAWru90pGDFcgLqQEs1UJw9ARTC4I7FO_x2BO8UgPfDMan6_KbjqVL3N8Nf6ELVqjlLVEztNaFU6CPcNndDqOlkXZqMNDXBgL4V4Jq6k8mOHoS0OcDm6l', 'width': 4096}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ4-qY9QCT2TERJrFdsHP8c08
OPERATIONAL,"Rempang Cate, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.8734187999999999, 'lng': 104.1273977}, 'viewport': {'northeast': {'lat': 0.8742701, 'lng': 104.1281982298927}, 'southwest': {'lat': 0.8708649, 'lng': 104.1254985701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Aren,ChIJ4b-1RaGj2TER671QmzfBS2g,4.3,ChIJ4b-1RaGj2TER671QmzfBS2g,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105719126358571678515"">wanto wantex</a>'], 'photo_reference': 'AUGGfZnaVBbADC0ZlDtGlm8SWSWzLQgrYJsjUXLINnCrexTK3rKqlGu6iWBQuQImBg1lto2dGKCaN7e5POY3hwm7B87p4bbJMU33wtze6ByfmCvUn59q08LBPTk3gFMOrJrfqtk2oUBWg6OTe91CG5Hfv7cBpPWLqeYqOR2QCcWS-xk2AqM', 'width': 1080}]",,"{'compound_code': 'V4FG+9X Rempang Cate, Batam City, Riau Islands, Indonesia', 'global_code': '6PG6V4FG+9X'}",,https://www.google.com/maps/place/?q=place_id:ChIJ4b-1RaGj2TER671QmzfBS2g
OPERATIONAL,"R5WG+5G, Rempang Cate, Galang, Batam City, Riau Islands 29482, Indonesia","{'location': {'lat': 0.8454509, 'lng': 104.176348}, 'viewport': {'northeast': {'lat': 0.84666955, 'lng': 104.1792325}, 'southwest': {'lat': 0.8417949499999999, 'lng': 104.1753865}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Gurusidumpangon batam,ChIJM0jbzhyj2TERtCQPdUAoXT0,5.0,ChIJM0jbzhyj2TERtCQPdUAoXT0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108468823151180040362"">A Google User</a>'], 'photo_reference': 'AUGGfZmnTAo_2_93-fdsG_FWFafzrkrDPJ3-Gx5msPL6f8VvO8cvXTvCTe4zEHd1wp3vlxF-aYW_cVvdeEcTKrxVcVJtebxYCPNfoD3q0Is1djhNIx44LiSHlHeOa_K71BC27iileSoxBKhztyGSmcvotBQlH9QwtfF4tZsWh98l0ePNv5qi', 'width': 3264}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJM0jbzhyj2TERtCQPdUAoXT0
OPERATIONAL,"Jl. Trans Barelang, Rempang Cate, Galang, Kota Batam, Kepulauan Riau 29482, Indonesia","{'location': {'lat': 0.8589865, 'lng': 104.1430514}, 'viewport': {'northeast': {'lat': 0.8605042798927224, 'lng': 104.1445248298927}, 'southwest': {'lat': 0.8578046201072779, 'lng': 104.1418251701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kalat,ChIJffMg2_Si2TERD6GVe8y4y2U,4.1,ChIJffMg2_Si2TERD6GVe8y4y2U,"['tourist_attraction', 'point_of_interest', 'establishment']",137,,"[{'height': 6123, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108654956735236650810"">A Google User</a>'], 'photo_reference': 'AUGGfZm95u9-XrcFYFHVTP4f8FfatFu1orsCQNbOGJGk1lrFzfe0aFSOCgzCEpoS5NbNzdehflf7Wn3Bo8R4xNidIoDr06_jymex2kPjyp5OZJQJb1c3r4wDmA78h9gG213QB47QX-gfdWll46uqcojzqG3SgCUi1zmABkC8Ya1BMudKkTAd', 'width': 4082}]",,"{'compound_code': 'V45V+H6 Rempang Cate, Batam City, Riau Islands, Indonesia', 'global_code': '6PG6V45V+H6'}",,https://www.google.com/maps/place/?q=place_id:ChIJffMg2_Si2TERD6GVe8y4y2U
OPERATIONAL,"V47Q+3V, Rempang Cate, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 0.8626385999999999, 'lng': 104.1397359}, 'viewport': {'northeast': {'lat': 0.8640498798927223, 'lng': 104.1413219298927}, 'southwest': {'lat': 0.8613502201072778, 'lng': 104.1386222701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kallat River and Beach,ChIJAydpmT6j2TERqlz-ZuEWzyY,0.0,ChIJAydpmT6j2TERqlz-ZuEWzyY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 3104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102731944312918926550"">Noviar Rachmat</a>'], 'photo_reference': 'AUGGfZm5lMCFDXavSxX-A8a-eLZm1CT8tJplMUtghWuWCKgVD3B99PA7HJfiilT-tsBxSpDsVO69b8aLyhgZQ4zOqysYPBoHvGxseV4XMJCoBVBBjVhvAFEljdI0bkffgwEtr7jchZMKJhaapWnBosfX-gTzMTIlp9fFW0TCiREziuiPQ9IR', 'width': 3104}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJAydpmT6j2TERqlz-ZuEWzyY
OPERATIONAL,"Setokok Island, Bulang, Batam City, Riau Islands 29475, Indonesia","{'location': {'lat': 0.9395994999999999, 'lng': 104.0647582}, 'viewport': {'northeast': {'lat': 0.9407416298927221, 'lng': 104.0662167298927}, 'southwest': {'lat': 0.9380419701072779, 'lng': 104.0635170701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Agro Mulyo,ChIJjYZcmySX2TER3WI_SrqmVJk,3.8,ChIJjYZcmySX2TER3WI_SrqmVJk,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",10,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102934897135754896082"">Eka Saputra</a>'], 'photo_reference': 'AUGGfZma28mHcD3CUHq-AzY86eHSTnffGjfZ7reUYSMwoL1-EtBuHuts_OZ5W50LEub1PqDM-hY39-eppCwkozWruMJ_seLbOrdpJKUid7xQJMGd_zjoQxhKD8yU7-X6xEom-r2x2z5NJZYdWkefX6FArC4ejiy8GHq0gANgGHprcl6Npqsi', 'width': 5184}]",,"{'compound_code': 'W3Q7+RW Setokok Island, Batam City, Riau Islands, Indonesia', 'global_code': '6PG6W3Q7+RW'}",,https://www.google.com/maps/place/?q=place_id:ChIJjYZcmySX2TER3WI_SrqmVJk
OPERATIONAL,"R5VP+97R, Pulau Rempang, Rempang Cate, Galang, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 0.8434762, 'lng': 104.1856409}, 'viewport': {'northeast': {'lat': 0.8448176298927222, 'lng': 104.1870946798927}, 'southwest': {'lat': 0.8421179701072777, 'lng': 104.1843950201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,waduk monggak,ChIJHbhYhqKj2TERUS6yvepLnRM,0.0,ChIJHbhYhqKj2TERUS6yvepLnRM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHbhYhqKj2TERUS6yvepLnRM
CLOSED_TEMPORARILY,"W3C7+J99, Setokok Island, Bulang, Batam City, Riau Islands 29475, Indonesia","{'location': {'lat': 0.9215468, 'lng': 104.063477}, 'viewport': {'northeast': {'lat': 0.923565079892722, 'lng': 104.0653550298927}, 'southwest': {'lat': 0.9208654201072778, 'lng': 104.0626553701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tirta,ChIJ38fMvgWX2TERG1ZRZpoIeg8,0.0,ChIJ38fMvgWX2TERG1ZRZpoIeg8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ38fMvgWX2TERG1ZRZpoIeg8
CLOSED_TEMPORARILY,"W3QM+278 Pantai Zore, Rempang Cate, Galang, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 0.9375367, 'lng': 104.0832067}, 'viewport': {'northeast': {'lat': 0.9404210500000001, 'lng': 104.0851218798927}, 'southwest': {'lat': 0.9365752500000001, 'lng': 104.0824222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Zore Beach,ChIJuU-IRlWX2TERqIM5LFciU8s,0.0,ChIJuU-IRlWX2TERqIM5LFciU8s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJuU-IRlWX2TERqIM5LFciU8s
