business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"QW24+HVF, Sepinggan, Balikpapan Selatan, Balikpapan City, East Kalimantan 76116, Indonesia","{'location': {'lat': -1.2485562, 'lng': 116.9071754}, 'viewport': {'northeast': {'lat': -1.247220120107278, 'lng': 116.9085706298928}, 'southwest': {'lat': -1.249919779892722, 'lng': 116.9058709701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Queen Travel Site Balikpapan,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115111918270644717979"">A Google User</a>'], 'photo_reference': 'AUGGfZmEuC-VeBKkmuKWxBtNin92rU-0KpCkYm9mkGCumCRsPPjo9dPMyl4pGGFjlQs1CyQgkDXNFcuakLOTuZgeIzsEc1PguKD0HTx02Z_Ax2vgiYBkUudt20kMgW-tMR6lSzTMst5uxBo0l07uPnn-31-3CPsCh2Dp0hQ32zbVyynQIom2', 'width': 1920}]",ChIJ43Y9IMxF8S0RR7Owz6Ry-T8,,,4.0,ChIJ43Y9IMxF8S0RR7Owz6Ry-T8,"['point_of_interest', 'establishment']",24,,https://www.google.com/maps/place/?q=place_id:ChIJ43Y9IMxF8S0RR7Owz6Ry-T8
OPERATIONAL,"PRWQ+G9H, Jl. Ahmad Yani, Gn. Kawi, Kec. Balikpapan Tengah, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2536933, 'lng': 116.838498}, 'viewport': {'northeast': {'lat': -1.252397670107278, 'lng': 116.8397385298927}, 'southwest': {'lat': -1.255097329892722, 'lng': 116.8370388701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Tugu Adipura Kota Balikpapan,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105351220100382896289"">A Google User</a>'], 'photo_reference': 'AUGGfZlaV4NNGKTD1FlAwfpItaOHEeHRY5z_V1xmkNuCeIX_3JrjpYx-0P06woGciiV_MmWVwUwscILOLq_jhQPtbXz1KSomLH-Gh_va-jyh0U9J1tpCXCLIE0GFAVtEapTnyn9hi2MbSljsFXDrHl1KescTGtXP7l5JgBMHuLx997DcLxfP', 'width': 3120}]",ChIJmR0IqQBH8S0RqIqznlpuyX4,,,4.4,ChIJmR0IqQBH8S0RqIqznlpuyX4,"['tourist_attraction', 'point_of_interest', 'establishment']",530,,https://www.google.com/maps/place/?q=place_id:ChIJmR0IqQBH8S0RqIqznlpuyX4
OPERATIONAL,"Jl. Jenderal Sudirman No.1, RT.11, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2798078, 'lng': 116.8219289}, 'viewport': {'northeast': {'lat': -1.278107470107278, 'lng': 116.8230812798927}, 'southwest': {'lat': -1.280807129892722, 'lng': 116.8203816201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Monpera Beach,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110321588399599153523"">Piter Yoga</a>'], 'photo_reference': 'AUGGfZnnSFt2d3Rn_7Ay4vxnLtXOzTWSIs8ndAXaMOzS7E3G6VmkQ8tCEH1qHd_r3JN-jp7KLr9vrcD1EPvS9HEWnQjJRV30Ij_5LPqRdVU1HfV_qf2TQa0tiO4w-zlPM_YF_LyuKrDi4EA5bfTjI84KXma7s2UPZRS5BTYGTErdo_f92it1', 'width': 4032}]",ChIJYfeLjjdH8S0RycDoF4wFERY,"{'compound_code': 'PRCC+3Q Klandasan Ulu, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPRCC+3Q'}",,4.3,ChIJYfeLjjdH8S0RycDoF4wFERY,"['tourist_attraction', 'point_of_interest', 'establishment']",1636,,https://www.google.com/maps/place/?q=place_id:ChIJYfeLjjdH8S0RycDoF4wFERY
OPERATIONAL,"Jl. Sangga Buana No.Dalam, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia","{'location': {'lat': -1.2070447, 'lng': 116.8541306}, 'viewport': {'northeast': {'lat': -1.205687470107278, 'lng': 116.8554499298927}, 'southwest': {'lat': -1.208387129892722, 'lng': 116.8527502701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Pandang,{'open_now': True},,ChIJl7c9zNlJ8S0RrK5kc_GRwTY,"{'compound_code': 'QVV3+5M Batu Ampar, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQVV3+5M'}",,0.0,ChIJl7c9zNlJ8S0RrK5kc_GRwTY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJl7c9zNlJ8S0RrK5kc_GRwTY
OPERATIONAL,"RVPF+XHV, Karang Joang, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76127, Indonesia","{'location': {'lat': -1.2267594, 'lng': 116.924983}, 'viewport': {'northeast': {'lat': -1.225522320107278, 'lng': 116.9265093798927}, 'southwest': {'lat': -1.228221979892722, 'lng': 116.9238097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Nila,,,ChIJ7T4AFc5F8S0RVHIqaVf5Dqk,,,0.0,ChIJ7T4AFc5F8S0RVHIqaVf5Dqk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ7T4AFc5F8S0RVHIqaVf5Dqk
OPERATIONAL,"QVMV+GP, Sepinggan, Balikpapan Selatan, Balikpapan City, East Kalimantan 76116, Indonesia","{'location': {'lat': -1.2162089, 'lng': 116.8943045}, 'viewport': {'northeast': {'lat': -1.214890370107278, 'lng': 116.8953457298927}, 'southwest': {'lat': -1.217590029892722, 'lng': 116.8926460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUKIT DOA KALIMANTAN BALIKPAPAN,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109091555474083879267"">Sonny Surya Saputra</a>'], 'photo_reference': 'AUGGfZmlwlA4I7LTiiRROcJhKXrNeErsFzZ96zT1psi5jzT-isDSS6amqJ3xqasSB0nawgi-9ZavOrQv427EFlZtcDXtpPq_LFpYMdYbnQNEF-6xMmQmLIqAXffzqGW8WoQxzYAkaTvCncD4iGvFeHMTE8blVN8xjn6hLI2aifUd-zbdFZ8u', 'width': 4000}]",ChIJW9rZjZZP8S0RtwD61iUuXmo,,,4.5,ChIJW9rZjZZP8S0RtwD61iUuXmo,"['place_of_worship', 'point_of_interest', 'establishment']",73,,https://www.google.com/maps/place/?q=place_id:ChIJW9rZjZZP8S0RtwD61iUuXmo
OPERATIONAL,"Jl. Sepaku Laut, Marga Sari, Kec. Balikpapan Bar., Kota Balikpapan, Kalimantan Timur 76123, Indonesia","{'location': {'lat': -1.2383347, 'lng': 116.8155647}, 'viewport': {'northeast': {'lat': -1.237007870107278, 'lng': 116.8169228798927}, 'southwest': {'lat': -1.239707529892722, 'lng': 116.8142232201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Kampung Atas Air,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107339732441992352358"">aisyahdian</a>'], 'photo_reference': 'AUGGfZl9xnRVPmPrGEe7eUdYsrTkZNxD7f0GlZmJ6Mmx1527XgPR4kUWZlbZILx6zxTWzahexZLatCCnW1micbQ98FX-lrR4WxJqqXmP4Q8dyb7zkU0mMLhUDLKgzCuB3aPhMfNkWKWf8zqy_sQaKND2NFaiHMsfWFxc-OJ9athqlcAQt7IT', 'width': 4000}]",ChIJ5VekxOpH8S0Rg3CtSRxTaWY,"{'compound_code': 'QR68+M6 Marga Sari, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQR68+M6'}",,4.4,ChIJ5VekxOpH8S0Rg3CtSRxTaWY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",991,,https://www.google.com/maps/place/?q=place_id:ChIJ5VekxOpH8S0Rg3CtSRxTaWY
OPERATIONAL,"PRC6+F2P, Jl. Pelabuhan Semayang, Prapatan, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76111, Indonesia","{'location': {'lat': -1.2787925, 'lng': 116.8100665}, 'viewport': {'northeast': {'lat': -1.277414770107278, 'lng': 116.8114675298927}, 'southwest': {'lat': -1.280114429892722, 'lng': 116.8087678701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Melawai Beach,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112940813886167406804"">Ardi Indhana</a>'], 'photo_reference': 'AUGGfZnLo7n_BkL6kOMsgoFR4z2KKGvMazRUqpQrCpUNywdE1pJUBmpV26c3dC_GM5Eh1MGOHzIoYlK3U8EeY4ILyBcqdHLMn3UO91XQ18FQBdb0XWGJ_jN1Ep18r78H-n56JjHwxE0NMMRIz3k-3dqId3je1T-jwfnJlg7kkQLyabxGlqe3', 'width': 4160}]",ChIJXdsEUltH8S0RsxA5ED7wib0,,,4.4,ChIJXdsEUltH8S0RsxA5ED7wib0,"['tourist_attraction', 'point_of_interest', 'establishment']",12681,,https://www.google.com/maps/place/?q=place_id:ChIJXdsEUltH8S0RsxA5ED7wib0
OPERATIONAL,"Jl. Jenderal Sudirman No.Rt 32, Klandasan Ilir, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76113, Indonesia","{'location': {'lat': -1.2761358, 'lng': 116.8458317}, 'viewport': {'northeast': {'lat': -1.274775070107278, 'lng': 116.8472068798928}, 'southwest': {'lat': -1.277474729892722, 'lng': 116.8445072201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Pinisi,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101107025236658746940"">Kucing The Explorer</a>'], 'photo_reference': 'AUGGfZm7GV8F5QMNBWLql6vJmtEOM_Z7NS9niZHcO86M8ayzcoK7c9ZiGF5IKmNRqstnbYhGBsP9IbnQP3I5FJ61EwUE9iAK3VBxskW_RVdD-9-M9MvMzIP8bzdp7jLfyJenplHSW0KOpETOiey51QBfEQQ4mzy1Bznh5gUTfotG3RPXjO4C', 'width': 5184}]",ChIJIVZQFCNH8S0RdO14Du1Upwg,"{'compound_code': 'PRFW+G8 Klandasan Ilir, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPRFW+G8'}",,4.5,ChIJIVZQFCNH8S0RdO14Du1Upwg,"['tourist_attraction', 'point_of_interest', 'establishment']",51,,https://www.google.com/maps/place/?q=place_id:ChIJIVZQFCNH8S0RdO14Du1Upwg
OPERATIONAL,"PR95+XJ2, Jl. Jenderal Sudirman, Tlk, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2801249, 'lng': 116.809014}, 'viewport': {'northeast': {'lat': -1.278373620107278, 'lng': 116.81122485}, 'southwest': {'lat': -1.281073279892722, 'lng': 116.80827705}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Bawui Malawai,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109701648954703068847"">A Google User</a>'], 'photo_reference': 'AUGGfZlCkedq1swqh6P3lkcQTAxj_H1ZwOqpfB6DmXUMyOKbidB9CTlOL3tLTA2f7qLt3hFa93gmXY3U8sTpD8f24rcLA4Qwjuk9vON3ow5sMlKSOW667gOngBEh3OUQ70bi2NM2mkwHWo6t5m3Dp9kysGAK2ySJbA3KjlCsPIlWLvYc3lqD', 'width': 3000}]",ChIJt6fLKK1H8S0R9CSVZRZfVWg,,,4.2,ChIJt6fLKK1H8S0R9CSVZRZfVWg,"['tourist_attraction', 'point_of_interest', 'establishment']",18,,https://www.google.com/maps/place/?q=place_id:ChIJt6fLKK1H8S0R9CSVZRZfVWg
OPERATIONAL,"QV63+R4H, Jl. Nansarunai Dayak, Foundation, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2379736, 'lng': 116.8528601}, 'viewport': {'northeast': {'lat': -1.236626170107278, 'lng': 116.8542146798927}, 'southwest': {'lat': -1.239325829892722, 'lng': 116.8515150201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Betang Nansarunai Dayak Foundation,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116579583536692654459"">ABRIANTINUS -</a>'], 'photo_reference': 'AUGGfZky7l2E6wYQTF07ESODnSnZGOOionVC0ve8H7qOEuEPIb9slhqWHu2q0vfyK8sam1RouZUojn57mqNXxFq6VZDtARS1FfAnDJqTXQjHdnJ9pE-a3gyXyTN2MhjKcV-B75Rkr1WHpTdzie4XWNx5ZFL_LSXFpM-swIiYFIxAQaFi4t2i', 'width': 1080}]",ChIJuSfI1n9H8S0RRRNw74H9OOc,,,0.0,ChIJuSfI1n9H8S0RRRNw74H9OOc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJuSfI1n9H8S0RRRNw74H9OOc
OPERATIONAL,"QR3M+22Q, Mekar Sari, Balikpapan Tengah, Balikpapan City, East Kalimantan 76122, Indonesia","{'location': {'lat': -1.2474211, 'lng': 116.8326179}, 'viewport': {'northeast': {'lat': -1.246063120107278, 'lng': 116.8339985298927}, 'southwest': {'lat': -1.248762779892722, 'lng': 116.8312988701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gg. Milco,,,ChIJUy_PbQBH8S0Rs3mxKdaSvs8,,,0.0,ChIJUy_PbQBH8S0Rs3mxKdaSvs8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJUy_PbQBH8S0Rs3mxKdaSvs8
OPERATIONAL,"QWCG+X7G, Manggar, Balikpapan Timur, Balikpapan City, East Kalimantan 76116, Indonesia","{'location': {'lat': -1.2266501, 'lng': 116.9250156}, 'viewport': {'northeast': {'lat': -1.225467670107278, 'lng': 116.9265256798927}, 'southwest': {'lat': -1.228167329892722, 'lng': 116.9238260201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam bukit pesona,,,ChIJpdnK7IpF8S0R9mtud53sO5A,,,0.0,ChIJpdnK7IpF8S0R9mtud53sO5A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJpdnK7IpF8S0R9mtud53sO5A
OPERATIONAL,"Balikpapan Regency, Besakih XV, Blok BP-12A, Jl. Sepinggan Baru, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.221844, 'lng': 116.8965106}, 'viewport': {'northeast': {'lat': -1.220527220107278, 'lng': 116.8978584298927}, 'southwest': {'lat': -1.223226879892722, 'lng': 116.8951587701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Borneo Fishing Charter,{'open_now': True},"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106955104151966213771"">A Google User</a>'], 'photo_reference': 'AUGGfZmEha1ZVDnallGCQ0Vn8B_w0YOKSeZ2skT7DHkoEOh83EXhjOsWtyLR55ZewMPGxws2KlwS6_HKV20ktcLqgSgOFoL_F2GdKI_8Y3o6hYWiN2BAtNxYvaQd1nX-8ljPgOSc1EWQoP6nkIT4b8TF4i4GCz9MPVDkr28Xc6YGzEsXYVXo', 'width': 1152}]",ChIJwzL2CulF8S0RTkdGbC9StGY,"{'compound_code': 'QVHW+7J Sepinggan, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQVHW+7J'}",,4.5,ChIJwzL2CulF8S0RTkdGbC9StGY,"['travel_agency', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJwzL2CulF8S0RTkdGbC9StGY
OPERATIONAL,"QXP5+9W5, Kebun Lape, Manggar, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2141217, 'lng': 116.9598648}, 'viewport': {'northeast': {'lat': -1.212644970107278, 'lng': 116.9611690298927}, 'southwest': {'lat': -1.215344629892722, 'lng': 116.9584693701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titik,,,ChIJmcQiXlVP8S0RyrpiNABJpe8,,,0.0,ChIJmcQiXlVP8S0RyrpiNABJpe8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJmcQiXlVP8S0RyrpiNABJpe8
OPERATIONAL,"Perumahan Balikpapan Regency Kol. Syarifuddin Yoes II ( Ring Road II, Jalan Ruhui Rahayu, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76115, Indonesia","{'location': {'lat': -1.230418, 'lng': 116.891308}, 'viewport': {'northeast': {'lat': -1.229098920107278, 'lng': 116.8926648298927}, 'southwest': {'lat': -1.231798579892722, 'lng': 116.8899651701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Caribbean Island Water Park,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109918233572954392192"">anie musliyani</a>'], 'photo_reference': 'AUGGfZl4R6LhAnxSDdSVVT2v7olU2yhZl29DDK-0Mc7MRzL1KnK1vPdqkHuX05FRICDnHqdFYk-pRfLCTUbYc9Px3nAziGChj7bac2LwTNTNvzLjQwycunjNmxuMOmjBttgaprr7eJIb5CYIkX39JJDnRUCPrjiRgvecJwvAh6crMumeIRFO', 'width': 3264}]",ChIJ7buzj3JG8S0Rwxa9HryI3kQ,"{'compound_code': 'QV9R+RG Sepinggan, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQV9R+RG'}",,4.2,ChIJ7buzj3JG8S0Rwxa9HryI3kQ,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",2549,,https://www.google.com/maps/place/?q=place_id:ChIJ7buzj3JG8S0Rwxa9HryI3kQ
