business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,url
OPERATIONAL,"RJ5J+F27, Naimata, Maulafa, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1913477, 'lng': 123.6300526}, 'viewport': {'northeast': {'lat': -10.18981237010728, 'lng': 123.6308490298927}, 'southwest': {'lat': -10.19251202989272, 'lng': 123.6281493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lifmatidu Spot,ChIJdQKCXc-FViwRAKSgyjeyHFI,3.8,ChIJdQKCXc-FViwRAKSgyjeyHFI,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113082651317341047213"">Julian Lasut</a>'], 'photo_reference': 'AUGGfZm3u2bT9alo4xajymxyhpMjrYj9Plt2Z01VrfAXG1jBwP3lbBQddy3IusOTlzJIIcX0ZN7_hgwfKm7S8CwumTx3WRWe7Nd7NandZ9PUqmZPEAyPl0IeosDutsla3D5IqQQDerY8b4Svyn6xyYmnQyE2rcHUT6x5zCYGCe8i1OZtiMtG', 'width': 3024}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJdQKCXc-FViwRAKSgyjeyHFI
OPERATIONAL,"VJ3P+P4R, Oesapa Barat, Kelapa Lima, Kupang City, East Nusa Tenggara 85228, Indonesia","{'location': {'lat': -10.1456487, 'lng': 123.6352746}, 'viewport': {'northeast': {'lat': -10.14445467010728, 'lng': 123.6366499298927}, 'southwest': {'lat': -10.14715432989272, 'lng': 123.6339502701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangrove Forests Kupang,ChIJF0CtvTyDViwR1uuYGEVFRi4,4.2,ChIJF0CtvTyDViwR1uuYGEVFRi4,"['tourist_attraction', 'point_of_interest', 'establishment']",585,"[{'height': 403, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117118304061562679839"">A Google User</a>'], 'photo_reference': 'AUGGfZmZs9J69X_8PKEQHUviuNF2oy-f-405jpXFNLw889VFatKUNJX7X5PoscWBr7KaaVRUCodpWsCxhe1GHRHciOh0nPXXPzkpXaRS9zOREAB7-tgj-3e9vd8I6sjoQ2I3qVTWFU2OQt2zQeuzcM8evOS6ELK2BoN632R7Vfsdw0ujKDHf', 'width': 720}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJF0CtvTyDViwR1uuYGEVFRi4
OPERATIONAL,"RHH7+7RF, Nunbaun Sabu, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1718022, 'lng': 123.5645522}, 'viewport': {'northeast': {'lat': -10.17044822010728, 'lng': 123.5658988298928}, 'southwest': {'lat': -10.17314787989272, 'lng': 123.5631991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alyn para,ChIJnaKJWgCdViwR9B1Z8w0UWrY,0.0,ChIJnaKJWgCdViwR9B1Z8w0UWrY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnaKJWgCdViwR9B1Z8w0UWrY
OPERATIONAL,"RHH7+5H4, Jl. Pahlawan, Namosain, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.171886, 'lng': 123.563515}, 'viewport': {'northeast': {'lat': -10.17075432010728, 'lng': 123.5650114798927}, 'southwest': {'lat': -10.17345397989272, 'lng': 123.5623118201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nunbaun Sabu Beach,ChIJHz88bQCdViwRZiqWYVPQR9M,0.0,ChIJHz88bQCdViwRZiqWYVPQR9M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107440873744616800419"">A Google User</a>'], 'photo_reference': 'AUGGfZneGainmDFXUNBfndra3rW-zq3Ct30sWQZ7HCcXrwcM7-90Ae5FY0TXnLFDvNxr5Zt9N66ZwLd98AjDrnzv_A1PCXPbjlNgLJoDp-8BwbhMB3sjuTkaSi31m1FtlCfWZ2DqZAEX404MBqjrz06r64ko0yOpSlJenyTroCNKAlwQw5GX', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJHz88bQCdViwRZiqWYVPQR9M
OPERATIONAL,"RHWV+C8R V+C8R Jayden house, Jl. Sabu, RHWRHWV+H78, Fatubesi, Kec. Kota Lama, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1538737, 'lng': 123.5932516}, 'viewport': {'northeast': {'lat': -10.15250007010728, 'lng': 123.5945874298927}, 'southwest': {'lat': -10.15519972989272, 'lng': 123.5918877701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubuk penderitaan,ChIJj_S5XQCdViwRM9E-zMHeUx0,0.0,ChIJj_S5XQCdViwRM9E-zMHeUx0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJj_S5XQCdViwRM9E-zMHeUx0
OPERATIONAL,"VM54+X4Q, Jl. Pantai Oesapa, Oesapa, Kec. Klp. Lima, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1398327, 'lng': 123.6554228}, 'viewport': {'northeast': {'lat': -10.13850822010728, 'lng': 123.6568333298927}, 'southwest': {'lat': -10.14120787989272, 'lng': 123.6541336701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oesapa,ChIJFQkn1_KDViwRbPckpSCUi6o,4.4,ChIJFQkn1_KDViwRbPckpSCUi6o,"['tourist_attraction', 'point_of_interest', 'establishment']",52,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115335664466345406958"">rizal hakim</a>'], 'photo_reference': 'AUGGfZkjWZsdj-R4ibmj_c8CO0zGcfitmwo8BZ8X6wDn9aSf7poYHJWLKqLqPt3kR3-ZHYFhne3d7cePv88uprr51F9KpAq3_DFJGvGAlwVsotJ2O3_TiARiSzZx64QiEA0SV2tSWrok_GXmXO9py4Osi2jF0CLSEDU4uysovuUSItaa4U9W', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJFQkn1_KDViwRbPckpSCUi6o
OPERATIONAL,"RH83+X8J, Jl. Oeleta Raya, Alak, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1830246, 'lng': 123.5536794}, 'viewport': {'northeast': {'lat': -10.18170462010728, 'lng': 123.5549394798927}, 'southwest': {'lat': -10.18440427989272, 'lng': 123.5522398201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CMM GALEPA,ChIJl6_WQ52dViwR7hR0cr1z8Y4,5.0,ChIJl6_WQ52dViwR7hR0cr1z8Y4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJl6_WQ52dViwR7hR0cr1z8Y4
OPERATIONAL,"VM99+CW6, Lasiana, Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.131473, 'lng': 123.6697798}, 'viewport': {'northeast': {'lat': -10.13019992010728, 'lng': 123.6714726298927}, 'southwest': {'lat': -10.13289957989272, 'lng': 123.6687729701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lasiana Beach,ChIJaYd2jqyDViwRVEgG40jMVEE,4.3,ChIJaYd2jqyDViwRVEgG40jMVEE,"['tourist_attraction', 'point_of_interest', 'establishment']",1611,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112436622726674037213"">Ruri Febrianti</a>'], 'photo_reference': 'AUGGfZknORcjGOGysydX_GL_tKbf3qDWgaw1ja-TZBPD7F9ZaplS14XkFD1c6uUekx90zZ8Hm3f7WLVky51xn2Xk5UmZhUWvR-Pmas17-o1LDENPVZDYwJ9IcFkx1if2Hj5FrCLVGWXzMzDBc9rMzj_UV0h8kwDWl9vRaJ3Y9Bs6CaQdAFa5', 'width': 4000}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJaYd2jqyDViwRVEgG40jMVEE
OPERATIONAL,"VM75+J23, Lasiana, Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1359933, 'lng': 123.6575486}, 'viewport': {'northeast': {'lat': -10.13495277010728, 'lng': 123.6587913298927}, 'southwest': {'lat': -10.13765242989272, 'lng': 123.6560916701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nunsui,ChIJHSfbsgaDViwRTaIIbN5y6Mc,4.4,ChIJHSfbsgaDViwRTaIIbN5y6Mc,"['tourist_attraction', 'point_of_interest', 'establishment']",452,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117415774752082036587"">Agato Gandhiadi</a>'], 'photo_reference': 'AUGGfZmt-7ozHjYn9AoDS_A0jKnaCwzAEIcHhDWLdAh_KiQPAw8s1GsgarQqm5IXCgRrGtQ5WCa89vZxL0Rk2pGJkGy4GOsLColAbWDmWFw31t_GbXMadPJqz4lFxStBnjvD67p_tHiTdx_05PTKf_6WyLzVi5aRFtjDsso1LKxsNwbm7mWM', 'width': 3120}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJHSfbsgaDViwRTaIIbN5y6Mc
OPERATIONAL,"RGHV+9WP, Namosain, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1715475, 'lng': 123.544814}, 'viewport': {'northeast': {'lat': -10.17030337010728, 'lng': 123.5463645798927}, 'southwest': {'lat': -10.17300302989272, 'lng': 123.5436649201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lelotasi,ChIJcQNqFQCdViwRiaT-3UbSJDU,0.0,ChIJcQNqFQCdViwRiaT-3UbSJDU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcQNqFQCdViwRiaT-3UbSJDU
OPERATIONAL,"VJ5G+7PH, Jl. Paradiso, RT.08/RW.03, Oesapa Bar., Kec. Klp. Lima, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1418066, 'lng': 123.6268628}, 'viewport': {'northeast': {'lat': -10.14033217010728, 'lng': 123.6283608798927}, 'southwest': {'lat': -10.14303182989272, 'lng': 123.6256612201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah priskila n wila,ChIJK2kJBxWDViwRq0VFsNVX06c,5.0,ChIJK2kJBxWDViwRq0VFsNVX06c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK2kJBxWDViwRq0VFsNVX06c
OPERATIONAL,"QHRC+3R, Manulai II, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.209859, 'lng': 123.572054}, 'viewport': {'northeast': {'lat': -10.20871392010728, 'lng': 123.5731267798927}, 'southwest': {'lat': -10.21141357989272, 'lng': 123.5704271201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Hoenebab,ChIJnzrSXb-bViwR00g7GzNhU7U,1.0,ChIJnzrSXb-bViwR00g7GzNhU7U,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnzrSXb-bViwR00g7GzNhU7U
OPERATIONAL,"RGHR+3J, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1723283, 'lng': 123.541586}, 'viewport': {'northeast': {'lat': -10.17097847010728, 'lng': 123.5429358298927}, 'southwest': {'lat': -10.17367812989272, 'lng': 123.5402361701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Karang Teduh,ChIJOT8GdwCdViwRR5_3fD_S5ns,0.0,ChIJOT8GdwCdViwRR5_3fD_S5ns,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOT8GdwCdViwRR5_3fD_S5ns
