business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,price_level,url
OPERATIONAL,"83C4+MR, Waepana, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6782696, 'lng': 121.0570776}, 'viewport': {'northeast': {'lat': -8.676399570107277, 'lng': 121.05783305}, 'southwest': {'lat': -8.67909922989272, 'lng': 121.05481125}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Malamara,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115063472445746123489"">A Google User</a>'], 'photo_reference': 'AUGGfZnencGusFTpxNxEBNMCnIrCSZ8LLqQ4ZAUeFE9r0XTKYXFiAHlegsBAMqYVyKnqwS2r7nx_l-QJxqHnmT9Xjpo1cgss9TdusP2Ro6mIfDbYfdnHOKFOgePkd54U9nsodLNBCYk39zMSTTa2F-t4bHC-wcaaF6KqRrHQDvadZcysMwbn', 'width': 720}]",ChIJX3sNbwDlsi0RGNntphkvQjQ,0.0,ChIJX3sNbwDlsi0RGNntphkvQjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJX3sNbwDlsi0RGNntphkvQjQ
OPERATIONAL,"Jl. Ahmad Yani, Tanalodu, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.7918837, 'lng': 120.9746606}, 'viewport': {'northeast': {'lat': -8.790495670107278, 'lng': 120.9759965298928}, 'southwest': {'lat': -8.793195329892722, 'lng': 120.9732968701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tourist Information Center Bajawa,"[{'height': 1077, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116711561831475106885"">A Google User</a>'], 'photo_reference': 'AUGGfZmHJeU4086F7YGBRm1REsUqKYp3B0tudS2T6auiCSTeNibyQLvechQVRSAAPY85NjKG38oDzX8efKz1sycq3MF2b3DntwEWgBbn9c1AHXQSzSJyWsLeSV6QW7nKPAOb35-29TZYmd9X9LDtcEAl-ZNyM0U5y5pDW_UMSu8IbTe8WPfB', 'width': 1080}]",ChIJSa4Txtrgsi0RxBZlYtWc94U,4.5,ChIJSa4Txtrgsi0RxBZlYtWc94U,"['travel_agency', 'point_of_interest', 'establishment']",4,,{'open_now': False},"{'compound_code': '6X5F+7V Tanalodu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q326X5F+7V'}",,https://www.google.com/maps/place/?q=place_id:ChIJSa4Txtrgsi0RxBZlYtWc94U
OPERATIONAL,"4XPV+8VC, Tiworiwu, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.864198199999999, 'lng': 120.9946518}, 'viewport': {'northeast': {'lat': -8.86279377010728, 'lng': 120.9960016298927}, 'southwest': {'lat': -8.865493429892723, 'lng': 120.9933019701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Manulalu Panorama,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117382147254391933899"">Paulina Ping</a>'], 'photo_reference': 'AUGGfZmaqORnom6IiDzVgBjXbdO5IYpZYYQHH0qsQ4zLmf6aI4_1btGOR-L5D3ufAfsVqGfnfGE2KxOEbxecnJ_JTOqD9wN_s5rvoT24eG7goQfg6AMh6Vd0XrLALjRvcJjkybZHzIDyc7N74oXD3Jjx0L-W3X07ueqdsC7JESj5BbSzBGt3', 'width': 1920}]",ChIJ4e0svS7csi0RK4oHVuLxAOo,4.6,ChIJ4e0svS7csi0RK4oHVuLxAOo,"['tourist_attraction', 'point_of_interest', 'establishment']",394,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ4e0svS7csi0RK4oHVuLxAOo
OPERATIONAL,"4X4W+6HQ, Dariwali, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8943958, 'lng': 120.9965177}, 'viewport': {'northeast': {'lat': -8.893016670107277, 'lng': 120.9979446298927}, 'southwest': {'lat': -8.895716329892721, 'lng': 120.9952449701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jerebuu Kota Tercinta,,ChIJqy4f6tHdsi0RKHGQ8jVxgyc,5.0,ChIJqy4f6tHdsi0RKHGQ8jVxgyc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqy4f6tHdsi0RKHGQ8jVxgyc
OPERATIONAL,"Mengeruda, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7083553, 'lng': 121.0869265}, 'viewport': {'northeast': {'lat': -8.707330070107277, 'lng': 121.0882836298927}, 'southwest': {'lat': -8.710029729892721, 'lng': 121.0855839701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Soa Mengeruda Hot Spring,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104150457551623325515"">Arnolds Flores</a>'], 'photo_reference': 'AUGGfZnXH6lFgzwof0d7vO71i3Q6uDWYAdxm2SjVeVI6XVQ3td57aw-fGXahLLyIeJ5DNnayCQ6y19WTkLkp5Op2YAzsPZpHU-2LirhX1pJMhzITohmxbK_NuZuxTudCBzbXSDdtl1GAZF2szcYqjHbVEoZzJzrGkXUhi5vwu53fotjqccX5', 'width': 4160}]",ChIJd3gDRGTvsi0R_ZX5FlvNNNg,4.4,ChIJd3gDRGTvsi0R_ZX5FlvNNNg,"['tourist_attraction', 'point_of_interest', 'establishment']",588,,{'open_now': False},"{'compound_code': '73RP+MQ Mengeruda, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q3373RP+MQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJd3gDRGTvsi0R_ZX5FlvNNNg
OPERATIONAL,"7V2M+C39, Heawea, Aimere, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.749398, 'lng': 120.8819102}, 'viewport': {'northeast': {'lat': -8.748020070107277, 'lng': 120.8832377298928}, 'southwest': {'lat': -8.75071972989272, 'lng': 120.8805380701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lopijo Village,,ChIJi0aUMgwdsy0RKT4foSc3Oco,3.0,ChIJi0aUMgwdsy0RKT4foSc3Oco,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJi0aUMgwdsy0RKT4foSc3Oco
OPERATIONAL,"3WH9+4MQ, Warupele II, Aimere, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.92225, 'lng': 120.9181467}, 'viewport': {'northeast': {'lat': -8.920757020107278, 'lng': 120.9196903798927}, 'southwest': {'lat': -8.923456679892722, 'lng': 120.9169907201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wae Ngongo Beach,,ChIJnVTVNgDZsi0R7HiHH7amyPo,0.0,ChIJnVTVNgDZsi0R7HiHH7amyPo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnVTVNgDZsi0R7HiHH7amyPo
OPERATIONAL,"34M6+G4P, Were III, South Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.9162181, 'lng': 121.1103459}, 'viewport': {'northeast': {'lat': -8.914528770107278, 'lng': 121.1115477798927}, 'southwest': {'lat': -8.917228429892722, 'lng': 121.1088481201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Boba,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102595249627152401739"">A Google User</a>'], 'photo_reference': 'AUGGfZnIMk533K4KH-vUXM4lgHropHhWNdhWDW0Zv3ckmif6fle9tz6sslSZAsDrSBEF2ZsRTcfVaMWFEDTAcXQz4La9kA1OlHPtxuOC0rUATTM2sgBJwWY0V1w-Mv99ZTF94vB-XPkHIouzd5l6YUo6N0iviUYb2V6zri_BMJTMNDd3QWwe', 'width': 6000}]",ChIJ9xiEpt3Fsi0RR-rqwFHItgo,4.5,ChIJ9xiEpt3Fsi0RR-rqwFHItgo,"['tourist_attraction', 'point_of_interest', 'establishment']",11,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ9xiEpt3Fsi0RR-rqwFHItgo
OPERATIONAL,"Watumanu, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.901442099999999, 'lng': 120.9817202}, 'viewport': {'northeast': {'lat': -8.900096920107279, 'lng': 120.9830841298927}, 'southwest': {'lat': -8.902796579892723, 'lng': 120.9803844701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suza Nuaolo,"[{'height': 1904, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118240252757739312055"">A Google User</a>'], 'photo_reference': 'AUGGfZnhjgq1DaoRv5xmafihYb_YhZLGjGzJsbFTNBgwmN94SG8qwNBdt48Bh9k_rUdH-mMOFDP4_1ZCWos0CiSwzkQtCR7RzVNaeualFzcIoZ8jjk1wEb4tZCmQ4M47npS4oICIZq0eMVYoLRRUjhGTmr70iKJ-DWeYDWs5QO9zvqr0vSED', 'width': 1611}]",ChIJSzx0rYfZsi0RNEHYMisyZ3Y,5.0,ChIJSzx0rYfZsi0RNEHYMisyZ3Y,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,"{'compound_code': '3XXJ+CM Watumanu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q323XXJ+CM'}",,https://www.google.com/maps/place/?q=place_id:ChIJSzx0rYfZsi0RNEHYMisyZ3Y
OPERATIONAL,"Jl. Ahmad Yani No.2, Tanalodu, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim. 86415, Indonesia","{'location': {'lat': -8.7920809, 'lng': 120.9743567}, 'viewport': {'northeast': {'lat': -8.79065877010728, 'lng': 120.9756778798928}, 'southwest': {'lat': -8.793358429892724, 'lng': 120.9729782201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bajawa Eco-Tourism and Tourist Information Centre,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105850783676775326050"">William Doi</a>'], 'photo_reference': 'AUGGfZlecrsmKUh12VBRlaYvnVjSrNdg5JEsFpq7yrlOnmZM0x-n74DnT2fseNvwDBcgByUw9M48WveY2AMjYlwlgUL5ezLyH_Faqd8b8t90Ace61rmj-1y0akCarjChgUb0RUFWHKhYYe7YY36OE_5yrtVKQCTf5U8Nz5qqxdwB_8ef1QgR', 'width': 1600}]",ChIJd7_4xdrgsi0RSM3O6mB8DiA,2.9,ChIJd7_4xdrgsi0RSM3O6mB8DiA,"['travel_agency', 'point_of_interest', 'establishment']",10,,{'open_now': False},"{'compound_code': '6X5F+5P Tanalodu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q326X5F+5P'}",,https://www.google.com/maps/place/?q=place_id:ChIJd7_4xdrgsi0RSM3O6mB8DiA
CLOSED_TEMPORARILY,"6WFW+FWH, Beiwali, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7763165, 'lng': 120.9473601}, 'viewport': {'northeast': {'lat': -8.775243720107277, 'lng': 120.94944225}, 'southwest': {'lat': -8.77794337989272, 'lng': 120.94666605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watu mere wawowae,,ChIJP63c2h3hsi0RBRsRSBqyQYY,0.0,ChIJP63c2h3hsi0RBRsRSBqyQYY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJP63c2h3hsi0RBRsRSBqyQYY
CLOSED_TEMPORARILY,"6XF3+QRP, Wawowae, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.776054499999999, 'lng': 120.95383}, 'viewport': {'northeast': {'lat': -8.774717670107279, 'lng': 120.9551974798927}, 'southwest': {'lat': -8.777417329892723, 'lng': 120.9524978201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sao Milo Wali,,ChIJaUKBMiLhsi0RvEIiUxs67_U,0.0,ChIJaUKBMiLhsi0RvEIiUxs67_U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJaUKBMiLhsi0RvEIiUxs67_U
CLOSED_TEMPORARILY,"puncak wolobobo flores, Beja, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.8352778, 'lng': 120.9813889}, 'viewport': {'northeast': {'lat': -8.833927970107279, 'lng': 120.9827387298927}, 'southwest': {'lat': -8.836627629892723, 'lng': 120.9800390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawah Nuri,,ChIJjx30DJvfsi0RGTTSwgPwwPI,0.0,ChIJjx30DJvfsi0RGTTSwgPwwPI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJjx30DJvfsi0RGTTSwgPwwPI
CLOSED_TEMPORARILY,"5XGF+275, Bomari, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8249914, 'lng': 120.973224}, 'viewport': {'northeast': {'lat': -8.823810070107278, 'lng': 120.9744805298927}, 'southwest': {'lat': -8.826509729892722, 'lng': 120.9717808701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapangan Pacuan Kuda bajawa,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101950988871172183859"">A Google User</a>'], 'photo_reference': 'AUGGfZkmanOHiNkOGSeZT8hKZB4cQnMNxcCarGEpsBoo4u4KsX3nR68bdO20t8Up6XFOZDwWYqfLRcBd16TvrMHVz-Ndbx2AsoDiEdrBKvvTwR88IdofarvBr07AYRM71qvx0-ivMbwFVnTPKZbHBf5dLu0Nt8hekrBErsWF-JIQzfdW4seu', 'width': 4032}]",ChIJexO__6rfsi0RRG_Lgl3F8dc,4.0,ChIJexO__6rfsi0RRG_Lgl3F8dc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJexO__6rfsi0RRG_Lgl3F8dc
