business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,permanently_closed,price_level,url
OPERATIONAL,"WCW2+228, Jojog, Pekalongan, East Lampung Regency, Lampung 34391, Indonesia","{'location': {'lat': -5.0549255, 'lng': 105.4001792}, 'viewport': {'northeast': {'lat': -5.053570720107278, 'lng': 105.4015201298927}, 'southwest': {'lat': -5.056270379892722, 'lng': 105.3988204701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan,ChIJdUFzH4i9QC4Rq3YnvPYca8w,5.0,ChIJdUFzH4i9QC4Rq3YnvPYca8w,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108861634766701748124"">Septi Aja</a>'], 'photo_reference': 'AUGGfZnPufqIe8Qv0yQ4snRq7Uj_KMJ0HyQC0bwoyf3BkS5vI6M5iagWS59PEekZVHFp8LCFZnSfFYygLq34vAD_WPVFs157inb4Q_ATBmrE1cgIdtHwxKd2ouJqWraUWQWZ3d_ICSpxDlpLFPI3zyv2DRc74QimufHepHFfpQO2OEwZmiIb', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJdUFzH4i9QC4Rq3YnvPYca8w
OPERATIONAL,"V8PV+4RH, Banjar Rejo, Batanghari, East Lampung Regency, Lampung 34381, Indonesia","{'location': {'lat': -5.1140827, 'lng': 105.3446009}, 'viewport': {'northeast': {'lat': -5.112806020107278, 'lng': 105.3460403298927}, 'southwest': {'lat': -5.115505679892722, 'lng': 105.3433406701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Horror,ChIJN7v_WsS9QC4RCvYKZnYF1SM,5.0,ChIJN7v_WsS9QC4RCvYKZnYF1SM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJN7v_WsS9QC4RCvYKZnYF1SM
OPERATIONAL,"Girikarto 67b 002/001, Girikarto, Kec. Sekampung, Kabupaten Lampung Timur, Lampung 34382, Indonesia","{'location': {'lat': -5.1490979, 'lng': 105.4700049}, 'viewport': {'northeast': {'lat': -5.147708370107279, 'lng': 105.4713866298927}, 'southwest': {'lat': -5.150408029892723, 'lng': 105.4686869701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Rumah Fadhil,ChIJs820Kd-VQC4RwEY3sk5asxY,5.0,ChIJs820Kd-VQC4RwEY3sk5asxY,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112941066060717025195"">A Google User</a>'], 'photo_reference': 'AUGGfZn563iYWL5LZ-9rV1PO7qn7h5u31zaPgS6SFBwRN3tCnGX9w68vVZCCcyKL5Pfo1CJjiA5Vw3qosj7pqGcUZGo0BK07LMa5Fw_yL00eYdYKxMYPFocWCv3Iegpp4bIKz87SvF5ZcfWMxPkCV_AhqAy8kq2aBV59Ob5Li5K9xxScJKvu', 'width': 2322}]","{'compound_code': 'VF2C+92 Girikarto, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67VF2C+92'}",,,https://www.google.com/maps/place/?q=place_id:ChIJs820Kd-VQC4RwEY3sk5asxY
OPERATIONAL,"MHX6+CMW, Pugung Raharjo, Sekampung Udik, East Lampung Regency, Lampung 34384, Indonesia","{'location': {'lat': -5.3013941, 'lng': 105.561712}, 'viewport': {'northeast': {'lat': -5.299955470107278, 'lng': 105.5630323798927}, 'southwest': {'lat': -5.302655129892722, 'lng': 105.5603327201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Purbakala,ChIJi9fZBUPuQC4RmQnmeDlx6gI,4.4,ChIJi9fZBUPuQC4RmQnmeDlx6gI,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",110,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104631725564869358414"">A Google User</a>'], 'photo_reference': 'AUGGfZkFXYd77rVlKj5nC9vqm-gVlFf4CfSFm4vDzGwNqGJKHcg0e8iF1S07Ncvxkhqo-aO_ByjeOA1EKdgn-TWkmwFqSHRGA3miSFcy8hUxqRqM9ZMwzWYHQMNI5dVEHmab9M3He87j8GYJwhorOIDaHfLJNSLu4rY_-21wC8Kq7CYAulCi', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJi9fZBUPuQC4RmQnmeDlx6gI
OPERATIONAL,"W83X+9J3, Adirejo, Pekalongan, East Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.096622, 'lng': 105.349041}, 'viewport': {'northeast': {'lat': -5.095129420107279, 'lng': 105.3504993798927}, 'southwest': {'lat': -5.097829079892723, 'lng': 105.3477997201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat mancing Rawa elor,ChIJ12C0CQC9QC4RMzoyoUJDaHM,0.0,ChIJ12C0CQC9QC4RMzoyoUJDaHM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ12C0CQC9QC4RMzoyoUJDaHM
OPERATIONAL,"V8JW+XHH, Jl. Harjo Sudarmo, Bumi Harjo, Kec. Batanghari, Kabupaten Lampung Timur, Lampung 34381, Indonesia","{'location': {'lat': -5.1175566, 'lng': 105.3464803}, 'viewport': {'northeast': {'lat': -5.116187570107278, 'lng': 105.3478041298927}, 'southwest': {'lat': -5.118887229892722, 'lng': 105.3451044701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata taman mbh jo,ChIJk5Uce2K9QC4R7JrN9MXdQqM,0.0,ChIJk5Uce2K9QC4R7JrN9MXdQqM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118416747514853895270"">Dedi Purnomo</a>'], 'photo_reference': 'AUGGfZn3sq0bL2B7RRg0LKs0WNkgGLiSUIBLbpmle0yylVBDkso0wxp9fjBmiPrp5AAnbcQJyt6J1Y8uqKIbR72ff8EQFnraVeF6DSQJlfsg0cvtrsUfjQ-RDQXgVDX4aomcl2MisyQBZdLqQ0snMItj_pBvLBH7EQRTD2ltyQ-dnW23Pn2j', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJk5Uce2K9QC4R7JrN9MXdQqM
OPERATIONAL,"R8CF+6M2, Unnamed Road, Margo Toto, Kec. Metro Kibang, Kabupaten Lampung Timur, Lampung 34331, Indonesia","{'location': {'lat': -5.1794801, 'lng': 105.3241538}, 'viewport': {'northeast': {'lat': -5.178141620107279, 'lng': 105.3255113298927}, 'southwest': {'lat': -5.180841279892722, 'lng': 105.3228116701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun jeruk BW Pak Eko,ChIJc8Mgsz2_QC4RhuFvIofp9pU,5.0,ChIJc8Mgsz2_QC4RhuFvIofp9pU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115073998205223137407"">A Google User</a>'], 'photo_reference': 'AUGGfZnxlEhV7Q34P52qq9TTJJ5JKSXmxmnq-AKAHlWFgCqLs6af9Xrvp7Y1kSInJfKYRdN7To8X5LCoRyoZvvZ4yazlIVXP8jkxVuXcnGA41FaH_MQd014agBd_dJcdiQabjxunCCRh6MXlZhHngiXBkBmCx5Q5xZnyphYqTPzG-a56z58E', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJc8Mgsz2_QC4RhuFvIofp9pU
OPERATIONAL,"R868+GHX, Margo Toto, Metro Kibang, East Lampung Regency, Lampung 34331, Indonesia","{'location': {'lat': -5.189591, 'lng': 105.315595}, 'viewport': {'northeast': {'lat': -5.188089720107278, 'lng': 105.3172766798927}, 'southwest': {'lat': -5.190789379892722, 'lng': 105.3145770201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Jeruk Pak Budi 1,ChIJ_6SxR4S_QC4RaeSm-Nn8uBs,5.0,ChIJ_6SxR4S_QC4RaeSm-Nn8uBs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102090813207965377855"">A Google User</a>'], 'photo_reference': 'AUGGfZkQpNABOde4YOJOexAT0wClFpkRTU5hsZv_Tpn5kGzkZ0RsQQ4SNlC1sKw_WE6bhsamy36b8KCDEP-WKZAYL7Kug4zKnwv6CLanBWzpeTzzeqXP3fK2LDqZmQDo5s7HtkqUbe9QAtDL8fHFFkCV5PZQGixGM75EoRAYQMkgT1yZkjd7', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ_6SxR4S_QC4RaeSm-Nn8uBs
OPERATIONAL,"Gunung Pasir Jaya, Sekampung Udik, East Lampung Regency, Lampung 34183, Indonesia","{'location': {'lat': -5.300403999999999, 'lng': 105.5480743}, 'viewport': {'northeast': {'lat': -5.299041470107277, 'lng': 105.5493996798927}, 'southwest': {'lat': -5.30174112989272, 'lng': 105.5467000201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Guruh Sampang,ChIJVVon2IfvQC4RVbO0Bo2hxsE,4.7,ChIJVVon2IfvQC4RVbO0Bo2hxsE,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",19,{'open_now': False},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110781397967702270245"">A Google User</a>'], 'photo_reference': 'AUGGfZkaxC_F-bd2SQAxRlkSFgo0nT9950jhXEz1gQVlRPIAPPnPSaaJVfWTY4D9c32AgD7pKRw-Goi6x-ILv04zo9naiPd8HIn1hESrW7YrhS6d9jnVo6Pn3d_wbXHo0WhvXCHpoBuEYcSPscAbYewaHCWy-RECiycJGt-fXUXup7eXiXdO', 'width': 4096}]","{'compound_code': 'MGXX+R6 Gunung Pasir Jaya, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67MGXX+R6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJVVon2IfvQC4RVbO0Bo2hxsE
OPERATIONAL,"R944+Q47, Margo Toto, Metro Kibang, East Lampung Regency, Lampung 34335, Indonesia","{'location': {'lat': -5.1931642, 'lng': 105.3553821}, 'viewport': {'northeast': {'lat': -5.191814370107278, 'lng': 105.3567319298927}, 'southwest': {'lat': -5.194514029892722, 'lng': 105.3540322701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Triya kebon jerok BW,ChIJrcJcTwC_QC4RnhhAtg8jvLI,0.0,ChIJrcJcTwC_QC4RnhhAtg8jvLI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrcJcTwC_QC4RnhhAtg8jvLI
OPERATIONAL,"W9QH+CXQ, Tulus Rejo, Pekalongan, East Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0614023, 'lng': 105.3799997}, 'viewport': {'northeast': {'lat': -5.060125670107277, 'lng': 105.3811127298927}, 'southwest': {'lat': -5.06282532989272, 'lng': 105.3784130701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Yushar Fishing,ChIJiRxFDK69QC4R0jV7EY_ptR8,5.0,ChIJiRxFDK69QC4R0jV7EY_ptR8,"['tourist_attraction', 'point_of_interest', 'establishment']",17,{'open_now': False},"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105537366274904953571"">A Google User</a>'], 'photo_reference': 'AUGGfZldHENBdzlbPvVL3V2M8Z9Bs-b1usSN7W_RB70seOlzgUJ31-7ow7Qd202464Dip38ajlZHZkJsQUXEMdKqkdYUh65PieX5bezoxZ5He9RFc52RFmXHjtx2pV4jk4pQCqxp7fVk9zIyrmMrLpXOlc5itUXHEe_2t4rfH6mBgaE7YAbJ', 'width': 2688}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJiRxFDK69QC4R0jV7EY_ptR8
OPERATIONAL,"W985+XXX, Pekalongan, East Lampung Regency, Lampung 34391, Indonesia","{'location': {'lat': -5.0825742, 'lng': 105.359978}, 'viewport': {'northeast': {'lat': -5.081259670107278, 'lng': 105.3613409798927}, 'southwest': {'lat': -5.083959329892722, 'lng': 105.3586413201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wahana bermain AmBa,ChIJd6IidZ29QC4RwM6fRTQ_hw4,4.0,ChIJd6IidZ29QC4RwM6fRTQ_hw4,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': False},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101455592255018031448"">gesta permata</a>'], 'photo_reference': 'AUGGfZmhstsSaYteYC9fjpjYMM5tb5wfw2_6iVl7XrqeFnEe69qPKEfBCXX7pCCjxXeSx_ZVVa9_cHHIqCXXFw4F9ddFGtW3DJQOceI3uDU6JniP-srRHQcgtXJLyK8DNsPfksLAZ-wB6SknwSvL8IX087vVO_b3IkLrwu63Obn59QmU2MTT', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJd6IidZ29QC4RwM6fRTQ_hw4
