business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,url
OPERATIONAL,"F66C+4FR, Koto Baru, Padang Sago, Padang Pariaman Regency, West Sumatra 25574, Indonesia","{'location': {'lat': -0.539634, 'lng': 100.2211398}, 'viewport': {'northeast': {'lat': -0.5382976701072777, 'lng': 100.2224872298927}, 'southwest': {'lat': -0.5409973298927221, 'lng': 100.2197875701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lakuak Agho (Lakuak Aro),,ChIJG7HSi-Qf1S8RUnimh4FAOdc,0.0,ChIJG7HSi-Qf1S8RUnimh4FAOdc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG7HSi-Qf1S8RUnimh4FAOdc
OPERATIONAL,"F6RV+3WF, Tandikat, Patamuan, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.5098131, 'lng': 100.2447929}, 'viewport': {'northeast': {'lat': -0.5086166201072778, 'lng': 100.2461886798927}, 'southwest': {'lat': -0.5113162798927222, 'lng': 100.2434890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian alami lubuak urek,,ChIJ0ZXcAwAZ1S8RR83W7oioqQE,0.0,ChIJ0ZXcAwAZ1S8RR83W7oioqQE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0ZXcAwAZ1S8RR83W7oioqQE
OPERATIONAL,"J48C+HP, Iii Koto Aur Malintang, Iv Koto Aur Malintang, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.3835792, 'lng': 100.1218233}, 'viewport': {'northeast': {'lat': -0.3822293701072778, 'lng': 100.1231731298927}, 'southwest': {'lat': -0.3849290298927222, 'lng': 100.1204734701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAWAH MAK YUANG KANDUANG,,ChIJr3-qcYkR1S8RUZq_f28DS0U,0.0,ChIJr3-qcYkR1S8RUZq_f28DS0U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr3-qcYkR1S8RUZq_f28DS0U
OPERATIONAL,"765H+FCP, Katapiang, Batang Anai, Padang Pariaman Regency, West Sumatra 25572, Indonesia","{'location': {'lat': -0.7412906, 'lng': 100.2285695}, 'viewport': {'northeast': {'lat': -0.7397664201072777, 'lng': 100.2299196798927}, 'southwest': {'lat': -0.7424660798927222, 'lng': 100.2272200201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pantai karambia ampek,{'open_now': True},ChIJ_3hzeNjn1C8RY95PCHJCupA,4.4,ChIJ_3hzeNjn1C8RY95PCHJCupA,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",257,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112829276093933896501"">Henkqie Anantha</a>'], 'photo_reference': 'AUGGfZnQxmE3gyvTF2J_c2393mzrnq5MOAAvQjnknnILqB7HtHwy2cwt6wKHuA3JXQgDqe_fGhKjJ4BHmTFdkRMKjny87tUiOTJdyMUyi42H7mp_8XBOAlHLzbOFTJQ3FYeaOPrlObz3MFe3pdIoc9As_sWV8nDgO0mrjEwAAZGE_AbKtcQO', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_3hzeNjn1C8RY95PCHJCupA
OPERATIONAL,"Jalan Lambeh, Jl. Ladang Rimbo, Malai III Koto, Kec. Sungai Geringging, Kabupaten Padang Pariaman, Sumatera Barat 25562, Indonesia","{'location': {'lat': -0.4018842, 'lng': 100.1256425}, 'viewport': {'northeast': {'lat': -0.4005463201072778, 'lng': 100.1269939298927}, 'southwest': {'lat': -0.4032459798927222, 'lng': 100.1242942701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jenjang 1000 Bukit Sirih,{'open_now': False},ChIJI5WyqQAR1S8R78dWcj1vAVw,4.2,ChIJI5WyqQAR1S8R78dWcj1vAVw,"['tourist_attraction', 'point_of_interest', 'establishment']",82,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112497372714572301512"">A Google User</a>'], 'photo_reference': 'AUGGfZmdMqm6EsjsKLnDVbLJvsdlMJP1tqM7S52u6ru_XefcIn8W_p3LcyD4l6NixV9Lyo2hONE5x8M7PEXV0w_YuWFcsBDdS5CmQ2Fl7Eb_QocdxArz_ZhXjAeVuvIA_e4h9jA3MLQm53Qxjknze7ARwSLx_qQt0KuqX6_GsjcFmdGYwyA9', 'width': 4000}]","{'compound_code': 'H4XG+67 Malai III Koto, Padang Pariaman Regency, West Sumatra, Indonesia', 'global_code': '6PF2H4XG+67'}",,https://www.google.com/maps/place/?q=place_id:ChIJI5WyqQAR1S8R78dWcj1vAVw
OPERATIONAL,"F87G+MW8, Guguak, 2 X 11 Kayu Tanam, Padang Pariaman Regency, West Sumatra 25584, Indonesia","{'location': {'lat': -0.535171, 'lng': 100.327058}, 'viewport': {'northeast': {'lat': -0.533867620107278, 'lng': 100.3282714298927}, 'southwest': {'lat': -0.5365672798927223, 'lng': 100.3255717701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,IP3M,,ChIJsS69zvYh1S8RrH4nWyInhsE,0.0,ChIJsS69zvYh1S8RrH4nWyInhsE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJsS69zvYh1S8RrH4nWyInhsE
OPERATIONAL,"F3J3+4G8, Kuranji Hilir, Sungai Limau, Padang Pariaman Regency, West Sumatra 25562, Indonesia","{'location': {'lat': -0.5197088, 'lng': 100.0538176}, 'viewport': {'northeast': {'lat': -0.5181681701072779, 'lng': 100.0552179798927}, 'southwest': {'lat': -0.5208678298927223, 'lng': 100.0525183201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Arta Sungai Limau,{'open_now': True},ChIJaVhXmWED1S8RUYICKopHTAI,4.2,ChIJaVhXmWED1S8RUYICKopHTAI,"['tourist_attraction', 'point_of_interest', 'establishment']",172,"[{'height': 4896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104295312517483715032"">Erisman Prakasa</a>'], 'photo_reference': 'AUGGfZkHv4kDhbukCXJmYRwxOA1gaKEwSm9gwgF905gnppm3YxgwXToGE7sWQxdottSO2NWiWeR5gpbLD4KzB7uiCkdyRlrg5hLNacccg-Zo2zHufUalqspE1WvA0fx7MblPwreyfHyiwQShVBdlM3QUDmO36RgXUzrEOTP70oANIfQpbWy-', 'width': 6528}]",,,https://www.google.com/maps/place/?q=place_id:ChIJaVhXmWED1S8RUYICKopHTAI
OPERATIONAL,"F933+8M, Anduring, 2 X 11 Kayu Tanam, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.5467038, 'lng': 100.3541946}, 'viewport': {'northeast': {'lat': -0.5453539701072777, 'lng': 100.3555444298927}, 'southwest': {'lat': -0.5480536298927222, 'lng': 100.3528447701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Ngungun,,ChIJOXpf9_Un1S8RWcd6jLr63LY,4.9,ChIJOXpf9_Un1S8RWcd6jLr63LY,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116883335689204982160"">Novri Yanto</a>'], 'photo_reference': 'AUGGfZnBkcI_QOXZn_bidtKULkhCXIwJzTMzs-iq9_3FUzHLo_tD7mdi8GO68zVB71v8d8POv9hA4TzXbIg3MJ1e_3bouwZuHlnkWEa8S_NqUXa9mVAl0JV-4NFCN625G7K7S2VLAq2yy4MSJFik5tRrpgYd9YJuLebM7G6GzFSskQ3-APSD', 'width': 3840}]",,,https://www.google.com/maps/place/?q=place_id:ChIJOXpf9_Un1S8RWcd6jLr63LY
OPERATIONAL,"Korong Matua, Sikucur, Kec. V Koto Kp. Dalam, Kabupaten Padang Pariaman, Sumatera Barat 25562, Indonesia","{'location': {'lat': -0.4391417, 'lng': 100.1785406}, 'viewport': {'northeast': {'lat': -0.4379658201072777, 'lng': 100.1801947298927}, 'southwest': {'lat': -0.4406654798927222, 'lng': 100.1774950701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Langkuik Baneo Matua,{'open_now': True},ChIJkesItXcX1S8RBubeVjhgJkQ,5.0,ChIJkesItXcX1S8RBubeVjhgJkQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107977157984892275642"">Yss Cyclops</a>'], 'photo_reference': 'AUGGfZkLa2ge5LEXGU5QEC7F-V4B77ZoRqtyKw0F13jzlKs0vT9F0RYTHX-jhtf8NwYj2mw98aLO5BJw9vrv2NH8qMgiTul-7LJ-SQJdbjsZ_IwzYaFHeaEvu1Ep_Pu4n9Lny_AHCu8hcWTvi5Rxaq17xdz5pbSc7toXM1xcoFYswltKs6gw', 'width': 4160}]","{'compound_code': 'H56H+8C Sikucur, Padang Pariaman Regency, West Sumatra, Indonesia', 'global_code': '6PF2H56H+8C'}",,https://www.google.com/maps/place/?q=place_id:ChIJkesItXcX1S8RBubeVjhgJkQ
OPERATIONAL,"G46C+25M, Pilubang, Sungai Limau, Padang Pariaman Regency, West Sumatra 25562, Indonesia","{'location': {'lat': -0.4899039, 'lng': 100.1204111}, 'viewport': {'northeast': {'lat': -0.48878395, 'lng': 100.1217935298927}, 'southwest': {'lat': -0.4932637499999999, 'lng': 100.1190938701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EMBUNG WISATA SUNGAI TALANG,,ChIJA3bLnOgb1S8R838ZGRQrDj4,5.0,ChIJA3bLnOgb1S8R838ZGRQrDj4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109373980466843471757"">BEDRI BS -</a>'], 'photo_reference': 'AUGGfZm2tHbVBEyAwAOQhiTogOmoUQOomx2cloDBXf8WqW_Z7J0PiUbiLwQ8Y5Hj80O7bWBNGmUtdDWeEHXvm0xnb6-lNaxg8rUZgvxO4pVCBK-8ltnDlNQWxV1rjWJzbw-MmVjjn8ukgTjQXoq50KuB68iZmJr6hZQzxqXew_4Ku-_SfTDn', 'width': 1952}]",,,https://www.google.com/maps/place/?q=place_id:ChIJA3bLnOgb1S8R838ZGRQrDj4
OPERATIONAL,"G648+8FW, Gunung Padang Alai, Patamuan, Padang Pariaman Regency, West Sumatra 25573, Indonesia","{'location': {'lat': -0.4941302, 'lng': 100.2162082}, 'viewport': {'northeast': {'lat': -0.4927803701072778, 'lng': 100.2175580298927}, 'southwest': {'lat': -0.4954800298927222, 'lng': 100.2148583701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dama Kasiak,,ChIJddnBJMkZ1S8Ri7PdjiPn7gU,5.0,ChIJddnBJMkZ1S8Ri7PdjiPn7gU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112577246181796550173"">Ahmad Rafi</a>'], 'photo_reference': 'AUGGfZn8hyImtFJVLhs88ivzEFZCwQiWxHGl8hRDQDCLsyhZLjaankEsWK89MHo83O4g_Ev3GD51D48Q3BK63AlOM-3GiZv3bOXKSQlksWBY7qBOMDuNlP-fBb3coiVSqA0IngJ-0gY6-LW9CJuJhJOgcMpCGQf96v7q83_LhxOzU2TtyBGg', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJddnBJMkZ1S8Ri7PdjiPn7gU
OPERATIONAL,"863W+QJ, Tapakis, Ulakan Tapakis, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.6956085, 'lng': 100.2465853}, 'viewport': {'northeast': {'lat': -0.6938453201072777, 'lng': 100.2474578798927}, 'southwest': {'lat': -0.6965449798927222, 'lng': 100.2447582201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun jeruk Arianto,,ChIJRXe7Tpbn1C8RfPYGUxWSOzI,5.0,ChIJRXe7Tpbn1C8RfPYGUxWSOzI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108586192017699239915"">A Google User</a>'], 'photo_reference': 'AUGGfZmKu1bRGQ8cbCAZhdOkkAWRD-3ZSLnFRqShE56ors_jM0w2whdvg_tIjHyuAmWPoWOtZfaLEc4kUqmUMBbcEbChuvItgjrUPLIrriHR11kHH2324qw4Ecqol268mZKm1uPXJjnuPZI_yNwzHgF25JEKZJ9ahrvx8WoGAhNB5ciJdIqs', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJRXe7Tpbn1C8RfPYGUxWSOzI
OPERATIONAL,"87H5+9C7, Sintuak, Sintuk Toboh Gadang, Padang Pariaman Regency, West Sumatra 25582, Indonesia","{'location': {'lat': -0.6717247000000001, 'lng': 100.2576524}, 'viewport': {'northeast': {'lat': -0.6702444701072776, 'lng': 100.2594312298927}, 'southwest': {'lat': -0.6729441298927221, 'lng': 100.2567315701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SATELIT PHOTO STUDIO,,ChIJcafzcgbn1C8R1mVQYmO2koA,5.0,ChIJcafzcgbn1C8R1mVQYmO2koA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJcafzcgbn1C8R1mVQYmO2koA
OPERATIONAL,"G67Q+QR6, Tandikat, Patamuan, Padang Pariaman Regency, West Sumatra 25573, Indonesia","{'location': {'lat': -0.4855833000000001, 'lng': 100.2395032}, 'viewport': {'northeast': {'lat': -0.4842440201072778, 'lng': 100.2409311298927}, 'southwest': {'lat': -0.4869436798927222, 'lng': 100.2382314701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Gempa Lubuak Laweh,,ChIJzwu2LhAZ1S8RM1oSqbhnpNk,5.0,ChIJzwu2LhAZ1S8RM1oSqbhnpNk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112577246181796550173"">Ahmad Rafi</a>'], 'photo_reference': 'AUGGfZmkB75uMMudQrckjx1ugbCUPahmnZiYPIlNUjtkFPucJ5QUAmym6-PYX21V2Fvmxho1CDllsihUSHWhSoqAq-3dhzZ2bvnHjtMr3IWWASqyf8TDcjGY60wmm1F7MRkttWCXSSIhYBpp43MhCK8i-uPR01G6cSRseNGqxmXMvFQM459u', 'width': 2048}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzwu2LhAZ1S8RM1oSqbhnpNk
