business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,price_level,rating,reference,types,user_ratings_total,plus_code,permanently_closed,url
OPERATIONAL,"Seketeng, Sumbawa, Sumbawa Regency, West Nusa Tenggara 84313, Indonesia","{'location': {'lat': -8.5044344, 'lng': 117.4274255}, 'viewport': {'northeast': {'lat': -8.503094770107278, 'lng': 117.4288343298928}, 'southwest': {'lat': -8.505794429892722, 'lng': 117.4261346701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Dalam Loka,{'open_now': False},"[{'height': 1702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100603381525511033966"">A Google User</a>'], 'photo_reference': 'AUGGfZnXvgrZL-AiUjAaRjM7jtLJLkzK0sYomP4OQ4F5Ek0cFgAEy_iWczce_rkOTOKZTu3sLQsa99FNSMcWBU8yvb3b9hvY9Nm42O_TNvbr9XEnsHndR_y5iVrK-N1t2HAaXZaPykT6gX97LZwI63A6MwD5cI5zRO6kWW0xyIzepu_s7_NP', 'width': 3028}]",ChIJCQCeuT6Tyy0RXHQWNjbG15M,,4.6,ChIJCQCeuT6Tyy0RXHQWNjbG15M,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1346,"{'compound_code': 'FCWG+6X Seketeng, Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3VFCWG+6X'}",,https://www.google.com/maps/place/?q=place_id:ChIJCQCeuT6Tyy0RXHQWNjbG15M
OPERATIONAL,"7R4X+H4R, Dalam, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.743521699999999, 'lng': 116.8477659}, 'viewport': {'northeast': {'lat': -8.742307920107278, 'lng': 116.8490978298927}, 'southwest': {'lat': -8.745007579892722, 'lng': 116.8463981701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Tiangnam,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117033728231328422598"">desta sandy</a>'], 'photo_reference': 'AUGGfZmTp6eeAwZiVPiO6WPafNo8hDjwVSgFDaVSW6RmumQ_wfz3h-ngMsLmwa1ajLg0InjvlzGYwuhVDrjmijXW6KUV9Elu7BupglHSRFQtBB7f71xDqw0BgjcjMFRm8aFDPfIgJrNod464Ky15z48AAjQKkwYbGQakWUAsP7vaQmhJNQIE', 'width': 1920}]",ChIJd9yFFeNmzC0RJ0EyelByD9M,,4.3,ChIJd9yFFeNmzC0RJ0EyelByD9M,"['park', 'point_of_interest', 'establishment']",881,,,https://www.google.com/maps/place/?q=place_id:ChIJd9yFFeNmzC0RJ0EyelByD9M
CLOSED_PERMANENTLY,"7RGJ+3H, Batu Putih, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.7247784, 'lng': 116.831376}, 'viewport': {'northeast': {'lat': -8.722862570107278, 'lng': 116.8324007}, 'southwest': {'lat': -8.725562229892722, 'lng': 116.8283019}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Traditional gold mining,,,ChIJ1cvlumVnzC0RnC0e-nxVj9E,,4.0,ChIJ1cvlumVnzC0RnC0e-nxVj9E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,True,https://www.google.com/maps/place/?q=place_id:ChIJ1cvlumVnzC0RnC0e-nxVj9E
CLOSED_TEMPORARILY,"7QMJ+G6M, Tj. Batupayung, Labuan Kertasari, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.7161522, 'lng': 116.7805354}, 'viewport': {'northeast': {'lat': -8.714484070107277, 'lng': 116.7818787298927}, 'southwest': {'lat': -8.71718372989272, 'lng': 116.7791790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LIANG SELENGAT,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106162636751063553539"">A Google User</a>'], 'photo_reference': 'AUGGfZk4nz1BDdFAwcfdcVBZmY40Vs3dntIoq7ridMRIVL9r6YeS4A5LucCkLHVfVt52a0InS6zLEScQSjgm7t8iLj24lg41KqrIWX77J78oa4NWqCx9qvp36EiqVMvO3LiChGe4eeUzdGBepAqhMJSJDckhuwqgK6XUgryQuYeAY7Ctca0', 'width': 1856}]",ChIJnU0bEWtdzC0RsuI4n3UymEA,,0.0,ChIJnU0bEWtdzC0RsuI4n3UymEA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJnU0bEWtdzC0RsuI4n3UymEA
CLOSED_TEMPORARILY,"6VX8+5CC, Sermong, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7520531, 'lng': 116.8660032}, 'viewport': {'northeast': {'lat': -8.750904720107279, 'lng': 116.8677792298927}, 'southwest': {'lat': -8.753604379892723, 'lng': 116.8650795701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Peliuk Tamurin,,,ChIJP3DyMtlnzC0Ro915b8XPGI0,,0.0,ChIJP3DyMtlnzC0Ro915b8XPGI0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJP3DyMtlnzC0Ro915b8XPGI0
CLOSED_TEMPORARILY,"7Q2Q+J2, Batu Putih, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7484171, 'lng': 116.7875926}, 'viewport': {'northeast': {'lat': -8.747067270107276, 'lng': 116.7889424298927}, 'southwest': {'lat': -8.74976692989272, 'lng': 116.7862427701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,REBUGULUNG,,,ChIJQzzNIKVdzC0Riryzdgu19KU,,0.0,ChIJQzzNIKVdzC0Riryzdgu19KU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJQzzNIKVdzC0Riryzdgu19KU
CLOSED_TEMPORARILY,"7QFC+886, Labuan Kertasari, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7267049, 'lng': 116.7707665}, 'viewport': {'northeast': {'lat': -8.725157470107279, 'lng': 116.7727654798928}, 'southwest': {'lat': -8.727857129892723, 'lng': 116.7700658201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Payung,,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107388830778752126066"">sean ferdinand</a>'], 'photo_reference': 'AUGGfZl5HegBJ2-Fc71_zkOrNjnhSrCuqF305c-8PrG65AYcLE460udSKljxmCLmwLDMkg2UO_qgeJ_UnFzK85xeisaUUekaqkgtJCm3ZwqT6HBVhEeWSp9wa7OeKMP0WFeMNHS93HYFRssr4wcI1iZx7TRI2vMUbfcQX-2dnxPLqm8Z-tbK', 'width': 4624}]",ChIJQ0zKWRJdzC0Rt20jwt1oojA,,5.0,ChIJQ0zKWRJdzC0Rt20jwt1oojA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,https://www.google.com/maps/place/?q=place_id:ChIJQ0zKWRJdzC0Rt20jwt1oojA
CLOSED_TEMPORARILY,"6RC3+QRM Gili Ode, Telaga Bertong, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.778048199999999, 'lng': 116.8045572}, 'viewport': {'northeast': {'lat': -8.776698370107278, 'lng': 116.8059070298927}, 'southwest': {'lat': -8.779398029892722, 'lng': 116.8032073701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Penisi,,"[{'height': 2998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114520908984414441041"">Alwi Alhinduan</a>'], 'photo_reference': 'AUGGfZmDQf6nlCScItcKxrveLi6GUFl9l1ieWODr9sxFqVUaBWfyZbwc-sd6-mFFZXz_FICW-CuI6gQuV4zyG04YC2aPhFuPTpMODPgIVcEWwvQxnDYEFe3HzHznfw4sjeQIS3v6pwno06GkIA52zrCC1Jp8fJfuqLXDYu5o-CNga6WW-C0n', 'width': 3998}]",ChIJzbn0bZRhzC0RTEbulG41wrU,,0.0,ChIJzbn0bZRhzC0RTEbulG41wrU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJzbn0bZRhzC0RTEbulG41wrU
CLOSED_TEMPORARILY,"7QVH+VW2, Jl. Tano Kertasari, Labuan Kertasari, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.705369899999999, 'lng': 116.7797629}, 'viewport': {'northeast': {'lat': -8.704080370107276, 'lng': 116.7810588298927}, 'southwest': {'lat': -8.70678002989272, 'lng': 116.7783591701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yao,,,ChIJZya3qUNdzC0RlYxliu5Y7Xg,,0.0,ChIJZya3qUNdzC0RlYxliu5Y7Xg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJZya3qUNdzC0RlYxliu5Y7Xg
CLOSED_TEMPORARILY,"6RCG+FF5, Telaga Bertong, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.778869199999999, 'lng': 116.8262422}, 'viewport': {'northeast': {'lat': -8.777389570107278, 'lng': 116.8278514298927}, 'southwest': {'lat': -8.780089229892722, 'lng': 116.8251517701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Cinta Balad ( BCL ),,,ChIJS77QIuthzC0RGYSK7SgtlUs,,0.0,ChIJS77QIuthzC0RGYSK7SgtlUs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJS77QIuthzC0RGYSK7SgtlUs
CLOSED_TEMPORARILY,"7Q69+J95, Labuan Kertasari, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7384919, 'lng': 116.7684986}, 'viewport': {'northeast': {'lat': -8.737142070107279, 'lng': 116.7698484298927}, 'southwest': {'lat': -8.739841729892722, 'lng': 116.7671487701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pantai satongkeng,,"[{'height': 3015, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103231590474233318178"">Andiadzam Arafah</a>'], 'photo_reference': 'AUGGfZleFaPo9w0eHpamU3eHoDjj0DauA7rEze_tW0uEM6atZUtGZ9g4XlBdanARmTfFLCH8Mzb7NwVGCeyqWuMB9i-hwJO7BKvqIiwtslpTmSEVXO0bxQi-1J0ws0dEk8439HjQTgnNZ-oeGi6KCc0xIrK-4XNJN5xuO9itjq4RIUWECSl1', 'width': 4020}]",ChIJU0NjGHFdzC0RBi5P1gCoQSs,,0.0,ChIJU0NjGHFdzC0RBi5P1gCoQSs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJU0NjGHFdzC0RBi5P1gCoQSs
CLOSED_TEMPORARILY,"6VX3+6RH, Jl. Ahmad Yani, Kuang, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84455, Indonesia","{'location': {'lat': -8.751946, 'lng': 116.854599}, 'viewport': {'northeast': {'lat': -8.750510920107278, 'lng': 116.8559734298927}, 'southwest': {'lat': -8.753210579892722, 'lng': 116.8532737701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nanga,,,ChIJb-56aTtnzC0R8qyWjFRhGcA,,0.0,ChIJb-56aTtnzC0R8qyWjFRhGcA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJb-56aTtnzC0R8qyWjFRhGcA
CLOSED_TEMPORARILY,"6VX3+6RH, Kuang, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.751946, 'lng': 116.854599}, 'viewport': {'northeast': {'lat': -8.750510920107278, 'lng': 116.8559734298927}, 'southwest': {'lat': -8.753210579892722, 'lng': 116.8532737701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wan ba'bud,,,ChIJ2ZnWNVhnzC0RHxQFP-pOgIM,,0.0,ChIJ2ZnWNVhnzC0RHxQFP-pOgIM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJ2ZnWNVhnzC0RHxQFP-pOgIM
CLOSED_TEMPORARILY,"7RJ2+FWH, Batu Putih, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7188059, 'lng': 116.8023588}, 'viewport': {'northeast': {'lat': -8.717456070107277, 'lng': 116.8037086298927}, 'southwest': {'lat': -8.72015572989272, 'lng': 116.8010089701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Kokar Dalap,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114224819856505913961"">Mawardi Ayah Azam</a>'], 'photo_reference': 'AUGGfZl-CY7dUpxYcl13KMMOsI5215U-4G6nP4N4py6WR302j0KrlmKOCvnZSY8-38RneO4OSAbmRGfwYRGYr7MX4gpy461YAhUC2xgW1TNNSDrK0X-0HbKi9f6dxEVRme-rt-1P0SGidXjOuDFMx9QctRW8g9D9nhabP5LubVWQhh3xlRe8', 'width': 1920}]",ChIJmdGtTtlnzC0Rpz2DWH1mSPU,,0.0,ChIJmdGtTtlnzC0Rpz2DWH1mSPU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJmdGtTtlnzC0Rpz2DWH1mSPU
CLOSED_TEMPORARILY,"5RJ7+4X, Labuan Lalar, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.819747099999999, 'lng': 116.8148804}, 'viewport': {'northeast': {'lat': -8.818060120107278, 'lng': 116.8170239}, 'southwest': {'lat': -8.820759779892722, 'lng': 116.8141659}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Dalompo,,,ChIJddoZT-NhzC0Ry4iYKUcCIN0,,0.0,ChIJddoZT-NhzC0Ry4iYKUcCIN0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJddoZT-NhzC0Ry4iYKUcCIN0
CLOSED_TEMPORARILY,"6RCG+FF5, Telaga Bertong, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.778869199999999, 'lng': 116.8262422}, 'viewport': {'northeast': {'lat': -8.777389570107278, 'lng': 116.8278514298927}, 'southwest': {'lat': -8.780089229892722, 'lng': 116.8251517701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjakan Patah Hati,,,ChIJs_XV2BdhzC0RG2oy9qxxmcs,,0.0,ChIJs_XV2BdhzC0RG2oy9qxxmcs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJs_XV2BdhzC0RG2oy9qxxmcs
