business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,url
OPERATIONAL,"GF6M+2PF, Jl. Klampok - Gombong, Kebanaran 3, Kebanaran, Kec. Mandiraja, Kab. Banjarnegara, Jawa Tengah 53473, Indonesia","{'location': {'lat': -7.489435200000001, 'lng': 109.48489}, 'viewport': {'northeast': {'lat': -7.488740520107276, 'lng': 109.4862395798927}, 'southwest': {'lat': -7.49144017989272, 'lng': 109.4835399201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Gajanguling,ChIJ035BRABTZS4RIHoD5rH5pr8,0.0,ChIJ035BRABTZS4RIHoD5rH5pr8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ035BRABTZS4RIHoD5rH5pr8
OPERATIONAL,"Jalan Raya Brengkok - Banjarnegara No.7, Binangun, Parakancanggah, Kec. Banjarnegara, Kab. Banjarnegara, Jawa Tengah 53412, Indonesia","{'location': {'lat': -7.430959700000001, 'lng': 109.6465953}, 'viewport': {'northeast': {'lat': -7.429305870107277, 'lng': 109.64910225}, 'southwest': {'lat': -7.432005529892721, 'lng': 109.64575965}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tampomas Banjarnegara,ChIJ_RQqEMapei4RqjiFkZ5rY9s,4.3,ChIJ_RQqEMapei4RqjiFkZ5rY9s,"['tourist_attraction', 'point_of_interest', 'establishment']",341,{'open_now': False},"{'compound_code': 'HJ9W+JJ Binangun, Watuurip, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FHJ9W+JJ'}","[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108948907993922052608"">simeon yuda prasetyo</a>'], 'photo_reference': 'AUGGfZnDOAmIjR8px2UZuiy3WEOauuBFM2URRTaCjzz-_GWwFtwfsjLv57Z7STUOw-4V4vhgg4YI5G5mqUOdwdZdnknCc8ib5DnV-jfNxAhIcRD44DHf52c35GsxzF1K8PR2xk744uJRPxNjmvLBZGET8lkJQ_h3phg9IQm_jZH7F5Y-Kg9r', 'width': 2048}]",https://www.google.com/maps/place/?q=place_id:ChIJ_RQqEMapei4RqjiFkZ5rY9s
OPERATIONAL,"HJ88+63W, Tinembang, Kutayasa, Bawang, Banjarnegara, Central Java 53471, Indonesia","{'location': {'lat': -7.4343853, 'lng': 109.6152068}, 'viewport': {'northeast': {'lat': -7.433035470107278, 'lng': 109.6165566298927}, 'southwest': {'lat': -7.435735129892722, 'lng': 109.6138569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,embung kutayasa,ChIJSR4fwOetei4RUZZfBa4M7Eg,0.0,ChIJSR4fwOetei4RUZZfBa4M7Eg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105925259036674150249"">105925259036674150249</a>'], 'photo_reference': 'AUGGfZkpkQJOI3GDNItCEzCtvli0fu_pp2mhZxsm_-sIKbvItfmRU87sJM89-FICGEW1wjASfQKIVtnrqoe9YyDjxnmHFXNSxJ4YstVwqM8ylmQOqkZLfJtpF1M79JJHVPS2Dh79wi2SB5tsid2G_sSC4pqwittJCupFSjztk4lB_g-gBp_s', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJSR4fwOetei4RUZZfBa4M7Eg
OPERATIONAL,"JJHC+6G9, Dusun Tiga, Wanadadi, Kec. Wanadadi, Kab. Banjarnegara, Jawa Tengah 53461, Indonesia","{'location': {'lat': -7.3719739, 'lng': 109.62135}, 'viewport': {'northeast': {'lat': -7.370611120107278, 'lng': 109.6226935298927}, 'southwest': {'lat': -7.373310779892722, 'lng': 109.6199938701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Perahu,ChIJSxQsiv6rei4Rd2xc1mxH3zQ,4.1,ChIJSxQsiv6rei4Rd2xc1mxH3zQ,"['tourist_attraction', 'point_of_interest', 'establishment']",8,{'open_now': False},,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117147509284637552102"">A Google User</a>'], 'photo_reference': 'AUGGfZkIroaQ5EehkSr9U2CYr_2xwZLkAJQYCLHFK_YFqEKkbNE8gdinPxE4xwjpgIxoUonqKqX9WxYXoaSutT4Q6nDhj5tXUzI3yxmH5fdORaaXOz2B0EBwE2gwbNaBlqItLJ4Rj_qwX8Tmy20lLImVjw8aGsDaAlD3urLU1PK81ZJHi3CD', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJSxQsiv6rei4Rd2xc1mxH3zQ
OPERATIONAL,"JJHC+6G9, Dusun Tiga, Wanadadi, Kec. Wanadadi, Kab. Banjarnegara, Jawa Tengah 53461, Indonesia","{'location': {'lat': -7.372008999999999, 'lng': 109.6211075}, 'viewport': {'northeast': {'lat': -7.370609170107278, 'lng': 109.6225039298927}, 'southwest': {'lat': -7.373308829892721, 'lng': 109.6198042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pendopo Seakong,ChIJL6I-mdmrei4RFCbzTAaX6VQ,5.0,ChIJL6I-mdmrei4RFCbzTAaX6VQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107024415401091100817"">A Google User</a>'], 'photo_reference': 'AUGGfZkS8dPY19mb7GmsvXDMD2SUnzvb2t2bWkJEdDBj8KupL3L9XRJszGLWWJjQUiDnSvX_4US13rp2I_DpU-bqDFLWEu_vqFqhJU36jblepW16ogw7yPbrqaLhpEwNiXtFdS2BQRLVgawDP9hj9LIVCZl-HmSXR1UhZQEl-EFjurAhQXTw', 'width': 2448}]",https://www.google.com/maps/place/?q=place_id:ChIJL6I-mdmrei4RFCbzTAaX6VQ
OPERATIONAL,"Jl. Raya Pucang No.84, Gembirit, Pucang, Kec. Bawang, Kab. Banjarnegara, Jawa Tengah 53471, Indonesia","{'location': {'lat': -7.3980538, 'lng': 109.6588111}, 'viewport': {'northeast': {'lat': -7.396735820107277, 'lng': 109.6601660298927}, 'southwest': {'lat': -7.399435479892721, 'lng': 109.6574663701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan Pucang-Jenggawur,ChIJQcoq9IGrei4RqbwrU8hbNDM,4.7,ChIJQcoq9IGrei4RqbwrU8hbNDM,"['tourist_attraction', 'point_of_interest', 'establishment']",56,{'open_now': True},"{'compound_code': 'JM25+QG Pucang, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FJM25+QG'}","[{'height': 595, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117147509284637552102"">A Google User</a>'], 'photo_reference': 'AUGGfZn3g3g-JM6DxzEzwhNIMnlTkfys_bWHHOFGy2bnQDyeqaiJj-3cu8l5_mYYP0-TvREFhpFupswfsWbH1eLk986c566eTNbOpn8AwAYErKoAzuiBTKPVvbSqBP7II4SyAlOTH61-X1VxlFrYW7E-tgspchHYF4Xhu6z_njwB0BxeMXE3', 'width': 1000}]",https://www.google.com/maps/place/?q=place_id:ChIJQcoq9IGrei4RqbwrU8hbNDM
OPERATIONAL,"JJ83+8PQ, Jl. Raya Timur Wanadadi, Tapen Krajan, Tapen, Kec. Wanadadi, Kab. Banjarnegara, Jawa Tengah 53461, Indonesia","{'location': {'lat': -7.385333500000001, 'lng': 109.6045698}, 'viewport': {'northeast': {'lat': -7.383887270107278, 'lng': 109.6058129298927}, 'southwest': {'lat': -7.386586929892722, 'lng': 109.6031132701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Ambatron,ChIJBVznBwCrei4RNSVuBFb8Iq4,0.0,ChIJBVznBwCrei4RNSVuBFb8Iq4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBVznBwCrei4RNSVuBFb8Iq4
OPERATIONAL,"FFVJ+J3M, Gandul, Glempang, Kec. Mandiraja, Kab. Banjarnegara, Jawa Tengah 53473, Indonesia","{'location': {'lat': -7.5059006, 'lng': 109.480159}, 'viewport': {'northeast': {'lat': -7.504186070107277, 'lng': 109.4811659798927}, 'southwest': {'lat': -7.506885729892721, 'lng': 109.4784663201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Pertinggi,ChIJP2By0AZSZS4RMDCiDx0da0k,4.4,ChIJP2By0AZSZS4RMDCiDx0da0k,"['tourist_attraction', 'point_of_interest', 'establishment']",45,,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107024415401091100817"">A Google User</a>'], 'photo_reference': 'AUGGfZkN8gB0Ez43PV6FolJs4nTFWTh71O_qteBlcvWBD2G2kFrIJ2y6ITnSO2I3PPLL1cTAR07mG8k4o7lKO1_2z78vXacUEHzZMV_6CyWyKXUtz2wVTQwz4kVN0iXm-TTmjcBXdZLTq7SB9_s5CXHuQn5aSz-FMMuz8Cj5CQVaQ70W_o4I', 'width': 1280}]",https://www.google.com/maps/place/?q=place_id:ChIJP2By0AZSZS4RMDCiDx0da0k
OPERATIONAL,"HJM9+F5R, Kaliurang, Winong, Bawang, Banjarnegara, Central Java 53471, Indonesia","{'location': {'lat': -7.4162025, 'lng': 109.6178915}, 'viewport': {'northeast': {'lat': -7.414861620107278, 'lng': 109.6192434298927}, 'southwest': {'lat': -7.417561279892722, 'lng': 109.6165437701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Botans Tubing Adventure,ChIJbde0PL2rei4RjA-pgTI_W_s,5.0,ChIJbde0PL2rei4RjA-pgTI_W_s,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJbde0PL2rei4RjA-pgTI_W_s
OPERATIONAL,"GJXX+3J5, Silegi, Lebakwangi, Kec. Pagedongan, Kab. Banjarnegara, Jawa Tengah, Indonesia","{'location': {'lat': -7.452370299999998, 'lng': 109.6491142}, 'viewport': {'northeast': {'lat': -7.451461070107278, 'lng': 109.6503593798927}, 'southwest': {'lat': -7.454160729892722, 'lng': 109.6476597201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber Mata Air Cengkoreh,ChIJG3aBNACtei4RHqcxiwG2Qcw,5.0,ChIJG3aBNACtei4RHqcxiwG2Qcw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107354398196576738156"">A Google User</a>'], 'photo_reference': 'AUGGfZnGp9W8B3KdRvtUs7pb0A5Q5FphGjqsvOrmFWCjNz9t7a4YpGgzZl-TbE2pBiu2QYUGOVlh7jj2eOvAAhaou8wrLZRueINS6XdO09rSnU9C9BGix0TAAj2LALBiG-k6xJ_oQNbxr1kgL1R6P9sxIPH9FhXiS1bzyaRj3jkY9BgZfUxr', 'width': 4128}]",https://www.google.com/maps/place/?q=place_id:ChIJG3aBNACtei4RHqcxiwG2Qcw
OPERATIONAL,"GJXJ+WRX, Majalangu, Majalengka, Kec. Bawang, Kab. Banjarnegara, Jawa Tengah 53471, Indonesia","{'location': {'lat': -7.4501411, 'lng': 109.6321137}, 'viewport': {'northeast': {'lat': -7.448962870107278, 'lng': 109.6337258298927}, 'southwest': {'lat': -7.451662529892721, 'lng': 109.6310261701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedung Benthus Park,ChIJWahUYCCtei4RADsC_aD_ehY,5.0,ChIJWahUYCCtei4RADsC_aD_ehY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJWahUYCCtei4RADsC_aD_ehY
OPERATIONAL,"JMGM+4VG, Banjarkulon, Kec. Banjarmangu, Kab. Banjarnegara, Jawa Tengah, Indonesia","{'location': {'lat': -7.3746835, 'lng': 109.6847135}, 'viewport': {'northeast': {'lat': -7.37078155, 'lng': 109.6862456}, 'southwest': {'lat': -7.37598415, 'lng': 109.6801172}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Pelataran,ChIJGbU4C5apei4RbL_x4RxBnx0,5.0,ChIJGbU4C5apei4RbL_x4RxBnx0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJGbU4C5apei4RbL_x4RxBnx0
OPERATIONAL,"JMPF+4FF, Kayunan, Banjarmangu, Kec. Banjarmangu, Kab. Banjarnegara, Jawa Tengah, Indonesia","{'location': {'lat': -7.364694999999999, 'lng': 109.6736672}, 'viewport': {'northeast': {'lat': -7.363041370107278, 'lng': 109.6754987298927}, 'southwest': {'lat': -7.365741029892722, 'lng': 109.6727990701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PLATARAN KALIANDRA,ChIJWTVwrr6pei4RE95B8CTIcmA,4.9,ChIJWTVwrr6pei4RE95B8CTIcmA,"['tourist_attraction', 'point_of_interest', 'establishment']",8,{'open_now': True},,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104063504732957407435"">A Google User</a>'], 'photo_reference': 'AUGGfZk8C6s_e_5epe0ZoifXFdjtNX4Ud9fhCIWFggxHvxP3lIR7h3fsYvFIE4w4xVgOvx245ovE70VlvUrGGYuQcGMvxiA72d-Czf0AlVI9EkCUEwSd3x9yHCzXsbV6TmVwYWo3djnz4BThWi0j-ETE9whzHbo6LYb8DWow0hP6ZOxatomG', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJWTVwrr6pei4RE95B8CTIcmA
OPERATIONAL,"Jl. Mayjend Soetojo No.06, Kutabanjarnegara, Kec. Banjarnegara, Kab. Banjarnegara, Jawa Tengah 53418, Indonesia","{'location': {'lat': -7.392648599999999, 'lng': 109.6935628}, 'viewport': {'northeast': {'lat': -7.391276670107279, 'lng': 109.6949127798927}, 'southwest': {'lat': -7.393976329892722, 'lng': 109.6922131201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Overpass RSUD Banjarnegara,ChIJJ5MhCgCpei4R7PbyiDIofTs,5.0,ChIJJ5MhCgCpei4R7PbyiDIofTs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"{'compound_code': 'JM4V+WC Kutabanjarnegara, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FJM4V+WC'}","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116541703798755617826"">ris yodhananta</a>'], 'photo_reference': 'AUGGfZmXCYE5WKHOy4ao91Ie_4NFVH8fVrw7AtjogsATotGNpGeiD-hlqfPr6yAqjsdYcvV8IPaugOX2GiMtPaMFxV_nkWqQ259lvwLvbyvjchUxWo9GHkffWEBGFwLilPOa1djKJRJsS6Sgp4FVdGsrC2Ktk8n1_-dA9l4FT0zel8UadL5N', 'width': 3024}]",https://www.google.com/maps/place/?q=place_id:ChIJJ5MhCgCpei4R7PbyiDIofTs
OPERATIONAL,"MG3X+2JV, Kecepit I, Kecepit, Kec. Punggelan, Kab. Banjarnegara, Jawa Tengah 53462, Indonesia","{'location': {'lat': -7.3469552, 'lng': 109.5482692}, 'viewport': {'northeast': {'lat': -7.345875870107279, 'lng': 109.5500391798927}, 'southwest': {'lat': -7.348575529892723, 'lng': 109.5473395201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SI ANGGRUNG,ChIJ47ozOgBVZS4R1QzUxFUtyfM,0.0,ChIJ47ozOgBVZS4R1QzUxFUtyfM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ47ozOgBVZS4R1QzUxFUtyfM
