business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,opening_hours,price_level,url
OPERATIONAL,"CGX6+QRM, Sereh, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5515182, 'lng': 140.5121072}, 'viewport': {'northeast': {'lat': -2.550181520107277, 'lng': 140.5132349298927}, 'southwest': {'lat': -2.552881179892722, 'lng': 140.5105352701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Dusun Sagu Ebha Sekhe Kampung Sereh,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117143760168691936483"">diaz ondi</a>'], 'photo_reference': 'AUGGfZl3S9zMIa53YAO0-CbPdjvRJ7mMUgQo1AJ0SC9kusGKGOft40RgNb9Nc9y7IotwJ7vjzZnHEQVl9aMR3rSZ84XWWl_AfrfKpGslxGCjssRn3XDzQzjdZPWYW4Ac_QPrp0mGdDE89Aa3kHrfgjDOE3qzTEBaxy3RAu6g5CCjww_vDCYI', 'width': 1080}]",ChIJ73NeQzrvbGgRrsGV4Sv3TMc,4.0,ChIJ73NeQzrvbGgRrsGV4Sv3TMc,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ73NeQzrvbGgRrsGV4Sv3TMc
OPERATIONAL,"CG2F+PG, Yobeh, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5982473, 'lng': 140.5237992}, 'viewport': {'northeast': {'lat': -2.596839970107278, 'lng': 140.5252752298927}, 'southwest': {'lat': -2.599539629892722, 'lng': 140.5225755701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Hele'yo,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105569367300206438940"">Freddy Edward Situmorang</a>'], 'photo_reference': 'AUGGfZmvdjGYZ3GElXktlNEuu4EYwLysZmgDh5ieyoOhjV1gbe5MQesULRhuK0qTIP-9n9cn7xjNLbfwhJCGVbRNpNXRIiWKJlqyoNX2pSr2DYRbYnwkRaQ0ejZQzfrQVnSbj3pgDaDi6rdq0hKoSZFrtlnFkHL4c0vuFGKsAZXSHbfdxm-W', 'width': 4032}]",ChIJxzWECA3zbGgRIIXS9mFH90k,4.6,ChIJxzWECA3zbGgRIIXS9mFH90k,"['tourist_attraction', 'point_of_interest', 'establishment']",26,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJxzWECA3zbGgRIIXS9mFH90k
CLOSED_TEMPORARILY,"Jl. Raya Kemiri No.53, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5563181, 'lng': 140.4989495}, 'viewport': {'northeast': {'lat': -2.554986670107277, 'lng': 140.5003507298927}, 'southwest': {'lat': -2.557686329892722, 'lng': 140.4976510701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anakhoyo,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104822368142051816139"">A Google User</a>'], 'photo_reference': 'AUGGfZnhlFLzoGy85UaG452PO-vhIFDIM-HSXB8y-d8HFqL_JX7thfdXUNQxwC3TnehgwSiLGCTL-k7-U-Syi8E_4kC9egMHGBWTwIuZtPx8f1UNHRqmA1UO2x3FJp6pVryNY0yUXz5DvQzE1onXCkRfARiHxy0wp8HCCHFgP_Fmb_y0_yLx', 'width': 3072}]",ChIJBQKFWB3vbGgRcPk7uVCxQH0,0.0,ChIJBQKFWB3vbGgRcPk7uVCxQH0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,"{'compound_code': 'CFVX+FH Hinekombe, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CFVX+FH'}",,,https://www.google.com/maps/place/?q=place_id:ChIJBQKFWB3vbGgRcPk7uVCxQH0
OPERATIONAL,"9GRR+FH7, Selat Bhuky, Hobong, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.6088402, 'lng': 140.5414183}, 'viewport': {'northeast': {'lat': -2.607490370107278, 'lng': 140.5427681298927}, 'southwest': {'lat': -2.610190029892722, 'lng': 140.5400684701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selat Bhuky,,ChIJqbrGHQDzbGgROnHbYKAOtzs,0.0,ChIJqbrGHQDzbGgROnHbYKAOtzs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqbrGHQDzbGgROnHbYKAOtzs
CLOSED_TEMPORARILY,"CGWH+733, Suembak Jl. Ifar Gn., Sentani Kota, Kec. Sentani, Kabupaten Jayapura, Papua, Indonesia","{'location': {'lat': -2.5543532, 'lng': 140.5276586}, 'viewport': {'northeast': {'lat': -2.553026970107278, 'lng': 140.5290289798927}, 'southwest': {'lat': -2.555726629892722, 'lng': 140.5263293201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun vanilly,,ChIJ9Q8cyBDxbGgRu8Tof0lppks,0.0,ChIJ9Q8cyBDxbGgRu8Tof0lppks,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9Q8cyBDxbGgRu8Tof0lppks
OPERATIONAL,"9GXF+2VF, Yobeh, Sentani, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6024293, 'lng': 140.5246582}, 'viewport': {'northeast': {'lat': -2.601079470107277, 'lng': 140.5261877798928}, 'southwest': {'lat': -2.603779129892722, 'lng': 140.5234881201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung yobeh,"[{'height': 389, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118085722505226243702"">A Google User</a>'], 'photo_reference': 'AUGGfZls756QzeOE1wzh9hoGFi9XPiDIeC0HILnagtq46zGlcttgg9BYDHwQDoKJUCkInAIM3ULS1xEMuVUhKmJsnEtbIshhAio9D7XBblDaOVJORxXibvX9__bPkLQpvEfj9pYRqpNWLBaX9CSPrmL_veInG0bAKOqgkTxtfDtKMM0iWLS-', 'width': 584}]",ChIJMw-K5RvzbGgRQliuONycZN0,5.0,ChIJMw-K5RvzbGgRQliuONycZN0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJMw-K5RvzbGgRQliuONycZN0
OPERATIONAL,"9MPP+MJP, Enggros, Wai Mhorock, Abepura, Asano, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.613295, 'lng': 140.6865681}, 'viewport': {'northeast': {'lat': -2.611966370107277, 'lng': 140.6877583798928}, 'southwest': {'lat': -2.614666029892722, 'lng': 140.6850587201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Teluk Youtefa,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105065217272024493051"">Chairul Adani Adani</a>'], 'photo_reference': 'AUGGfZlk4bdep7YWkuW0DKpgUUQ5LyKZVbyFuIzcug8JOfxKapZDZJkyT_ij8LOaNku0H97TYZNHNo_vkrW6YVrAUoPJmQlm8xdHHoEQdHjTlUQtf2OqbPXxjyh6ujOtZFTcsS6U6XJlGHmcKXTuNru_rYCImi8KddcccZLB84KaWAL2OF1S', 'width': 4128}]",ChIJJUU6GnlfbGgRyxsGHdgd1jQ,4.0,ChIJJUU6GnlfbGgRyxsGHdgd1jQ,"['tourist_attraction', 'point_of_interest', 'establishment']",468,,,{},,https://www.google.com/maps/place/?q=place_id:ChIJJUU6GnlfbGgRyxsGHdgd1jQ
OPERATIONAL,"CGJ3+QXQ, Jl. Ps. Lama Sentani, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5680423, 'lng': 140.5049854}, 'viewport': {'northeast': {'lat': -2.566692470107277, 'lng': 140.5063352298927}, 'southwest': {'lat': -2.569392129892722, 'lng': 140.5036355701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jln komba,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104771222028345150222"">A Google User</a>'], 'photo_reference': 'AUGGfZnI4Pgq0FIE6D5dgDxeIUxbGGkwCbrCdZHqPp0PvEX2gXFNAkoE-g8Rl8urFuocxiwXOcbGy-KcjhfaRVSl0biquyz4mZ-yn15DUr8veprxtaZAx4AiN4lD1yJQGOwjH3fKFS1ZXFhguLIuSaM_gcWFdaaDF3i5vfotJjke5Z0jr9Ii', 'width': 3468}]",ChIJQeQr-d_vbGgRMqyQlwASy-Y,5.0,ChIJQeQr-d_vbGgRMqyQlwASy-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQeQr-d_vbGgRMqyQlwASy-Y
OPERATIONAL,"9GXH+HX6, Ifar Besar, Sentani, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6010842, 'lng': 140.529886}, 'viewport': {'northeast': {'lat': -2.60036955, 'lng': 140.5307653798927}, 'southwest': {'lat': -2.60322815, 'lng': 140.5280657201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Khayebhey Mokho,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109111469547866670171"">A Google User</a>'], 'photo_reference': 'AUGGfZnxH-VxifJtSjXlTkvNFLjK7jgvN3bl0TGeSA8Fne5TIkFjI79gd_JPzuVWJ5GBUjdIBxqy7BvJldc76xIUeZKTHs2QqJV2_0cGrzRhEvmW10LGKoH5930mOUZlUGMR3DaxZ2RLQRDE4Cj0tSPUcIartan3VFk7tb1zO_VX1CEtK_zP', 'width': 4000}]",ChIJx0KepnnzbGgRMokqCw25ZaI,5.0,ChIJx0KepnnzbGgRMokqCw25ZaI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJx0KepnnzbGgRMokqCw25ZaI
OPERATIONAL,"CG7P+338, Ifar Besar, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5862132, 'lng': 140.5334532}, 'viewport': {'northeast': {'lat': -2.584976670107278, 'lng': 140.5349452298927}, 'southwest': {'lat': -2.587676329892723, 'lng': 140.5322455701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bhan Jinbey,,ChIJ_VirayTzbGgRkGhGlbVMrhQ,0.0,ChIJ_VirayTzbGgRkGhGlbVMrhQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_VirayTzbGgRkGhGlbVMrhQ
CLOSED_TEMPORARILY,"Jl. Komba Jl. Yabaso, Yobeh, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5759429, 'lng': 140.5115466}, 'viewport': {'northeast': {'lat': -2.574593070107277, 'lng': 140.5128964298927}, 'southwest': {'lat': -2.577292729892722, 'lng': 140.5101967701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mypapuaexplore,,ChIJ7xNXJcnvbGgRLg2dQfzhUQA,0.0,ChIJ7xNXJcnvbGgRLg2dQfzhUQA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7xNXJcnvbGgRLg2dQfzhUQA
CLOSED_TEMPORARILY,"9FWQ+738, Yoboy / Kehusa / Kehiran, Sentani, Jayapura Regency, Papua 99358, Indonesia","{'location': {'lat': -2.6043456, 'lng': 140.4876899}, 'viewport': {'northeast': {'lat': -2.602995770107277, 'lng': 140.4890397298927}, 'southwest': {'lat': -2.605695429892722, 'lng': 140.4863400701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,D. I. Y,,ChIJfewR-5PtbGgRHXTocp_q8yU,0.0,ChIJfewR-5PtbGgRHXTocp_q8yU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJfewR-5PtbGgRHXTocp_q8yU
OPERATIONAL,"CFRQ+W3W, Jalan Sosial taruna, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua, Indonesia","{'location': {'lat': -2.5576429, 'lng': 140.4876899}, 'viewport': {'northeast': {'lat': -2.556309570107278, 'lng': 140.4890338298927}, 'southwest': {'lat': -2.559009229892722, 'lng': 140.4863341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arter sosial,,ChIJw_CMXADvbGgRvQW6HI2lsFo,0.0,ChIJw_CMXADvbGgRvQW6HI2lsFo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJw_CMXADvbGgRvQW6HI2lsFo
OPERATIONAL,"9HR5+3F8 sentani, Danau Sentani, Papua, Ebungfa, Distrik Ebungfa, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.6098393, 'lng': 140.5586914}, 'viewport': {'northeast': {'lat': -2.608489470107277, 'lng': 140.5600412298927}, 'southwest': {'lat': -2.611189129892722, 'lng': 140.5573415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"DANAU SENTANI,PAPUA INDONESIA","[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108709098099988039063"">sayf al hakam</a>'], 'photo_reference': 'AUGGfZnnx1qbd9JXutlm1sWthTvikPWmJuWL3Z1f-eno4qaABysjzLSv22yw82IhydiNe6NZT4TLBGN-vObi43z8zuFH4XQxznqmuy37PymUie0dJRtXvqe4ZuVBIuXMv0WybDZIGpFB_jRemSbqGgc57Dxc1WCXXfmeWz9NgFBPf5IvwRu0', 'width': 3456}]",ChIJgc-yQarzbGgRDkCoBChckdI,4.3,ChIJgc-yQarzbGgRDkCoBChckdI,"['park', 'point_of_interest', 'establishment']",18,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgc-yQarzbGgRDkCoBChckdI
